,MESP1 (55897)
ACH-000004,0.1604610965605107
ACH-000005,0.2679543030257379
ACH-000007,0.13575301074667745
ACH-000009,0.0233831894248755
ACH-000011,0.019922950895190226
ACH-000012,0.059462491052644624
ACH-000013,0.06773227397242622
ACH-000014,0.11058731985359048
ACH-000015,0.016757388775448676
ACH-000017,-0.047522532514939084
ACH-000018,0.13150151960526754
ACH-000019,-0.1228422859536439
ACH-000021,0.0819516644369233
ACH-000022,-0.01993024539549221
ACH-000025,-0.03116764708790382
ACH-000028,-0.06599428449243319
ACH-000030,0.11841106621932712
ACH-000035,-0.013810143896750737
ACH-000036,0.024883084527660384
ACH-000037,-0.018350824682433955
ACH-000039,0.373874751502887
ACH-000040,0.16780127018414018
ACH-000041,0.02083204781702113
ACH-000042,-0.11619999833424892
ACH-000045,0.06002213971722555
ACH-000047,0.06856270441250477
ACH-000052,-0.1390326487176818
ACH-000053,0.07202816895653698
ACH-000054,-0.0946200369064072
ACH-000055,0.13054534178130306
ACH-000060,-0.22904500635539565
ACH-000067,-0.015947628190664812
ACH-000070,0.13223651598178005
ACH-000075,-0.053843670657147125
ACH-000078,0.07771990795782087
ACH-000082,-0.07794353926830813
ACH-000085,0.03977675395172763
ACH-000086,0.1257294970330343
ACH-000087,0.17481847660413216
ACH-000092,0.056610571817795136
ACH-000095,0.11094313587726998
ACH-000097,-0.02020203137542564
ACH-000098,0.0395256150603884
ACH-000099,0.05277239844474825
ACH-000108,-0.11043344171357004
ACH-000113,0.06890029744297957
ACH-000116,0.04569307134168947
ACH-000118,0.02989397711675995
ACH-000120,-0.029989175668294264
ACH-000123,0.0478450961805664
ACH-000127,0.009470821903238528
ACH-000128,-0.10656041210914116
ACH-000132,-0.05435242335812216
ACH-000133,0.11498312392242165
ACH-000137,-0.1936611024150873
ACH-000138,0.08723720043909962
ACH-000142,0.031026022260755605
ACH-000143,0.01198075645877425
ACH-000146,0.0356031488616196
ACH-000148,-0.06504553512299252
ACH-000150,0.10911343165549224
ACH-000152,0.015516299323251218
ACH-000153,0.1806991700029043
ACH-000159,0.01532123107806394
ACH-000160,0.013818111698492373
ACH-000163,0.290532638512727
ACH-000167,0.1079385709505512
ACH-000168,0.1144703197550349
ACH-000169,-0.006304176529065733
ACH-000178,-0.0502087129373654
ACH-000183,0.07851614736824514
ACH-000188,0.11025458385563076
ACH-000189,0.19084147795672773
ACH-000190,0.057624096051685225
ACH-000198,0.08749935719810592
ACH-000203,0.12843820656788854
ACH-000204,0.047171490781425435
ACH-000206,-0.03344591082139542
ACH-000207,0.0003360539352696927
ACH-000208,0.05774170913767216
ACH-000210,0.05173162911180418
ACH-000211,0.07968372169245773
ACH-000215,0.05750967123428249
ACH-000221,0.0074997903638204105
ACH-000222,0.03864156466315175
ACH-000223,-0.033776364647887296
ACH-000226,0.13142717684523292
ACH-000227,0.03637468172820641
ACH-000228,0.062017251689674924
ACH-000231,0.05352084263623242
ACH-000232,0.02593252380558339
ACH-000233,-0.11610045621442112
ACH-000234,-0.132022381697045
ACH-000235,-0.029709718844129613
ACH-000237,0.1218528944256438
ACH-000238,0.05654232056511003
ACH-000242,0.21001942521564584
ACH-000243,-0.057658541990751225
ACH-000244,-0.17066460010547208
ACH-000246,0.0603335077442089
ACH-000248,0.05901772060391933
ACH-000250,0.008542939682616517
ACH-000251,0.04262551634501747
ACH-000252,0.0067431707497521325
ACH-000253,0.002915328701578738
ACH-000255,0.03177207951880134
ACH-000256,0.07962668826691296
ACH-000257,0.2598462115818153
ACH-000258,-0.14624532337238536
ACH-000259,-0.10363279099964784
ACH-000260,-0.016020695438831962
ACH-000261,0.04245789606964824
ACH-000262,0.035284124419001237
ACH-000263,0.015518368594944432
ACH-000264,0.15342724284540765
ACH-000265,-0.1856857592294891
ACH-000266,0.0018463161546289262
ACH-000272,-0.02945737811909257
ACH-000274,-0.015051833623095541
ACH-000277,-0.021639698821973537
ACH-000278,0.10725240022914642
ACH-000279,-0.11182907861952984
ACH-000280,-0.01849130550491277
ACH-000281,-0.27113016428653736
ACH-000288,0.09550286692612103
ACH-000291,-0.08094661275733059
ACH-000293,0.09652303090910656
ACH-000294,0.12307677757735964
ACH-000295,-0.08568221479271759
ACH-000296,-0.042171599021560764
ACH-000302,-0.021887742400042345
ACH-000304,-0.23611038904173284
ACH-000307,-0.08730815422884176
ACH-000308,-0.02525096161245236
ACH-000310,0.2452820381822201
ACH-000311,-0.13106721719146944
ACH-000312,-0.09033053468981024
ACH-000315,-0.031631059326808
ACH-000316,-0.06833226811065073
ACH-000317,0.1620332719848292
ACH-000318,0.0021515138738680377
ACH-000319,-0.07277954569983829
ACH-000320,-0.1142781557805766
ACH-000322,0.15022992783316488
ACH-000323,0.12865957619968202
ACH-000324,0.04712250133615512
ACH-000329,-0.0021342608638100927
ACH-000330,-0.03040883142530405
ACH-000331,-0.08817762643174942
ACH-000332,0.035288705352518664
ACH-000334,0.16899253816172727
ACH-000335,0.05414636633713612
ACH-000336,0.138232158597603
ACH-000337,0.24553923974645625
ACH-000338,0.2466816136308905
ACH-000339,0.09686058975144994
ACH-000341,-0.13308952991860734
ACH-000348,0.0822212770747438
ACH-000350,-0.0134307384531307
ACH-000352,-0.0019389161321497657
ACH-000356,0.2526417463538093
ACH-000361,0.0925956918973889
ACH-000362,0.05794240833953826
ACH-000363,0.09210640555777186
ACH-000364,-0.009794071944957194
ACH-000365,0.004709070614715281
ACH-000366,0.017701978321072932
ACH-000368,-0.03321900301145502
ACH-000374,0.1222270263469062
ACH-000375,-0.10632510817818266
ACH-000376,0.038866384919270094
ACH-000381,0.0899289300855212
ACH-000383,0.034916419638395875
ACH-000387,0.14696751557431886
ACH-000389,-0.04516943478992005
ACH-000390,-0.12312133223417247
ACH-000393,0.08944502934033473
ACH-000395,0.20098166927113426
ACH-000396,0.2797955915019499
ACH-000397,0.1954350913953745
ACH-000401,-0.08752040044435921
ACH-000402,-0.1437141226504779
ACH-000403,-0.08351569770962564
ACH-000404,0.14473804506916796
ACH-000406,0.15225892493793566
ACH-000407,-0.12696107979479454
ACH-000408,0.023882899316152003
ACH-000410,-0.026751453762665925
ACH-000411,0.13447866528437685
ACH-000414,0.01799338686721265
ACH-000415,0.05814423671768103
ACH-000416,-0.048408049733044835
ACH-000420,0.07206555983148681
ACH-000421,0.07121825965863354
ACH-000424,-0.14538111993923866
ACH-000425,-0.06342510315362711
ACH-000426,-0.13973195779316558
ACH-000427,-0.09580665615463296
ACH-000433,0.15600527902433273
ACH-000435,0.07334644878921248
ACH-000436,-0.06751258620478963
ACH-000444,-0.1237868214317888
ACH-000445,-0.09105434902464724
ACH-000448,0.006645267822977682
ACH-000450,0.07945784325467993
ACH-000452,-0.04992315876873578
ACH-000454,-0.04752927971561597
ACH-000458,-0.03304672299463151
ACH-000459,0.17278621895017016
ACH-000460,-0.019527698490812137
ACH-000461,0.07434183726504186
ACH-000463,-0.0677632353045089
ACH-000464,-0.27531824547767186
ACH-000466,0.09294615802162612
ACH-000467,0.02441119574559275
ACH-000468,-0.09503679194054072
ACH-000469,0.04570279663364378
ACH-000470,0.08388672317144948
ACH-000471,0.1130016080566252
ACH-000472,0.06780708229018682
ACH-000473,0.08905761315771067
ACH-000475,0.02598224578456663
ACH-000476,0.08304958883227721
ACH-000477,0.11292722417993226
ACH-000479,0.19990484460376004
ACH-000480,-0.11917995560906865
ACH-000481,-0.013913301439416641
ACH-000483,-0.11076080331496756
ACH-000484,0.07712777724432485
ACH-000485,0.011221293524525396
ACH-000486,-0.008182762819570425
ACH-000487,0.13497787441729026
ACH-000488,0.1081206845176795
ACH-000490,0.008785502578098486
ACH-000491,-0.08984214932330978
ACH-000495,-0.07095108047336267
ACH-000496,0.08753552362704288
ACH-000499,0.15527326988458864
ACH-000500,-0.07740365875531198
ACH-000502,-0.011302175805486966
ACH-000503,-0.1341827266380619
ACH-000505,0.02837476222173624
ACH-000507,-0.08232847341175732
ACH-000510,0.06583938194574185
ACH-000511,0.13082757471570666
ACH-000512,0.21935063480779474
ACH-000516,0.018069871582273574
ACH-000517,-0.02998783292416586
ACH-000518,-0.027613245932238555
ACH-000520,0.019212689640569047
ACH-000521,-0.15460290853827624
ACH-000522,0.05217469300053272
ACH-000524,0.06029976851624765
ACH-000527,-0.015810030373140382
ACH-000528,0.09168554623073158
ACH-000537,-0.06236239622124665
ACH-000541,-0.22498520425197432
ACH-000542,-0.02265620015335266
ACH-000544,0.06651035338600758
ACH-000545,0.15813024800391792
ACH-000547,0.23626320730591946
ACH-000548,-0.012376093294907204
ACH-000549,0.14967564730105093
ACH-000550,0.006936748286354595
