,BMPR2 (659)
ACH-000004,0.023486805211456702
ACH-000005,-0.1995683035869916
ACH-000007,0.19319937275840585
ACH-000009,-0.06631450262465137
ACH-000011,0.10731170958443996
ACH-000012,-0.05073164134569004
ACH-000013,-0.013470956088064884
ACH-000014,0.19668211111618425
ACH-000015,0.04030101567125803
ACH-000017,0.07826282123895482
ACH-000018,-0.12754023651945018
ACH-000019,-0.09010333999758192
ACH-000021,-0.16803018476376458
ACH-000022,0.08686259415401627
ACH-000025,0.11060955335107656
ACH-000028,0.1235816477297462
ACH-000030,-0.018704229723356103
ACH-000035,0.09315934564483153
ACH-000036,0.022354340028482883
ACH-000037,0.01207418028628896
ACH-000039,-0.008223168091306847
ACH-000040,0.18000240352390445
ACH-000041,-0.10156674872181608
ACH-000042,-0.016446842325188303
ACH-000045,0.11172281315565023
ACH-000047,0.20864194230352606
ACH-000052,0.05468466514626494
ACH-000053,-0.022462167186131046
ACH-000054,0.03703376386656188
ACH-000055,0.12357017855718085
ACH-000060,0.06031393641244188
ACH-000067,0.19669830379309605
ACH-000070,-0.07842333818510731
ACH-000075,0.08545456848209013
ACH-000078,0.34376319773375197
ACH-000082,-0.09342353137993484
ACH-000085,-0.0691796838005978
ACH-000086,-0.08071237722526974
ACH-000087,-0.1319248681040786
ACH-000092,0.02555882682553379
ACH-000095,-0.1199688841318136
ACH-000097,0.1992493511171453
ACH-000098,-0.037925640948000286
ACH-000099,-0.08633762674857468
ACH-000108,-0.06697915843485445
ACH-000113,0.02244263581622382
ACH-000116,0.11935676777153445
ACH-000118,0.14009566166541668
ACH-000120,-0.020312514755635242
ACH-000123,-0.003702283371588861
ACH-000127,-0.00583903639658373
ACH-000128,0.11678367992200613
ACH-000132,0.05595667650988705
ACH-000133,-0.07650586562089022
ACH-000137,0.06366253558505776
ACH-000138,0.07810900854876528
ACH-000142,0.2289193419153756
ACH-000143,0.08321490140410784
ACH-000146,-0.00028877651235450526
ACH-000148,0.051648211341107635
ACH-000150,0.0068515999529158034
ACH-000152,0.14779847195839976
ACH-000153,0.0752105387284423
ACH-000159,0.21404715503285587
ACH-000160,0.002561292982336211
ACH-000163,-0.057302348185963525
ACH-000167,-0.13328301527691422
ACH-000168,0.015895781207662673
ACH-000169,-0.12501145186026394
ACH-000178,0.17645658941689302
ACH-000183,0.13121349458655346
ACH-000188,0.06365047359079037
ACH-000189,0.07005444326809676
ACH-000190,-0.09325972138782056
ACH-000198,0.1037752280059311
ACH-000203,-0.25531042284474537
ACH-000204,0.132470845371148
ACH-000206,0.07703921776201755
ACH-000207,0.040158392096124776
ACH-000208,-0.06808345170655394
ACH-000210,0.14562884577532836
ACH-000211,0.060409873294620914
ACH-000215,0.1903001940527793
ACH-000221,0.2019899569644803
ACH-000222,0.06806199932895843
ACH-000223,-0.0951795894516693
ACH-000226,0.1373841339579264
ACH-000227,-0.12236074857455
ACH-000228,-0.07386330614549741
ACH-000231,0.034366848088475725
ACH-000232,0.0224248116162024
ACH-000233,0.08053518633730593
ACH-000234,0.06499102209272109
ACH-000235,-0.005053019927168757
ACH-000237,-0.036173264236413406
ACH-000238,0.15714692817552844
ACH-000242,-0.3035417160793957
ACH-000243,0.028654289651919063
ACH-000244,-0.02235967383840821
ACH-000246,0.026007375856167633
ACH-000248,0.1485739704486448
ACH-000250,0.0955765894252616
ACH-000251,-0.013420619630719142
ACH-000252,-0.21306088147677452
