,GRSF1 (2926)
ACH-000335,-0.4492391599209724
ACH-000336,-0.6194702411046323
ACH-000337,-0.5628991536681829
ACH-000338,-0.027423922070824242
ACH-000339,-0.3974377143515203
ACH-000341,-0.4725166509091366
ACH-000348,-0.5445369475116668
ACH-000350,-0.4046151291215022
ACH-000352,-0.6333302233063093
ACH-000356,-0.3496428617048039
ACH-000361,-0.3773173309894414
ACH-000362,-0.2072524829567436
ACH-000363,-0.531008052903674
ACH-000364,-0.680824322964297
ACH-000365,-0.371768713249122
ACH-000366,-0.2154389686696321
ACH-000368,-0.3926780777501774
ACH-000374,-0.7678917296877579
ACH-000375,-0.4503296169587181
ACH-000376,-0.4913379358669414
ACH-000381,-0.503743553424364
ACH-000383,-0.4114425201545422
ACH-000387,-0.3522480507907632
ACH-000389,-0.08298697070135788
ACH-000390,-0.4729287131193491
ACH-000393,-0.29552710107457203
ACH-000395,-0.10778802578070608
ACH-000396,-0.5097926743291236
ACH-000397,-0.3120512511341189
ACH-000401,-0.31605851570301186
ACH-000402,-0.22407694866730604
ACH-000403,-0.39604532760945976
ACH-000404,-0.4266574551864456
ACH-000406,-0.7159129845991775
ACH-000407,-0.6145712267682126
ACH-000408,-0.5793034640398669
ACH-000410,-0.4616066633522618
ACH-000411,-0.2427219002042749
ACH-000414,-0.4568403034446962
ACH-000415,-0.5152335983945232
ACH-000416,-0.36021915923179604
ACH-000420,-0.4740154664476056
ACH-000421,-0.4098925033398962
ACH-000424,-0.6633850522997006
ACH-000425,-0.5140295699612659
ACH-000426,-0.21043807501242373
ACH-000427,-0.6153501754339389
ACH-000433,-0.18239496453346493
ACH-000435,-0.4606963102454981
ACH-000436,-0.22432916853134652
ACH-000444,-0.6008012720673876
ACH-000445,-0.4797221545278341
ACH-000448,-0.30916747846049497
ACH-000450,-0.6219343294047139
ACH-000452,-0.4484751974068199
ACH-000454,-0.841602294265787
ACH-000458,-0.3644094429226112
ACH-000459,-0.8671362348146066
ACH-000460,-0.2273285226712139
ACH-000461,-0.7761166872449244
ACH-000463,-0.3803064457843333
ACH-000464,-0.28518665342133576
ACH-000466,-0.3584675147600829
ACH-000467,-0.7946145445755765
ACH-000468,-0.3582629136286479
ACH-000469,-0.5320431329100093
ACH-000470,-0.2823297010813299
ACH-000471,-0.3479600647333633
ACH-000472,-0.3248335807278384
ACH-000473,-0.6372907336522371
ACH-000475,-0.6468816551566661
ACH-000476,-0.6267406893580945
ACH-000477,-0.4337843432889968
ACH-000479,-0.3732122302765622
ACH-000480,-0.7259750772991543
ACH-000481,-0.4295301635121256
ACH-000483,-0.3332814103275831
ACH-000484,-0.3739074216063871
ACH-000485,-0.426823900189821
ACH-000486,-0.3330397146591563
ACH-000487,-0.7662941451556479
ACH-000488,-0.8661882215496004
ACH-000490,-0.5435058250390586
ACH-000491,-0.5258201221580149
ACH-000495,-0.19330714156987697
ACH-000496,-0.2172318619052314
ACH-000499,-0.7414928711791378
ACH-000500,-0.6664113300060555
ACH-000502,-0.2212597061341552
ACH-000503,-0.4026097478361928
ACH-000505,-0.3933061089396935
ACH-000507,-0.4770982247341367
ACH-000510,-0.4447159041861773
ACH-000511,-0.2559443945888331
ACH-000512,-0.6469791193066067
ACH-000516,-0.3101915448586549
ACH-000517,-0.3050562077726913
ACH-000518,-0.2301121147647134
ACH-000520,-0.2865624148208453
ACH-000521,-0.285693537171896
ACH-000522,-0.5562607399715865
ACH-000524,-0.5229357052199997
ACH-000527,-0.5415310294957616
ACH-000528,-0.6240478429112792
ACH-000537,-0.5627416340051701
ACH-000541,-0.6612623383156144
ACH-000542,-0.3363113763475285
ACH-000544,-0.6113302140815184
ACH-000545,-0.5061919523116271
ACH-000547,-0.7173031072281237
ACH-000548,-0.2875760212241621
ACH-000549,-0.6977941780240015
ACH-000550,-0.2762365933511398
ACH-000552,-0.48428825620411703
ACH-000556,-0.4377179093203378
ACH-000557,-0.3160093481513997
ACH-000569,-0.4778053538177499
ACH-000570,-0.5883448966024906
ACH-000571,-0.34286544931534785
ACH-000573,-0.5182714125179954
ACH-000576,-0.2591077750640263
ACH-000579,-0.8009894909706644
ACH-000580,-0.21461822053169205
ACH-000584,-0.3122336113959646
ACH-000585,-0.2468668900537205
ACH-000588,-0.647110892285411
ACH-000589,-0.8923696413827867
ACH-000591,-0.4769214190539181
ACH-000593,-0.4953476680221289
ACH-000600,-0.7923298108439735
ACH-000601,-0.5183966302908379
ACH-000605,-0.5359213806622122
ACH-000606,-0.4772528151004022
ACH-000608,-0.4953941618658165
ACH-000614,-0.7243800639048492
ACH-000616,-0.4498961332894294
ACH-000618,-0.8627481596326227
ACH-000619,-0.37799193488395216
ACH-000620,-0.4571894876205619
ACH-000621,-0.36815790491027534
ACH-000622,-0.2308853036982796
ACH-000623,-0.2752904371130151
ACH-000624,-0.2202571028736876
ACH-000627,-0.34480835783281466
ACH-000630,-0.3507755971684217
ACH-000631,-0.2396435771013041
ACH-000632,-0.4724863528930333
ACH-000633,-1.3140952960921135
ACH-000637,-0.6013799357844548
ACH-000638,-0.4940427469333144
ACH-000646,-0.3515310427117037
ACH-000647,-0.5042726683640777
ACH-000648,-0.5298351729802853
ACH-000649,-0.31886381954362913
ACH-000651,-0.7334214673501053
ACH-000652,-0.29458082665013285
ACH-000653,-0.6899285695372708
ACH-000657,-0.5927989871465377
ACH-000658,-0.3643582049004815
ACH-000661,-0.4754023438630489
ACH-000662,-0.8533749373213494
ACH-000663,-0.4035017431072252
ACH-000665,-0.4607571602510521
ACH-000671,-0.5995440561220463
ACH-000672,-0.7802351243985636
ACH-000673,-0.2424612771181528
ACH-000676,-0.6623350886859057
ACH-000677,-0.6145257189530564
ACH-000681,-0.5626779473664176
ACH-000683,-0.4834350511207423
ACH-000684,-0.3055573973689543
ACH-000688,-0.34998475443911314
ACH-000693,-0.7391459499094873
ACH-000694,-0.9288347718279248
ACH-000695,-0.29161719197387265
ACH-000696,-0.3842420847264755
ACH-000697,-0.5621252436195912
ACH-000699,-0.3396110138296976
ACH-000701,-0.6292745251833416
ACH-000706,-0.6597819851946333
ACH-000711,-0.373785986236949
ACH-000713,-0.299097413672955
ACH-000714,-0.1052373550760792
ACH-000718,-0.4640062589425718
ACH-000720,-0.4489028109465785
ACH-000721,-0.4372952509397794
ACH-000724,-0.5403942108211678
ACH-000725,-0.6233248377820864
ACH-000732,-0.49494948283409707
ACH-000734,-0.6515608742672752
ACH-000735,-0.3731017447302416
ACH-000736,-0.2413519273360517
ACH-000738,-0.8287777733266602
ACH-000746,-0.8041371173492311
ACH-000747,-0.6824132810228832
ACH-000748,-0.3876353543414272
ACH-000753,-0.4062650902768521
ACH-000756,-0.2835301819031687
ACH-000757,-0.7850837380732231
ACH-000758,-0.7585350937606959
ACH-000760,-0.5743458489844977
ACH-000762,-0.3767070370648353
ACH-000763,-0.6146585598716912
ACH-000764,-0.38757702892124746
ACH-000765,-0.5394196411487829
ACH-000766,-0.3580764496854409
ACH-000767,-0.39283855817087576
ACH-000768,-0.5303383864501519
ACH-000769,-0.5201662579523504
ACH-000770,-0.1221739975476054
ACH-000771,-0.4251259667336939
ACH-000773,-0.3379991991170173
ACH-000776,-0.4059488782745188
ACH-000777,-0.3454355698721682
ACH-000778,-0.4990130928825606
ACH-000781,-0.3061123284967465
ACH-000782,-0.3537901850048657
ACH-000783,-0.15930355017757228
ACH-000784,-0.7667681386944655
ACH-000785,-0.2839605348180475
ACH-000787,-0.4969596166812423
ACH-000788,-0.3731546100261132
ACH-000791,-0.41057597099899606
ACH-000792,-0.4618316220846647
ACH-000794,-0.2845026997481375
ACH-000796,-0.2768927699209112
ACH-000798,-0.7226787935076252
ACH-000799,-0.3431669017558429
ACH-000800,-0.6707841497420306
ACH-000802,-0.6162120845974198
ACH-000804,-0.5683905174618779
ACH-000805,-0.5185425646423928
ACH-000809,-0.5669919882626563
ACH-000810,-0.19526903274280008
ACH-000811,-0.39998219559531023
ACH-000817,-0.4630512492620568
ACH-000819,-0.26121368880297474
ACH-000820,-0.5124150814735375
ACH-000821,-0.6734699843050802
ACH-000822,-0.27285132107686405
ACH-000823,-0.5790661281747912
ACH-000824,-0.30863406534222737
ACH-000827,-0.23906505627979724
ACH-000829,-0.153967599825682
ACH-000831,-0.8196285691538783
ACH-000832,-0.4696200842720706
ACH-000833,-0.4921688771870636
ACH-000834,-0.6664293358624781
ACH-000835,-0.6581683560616198
ACH-000836,-0.2731887381629981
ACH-000837,-0.4646997482126337
ACH-000838,-0.1649317405671285
ACH-000839,-0.3169107162188219
ACH-000840,-0.6271947446597345
ACH-000841,-0.2013482277691784
ACH-000843,-0.5445134736664863
ACH-000846,-0.3703515633958091
ACH-000847,-0.7823909629194875
ACH-000848,-0.30809685536157605
ACH-000849,-0.6060927382981064
ACH-000851,-0.319377062573992
ACH-000855,-1.0372906468585346
ACH-000856,-0.3783555402233265
ACH-000858,-0.9878883040364737
ACH-000859,-0.3623187250385492
ACH-000861,-0.3364005772363638
ACH-000862,-0.6953874041987501
ACH-000865,-0.43187286816375897
ACH-000866,-0.3851362402317519
ACH-000867,-0.3761377302831212
ACH-000869,-0.4972526539926811
ACH-000872,-0.4328383746818921
ACH-000873,-0.5250550027662373
ACH-000876,-0.7301066431846408
ACH-000878,-0.5680455972913222
ACH-000880,-0.28425442704974585
ACH-000881,-0.4906573184605929
ACH-000882,-0.4805724736096509
ACH-000884,-0.5791982523414767
ACH-000885,-0.6680210151981261
ACH-000887,-0.5129328851739163
ACH-000889,-1.070300817359256
ACH-000896,-0.2676616770908137
ACH-000898,-0.7615901586239345
ACH-000900,-0.7104814107860101
ACH-000901,-0.30595859155011745
ACH-000905,-0.444715229236032
ACH-000906,-0.6376529370421736
ACH-000907,-0.310140349780063
ACH-000910,-0.8091214828180139
ACH-000911,-0.4381465017436965
ACH-000912,-0.2044564701716207
ACH-000913,-0.4045393613001065
ACH-000915,-0.5689743343405215
ACH-000916,-0.4018821130927886
ACH-000917,-0.6262678797108491
ACH-000920,-0.25624912374598763
ACH-000921,-0.6964652606625837
ACH-000924,-0.7132837601214247
ACH-000926,-0.2945833957568355
ACH-000928,-0.4879158804205458
ACH-000929,-0.5179419497106703
ACH-000932,-0.5652654084643554
ACH-000935,-0.5989783449137902
ACH-000936,-0.5341155243749721
ACH-000937,-0.11596395096765978
ACH-000938,-0.7554343118343797
ACH-000939,-0.5902950778935623
ACH-000941,-0.5441315354952162
ACH-000943,-0.9996899115790816
ACH-000946,-0.42020344058077
ACH-000947,-0.6996234689124623
ACH-000948,-0.7352095142480143
ACH-000950,-0.2846320434219798
ACH-000953,-0.22501862388141167
ACH-000954,-0.4759577728058143
ACH-000957,-0.6580784765160685
ACH-000958,-0.4964089958004966
ACH-000960,-0.3524677250958663
ACH-000963,-0.5924850276417901
ACH-000968,-0.4681560416406537
ACH-000969,-0.7500867856938946
ACH-000972,-0.3654800362889214
ACH-000973,-0.20502409564352225
ACH-000974,-0.4784892116432769
ACH-000978,-0.4351274258806573
ACH-000984,-0.35799435187524337
ACH-000986,-0.33056845168097204
ACH-000988,-0.2347767192830218
ACH-000993,-0.16633805449841574
ACH-000994,-0.8184737766910232
ACH-000996,-0.3894251113711064
ACH-001001,-0.7018379138767697
ACH-001020,-0.4250620238885455
ACH-001028,-0.6033341926885838
ACH-001031,-0.3721883386756091
ACH-001038,-0.6251104733259594
ACH-001048,-0.4804088620361512
ACH-001050,-0.2133651307383496
ACH-001053,-0.33041997988699706
ACH-001054,-0.477995631910508
ACH-001061,-0.4713258214904288
ACH-001067,-0.33625067560605704
ACH-001075,-0.5174979366859908
ACH-001096,-0.5072196610661819
ACH-001111,-0.6253324774409342
ACH-001119,-0.7727107178547714
ACH-001128,-0.3446656685583671
ACH-001134,-0.42324943120995545
ACH-001151,-0.21023630542877697
ACH-001163,-0.4564280079417036
ACH-001164,-0.32573742367202485
ACH-001183,-0.3627789822612815
ACH-001192,-0.28321314678350634
ACH-001193,-0.14755174823625086
ACH-001196,-0.2824992283200565
ACH-001197,-0.2319247475131475
ACH-001205,-0.4150862992167143
ACH-001211,-0.2675437144993043
ACH-001212,-0.481288873271236
ACH-001228,-0.3209185738359088
ACH-001232,-0.3801565987931708
ACH-001239,-0.5251933213373716
ACH-001270,-0.4390262630835097
ACH-001274,-0.17497563362642005
ACH-001275,-0.7626333635341973
ACH-001277,-0.6565795466764434
ACH-001278,-0.9094903255846214
ACH-001280,-0.25680833515318185
ACH-001283,-0.6583318058655447
ACH-001289,-0.28551149827033845
ACH-001300,-0.35928137472148464
ACH-001301,-0.19134369140638505
ACH-001302,-0.15134251208317356
ACH-001306,-0.2703545977239417
ACH-001318,-0.8899064456616615
ACH-001322,-0.4132049001584112
ACH-001328,-0.5279963771290822
ACH-001332,-0.7667441987197753
ACH-001336,-0.6176404756630569
ACH-001346,-0.3734276670864508
ACH-001353,-0.22608595493793254
ACH-001354,-0.2875396141449933
ACH-001367,-0.3729466591158943
ACH-001368,-0.384289230315397
ACH-001374,-0.459471624276452
ACH-001377,-0.6642047997160703
ACH-001380,-0.6611809788539105
ACH-001391,-0.39812588421561695
ACH-001408,-0.08306866690352285
ACH-001430,-0.5508644911876093
ACH-001431,-0.3331469690944733
ACH-001450,-0.28360443375281363
ACH-001496,-0.3656843209601267
ACH-001500,-0.8347243283769538
ACH-001523,-0.52533181303338
ACH-001532,-0.3937805247040734
ACH-001550,-0.9226220419235964
ACH-001552,-0.3235551744898804
ACH-001554,-0.6173411055563841
ACH-001654,-0.3288087164367305
ACH-001735,-0.11664787003769493
ACH-001736,-0.6443882921280347
ACH-001737,-0.0602441917166251
ACH-001740,-0.3724972537058718
ACH-001745,-0.4275808613656073
ACH-001765,-0.4846216185533866
