,CLEC2D (29121)
ACH-000004,0.09161177869815568
ACH-000005,0.0984049209640895
ACH-000007,0.048468672401588336
ACH-000009,0.12312061146298252
ACH-000011,0.0810545800680397
ACH-000012,0.1321523878291809
ACH-000013,0.12674843614502
ACH-000014,0.12398321311713507
ACH-000015,0.19648049549915927
ACH-000017,0.19360672323314396
ACH-000018,0.016648226607675173
ACH-000019,0.2972164138286875
ACH-000021,0.17088697591143426
ACH-000022,0.1007845877486378
ACH-000025,0.2319894808121658
ACH-000028,0.2277077140192153
ACH-000030,0.1860015263799896
ACH-000035,0.06545981287959646
ACH-000036,0.03712067795303447
ACH-000037,0.15535555077727606
ACH-000039,0.09148681364362377
ACH-000040,0.14985958821803044
ACH-000041,0.10444312028725564
ACH-000042,0.1937363149564597
ACH-000045,0.2960891297231274
ACH-000047,0.12479735746437084
ACH-000052,0.1009194415637968
ACH-000053,-0.02927505069040589
ACH-000054,-0.05114987016624807
ACH-000055,0.03585887475277793
ACH-000060,0.2969690930337632
ACH-000067,0.12562995544373415
ACH-000070,0.16146029781425433
ACH-000075,0.1964510124925052
ACH-000078,0.1261097580682075
ACH-000082,0.08237051015144217
ACH-000085,0.1320884409235003
ACH-000086,0.18397792957385914
ACH-000087,-0.044314243889367895
ACH-000092,0.13860266430662724
ACH-000095,0.16762014765472322
ACH-000097,0.09926377553328727
ACH-000098,0.13142585677585486
ACH-000099,0.12082314272601663
ACH-000108,0.2196135428304788
ACH-000113,0.17656302390691064
ACH-000116,0.14843428265887315
ACH-000118,0.05393957953389306
ACH-000120,0.02377529510499305
ACH-000123,-0.02819877678639052
ACH-000127,0.03208547922095811
ACH-000128,0.1044653085228124
ACH-000132,0.1939596556696296
ACH-000133,0.18909529860629504
ACH-000137,0.18372370354300696
ACH-000138,0.174813186577731
ACH-000142,0.08799655614479511
ACH-000143,0.04239201824475641
ACH-000146,0.14390337402135964
ACH-000148,0.11915138117128585
ACH-000150,0.3395667620031918
ACH-000152,0.1204859499391836
ACH-000153,0.2138319492367504
ACH-000159,0.11190176767749258
ACH-000160,0.11117420801166
ACH-000163,0.22323673462845015
ACH-000167,0.2368783424444935
ACH-000168,0.18467626968520925
ACH-000169,0.11985710327091186
ACH-000178,0.06883672117585468
ACH-000183,0.15653727966218714
ACH-000188,0.21171249458277028
ACH-000189,-0.2955471530693131
ACH-000190,0.025327319966245126
ACH-000198,0.08471256949918589
ACH-000203,0.11331396824004013
ACH-000204,-0.018671278073617282
ACH-000206,0.05506401343421722
ACH-000207,0.16394755740136802
ACH-000208,0.20961100579843492
ACH-000210,0.5491005478611165
ACH-000211,0.043114887890510274
ACH-000215,0.22823084252331824
ACH-000221,0.19240257144241435
ACH-000222,0.1576186879823154
ACH-000223,0.07951840259296385
ACH-000226,0.15873013725484295
ACH-000227,0.13208666770431307
ACH-000228,0.031025076643947238
ACH-000231,0.15367448594840746
ACH-000232,0.08248560294401272
ACH-000233,0.14435506702880807
ACH-000234,0.18983756657513212
ACH-000235,0.17214448136610375
ACH-000237,0.10484191908482762
ACH-000238,0.16465889021239805
ACH-000242,-0.044066707109053374
ACH-000243,0.19768760197846288
ACH-000244,-0.01052172762573186
ACH-000246,0.18659160714620807
ACH-000248,0.03735818331525522
ACH-000250,0.17184056268929485
ACH-000251,0.1595360997939171
ACH-000252,-0.002844944441231192
ACH-000253,0.13481325470564112
ACH-000255,-0.001949284829055247
ACH-000256,0.18193002750000428
ACH-000257,0.09368877857165092
ACH-000258,0.2019332949911204
ACH-000259,0.0992920165923304
ACH-000260,0.2326248792468995
ACH-000261,0.5323139369145505
ACH-000262,0.062400910469588865
ACH-000263,0.17225798200816173
ACH-000264,0.16511064556858654
ACH-000265,0.3048016356690257
ACH-000266,0.05658348933292585
ACH-000272,0.13941380381526342
ACH-000274,0.06660097351727247
ACH-000277,0.13017394884609287
ACH-000278,0.14199309888127776
ACH-000279,0.10657753866203926
ACH-000280,0.1439949685244334
ACH-000281,0.004854698356129478
ACH-000288,0.21248351831472104
ACH-000291,0.10551052747515062
ACH-000293,0.20237743357063445
ACH-000294,0.17706251662614275
ACH-000295,0.20070883724714994
ACH-000296,0.1505374368643822
ACH-000302,0.13262437845181607
ACH-000304,-0.03457396336230218
ACH-000307,0.023924877667233124
ACH-000308,0.10005264501831848
ACH-000310,0.2327398593831939
ACH-000311,0.1847213139058839
ACH-000312,0.24792600993444114
ACH-000315,0.07012491240571185
ACH-000316,0.34797695107487875
ACH-000317,0.1640194810310668
ACH-000318,0.1772833759202966
ACH-000319,0.1706029637350773
ACH-000320,0.11929398880494675
ACH-000322,0.2350322313719063
ACH-000323,0.265179838928913
ACH-000324,0.02375096049512667
ACH-000329,0.12793693610362436
ACH-000330,0.2774668155923062
ACH-000331,0.1359203618595602
ACH-000332,0.09872673053236773
ACH-000334,0.3053945780084599
ACH-000335,0.013362246103653271
ACH-000336,0.3286178075144839
ACH-000337,0.2542069850727691
ACH-000338,-0.2476698291113268
ACH-000339,0.11089562054617504
ACH-000341,0.1856355429190462
ACH-000348,0.15412658586314334
ACH-000350,0.04194352949804532
ACH-000352,0.16563742928187095
ACH-000356,0.21530354888474654
ACH-000361,0.14653205593070215
ACH-000362,0.1521411207284251
ACH-000363,0.1735022001584831
ACH-000364,0.0816567401130599
ACH-000365,-0.0013749150157674696
ACH-000366,0.19860511165309144
ACH-000368,0.000779819595237192
ACH-000374,0.11741794170587552
ACH-000375,0.15232744907886278
ACH-000376,0.10939800848618292
ACH-000381,0.1457336152478651
ACH-000383,0.14532826795051135
ACH-000387,0.06789134478866893
ACH-000389,-0.10840182162753308
ACH-000390,0.17044469684151425
ACH-000393,0.0984679981318374
ACH-000395,0.2919491631982997
ACH-000396,0.2414893170407713
ACH-000397,0.19404851031922207
ACH-000401,0.22168865640379287
ACH-000402,0.44060243434513663
ACH-000403,0.11955078680935108
ACH-000404,-0.07703261009232995
ACH-000406,0.07982832254797936
ACH-000407,0.18674486851872826
ACH-000408,0.04779203181843443
ACH-000410,0.2151402734968019
ACH-000411,0.1704063495743531
ACH-000414,0.2775888471087668
ACH-000415,0.24214837117167395
ACH-000416,0.14470319261916667
ACH-000420,0.05479373034057782
ACH-000421,0.1417424972311717
ACH-000424,0.038456647551795314
ACH-000425,0.0584346155555333
ACH-000426,0.10865414765618336
ACH-000427,0.017464430994937274
ACH-000433,0.07390571364916
ACH-000435,0.04844637006880949
ACH-000436,0.13545621863538493
ACH-000444,0.16051090952384042
ACH-000445,0.278618472227296
ACH-000448,-0.046842714723105805
ACH-000450,0.1439681005907084
ACH-000452,0.062171663170831414
ACH-000454,0.09503661385029022
ACH-000458,0.209476908315402
ACH-000459,0.2647961211303557
ACH-000460,0.13232078651793172
ACH-000461,0.2657123091198981
ACH-000463,0.0733520186920059
ACH-000464,0.05573207141821662
ACH-000466,0.15420302147417164
ACH-000467,-0.017323185765804952
ACH-000468,0.06320528055837905
ACH-000469,0.2053914771590779
ACH-000470,0.06955926557857027
ACH-000471,0.008714305840384207
ACH-000472,0.13793476622067155
ACH-000473,0.3455273472820021
ACH-000475,0.11867299554779635
ACH-000476,0.0973721714663866
ACH-000477,0.08158887706333899
ACH-000479,0.3214391247880368
ACH-000480,0.12622986207771808
ACH-000481,0.04277413115231375
ACH-000483,0.27619038996769363
ACH-000484,0.1817440965688905
ACH-000485,-0.07022725682428214
ACH-000486,0.1085015769335615
ACH-000487,0.1938937974608731
ACH-000488,0.0942217141349298
ACH-000490,0.3062229719555247
ACH-000491,0.18581396323805804
ACH-000495,0.11577242693354572
ACH-000496,0.1223890818506969
ACH-000499,0.33553204701017136
ACH-000500,-0.3063938956314598
ACH-000502,0.08490582177291332
ACH-000503,0.15225612403995584
ACH-000505,0.0716531817754651
ACH-000507,0.17900101214878075
ACH-000510,0.17543923690215302
ACH-000511,0.26971099415553124
ACH-000512,0.1982249642246984
ACH-000516,0.047118929861529366
ACH-000517,0.08760405273214694
ACH-000518,0.1196748996883237
ACH-000520,0.12956160122989868
ACH-000521,0.07909308167190887
