,TDP1 (55775)
ACH-000004,0.19275014780592253
ACH-000005,-0.5511686543123917
ACH-000007,-0.4082601944155924
ACH-000009,0.03629952848627925
ACH-000011,-0.1781686566813392
ACH-000012,0.013186021236536206
ACH-000013,-0.0683953453120364
ACH-000014,0.08130093494707058
ACH-000015,0.1255503796036147
ACH-000017,-0.1962732286724267
ACH-000018,-0.34201483612648426
ACH-000019,-0.15012054517470075
ACH-000021,-0.0229119092429132
ACH-000022,0.009168870316065985
ACH-000025,-0.16195295883902364
ACH-000028,-0.016442317240542192
ACH-000030,-0.16986460038358825
ACH-000035,0.2608379831592649
ACH-000036,-0.1814440919824308
ACH-000037,-0.0533921325546444
ACH-000039,-0.2168051476927016
ACH-000040,-0.18578167431126627
ACH-000041,-0.0997738863913104
ACH-000042,-0.006346265915647173
ACH-000045,-0.08637032160585252
ACH-000047,-0.07655278719921843
ACH-000052,0.15880726381362822
ACH-000053,-0.06740760163169067
ACH-000054,-0.21181837371620474
ACH-000055,-0.0814070790795127
ACH-000060,-0.30413035949645834
ACH-000067,-0.10585054121617436
ACH-000070,0.10817867730779593
ACH-000075,-0.21576981666597805
ACH-000078,-0.2145085735801948
ACH-000082,-0.13553348755660174
ACH-000085,-0.16688529488506335
ACH-000086,0.055079277198228915
ACH-000087,-0.08416168593094663
ACH-000092,-0.06692179414224532
ACH-000095,-0.11972174587981008
ACH-000097,-0.1453543745893932
ACH-000098,-0.018230571245964056
ACH-000099,-0.0700883420760376
ACH-000108,-0.028935048006563883
ACH-000113,-0.029569161228269226
ACH-000116,-0.05458701016024138
ACH-000118,-0.031931384264956425
ACH-000120,-0.0009086837642294476
ACH-000123,-0.15256823643525122
ACH-000127,-0.02363996399405681
ACH-000128,-0.16769759454805186
ACH-000132,-0.035470653190019415
ACH-000133,-0.3057780639363643
ACH-000137,-0.02581080071340884
ACH-000138,0.1319529642836985
ACH-000142,-0.12773170130112635
ACH-000143,-0.08870462189275848
ACH-000146,-0.04376037968361045
ACH-000148,-0.14130055833167865
ACH-000150,0.0507371594759306
ACH-000152,-0.1421228849916521
ACH-000153,0.14424745576723885
ACH-000159,-0.21774676573569215
ACH-000160,-0.006138815682754301
ACH-000163,0.02395256533154356
ACH-000167,-0.16338737829269231
ACH-000168,0.0728561770371339
ACH-000169,-0.08691045900085709
ACH-000178,-0.0302905441241905
ACH-000183,0.09211734968718777
ACH-000188,-0.08570894915231188
ACH-000189,-0.14030657520239592
ACH-000190,-0.012661636697416658
ACH-000198,0.003366252794625379
ACH-000203,-0.2849304351442404
ACH-000204,-0.12097973747143248
ACH-000206,-0.1531928860009739
ACH-000207,-0.24847537383721674
ACH-000208,-0.18528459426912894
ACH-000210,0.24782624245783605
ACH-000211,-0.10970163992007254
ACH-000215,-0.06671768301326587
ACH-000221,-0.11355235733118214
ACH-000222,-0.08197250562772768
ACH-000223,-0.12959386373736806
ACH-000226,-0.21603527811947354
ACH-000227,-0.01552561869178713
ACH-000228,-0.008906034863400556
ACH-000231,-0.1835456454762476
ACH-000232,-0.18712457845370745
ACH-000233,0.07375744967955812
ACH-000234,0.054312265140188117
ACH-000235,-0.09656270675433112
ACH-000237,0.016454519034744236
ACH-000238,-0.18725190424488847
ACH-000242,0.0011489845025639146
ACH-000243,0.03810865977222694
ACH-000244,-0.22987641513160145
ACH-000246,-0.17561231781847664
ACH-000248,-0.2544185333503038
ACH-000250,-0.07267814932434538
ACH-000251,-0.08883206879933685
ACH-000252,-0.013990440686140691
ACH-000253,-0.0738730658529012
ACH-000255,-0.03994307121144545
ACH-000256,-0.003554001112496347
ACH-000257,-0.21490107376362885
ACH-000258,-0.06026009848810227
ACH-000259,-0.12875401657858074
ACH-000260,-0.06340088804788607
ACH-000261,-0.03258424470813829
ACH-000262,-0.055383457392431584
ACH-000263,0.13822641112028627
ACH-000264,-0.13813705190904954
ACH-000265,0.12136643354125914
ACH-000266,-0.08747224950147788
ACH-000272,-0.018666059740630053
ACH-000274,-0.04871305428043435
ACH-000277,0.028198366852906838
ACH-000278,-0.13831301097069135
ACH-000279,-0.07517029374698994
ACH-000280,-0.2878333454138525
ACH-000281,0.057161745443658075
ACH-000288,-0.017273930624140784
ACH-000291,-0.03023080771010331
ACH-000293,-0.13585606225830302
ACH-000294,-0.007051151068636713
ACH-000295,-0.17429399269332554
ACH-000296,0.010774671327584407
ACH-000302,-0.11366827756919322
ACH-000304,-0.07564593916788312
ACH-000307,0.0036323366422473507
ACH-000308,-0.04164717200945391
ACH-000310,-0.2755055313212306
ACH-000311,-0.27593553668512155
ACH-000312,-0.1908219219156524
ACH-000315,-0.2796632442943363
ACH-000316,-0.11976093347347826
ACH-000317,-0.09855975835114494
ACH-000318,0.16841426164673454
ACH-000319,0.05975974069205747
ACH-000320,-0.09060434399825046
ACH-000322,-0.1813458675056836
ACH-000323,-0.14661043537653656
ACH-000324,-0.09962651436014773
ACH-000329,-0.07157025031626782
ACH-000330,-0.12129941416720835
ACH-000331,-0.008282624121590825
ACH-000332,-0.07822121505530374
ACH-000334,0.2015176831084307
ACH-000335,-0.03366744935811436
ACH-000336,0.010333637943507244
ACH-000337,-0.08681479868673571
ACH-000338,0.43820489746739816
ACH-000339,-0.04594276381914336
ACH-000341,-0.06669511749913383
ACH-000348,-0.10741641861014456
ACH-000350,-0.02678121261786233
ACH-000352,0.05023367580743502
ACH-000356,0.02062368752502434
ACH-000361,-0.16356912434430404
ACH-000362,0.05223672040812759
ACH-000363,-0.08806204406417915
