,UCHL3 (7347)
ACH-000004,-0.2831118986745223
ACH-000005,0.11135908299029353
ACH-000007,-0.4429329509531682
ACH-000009,-0.06838680749328832
ACH-000011,-0.4952450416931379
ACH-000012,-0.1073461776672727
ACH-000013,-0.0385620121659501
ACH-000014,-0.1816778954124356
ACH-000015,-0.11633058947981292
ACH-000017,-0.09712747450290682
ACH-000018,-0.3233513384312825
ACH-000019,-0.0670965483241014
ACH-000021,-0.0530781474941925
ACH-000022,-0.07194826852882545
ACH-000025,-0.1261336559913078
ACH-000028,-0.2831837208594996
ACH-000030,-0.08622447377779525
ACH-000035,-0.058782840200215465
ACH-000036,-0.2255569698659325
ACH-000037,-0.3184578038809057
ACH-000039,0.03211009134348616
ACH-000040,-0.3769905656371389
ACH-000041,-0.052911983095799794
ACH-000042,-0.07776148727900722
ACH-000045,-0.19174244520760755
ACH-000047,-0.09081567889960332
ACH-000052,-0.23671849843709686
ACH-000053,-0.07260967144670398
ACH-000054,-0.2397317616000877
ACH-000055,-0.02333524500115457
ACH-000060,-0.08002578344882966
ACH-000067,-0.12303505646177895
ACH-000070,0.10906389898408007
ACH-000075,-0.058927896475358885
ACH-000078,-0.3569012560534985
ACH-000082,-0.09452425061096048
ACH-000085,-0.20202859785813546
ACH-000086,-0.09893308440318553
ACH-000087,0.1039240355364263
ACH-000092,-0.2110265425665372
ACH-000095,-0.1506954080025159
ACH-000097,-0.11969569914978186
ACH-000098,-0.1181574642027366
ACH-000099,-0.1939045183254687
ACH-000108,-0.13709917978255498
ACH-000113,-0.08718907249436011
ACH-000116,-0.16746206835657607
ACH-000118,0.0237384227021935
ACH-000120,-0.1412795425785948
ACH-000123,0.04555436930396357
ACH-000127,-0.15146329437769532
ACH-000128,-0.09013086002152923
ACH-000132,-0.3628020579868355
ACH-000133,-0.06272874290536996
ACH-000137,0.03143137155646763
ACH-000138,-0.057743185101762386
ACH-000142,-0.3279641927091112
ACH-000143,-0.14430783798921418
ACH-000146,0.005778831500988711
ACH-000148,-0.04634384979969109
ACH-000150,0.02655814005575825
ACH-000152,-0.15164561167397705
ACH-000153,0.17752189543357286
ACH-000159,-0.3519209063542843
ACH-000160,-0.04091017463198587
ACH-000163,-0.2561278551705618
