,SIRPA (140885)
ACH-000376,-0.2863444082074733
ACH-000381,-0.30641747312061257
ACH-000383,-0.145290116661532
ACH-000387,-0.2428067735243852
ACH-000389,-0.2913236498931634
ACH-000390,-0.22190838013516026
ACH-000393,-0.23270360882804586
ACH-000395,-0.397021632305456
ACH-000396,-0.10762494853197307
ACH-000397,-0.20524439192390773
ACH-000401,-0.29441190980923737
ACH-000402,-0.4741535828518275
ACH-000403,-0.310362695522409
ACH-000404,-0.22192100529134154
ACH-000406,-0.2226270913690187
ACH-000407,-0.1706152862303594
ACH-000408,-0.2302328752986132
ACH-000410,-0.3611135044815152
ACH-000411,-0.11415003054877737
ACH-000414,-0.2217420746201265
ACH-000415,-0.1717219243030099
ACH-000416,-0.1789379230060327
ACH-000420,-0.27474942458313084
ACH-000421,-0.3251319210146871
ACH-000424,-0.2803904896619886
ACH-000425,-0.3112241910089412
ACH-000426,-0.10321055244776854
ACH-000427,-0.21711450034218072
ACH-000433,-0.1376167510477485
ACH-000435,-0.14359042705281794
ACH-000436,-0.27749984399452426
ACH-000444,-0.23973084051543075
ACH-000445,-0.2664241475741453
ACH-000448,-0.3334791712621891
ACH-000450,0.0297175783267439
ACH-000452,-0.17561695952405007
ACH-000454,-0.19619560768721234
ACH-000458,-0.1953135840608991
ACH-000459,0.01556737675192476
ACH-000460,-0.2367361605061737
ACH-000461,-0.2152048976302411
ACH-000463,-0.24223928923130986
ACH-000464,-0.3193850496761557
ACH-000466,-0.18897403940980834
ACH-000467,-0.3073175580739085
ACH-000468,-0.2594754397250158
ACH-000469,-0.2704275785028587
ACH-000470,-0.30414673211727383
ACH-000471,-0.2203753706913665
ACH-000472,-0.37332480816758795
ACH-000473,-0.3279934502271041
ACH-000475,-0.17991759851794015
ACH-000476,-0.3157340796832433
ACH-000477,-0.2943651517036353
ACH-000479,-0.2956773159791268
ACH-000480,-0.09397134029385984
ACH-000481,0.013878935768210829
ACH-000483,-0.4312323435408757
ACH-000484,-0.2503461933988379
ACH-000485,-0.19794906545107294
ACH-000486,-0.13520146402560249
ACH-000487,-0.08775012049884641
ACH-000488,-0.0867909552710571
ACH-000490,-0.09445632112257417
ACH-000491,-0.3324848596843685
ACH-000495,-0.010011865193546987
ACH-000496,-0.1226231295995463
ACH-000499,-0.2952968564077491
ACH-000500,0.2435402615819003
ACH-000502,-0.14704198661358928
ACH-000503,-0.4407593104771613
ACH-000505,-0.24707693114402665
ACH-000507,-0.1955219727016487
ACH-000510,-0.2826066989294247
ACH-000511,-0.27126901915325835
ACH-000512,-0.17116996123112455
ACH-000516,-0.12173638144899865
ACH-000517,-0.2994962499142709
ACH-000518,-0.4270449079593058
ACH-000520,0.04670495076837601
ACH-000521,-0.2265540937650594
ACH-000522,-0.17136858787132525
ACH-000524,-0.2577813372511268
ACH-000527,-0.1850471937377536
ACH-000528,-0.31429159714571003
ACH-000537,-0.17861639612103355
ACH-000541,-0.03990501788088316
ACH-000542,-0.1969667399072812
ACH-000544,-0.0972010896128546
ACH-000545,-0.22182413191221853
ACH-000547,-0.4883522916788849
ACH-000548,-0.2136281226014296
ACH-000549,-0.3277692085019375
ACH-000550,-0.1882581723869227
ACH-000552,-0.394103286263358
ACH-000556,-0.20764787083919667
ACH-000557,-0.5652819700677023
ACH-000569,-0.2850732557836107
ACH-000570,-0.3939244706969766
ACH-000571,-0.3521110173734141
ACH-000573,-0.14717381450767902
ACH-000576,-0.2597715585584241
ACH-000579,-0.16909631506151054
ACH-000580,-0.3828896934409874
ACH-000584,-0.2715792633582135
ACH-000585,0.054855863912959664
ACH-000588,-0.3482899535845569
ACH-000589,-0.2088622553635304
ACH-000591,-0.3677274975399849
ACH-000593,-0.2616368570388008
ACH-000600,-0.1190357664700994
ACH-000601,-0.13307258663985966
ACH-000605,-0.1666205362836131
ACH-000606,-0.19065387385457372
ACH-000608,-0.2387768496957059
ACH-000614,-0.22350464043625906
ACH-000616,-0.2263174420265174
ACH-000618,-0.3030261606872959
ACH-000619,-0.11301848053512607
ACH-000620,-0.11268875978788365
ACH-000621,-0.26061743306489804
ACH-000622,-0.3229708193539622
ACH-000623,-0.3813386740010298
ACH-000624,-0.2397412564819997
ACH-000627,-0.3611749405108363
ACH-000630,-0.10575514395673087
ACH-000631,0.05599664475538008
ACH-000632,-0.19826040239226847
ACH-000633,-0.2706379756565071
ACH-000637,-0.3589690692736651
ACH-000638,-0.17407870717486204
ACH-000646,-0.35110146107577395
ACH-000647,-0.045499196952560717
ACH-000648,-0.16136208160254906
ACH-000649,-0.005898303605342196
ACH-000651,-0.3168809226964856
ACH-000652,-0.08123163021913046
ACH-000653,-0.13397252210748206
ACH-000657,-0.30722298785290597
ACH-000658,-0.018940288666241426
ACH-000661,-0.2699402258431464
ACH-000662,-0.1111224539651321
ACH-000663,-0.2443433650875256
ACH-000665,-0.3035390499197106
ACH-000671,-0.2813126077204445
ACH-000672,-0.0657388059684979
ACH-000673,-0.2624198705681348
ACH-000676,-0.1765709616677164
ACH-000677,-0.3154325032495621
ACH-000681,-0.3695538699926696
ACH-000683,-0.2217628419791832
ACH-000684,-0.3530987802287066
ACH-000688,-0.4034754282064922
ACH-000693,-0.3617793789823354
ACH-000694,-0.2596627671344069
ACH-000695,-0.3998606967819884
ACH-000696,-0.1985627511701305
ACH-000697,-0.3539526282685043
ACH-000699,-0.2873818015810001
ACH-000701,-0.16634959658207302
ACH-000706,-0.07761767576490693
ACH-000711,-0.13381272415729034
ACH-000713,-0.2530349059208005
ACH-000714,-0.17308212803711362
ACH-000718,-0.2512721161467593
ACH-000720,-0.30275070348121536
ACH-000721,-0.25832146930792604
ACH-000724,-0.26039132893628864
ACH-000725,-0.1427548196520213
ACH-000732,0.008202324842726828
ACH-000734,-0.1496982212814046
ACH-000735,-0.16896906903242725
ACH-000736,-0.09741480407965256
ACH-000738,-0.08223833184324318
ACH-000746,-0.33011360058936273
ACH-000747,-0.2862013129334622
ACH-000748,-0.2566012906985028
ACH-000753,-0.1169402586207021
ACH-000756,-0.2422775950319802
ACH-000757,-0.44196452817293386
ACH-000758,-0.15342510934298467
ACH-000760,-0.14254108721073178
ACH-000762,-0.17201048146566836
ACH-000763,-0.1224476989257604
ACH-000764,-0.19434731961990287
ACH-000765,-0.27513315233665314
ACH-000766,-0.11206873065284112
ACH-000767,-0.2007709781301979
ACH-000768,-0.08914748176554406
ACH-000769,-0.3413484071949563
ACH-000770,-0.2957155830032743
ACH-000771,-0.2354238399741622
ACH-000773,-0.2806193878896493
ACH-000776,-0.43973119181936265
ACH-000777,-0.2899162699140473
ACH-000778,-0.23917391262928075
ACH-000781,-0.22595961824131303
ACH-000782,-0.3404574134778925
ACH-000783,-0.2052583391391929
ACH-000784,-0.33190908575583417
ACH-000785,-0.22876623862836065
ACH-000787,-0.26430031437272833
ACH-000788,-0.2460891859517125
ACH-000791,-0.28699564547695555
ACH-000792,-0.16096777059272865
ACH-000794,-0.2222183026558537
ACH-000796,-0.2001929366394333
ACH-000798,-0.4574131886212146
ACH-000799,-0.11794104785016205
ACH-000800,-0.4379444744699885
ACH-000802,-0.20068188999197809
ACH-000804,-0.1839740018811878
ACH-000805,-0.17030749914411866
ACH-000809,-0.2335375063536397
ACH-000810,-0.2962701293425649
ACH-000811,-0.22236406179814874
ACH-000817,-0.052925766609714486
ACH-000819,-0.2266498263597365
ACH-000820,-0.5047865078581657
ACH-000821,-0.2993920765664981
ACH-000822,-0.3287527868380622
ACH-000823,-0.2742808396900854
ACH-000824,-0.2906581477126628
ACH-000827,-0.14177796064942486
ACH-000829,-0.21453941444809324
ACH-000831,-0.1443908966259942
ACH-000832,-0.15871047294910404
ACH-000833,-0.3979246415824549
ACH-000834,-0.20471535393004628
ACH-000835,-0.24126197530375465
ACH-000836,-0.3606241181557481
ACH-000837,-0.2121101815749281
ACH-000838,-0.16557743403013472
ACH-000839,-0.20835635142498465
ACH-000840,0.061826606991409926
ACH-000841,-0.26898042855252824
ACH-000843,-0.21816483095323685
ACH-000846,-0.1341780831124687
ACH-000847,-0.139822506656643
ACH-000848,-0.05370870414499042
ACH-000849,-0.25388604941577353
ACH-000851,-0.3438187549945835
ACH-000855,-0.17215556911191965
ACH-000856,-0.2727031612022049
ACH-000858,-0.2088973584654036
ACH-000859,-0.2580871166239317
ACH-000861,-0.03468412172599846
ACH-000862,-0.30857373251689924
ACH-000865,-0.11635361061073955
ACH-000866,-0.21994446307394874
ACH-000867,-0.33181035125832503
ACH-000869,-0.23787575034430855
ACH-000872,-0.21421991496677248
ACH-000873,-0.24782623781963256
ACH-000876,-0.3840517215174535
ACH-000878,-0.09915270693668617
ACH-000880,-0.163422651341266
ACH-000881,-0.16653723420555386
ACH-000882,-0.2722849940063062
ACH-000884,-0.08354144958536411
ACH-000885,-0.3676891121860445
ACH-000887,-0.07639325859952079
ACH-000889,-0.3449696334282213
ACH-000896,-0.2235157866273872
ACH-000898,-0.2533249213094989
ACH-000900,-0.0985620348024863
ACH-000901,-0.06322313657358326
ACH-000905,-0.2079720128044732
ACH-000906,-0.2388961705972965
ACH-000907,-0.3675007141645408
ACH-000910,-0.3353605843086371
ACH-000911,-0.4085525126396231
ACH-000912,-0.07201848185784146
ACH-000913,-0.27709907507091336
ACH-000915,-0.14451869771803486
ACH-000916,-0.360713556095526
ACH-000917,-0.216818986961883
ACH-000920,-0.05404384605040061
ACH-000921,-0.01890178006354109
ACH-000924,-0.23059010939078975
ACH-000926,-0.14692230122526892
ACH-000928,-0.12182945883771384
ACH-000929,-0.14388793002408656
ACH-000932,-0.4891405721445906
ACH-000935,-0.1665721665948398
ACH-000936,-0.2548800966306093
ACH-000937,-0.19159448762099154
ACH-000938,-0.2810090812308663
ACH-000939,-0.2918558598928238
ACH-000941,-0.2349027491201791
ACH-000943,-0.16541314433929225
ACH-000946,-0.2175176223401847
ACH-000947,-0.30197660853266944
ACH-000948,-0.1708722855212195
ACH-000950,-0.06305551793777797
ACH-000953,-0.19365066363332514
ACH-000954,0.1677599602737279
ACH-000957,-0.2520854187026434
ACH-000958,-0.17893290665824
ACH-000960,-0.11038140226719327
ACH-000963,-0.16172117311361492
ACH-000968,-0.264239337645023
ACH-000969,-0.08311338356140605
ACH-000972,-0.23842475091149146
ACH-000973,-0.08342225623548029
ACH-000974,-0.10935721214799723
ACH-000978,-0.24417268689340646
ACH-000984,-0.1564091712336996
ACH-000986,-0.21434818758052185
ACH-000988,-0.2753223105607691
ACH-000993,-0.11073186791202423
ACH-000994,-0.040255155266946674
ACH-000996,-0.2823716681797167
ACH-001001,-0.17261223056873673
ACH-001020,-0.3094724702280475
ACH-001028,-0.16418436873872252
ACH-001031,-0.3189943892373709
ACH-001038,-0.2633820560589402
ACH-001048,-0.3403044901514642
ACH-001050,-0.06545862528300382
ACH-001053,-0.3223303780226164
ACH-001054,-0.2651049274790051
ACH-001061,-0.09648588026585243
ACH-001067,-0.19460061618050303
ACH-001075,-0.1688871033544638
ACH-001096,-0.3113814070846879
ACH-001111,-0.4616962687377882
ACH-001119,-0.21924970085252668
ACH-001128,-0.2450629819359038
ACH-001134,-0.2491246167393824
ACH-001151,-0.253839020236607
ACH-001163,-0.2886646199055667
ACH-001164,-0.0001997221519115778
ACH-001183,-0.4153680924858579
ACH-001192,-0.2110573610316653
ACH-001193,-0.1978651385729624
ACH-001196,-0.1239495050620238
ACH-001197,-0.2353845958412185
ACH-001205,-0.2067873724990312
ACH-001211,-0.1417476251921423
ACH-001212,-0.5423218960135213
ACH-001228,-0.20354745789424167
ACH-001232,-0.12747287499759502
ACH-001239,-0.27828423854039513
ACH-001270,-0.2455241204554513
ACH-001274,-0.2673251249396699
ACH-001275,-0.28090688553450266
ACH-001277,-0.29421077559007475
ACH-001278,-0.28906024620821463
ACH-001280,-0.30584450356157444
ACH-001283,-0.3234320737931907
ACH-001289,-0.16754387601150605
ACH-001300,-0.2679610267844408
ACH-001301,-0.3074794111874053
ACH-001302,-0.3729239194107215
ACH-001306,-0.3295141250846508
ACH-001318,-0.29398995488972546
ACH-001322,-0.4022200505684616
ACH-001328,-0.11908144277402452
ACH-001332,-0.3116913927911756
ACH-001336,-0.1698494943922689
ACH-001346,-0.20764893404543586
ACH-001353,-0.2640624778896487
ACH-001354,-0.1155639283373278
ACH-001367,-0.34418110264934176
ACH-001368,-0.1363026462917127
ACH-001374,-0.12290819359419705
ACH-001377,-0.21262587343095507
ACH-001380,-0.1922144280772482
ACH-001391,-0.2106291741247112
ACH-001408,-0.20976553856674998
ACH-001430,-0.3116843482426497
ACH-001431,-0.303348086903626
ACH-001450,-0.4564938480059121
ACH-001496,-0.2273210012335753
ACH-001500,-0.4391604447354861
ACH-001523,-0.11034899489010272
ACH-001532,-0.2743972047913633
ACH-001550,-0.26782592086629303
ACH-001552,-0.25462494488172743
ACH-001554,-0.2465834788568913
ACH-001654,-0.2545382227358889
ACH-001735,-0.25685591967476057
ACH-001736,-0.26677404230697765
ACH-001737,0.16948331845161485
ACH-001740,-0.301643966323252
ACH-001745,-0.16478025901285276
ACH-001765,-0.045554357327043465
