,ARL4C (10123)
ACH-000294,-0.0027592828803205106
ACH-000295,-0.0383008366398967
ACH-000296,-0.2043174573747752
ACH-000302,-0.01891576246598752
ACH-000304,0.056198703103694715
ACH-000307,0.02660979106309093
ACH-000308,-0.04387086929806326
ACH-000310,-0.17315406764536515
ACH-000311,-0.0804735107042617
ACH-000312,-0.060146266092162476
ACH-000315,0.035304483183026585
ACH-000316,-0.27515101407619563
ACH-000317,-0.022957623903226303
ACH-000318,0.13061939865721234
ACH-000319,0.07162943992336293
ACH-000320,-0.23234390828132195
ACH-000322,-0.09082228036019292
ACH-000323,-0.2703937013359225
ACH-000324,-0.3079709903389413
ACH-000329,-0.17350681864009956
ACH-000330,-0.0343993089201583
ACH-000331,-0.08145269658786629
ACH-000332,-0.17015555639254334
ACH-000334,-0.04458916476116435
ACH-000335,-0.1962662290197743
ACH-000336,0.015305704428312725
ACH-000337,-0.08796482670215618
ACH-000338,-0.03771164315150767
ACH-000339,-0.1407576502149091
ACH-000341,-0.2033741120430931
ACH-000348,-0.20771504563666865
ACH-000350,-0.046892727593839126
ACH-000352,-0.16835979958895192
ACH-000356,0.08664429864011837
ACH-000361,-0.10729503850566076
ACH-000362,-0.01112337086304332
ACH-000363,0.03820487180043222
ACH-000364,0.2042494565879497
ACH-000365,-0.0283331013538706
ACH-000366,0.01237855212090054
ACH-000368,-0.1093884281743739
ACH-000374,-0.13301236652966686
ACH-000375,-0.1621212947047461
ACH-000376,0.008698895305691363
ACH-000381,-0.019220260529131613
ACH-000383,-0.1443942665075066
ACH-000387,0.016687306541451338
ACH-000389,-0.17170551809763324
ACH-000390,-0.0951059276828303
ACH-000393,-0.13769779951492253
ACH-000395,-0.05797034808296115
ACH-000396,0.03482136971507673
ACH-000397,-0.13116113521955758
ACH-000401,-0.002458889887691861
ACH-000402,-0.2531346995892801
ACH-000403,-0.09399550492456288
ACH-000404,-0.08343707808642163
ACH-000406,-0.03413914106948526
ACH-000407,-0.3020133036086454
ACH-000408,-0.2267328331363656
ACH-000410,-0.16067099224762774
ACH-000411,-0.3244772698740859
ACH-000414,-0.02048040486516926
ACH-000415,0.03525818024771707
ACH-000416,-0.028195755626054538
ACH-000420,-0.08787427065257883
ACH-000421,-0.07489697306404168
ACH-000424,-0.09928547162709522
ACH-000425,-0.03722950925572952
ACH-000426,0.010924857231199694
ACH-000427,-0.17325307182273528
ACH-000433,0.027743024573366457
ACH-000435,0.055821615634114835
ACH-000436,-0.2316985588364669
ACH-000444,-0.09661195361165203
ACH-000445,-0.2193289700103903
ACH-000448,-0.1069605551605558
ACH-000450,-0.22305541438566875
ACH-000452,-0.04040741190880597
ACH-000454,-0.08892014469657472
ACH-000458,-0.08260360822633933
ACH-000459,0.008819216362758803
ACH-000460,-0.2271194787282299
ACH-000461,0.05705131539788055
ACH-000463,-0.11845059046152515
ACH-000464,-0.04112522370163939
ACH-000466,-0.2866207293140085
ACH-000467,-0.16162510994556673
ACH-000468,-0.07604623799314822
ACH-000469,-0.050141989511653794
ACH-000470,-0.18342766148068984
ACH-000471,-0.11281770263340232
ACH-000472,-0.019961328006157672
ACH-000473,0.012060079438440577
ACH-000475,-0.0792880476124051
ACH-000476,-0.02379056814992133
ACH-000477,-0.2425104124431873
ACH-000479,-0.08136484259105199
ACH-000480,-0.010656179904211742
ACH-000481,0.04431874006732701
ACH-000483,0.03763428541140919
ACH-000484,-0.1689547877550965
ACH-000485,0.049009596409376716
ACH-000486,0.04267852483871045
ACH-000487,-0.09178916068530654
ACH-000488,-0.08780400399523952
ACH-000490,0.0038466172076711174
ACH-000491,-0.14106605490515986
ACH-000495,-0.22135129072649887
ACH-000496,-0.20237445269029453
ACH-000499,-0.009102678011735244
ACH-000500,-0.2284436463182534
ACH-000502,-0.07184901529195405
ACH-000503,-0.062021057738545715
ACH-000505,-0.1143442343279384
ACH-000507,-0.2945120160825727
ACH-000510,-0.031198370843633864
ACH-000511,-0.08642672748980418
ACH-000512,0.006936356284947371
ACH-000516,-0.029331468737156342
ACH-000517,-0.1399927082515681
ACH-000518,-0.007712008094178569
ACH-000520,-0.015220829763365057
ACH-000521,-0.18798298119099904
ACH-000522,-0.07393756758395467
ACH-000524,-0.098761550280121
ACH-000527,-0.06719467251864708
ACH-000528,-0.05037237813262432
ACH-000537,-0.13355671648295456
ACH-000541,0.05369992954743706
ACH-000542,-0.1020619165883611
ACH-000544,0.050560744166018835
ACH-000545,-0.14511989882834087
ACH-000547,-0.16303445819074425
ACH-000548,-0.04858738746987644
ACH-000549,-0.1424294223240017
ACH-000550,-0.058000751289647386
ACH-000552,-0.14275588193152355
ACH-000556,-0.10788462389170816
ACH-000557,-0.06136854743577034
ACH-000569,-0.29553585000818633
ACH-000570,-0.1307183198885426
ACH-000571,0.04079637739092852
ACH-000573,-0.11959010487485555
ACH-000576,-0.09879139202874077
ACH-000579,-0.04200993322078751
ACH-000580,-0.02287676409534384
ACH-000584,-0.009267458261894046
ACH-000585,-0.02976944115599701
ACH-000588,-0.16871922495824435
ACH-000589,-0.10874436483446953
ACH-000591,-0.11755904603923735
ACH-000593,0.04107279815675592
ACH-000600,-0.10991323661727108
ACH-000601,-0.10981098599796246
ACH-000605,-0.05519180233798749
ACH-000606,-0.07403866443352547
ACH-000608,-0.08240265769792257
ACH-000614,-0.1256318725084558
ACH-000616,0.08249910483884093
ACH-000618,-0.00970470141934244
ACH-000619,0.047280492666583095
ACH-000620,-0.12746760402947896
ACH-000621,-0.08128821526534083
ACH-000622,-0.0824543016312838
ACH-000623,-0.0609286265114394
ACH-000624,-0.0961131179023543
ACH-000627,-0.08476275085552835
ACH-000630,0.010640767070574849
ACH-000631,0.06984318627703012
ACH-000632,-0.031073420643951955
ACH-000633,-0.08549890158905724
ACH-000637,-0.11289735649836345
ACH-000638,0.0619477294433972
ACH-000646,-0.12611249214409653
ACH-000647,-0.05915339709450412
ACH-000648,-0.9584163336938089
ACH-000649,-0.1665134278639984
ACH-000651,-0.12010960114776728
ACH-000652,-0.0352612046926465
ACH-000653,-0.194609466190766
ACH-000657,-0.1205613294708804
ACH-000658,-0.08996159144979014
ACH-000661,-0.0007016769195127237
ACH-000662,0.11917556037191658
ACH-000663,-0.09361698437376567
ACH-000665,-0.045071600424239286
ACH-000671,-0.08574270310586905
ACH-000672,0.02210134117314817
ACH-000673,0.014584842114670876
ACH-000676,-0.07627213148336104
ACH-000677,-0.1337364469382602
ACH-000681,-0.1867082373369374
ACH-000683,-0.013348765321797898
ACH-000684,-0.5115444144188532
ACH-000688,-0.21847637711253676
ACH-000693,-0.0073968786681775315
ACH-000694,-0.05109254596573567
ACH-000695,-0.2257565841119209
ACH-000696,-0.04726600881659127
ACH-000697,-0.24804767971081654
ACH-000699,-0.2017010603509372
ACH-000701,-0.14775556536586626
ACH-000706,-0.032362291222432414
ACH-000711,0.017195251117003364
ACH-000713,-0.05879670870244647
ACH-000714,-0.031259221188768366
ACH-000718,0.0029238969374908363
ACH-000720,0.028735154204932837
ACH-000721,-0.2501176167016391
ACH-000724,-0.10492349698305084
ACH-000725,-0.0034195524087231193
ACH-000732,0.16663326120745042
ACH-000734,-0.010938482203380395
ACH-000735,-0.14993703499077182
ACH-000736,-0.08994273206805355
ACH-000738,-0.1248022423172604
ACH-000746,-0.058882729880590824
ACH-000747,0.08007012124150402
ACH-000748,-0.007339160934100984
ACH-000753,-0.184262133058418
ACH-000756,-0.08075053982063159
ACH-000757,0.06009708612159364
ACH-000758,-0.10025070056358637
ACH-000760,-0.06765384341702124
ACH-000762,-0.029395811922624925
ACH-000763,-0.01737836769536673
ACH-000764,-0.20385007871891314
ACH-000765,-0.19840155212080207
ACH-000766,0.11407350291199712
ACH-000767,-0.10353498474586882
ACH-000768,-0.15654173492637802
ACH-000769,-0.166526431473143
ACH-000770,-0.0024962769926630715
ACH-000771,-0.09933929981914334
ACH-000773,-0.057203162496307525
ACH-000776,-0.1248601308944865
ACH-000777,-0.0759846649311677
ACH-000778,0.09149047619419076
ACH-000781,-0.01815685316982662
ACH-000782,-0.23750008766486064
ACH-000783,-0.05815808765172521
ACH-000784,0.029170580619398968
ACH-000785,-0.08397940965049333
ACH-000787,-0.24278494838461603
ACH-000788,-0.07980762918051071
ACH-000791,-0.05565887448872346
ACH-000792,-0.014195185440908956
ACH-000794,-0.08341050554531082
ACH-000796,-0.21226707609171105
ACH-000798,0.03999972182798613
ACH-000799,-0.06519359521553247
ACH-000800,0.0952593184642588
ACH-000802,-0.10776980473280916
ACH-000804,-0.03648841403976509
ACH-000805,-0.08906306693167164
ACH-000809,0.022577731002868237
ACH-000810,-0.053299465821687854
ACH-000811,-0.06869207051565049
ACH-000817,0.10377516755310567
ACH-000819,0.0427639293678877
ACH-000820,-0.2840888349499052
ACH-000821,-0.1525333700795429
ACH-000822,-0.07132930985274319
ACH-000823,0.08561930933135954
ACH-000824,-0.013609704871111216
ACH-000827,-0.10314985661891678
ACH-000829,-0.03908731642088677
ACH-000831,-0.12816530880540414
ACH-000832,-0.0631083608329085
ACH-000833,0.027700041772164685
ACH-000834,-0.09752993019072877
ACH-000835,-0.11836778035323495
ACH-000836,-0.22997498400499514
ACH-000837,-0.09091435903255883
ACH-000838,-0.09786788685581382
ACH-000839,-0.02102061833719049
ACH-000840,-0.021265222192372986
ACH-000841,-0.08988226882930984
ACH-000843,-0.12809334978973036
ACH-000846,-0.1039540359551782
ACH-000847,0.0671959373516696
ACH-000848,-0.0781987228677597
ACH-000849,-0.07043797855478781
ACH-000851,-0.06402509056751947
ACH-000855,-0.10027413926606313
ACH-000856,-0.09901456325658614
ACH-000858,-0.039282165798387364
ACH-000859,-0.049703467085917184
ACH-000861,-0.11668591288732247
ACH-000862,-0.12327290641013908
ACH-000865,-0.0025278724937814736
ACH-000866,-0.10331155919944912
ACH-000867,-0.09398902074364213
ACH-000869,0.11056679393642106
ACH-000872,-0.12773248909321824
ACH-000873,-0.03251830112888298
ACH-000876,0.017824866727445855
ACH-000878,-0.2036849421137304
ACH-000880,-0.247262352010436
ACH-000881,-0.11646455376777352
ACH-000882,-0.027333937772074008
ACH-000884,-0.25008721662276395
ACH-000885,-0.08686765089574479
ACH-000887,-0.06322819900631875
ACH-000889,-0.020767573071614247
ACH-000896,-0.06164110433246794
ACH-000898,-0.049654537192849436
ACH-000900,-0.03277399110132799
ACH-000901,-0.11012199746991502
ACH-000905,0.03745872870441359
ACH-000906,-0.11229500813193202
ACH-000907,-0.16505557785798575
ACH-000910,0.0398932963067161
ACH-000911,-0.10785049522517022
ACH-000912,-0.004944216952504356
ACH-000913,0.016534901193157748
ACH-000915,-0.17694974243025202
ACH-000916,-0.5181920015065697
ACH-000917,0.008899655757538509
ACH-000920,0.05792695587555774
ACH-000921,-0.1108561326642083
ACH-000924,-0.11567615779829812
ACH-000926,-0.1110863633790352
ACH-000928,-0.18492241114364905
ACH-000929,0.042576312508124166
ACH-000932,-0.1343416409859461
ACH-000935,-0.0022162043767592885
ACH-000936,-0.10740070510880394
ACH-000937,-0.08748876167262139
ACH-000938,-0.08440774444887494
ACH-000939,-0.1116871324931432
ACH-000941,-0.0003736848601255228
ACH-000943,-0.045626379586506116
ACH-000946,-0.2712433538464587
ACH-000947,-0.08835427249896942
ACH-000948,-0.005723031187519272
ACH-000950,-0.07152812462012452
ACH-000953,0.003267892202771216
ACH-000954,0.07171213001506363
ACH-000957,-0.033128363821241735
ACH-000958,0.09948841986568947
ACH-000960,-0.05403306577411925
ACH-000963,0.11171057759192672
ACH-000968,0.016085837173569196
ACH-000969,-0.07324700044100353
ACH-000972,-0.3631124709597681
ACH-000973,0.01699717029419641
ACH-000974,-0.171463766712544
ACH-000978,0.10179604353782644
ACH-000984,-0.06037935938467445
ACH-000986,-0.1454924675333657
ACH-000988,-0.14408584945814534
ACH-000993,-0.14932369772647894
ACH-000994,0.0580978334288989
ACH-000996,0.1805359632651127
ACH-001001,-0.19384004382435654
ACH-001020,-0.09691749067667564
ACH-001028,-0.07500234906574277
ACH-001031,-0.36511882505182497
ACH-001038,-0.10891392676991896
ACH-001048,-0.2488427529603678
ACH-001050,-0.1977673724334152
ACH-001053,0.027092541859877764
ACH-001054,0.08874894180723493
ACH-001061,-0.052589096041935936
ACH-001067,-0.16410476813849373
ACH-001075,0.0007180544791159862
ACH-001096,0.01958248483149454
ACH-001111,0.02220258395852373
ACH-001119,-0.04945583284479033
ACH-001128,-0.32163792886878056
ACH-001134,-0.045990389379007325
ACH-001151,-0.1990324025031488
ACH-001163,-0.07776213889116015
ACH-001164,0.07803886641577512
ACH-001183,-0.11799651771568916
ACH-001192,0.038241663822003134
ACH-001193,0.09177406863222838
ACH-001196,-0.1728057472462437
ACH-001197,-0.14198908782093322
ACH-001205,0.021268358342830147
ACH-001211,0.01839500641853075
ACH-001212,-0.3147655781622092
ACH-001228,-0.09614021585079843
ACH-001232,-0.05299284822965639
ACH-001239,-0.1385463519356213
ACH-001270,-0.07829564372960834
ACH-001274,-0.26338379726334205
ACH-001275,-0.12863441546387494
ACH-001277,-0.05986325643823168
ACH-001278,0.05224275290618493
ACH-001280,0.08989199450414373
ACH-001283,0.00976593568634767
ACH-001289,-0.0989939634115562
ACH-001300,-0.019405035484584242
ACH-001301,-0.05133581254367728
ACH-001302,-0.10772037672324722
ACH-001306,-0.08806976906022151
ACH-001318,0.007872088138268025
ACH-001322,0.0041380298669429685
ACH-001328,-0.11419404968855534
ACH-001332,0.06918293247248053
ACH-001336,-0.1512208736641109
ACH-001346,-0.10539461652873833
ACH-001353,0.013415660969158305
ACH-001354,-0.15388793315603982
ACH-001367,-0.040579258756675805
ACH-001368,0.0005143295875332408
ACH-001374,-0.0182595826962137
ACH-001377,-0.07340872141037964
ACH-001380,-0.2401666418344925
ACH-001391,-0.2777662029238325
ACH-001408,0.04083004438116712
ACH-001430,-0.13027080275779754
ACH-001431,-0.08911588959699814
ACH-001450,-0.08656137542482695
ACH-001496,-0.1449542895344813
ACH-001500,-0.09524734298320796
ACH-001523,-0.06355326729807301
ACH-001532,-0.2597034558218454
ACH-001550,-0.03700887507711303
ACH-001552,-0.15332949499058812
ACH-001554,-0.2313837767343473
ACH-001654,-0.011437484058681734
ACH-001735,-0.0007546749756613945
ACH-001736,-0.06830891680979606
ACH-001737,-0.18034889314279925
ACH-001740,-0.07915276200163138
ACH-001745,-0.05772324547096529
ACH-001765,0.0015347262742549776
