,EREG (2069)
ACH-000004,0.02625647090937625
ACH-000005,-0.07058466969493489
ACH-000007,0.2537214410635942
ACH-000009,0.06669630351385393
ACH-000011,0.009266832628958008
ACH-000012,0.019541291543845884
ACH-000013,0.18215298488900108
ACH-000014,0.04543967800886354
ACH-000015,-0.030406103353219163
ACH-000017,0.2434707390986145
ACH-000018,0.2385628738401777
ACH-000019,0.06199915143078601
ACH-000021,0.04768193765851023
ACH-000022,0.0006891816735771798
ACH-000025,-0.005014109050388164
ACH-000028,-0.13822885415220013
ACH-000030,0.0894058793481644
ACH-000035,-0.1487613413603725
ACH-000036,0.07058044058254381
ACH-000037,-0.014235836390097562
ACH-000039,0.15223386977464626
ACH-000040,0.05317859167047337
ACH-000041,-0.018670829434810327
ACH-000042,0.1257248520827261
ACH-000045,0.09425157475255626
ACH-000047,0.10673660649918468
ACH-000052,0.15141605791001547
ACH-000053,0.06750059988809899
ACH-000054,0.028155542080095106
ACH-000055,0.05848170552581203
ACH-000060,0.04256032984212473
ACH-000067,-0.165025389561224
ACH-000070,0.019022758479916847
ACH-000075,-0.222012941108852
ACH-000078,0.100173280263542
ACH-000082,0.05375088775440805
ACH-000085,0.06643166396982686
ACH-000086,0.11476337837807216
ACH-000087,0.021968137809410374
ACH-000092,0.0909320522935038
ACH-000095,0.07297563733537192
ACH-000097,0.10992065090265696
ACH-000098,-0.06301825254644984
ACH-000099,0.054422625037139884
ACH-000108,0.08939095582462703
ACH-000113,0.03500317368518535
ACH-000116,0.07038527709805979
ACH-000118,0.07410919454491609
ACH-000120,0.08333732360357991
ACH-000123,0.013890945833066722
ACH-000127,0.08928255839541133
ACH-000128,-0.04042505486544682
ACH-000132,0.09462011090537177
ACH-000133,0.009347659382143544
ACH-000137,0.101732538761495
ACH-000138,0.1471812058657697
ACH-000142,0.16837454980939134
ACH-000143,-0.007031126044653973
ACH-000146,0.06747256440493557
ACH-000148,0.003909401857327929
ACH-000150,0.009743402826879155
ACH-000152,0.16431837432353133
ACH-000153,-0.0535004807199946
ACH-000159,0.004487728398688554
ACH-000160,-0.10547173451542476
ACH-000163,0.13270847886792805
ACH-000167,-0.06463829127725107
ACH-000168,0.0319157402425335
ACH-000169,0.10034300238474196
ACH-000178,0.007626275058399979
ACH-000183,-0.01885167654413927
ACH-000188,0.07331323287865413
