,HNRNPA0 (10949)
ACH-000160,-0.3243246294311473
ACH-000163,-0.4190831419748596
ACH-000167,-0.7472353790403607
ACH-000168,-0.2886159887056026
ACH-000169,-0.45939071857318
ACH-000178,-0.3465390074693339
ACH-000183,-0.4665329193234636
ACH-000188,-0.27513497704417045
ACH-000189,-0.5892885373576956
ACH-000190,-0.30651480423360666
ACH-000198,-0.3709078785653033
ACH-000203,-0.3773643439124212
ACH-000204,-0.320454890345375
ACH-000206,-0.3656218572136427
ACH-000207,-0.07582633195693943
ACH-000208,-0.5333731382215058
ACH-000210,-0.058860068348050285
ACH-000211,-0.2654685093429021
ACH-000215,-0.30229531719649433
ACH-000221,-0.10722869903083107
ACH-000222,-0.4529320803009654
ACH-000223,-0.2429608267006258
ACH-000226,-0.18113499655926207
ACH-000227,-0.2632657676270548
ACH-000228,-0.2900604964394014
ACH-000231,-0.34348589063525603
ACH-000232,-0.384064088739101
ACH-000233,-0.3853895309694396
ACH-000234,-0.269822041115856
ACH-000235,-0.2780575184703973
ACH-000237,-0.2296782134664727
ACH-000238,-0.37910887008532457
ACH-000242,0.06465758336214059
ACH-000243,-0.42408877026819664
ACH-000244,-0.3755959603769665
ACH-000246,-0.4065460319981436
ACH-000248,-0.08928175854496184
ACH-000250,-0.3698192994352199
ACH-000251,-0.6492486001430219
ACH-000252,-0.4373414258187496
ACH-000253,-0.1557245271281068
ACH-000255,-0.2612483629170204
ACH-000256,-0.2837784033860565
ACH-000257,-0.2323334682310745
ACH-000258,-0.6284103777384694
ACH-000259,-0.4533026768695582
ACH-000260,-0.30553890999417915
ACH-000261,-0.3759167730728525
ACH-000262,-0.3576695638088782
ACH-000263,-0.33481222386242404
ACH-000264,-0.3134080499473245
ACH-000265,-0.1584867662173351
ACH-000266,-0.45528865060893
ACH-000272,-0.3217367076184288
ACH-000274,-0.3587221829799285
ACH-000277,-0.25704904707477433
ACH-000278,-0.2813187620416545
ACH-000279,-0.3829762710688357
ACH-000280,-0.3510829903286584
ACH-000281,-0.41394850713707626
ACH-000288,-0.2876510234619113
ACH-000291,-0.32962565139971256
ACH-000293,-0.2332437873667586
ACH-000294,-0.2639051438625985
ACH-000295,-0.23164588627126
ACH-000296,-0.4844995133446936
ACH-000302,-0.2352161958193767
ACH-000304,-0.5755935868444689
ACH-000307,-0.32334611728249113
ACH-000308,-0.416120910810076
ACH-000310,-0.33328023789769146
ACH-000311,-0.4344143985351936
ACH-000312,-0.2632202407668944
ACH-000315,-0.3769624473546624
ACH-000316,-0.2806550101986485
ACH-000317,-0.3382243829100607
ACH-000318,-0.29264943406411315
ACH-000319,-0.3406539931913082
ACH-000320,-0.32259917936196714
ACH-000322,-0.4533463131205363
ACH-000323,-0.3840159121280721
ACH-000324,-0.4394259959003634
ACH-000329,-0.33825210584892684
ACH-000330,-0.1476902026164085
ACH-000331,-0.30206366051359695
ACH-000332,-0.5678366039817049
ACH-000334,-0.4185665933640829
ACH-000335,-0.12161535788964838
ACH-000336,-0.4950150264223964
ACH-000337,-0.3673533025457147
ACH-000338,-0.4048160958652491
ACH-000339,-0.42822674260579263
ACH-000341,-0.5664442413259199
ACH-000348,-0.36786998105850893
ACH-000350,-0.3746325037404424
ACH-000352,-0.19842497188334787
ACH-000356,-0.3554718010445433
ACH-000361,-0.1052828287676088
ACH-000362,-0.35969580790396005
ACH-000363,-0.3703575288898777
ACH-000364,-0.2412890186262215
ACH-000365,-0.4099095081609345
ACH-000366,-0.5386908634822731
ACH-000368,-0.5116067146115048
ACH-000374,-0.3944817326967282
ACH-000375,-0.5191317979810126
ACH-000376,-0.35319781945896456
ACH-000381,-0.16613512743105802
ACH-000383,-0.3297055953496615
ACH-000387,-0.2538611277232337
ACH-000389,-0.3942399285860571
ACH-000390,-0.32496277328479445
ACH-000393,-0.4550577001265302
ACH-000395,-0.3261539010939607
ACH-000396,-0.15946448944279532
ACH-000397,-0.3467777956069743
ACH-000401,-0.2672097352439149
ACH-000402,-0.28585080144645475
ACH-000403,-0.4037912472991893
ACH-000404,-0.3263830230805901
ACH-000406,-0.2717958001738705
ACH-000407,-0.28036065769345403
ACH-000408,-0.2975813581824103
ACH-000410,-0.2643328438203595
ACH-000411,-0.2989715878507057
ACH-000414,-0.3095346906684332
ACH-000415,-0.1378469757220726
ACH-000416,-0.2743996147058475
ACH-000420,-0.14117590355808482
ACH-000421,-0.1870717797946932
ACH-000424,-0.3397492309455721
ACH-000425,-0.2311753963496408
ACH-000426,-0.4451779034282081
ACH-000427,-0.3761774717231831
ACH-000433,-0.34891409071805696
ACH-000435,-0.22004257391178286
ACH-000436,-0.2718621162501739
ACH-000444,-0.2491829969357583
ACH-000445,-0.5218644863366448
ACH-000448,-0.2938354036122662
ACH-000450,-0.3602514688993549
ACH-000452,-0.3030758443421565
ACH-000454,-0.3924150153593998
ACH-000458,-0.3856337947869212
ACH-000459,-0.2325041105465021
ACH-000460,-0.3278413263019428
ACH-000461,-0.3788549976002266
ACH-000463,-0.17453339807392887
ACH-000464,-0.4215985533059632
ACH-000466,-0.2621211239315317
ACH-000467,-0.5444453507703937
ACH-000468,-0.2579346072186803
ACH-000469,-0.4655204402986879
ACH-000470,-0.3015584697714545
ACH-000471,-0.2713783631281816
ACH-000472,-0.2368209935863171
ACH-000473,-0.2766278186367552
ACH-000475,-0.24391106647768165
ACH-000476,-0.28709833137707924
ACH-000477,-0.3685794464929821
ACH-000479,-0.6054306808113897
ACH-000480,-0.3637513469490521
ACH-000481,-0.30559910691369724
ACH-000483,-0.11485352653259492
ACH-000484,-0.4954187699677224
ACH-000485,-0.06690513445071275
ACH-000486,-0.15592603036125194
ACH-000487,-0.29294358490387506
ACH-000488,-0.3683837602575855
ACH-000490,-0.4944415420519787
ACH-000491,-0.2741080478350249
ACH-000495,-0.4702052448782452
ACH-000496,-0.14179799730946632
ACH-000499,-0.42497632812382063
ACH-000500,-0.24281752636023515
ACH-000502,-0.23099470640522665
ACH-000503,-0.3317160963538272
ACH-000505,-0.3766246837636711
ACH-000507,-0.15236045135955595
ACH-000510,-0.2905960445481671
ACH-000511,-0.3770726111653615
ACH-000512,-0.4376131612667916
ACH-000516,-0.24187404827912204
ACH-000517,-0.3790801086643943
ACH-000518,-0.2797885177947225
ACH-000520,-0.4894993896356876
ACH-000521,-0.37315302403184175
ACH-000522,-0.5022730399335609
ACH-000524,-0.35089453744601856
ACH-000527,-0.3918385893664449
ACH-000528,-0.19248155478431286
ACH-000537,-0.32669084363591305
ACH-000541,-0.2996624274507286
ACH-000542,-0.21364959221804575
ACH-000544,-0.2691875119444912
ACH-000545,-0.4291401761176759
ACH-000547,-0.30110373590352457
ACH-000548,-0.2615392105204545
ACH-000549,-0.4050763633193276
ACH-000550,-0.3902159803197972
ACH-000552,-0.4797532759899452
ACH-000556,-0.3146701420015978
ACH-000557,-0.3622504925830297
ACH-000569,-0.5348042662347257
ACH-000570,-0.36904489090064907
ACH-000571,-0.2728877566290277
ACH-000573,-0.3013785188021708
ACH-000576,-0.5095518166293798
ACH-000579,-0.3428398287280203
ACH-000580,-0.19214756439940373
ACH-000584,-0.19212279594580606
ACH-000585,-0.187662316740753
ACH-000588,-0.4301577128455232
ACH-000589,-0.2618576844411495
ACH-000591,-0.4857825243995321
ACH-000593,-0.2231521461922264
ACH-000600,-0.40582950517050304
ACH-000601,-0.4435031330392937
ACH-000605,-0.2590326878638966
ACH-000606,-0.27095378227019223
ACH-000608,-0.2669320536565954
ACH-000614,-0.2961153103382864
ACH-000616,-0.5300852069811892
ACH-000618,-0.10610709934120524
ACH-000619,-0.3217195180747457
ACH-000620,-0.33545177629844264
ACH-000621,-0.3383660943584795
ACH-000622,-0.285646519603562
ACH-000623,-0.2682416933750157
ACH-000624,-0.298904124771444
ACH-000627,-0.4750723503046954
ACH-000630,-0.2562086041725448
ACH-000631,-0.26303197227734626
ACH-000632,-0.39362907286955
ACH-000633,-0.2689031733081674
ACH-000637,-0.16422696790612912
ACH-000638,-0.3940712286184856
ACH-000646,-0.48196477930288106
ACH-000647,-0.2959993960307343
ACH-000648,-0.6541109826611581
ACH-000649,-0.3803088649357671
ACH-000651,-0.27969985214812576
ACH-000652,-0.20361402255826772
ACH-000653,-0.2289458708448855
ACH-000657,-0.2902522269945058
ACH-000658,-0.3339595627028846
ACH-000661,-0.3641758645723244
ACH-000662,-0.5778589159143147
ACH-000663,-0.3792305094185585
ACH-000665,-0.19249361618701166
ACH-000671,-0.33164937399145944
ACH-000672,-0.5291865148816401
ACH-000673,-0.3955668749351919
ACH-000676,-0.29966185740460355
ACH-000677,-0.3869874153981509
ACH-000681,-0.17343444328573407
ACH-000683,-0.25400471417781395
ACH-000684,-0.08750200373614912
ACH-000688,-0.3502324669929736
ACH-000693,-0.3549518885220391
ACH-000694,-0.3104955337655696
ACH-000695,-0.2998657295254041
ACH-000696,-0.4454803814217891
ACH-000697,-0.3453061809088905
ACH-000699,-0.3974266484358263
ACH-000701,-0.3024018917940775
ACH-000706,-0.11544527737994795
ACH-000711,-0.298672398284798
ACH-000713,-0.4186749888039461
ACH-000714,-0.2434787870251811
ACH-000718,-0.32792803823316435
ACH-000720,-0.4977026309690592
ACH-000721,-0.2807128635222019
ACH-000724,-0.44551451138315706
ACH-000725,-0.30169972258946104
ACH-000732,-0.2794006985347186
ACH-000734,-0.11169272964768497
ACH-000735,-0.4260655336158257
ACH-000736,-0.08669542004052418
ACH-000738,-0.09405309187043134
ACH-000746,-0.2456638880705904
ACH-000747,-0.18706984556484854
ACH-000748,-0.2626705160424213
ACH-000753,-0.3374290286982898
ACH-000756,-0.2307341509854223
ACH-000757,-0.2189905910401251
ACH-000758,-0.3698428937717169
ACH-000760,-0.2826012746321705
ACH-000762,-0.26233951546821915
ACH-000763,-0.19394995543094573
ACH-000764,-0.08776850124226783
ACH-000765,-0.21839096036058966
ACH-000766,-0.2291598930723228
ACH-000767,-0.5880083519772971
ACH-000768,-0.3867020578801054
ACH-000769,-0.4328162690158213
ACH-000770,-0.3585983360964774
ACH-000771,-0.23942165832199874
ACH-000773,-0.2073618507507486
ACH-000776,-0.4590743921053727
ACH-000777,-0.2593353458874501
ACH-000778,-0.30376430072747884
ACH-000781,-0.2034966290397012
ACH-000782,-0.13288167507703466
ACH-000783,-0.4194920118717649
ACH-000784,-0.3304096765397108
ACH-000785,-0.37837632808496025
ACH-000787,-0.2665198136838089
ACH-000788,-0.2842900883898076
ACH-000791,-0.3635880075318009
ACH-000792,-0.405862273028264
ACH-000794,-0.1532942483458672
ACH-000796,-0.35061380457407604
ACH-000798,-0.0811816475066893
ACH-000799,-0.6710564207685271
ACH-000800,-0.5313599927751748
ACH-000802,-0.4205419564062244
ACH-000804,-0.4290395091520465
ACH-000805,-0.4327977298904405
ACH-000809,-0.392863892748983
ACH-000810,-0.4337412165340801
ACH-000811,-0.4406975788431817
ACH-000817,-0.2930349043979991
ACH-000819,-0.40203218166178667
ACH-000820,-0.12862378076318878
ACH-000821,-0.24764148445914266
ACH-000822,-0.6320109310175293
ACH-000823,-0.3330003974300087
ACH-000824,-0.2068037976127191
ACH-000827,-0.5646166143645824
ACH-000829,-0.4811207282065591
ACH-000831,-0.06596601064268601
ACH-000832,-0.26661522504134194
ACH-000833,-0.3571718134974891
ACH-000834,-0.3308829688803752
ACH-000835,-0.30039513123498995
ACH-000836,-0.2206294289938012
ACH-000837,-0.2600729466637091
ACH-000838,-0.3882324242352829
ACH-000839,-0.38583987196177344
ACH-000840,-0.5952298749778129
ACH-000841,-0.2295967943662852
ACH-000843,-0.37645255372288416
ACH-000846,-0.335692301221042
ACH-000847,-0.025424121312999096
ACH-000848,-0.13415111459669146
ACH-000849,-0.1078811189866498
ACH-000851,-0.3911449001153545
ACH-000855,-0.189628952531868
ACH-000856,-0.2024386671206585
ACH-000858,-0.3698393667054985
ACH-000859,-0.3052759918734302
ACH-000861,-0.4309086603743292
ACH-000862,-0.32267768310209194
ACH-000865,-0.2947367484669893
ACH-000866,-0.1586050573671373
ACH-000867,-0.254905911233565
ACH-000869,-0.12514949309646867
ACH-000872,-0.5833951107702846
ACH-000873,-0.2533944559674217
ACH-000876,-0.24406984611366406
ACH-000878,-0.033097110627541323
ACH-000880,-0.08880535692470866
ACH-000881,-0.4305575272168301
ACH-000882,-0.2802260828813409
ACH-000884,-0.37038208511760734
ACH-000885,-0.32878367643798423
ACH-000887,-0.3249358590036288
ACH-000889,-0.17347014697013466
ACH-000896,-0.1448914417524885
ACH-000898,-0.2914096693522097
ACH-000900,-0.13796549957188806
ACH-000901,-0.3656872266468807
ACH-000905,-0.3777013725694102
ACH-000906,-0.3979310243528038
ACH-000907,-0.3227106673192203
ACH-000910,-0.2328792236042122
ACH-000911,-0.29096478563066885
ACH-000912,-0.24176192523790654
ACH-000913,-0.4965542745801964
ACH-000915,-0.20465601133697325
ACH-000916,0.07055441000322005
ACH-000917,-0.13046060671076784
ACH-000920,-0.15308910563647785
ACH-000921,-0.2956495161214499
ACH-000924,-0.32146026882826445
ACH-000926,-0.33432812137668017
ACH-000928,-0.5559870505335166
ACH-000929,-0.39208527346510097
ACH-000932,-0.3194132329401034
ACH-000935,-0.17538124118597426
ACH-000936,-0.2755070155453607
ACH-000937,-0.2813675316536851
ACH-000938,-0.42521488971348986
ACH-000939,-0.3937426779346885
ACH-000941,-0.3090815579187994
ACH-000943,-0.27961082113722224
ACH-000946,-0.3804163474015128
ACH-000947,-0.2595367566810756
ACH-000948,-0.2938688135140662
ACH-000950,-0.3487785550469777
ACH-000953,-0.13283828768741338
ACH-000954,-0.361814118523226
ACH-000957,-0.39495133564622137
ACH-000958,-0.2055994411665083
ACH-000960,-0.2054567155795503
ACH-000963,-0.488549223656981
ACH-000968,-0.3789310912262387
ACH-000969,-0.35907458180035523
ACH-000972,-0.1537697665876421
ACH-000973,-0.373459418655004
ACH-000974,-0.2981856481987948
ACH-000978,-0.34117787144317185
ACH-000984,-0.3161459084599835
ACH-000986,-0.4287854992894522
ACH-000988,-0.16295178991089038
ACH-000993,-0.3487423656148491
ACH-000994,-0.3429613457044033
ACH-000996,-0.3678001860628333
ACH-001001,-0.25359360910020384
ACH-001020,-0.2479677827157913
ACH-001028,-0.4329193797906061
ACH-001031,-0.3353677781031079
ACH-001038,-0.3644447618414163
ACH-001048,-0.32096547412405363
ACH-001050,-0.3986427802780692
ACH-001053,-0.3976016680687645
ACH-001054,-0.3088941789974272
ACH-001061,-0.35776580346755205
ACH-001067,-0.3863261219164169
ACH-001075,-0.3323547691787864
ACH-001096,-0.3008400963138667
ACH-001111,-0.2448800251462585
ACH-001119,-0.4023934225292342
ACH-001128,-0.6322800402739147
ACH-001134,-0.3377740229065823
ACH-001151,-0.5693247244479643
ACH-001163,-0.3573763408380927
ACH-001164,-0.07632755431977188
ACH-001183,-0.1906097851744856
ACH-001192,-0.1488809367231001
ACH-001193,-0.10732365191292884
ACH-001196,-0.3313492093290816
ACH-001197,-0.3188777372734578
ACH-001205,-0.347435535213817
ACH-001211,-0.3262936344882612
ACH-001212,-0.3131934426446627
ACH-001228,-0.0522075862761642
ACH-001232,-0.1921798243233578
ACH-001239,-0.2777374621043237
ACH-001270,-0.2845290584253564
ACH-001274,-0.2877428971885049
ACH-001275,-0.2315465175333309
ACH-001277,-0.2544607566684347
ACH-001278,-0.3657849646994025
ACH-001280,-0.3506860926897639
ACH-001283,-0.2432431586828316
ACH-001289,-0.28581459143443555
ACH-001300,-0.2850732980264041
ACH-001301,-0.3321572451931299
ACH-001302,-0.7643279856357772
ACH-001306,-0.3664881301878575
ACH-001318,-0.4236939859913096
ACH-001322,-0.413648842872856
ACH-001328,-0.33994981014868114
ACH-001332,-0.3355583663101344
ACH-001336,-0.33144325760689164
ACH-001346,-0.2532360118527436
ACH-001353,-0.2740822263115641
ACH-001354,-0.4315430881260586
ACH-001367,-0.1982133156733012
ACH-001368,-0.3188066758043962
ACH-001374,-0.5276683332759832
ACH-001377,-0.3446585383542668
ACH-001380,-0.2872859103101435
ACH-001391,-0.3437724063605297
ACH-001408,-0.5609675057155995
ACH-001430,-0.1717862197099086
ACH-001431,-0.3082271166310602
ACH-001450,-0.4610253473566476
ACH-001496,-0.3042915320214168
ACH-001500,-0.2856916846369604
ACH-001523,-0.4569984411600681
ACH-001532,-0.4215383663409823
ACH-001550,-0.2987942048777848
ACH-001552,-0.3986658809784611
ACH-001554,-0.3738214407815733
ACH-001654,-0.3961915142070284
ACH-001735,-0.2358862049088493
ACH-001736,-0.488716799730605
ACH-001737,-0.020086641246095733
ACH-001740,-0.4483982765352899
ACH-001745,-0.375591180568826
ACH-001765,-0.26910223286021545
