,LRRC10B (390205)
ACH-000004,-0.1342511613996215
ACH-000005,-0.047639444274962535
ACH-000007,-0.43109322975588105
ACH-000009,-0.10184394979170397
ACH-000011,-0.3029726044830832
ACH-000012,-0.19464289791974748
ACH-000013,-0.2293777620753989
ACH-000014,-0.05293285891212797
ACH-000015,-0.04777860373747609
ACH-000017,-0.2832402191981916
ACH-000018,-0.07995453488372277
ACH-000019,-0.3499507099074859
ACH-000021,-0.21026321555823752
ACH-000022,-0.1746208583092599
ACH-000025,-0.20980542825538892
ACH-000028,-0.2697161357435134
ACH-000030,-0.2082485579062843
ACH-000035,0.013766688945850878
ACH-000036,-0.1296505133390615
ACH-000037,-0.28777172969363585
ACH-000039,-0.4106917007236072
ACH-000040,-0.23763446669595206
ACH-000041,-0.18633494739831846
ACH-000042,-0.24549830664225325
ACH-000045,-0.08901762900376664
ACH-000047,-0.09260431729833654
ACH-000052,-0.28323805086600035
ACH-000053,-0.20783053265949752
ACH-000054,-0.07251226118411191
ACH-000055,-0.2596663268838548
ACH-000060,-0.2115641137848732
ACH-000067,-0.10585358857052356
ACH-000070,-0.2629490260569128
ACH-000075,-0.08255202305387409
ACH-000078,-0.14376127820102053
ACH-000082,-0.2730183400803952
ACH-000085,-0.13436545367877434
ACH-000086,-0.25380651644195346
ACH-000087,-0.3040566301490276
ACH-000092,-0.13287262562331406
ACH-000095,-0.1481604576341197
ACH-000097,-0.1926060611724734
ACH-000098,-0.005879932075501405
ACH-000099,-0.2024611800619885
ACH-000108,-0.24626737429692805
ACH-000113,-0.23369907675834314
ACH-000116,-0.3050949770002128
ACH-000118,-0.4023737275806897
ACH-000120,-0.24554210977095564
ACH-000123,-0.14352138167674364
ACH-000127,-0.20100269563916867
ACH-000128,-0.12417117760275423
ACH-000132,-0.21096566966748004
ACH-000133,-0.3416781941045252
ACH-000137,-0.004600436386058946
ACH-000138,-0.16744232839707018
ACH-000142,-0.3136784434692773
ACH-000143,-0.1860081392179234
ACH-000146,-0.13548898546820684
ACH-000148,-0.25957682157228873
ACH-000150,-0.3203520450287163
ACH-000152,-0.14838712871419524
ACH-000153,-0.0503000827866481
ACH-000159,-0.2400356738510907
ACH-000160,-0.2364542304867225
ACH-000163,-0.1328807450724803
ACH-000167,-0.09880680136665544
ACH-000168,-0.10829066741761237
ACH-000169,-0.1523058705841958
ACH-000178,-0.3313060304588607
ACH-000183,-0.18939343890298496
ACH-000188,-0.3202466786793315
ACH-000189,-0.43901199410623903
ACH-000190,-0.20763777231657832
ACH-000198,-0.1748906986483025
ACH-000203,0.28504145759341065
ACH-000204,-0.4625882779051022
ACH-000206,-0.14693269687625013
ACH-000207,-0.4053286605521715
ACH-000208,-0.30837824184274565
ACH-000210,-0.2026049202578461
ACH-000211,-0.2155835004455308
ACH-000215,-0.21176015509226492
ACH-000221,-0.3099074198523956
ACH-000222,-0.12572279325250854
ACH-000223,-0.17880204775889047
ACH-000226,-0.23778766641160134
ACH-000227,-0.20425068772132046
ACH-000228,-0.22073825381372106
ACH-000231,-0.18543652436239064
ACH-000232,-0.29413896750004553
ACH-000233,-0.2679134579191711
ACH-000234,0.01829856878259172
ACH-000235,-0.22609961937404816
ACH-000237,-0.21626529534943467
ACH-000238,-0.23345896624954784
ACH-000242,-0.5534043754690229
ACH-000243,-0.24595164817178256
ACH-000244,-0.04476733788102077
ACH-000246,-0.29903830554424576
ACH-000248,-0.2979860012828588
ACH-000250,-0.2448777872462945
ACH-000251,-0.11170401436838476
ACH-000252,-0.27016292878034553
ACH-000253,-0.2475657310577111
ACH-000255,-0.18603758493411995
ACH-000256,-0.2802398817254501
ACH-000257,-0.4613336623373269
ACH-000258,-0.33747689012794085
ACH-000259,-0.3316562233486845
ACH-000260,-0.18541215680488424
ACH-000261,-0.2721690996828204
ACH-000262,-0.17794283236568545
ACH-000263,-0.050724638013364715
ACH-000264,-0.164450474355299
ACH-000265,-0.21916099509424875
ACH-000266,-0.2447388139948284
ACH-000272,-0.16519029917450462
ACH-000274,-0.08963540276513067
ACH-000277,-0.17158734917293406
ACH-000278,-0.04329803605387216
ACH-000279,-0.14214624698204326
ACH-000280,0.02465946604809049
ACH-000281,-0.16113600682072085
ACH-000288,-0.1978456105187613
ACH-000291,-0.21572506395667465
ACH-000293,-0.481816896850789
ACH-000294,-0.2657506292618904
ACH-000295,-0.1860025026925181
ACH-000296,-0.1363611202536522
ACH-000302,-0.17491916710018768
ACH-000304,-0.4241844116499566
ACH-000307,-0.13368626669457348
ACH-000308,-0.2373918654633745
ACH-000310,-0.35488373932509193
ACH-000311,-0.28688529410108204
ACH-000312,-0.11468400286107555
ACH-000315,-0.19135617710573
ACH-000316,-0.3448650133227412
ACH-000317,0.09191903450183307
ACH-000318,-0.5783568991480864
ACH-000319,-0.2785459039076065
ACH-000320,0.008278158953562107
ACH-000322,-0.2655226819229361
ACH-000323,-0.06059848244577248
ACH-000324,-0.2342686069717669
ACH-000329,-0.12086357852512004
ACH-000330,-0.12051571935135764
ACH-000331,-0.3346893272532158
ACH-000332,-0.15031144041281014
ACH-000334,-0.1368385885002676
ACH-000335,-0.3416464587112709
ACH-000336,-0.14470371489550118
ACH-000337,-0.4638354968408696
ACH-000338,0.03499201834260465
ACH-000339,-0.3505522391257827
ACH-000341,-0.3735522208305982
ACH-000348,-0.09380006860268944
ACH-000350,-0.18177624739929135
ACH-000352,-0.2496711249847872
ACH-000356,-0.4543615543522329
ACH-000361,-0.2907873303998227
ACH-000362,-0.2421148123502981
ACH-000363,-0.1760706897007222
ACH-000364,-0.2125354981837368
ACH-000365,-0.11595270656780315
ACH-000366,-0.26162095300923843
ACH-000368,-0.2445930518323303
ACH-000374,-0.34567190455780644
ACH-000375,-0.02769770857952824
ACH-000376,-0.16800737512803146
ACH-000381,-0.08881415302030514
