,RDM1 (201299)
ACH-000160,-0.4682933510181481
ACH-000163,-0.2014700610461496
ACH-000167,-0.2750918926295465
ACH-000168,-0.17173867168475535
ACH-000169,-0.2652828409091673
ACH-000178,-0.24660968991621024
ACH-000183,-0.2117873225133036
ACH-000188,-0.34821723761672874
ACH-000189,-0.3226544513561733
ACH-000190,-0.21155924102581966
ACH-000198,-0.20310377175171748
ACH-000203,-0.4232931683812273
ACH-000204,-0.09949077781247928
ACH-000206,-0.15242935932927862
ACH-000207,-0.20546014803604726
ACH-000208,-0.2789578425603818
ACH-000210,0.017891848838685127
ACH-000211,-0.2889303378280864
ACH-000215,-0.17678059797202547
ACH-000221,-0.30688346360300395
ACH-000222,-0.22197602856332285
ACH-000223,-0.22210606280477752
ACH-000226,-0.2657972963598739
ACH-000227,-0.023159401313230646
ACH-000228,-0.27109180037501895
ACH-000231,-0.1903800656924212
ACH-000232,-0.15034866665346475
ACH-000233,-0.04887440486819421
ACH-000234,-0.3302064455933692
ACH-000235,-0.2277076304429295
ACH-000237,-0.1583456486431197
ACH-000238,-0.2983275833838835
ACH-000242,-0.3440880849857563
ACH-000243,-0.25184920045786835
ACH-000244,-0.1926450390985227
ACH-000246,-0.18792540849679185
ACH-000248,-0.2465927776943267
ACH-000250,-0.26464167935329863
ACH-000251,-0.3146780910451085
ACH-000252,-0.2266905271550717
ACH-000253,-0.1791339674936481
ACH-000255,-0.29751719188109793
ACH-000256,-0.3177345179501201
ACH-000257,0.00957022160945901
ACH-000258,-0.405103389238391
ACH-000259,-0.2469740334541452
ACH-000260,-0.26683187428917393
ACH-000261,-0.14456600945908554
ACH-000262,-0.5485498545835449
ACH-000263,-0.1642707136800407
ACH-000264,-0.19689011214153151
ACH-000265,-0.2636827686168257
ACH-000266,-0.19247378333768628
ACH-000272,-0.2508456390793637
ACH-000274,-0.18541530932851946
ACH-000277,-0.18928500548306385
ACH-000278,-0.30380116646981553
ACH-000279,-0.15115640781441814
ACH-000280,-0.3279917108694753
ACH-000281,-0.07704321710140123
ACH-000288,-0.2697065297067715
ACH-000291,-0.3387908466197653
ACH-000293,-0.4202876764833966
ACH-000294,-0.1811760367519746
ACH-000295,-0.19660237001683029
ACH-000296,-0.2553557691475939
ACH-000302,-0.19161905505680632
ACH-000304,-0.2384262391044321
ACH-000307,-0.12727253103124767
ACH-000308,-0.14637555713814362
ACH-000310,-0.09263332203658442
ACH-000311,-0.18461714211993369
ACH-000312,-0.20718391084066776
ACH-000315,-0.10748737140516036
ACH-000316,-0.4674425142215968
ACH-000317,-0.13355041892594754
ACH-000318,-0.2624100239025626
ACH-000319,-0.2175306543481349
ACH-000320,-0.170029483707132
ACH-000322,-0.2619393116567881
ACH-000323,-0.24648609172090494
ACH-000324,-0.2878834819582944
ACH-000329,-0.21682823156114572
ACH-000330,-0.5810597471954793
ACH-000331,-0.23321736034099824
ACH-000332,-0.2287495944180842
ACH-000334,-0.007967189577232503
ACH-000335,-0.2600195736401772
ACH-000336,0.11568511475099215
ACH-000337,-0.30192256509197524
ACH-000338,-0.32212029288045513
ACH-000339,-0.2888790387932011
ACH-000341,-0.11761813856042624
ACH-000348,-0.19536057429712247
ACH-000350,-0.292127444162972
ACH-000352,-0.15084278454436986
ACH-000356,-0.32311854909533805
ACH-000361,-0.22131004097826987
ACH-000362,-0.04214811320821309
ACH-000363,-0.2562344411199408
ACH-000364,-0.3904111293095926
ACH-000365,-0.16002033603665394
ACH-000366,-0.09081757277707417
ACH-000368,-0.09530257704177778
ACH-000374,-0.35042713017806715
ACH-000375,-0.3624466305002688
ACH-000376,-0.09230509265872164
ACH-000381,-0.10868463884926216
ACH-000383,-0.3532952994370896
ACH-000387,-0.2143383537405748
ACH-000389,-0.27869437721710416
ACH-000390,-0.3044230626484072
ACH-000393,-0.2118423495511072
ACH-000395,-0.17134472996323974
ACH-000396,-0.354293875126834
ACH-000397,-0.2696519939652457
ACH-000401,-0.17971806647783986
ACH-000402,-0.24158400539650224
ACH-000403,-0.32273916314894285
ACH-000404,-0.029862288926053894
ACH-000406,-0.17116701719120014
ACH-000407,-0.2598945762843274
ACH-000408,-0.1894634187878081
ACH-000410,-0.2591972409165059
ACH-000411,-0.21667032796256613
ACH-000414,-0.2718450184624276
ACH-000415,-0.4775051876111088
ACH-000416,-0.1999016551771677
ACH-000420,-0.2420292996385388
ACH-000421,-0.2513249687574627
ACH-000424,-0.2285226211558825
ACH-000425,-0.23601497792087106
ACH-000426,-0.15718054237649529
ACH-000427,-0.6072397451350707
ACH-000433,-0.3961100045064313
ACH-000435,-0.41882581752516856
ACH-000436,-0.032112513394387004
ACH-000444,-0.2849202260801329
ACH-000445,-0.17248533412375494
ACH-000448,-0.2890032011530461
ACH-000450,-0.257068748484958
ACH-000452,-0.21756428167205644
ACH-000454,-0.18929346693377705
ACH-000458,-0.3323975668776961
ACH-000459,-0.14782092402806574
ACH-000460,-0.28547751584598074
ACH-000461,-0.3027371470424564
ACH-000463,-0.3537681377824958
ACH-000464,-0.3588722219505243
ACH-000466,-0.29251861808458823
ACH-000467,-0.2679185012531101
ACH-000468,-0.13608094764760226
ACH-000469,-0.1795543330262395
ACH-000470,-0.14738234550374166
ACH-000471,-0.3171969977403884
ACH-000472,-0.14903378318428526
ACH-000473,-0.30861562339389337
ACH-000475,-0.3874752311539197
ACH-000476,-0.2815602766728378
ACH-000477,-0.15434606748860946
ACH-000479,-0.3837692297021521
ACH-000480,-0.2199101429470801
ACH-000481,-0.2506094065501214
ACH-000483,-0.14378090668663265
ACH-000484,-0.27134992404262503
ACH-000485,-0.21588195254226505
ACH-000486,-0.2566993030333348
ACH-000487,-0.13324813592566415
ACH-000488,-0.21176173658702704
ACH-000490,-0.14961450932666465
ACH-000491,-0.1812181237740709
ACH-000495,-0.22472754410715406
ACH-000496,-0.2799465679651185
ACH-000499,-0.29228268656465256
ACH-000500,0.10789054534513433
ACH-000502,-0.4244337321018084
ACH-000503,-0.3892247774046289
ACH-000505,-0.1353431142131255
ACH-000507,-0.15478119751740765
ACH-000510,-0.136943068350628
ACH-000511,-0.1708788382507205
ACH-000512,0.1294098142418859
ACH-000516,-0.2058733296977962
ACH-000517,-0.26145630745121484
ACH-000518,-0.15536274921634485
ACH-000520,-0.2557436403102285
ACH-000521,-0.4995168891580124
ACH-000522,-0.2383413653901041
ACH-000524,-0.2134595163786728
ACH-000527,-0.33504879974104285
ACH-000528,-0.09013665591039413
ACH-000537,-0.2409559686518581
ACH-000541,-0.1256308801888909
ACH-000542,-0.16476607348670386
ACH-000544,-0.4013751720747177
ACH-000545,-0.28215849603578097
ACH-000547,-0.09186676377910903
ACH-000548,-0.25373897448914395
ACH-000549,-0.01479097192672892
ACH-000550,-0.2884268978160107
ACH-000552,-0.3543682691732628
ACH-000556,-0.39817024926014216
ACH-000557,-0.1176318099686594
ACH-000569,-0.31267875571696097
ACH-000570,-0.3881698483325803
ACH-000571,-0.1809165441520331
ACH-000573,-0.2513097616065172
ACH-000576,-0.2698627310705203
ACH-000579,-0.2457817164756381
ACH-000580,-0.12114352073815425
ACH-000584,-0.300930932619263
ACH-000585,-0.20506720857864427
ACH-000588,-0.2563547435993423
ACH-000589,-0.272994081553526
ACH-000591,-0.14028180063727413
ACH-000593,-0.3700907043602939
ACH-000600,-0.3682905255399802
ACH-000601,-0.3193866080987095
ACH-000605,-0.2321585323785972
ACH-000606,-0.3456866285002159
ACH-000608,-0.2581836388324029
ACH-000614,-0.08368606602195144
ACH-000616,-0.2485539852848388
ACH-000618,-0.2722259665778383
ACH-000619,-0.17840504973197574
ACH-000620,-0.1189006716381216
ACH-000621,-0.17965101695452992
ACH-000622,-0.015583277014754943
ACH-000623,-0.33054239167729743
ACH-000624,-0.2194522160287563
ACH-000627,-0.24556984042086166
ACH-000630,-0.30270020742818193
ACH-000631,-0.32983340348379026
ACH-000632,-0.31966712913739365
ACH-000633,-0.15586161624553008
ACH-000637,-0.3030382566391001
ACH-000638,-0.25914066646922645
ACH-000646,-0.4142927661245981
ACH-000647,-0.3434253673937749
ACH-000648,-0.17785825032122274
ACH-000649,-0.1563613140394507
ACH-000651,-0.12996418465814485
ACH-000652,-0.2979633005026408
ACH-000653,-0.2603716955320248
ACH-000657,-0.25301913116993485
ACH-000658,-0.13399928546522835
ACH-000661,-0.14252502504765044
ACH-000662,-0.3814963628139513
ACH-000663,-0.3482641460570763
ACH-000665,-0.19738840783401748
ACH-000671,-0.21078163919532006
ACH-000672,-0.06902215161991955
ACH-000673,-0.2160231679511097
ACH-000676,-0.27340763564928194
ACH-000677,-0.20177537122440045
ACH-000681,-0.3860340751377061
ACH-000683,-0.15176822009057764
ACH-000684,-0.21875104746785826
ACH-000688,-0.3154874669202999
ACH-000693,-0.1971094283534958
ACH-000694,-0.4517245441784112
ACH-000695,-0.2225409315786736
ACH-000696,-0.298881905065493
ACH-000697,-0.24962208408674474
ACH-000699,-0.19880986372484052
ACH-000701,-0.28836369643792625
ACH-000706,-0.1827857939229104
ACH-000711,-0.3471776124168247
ACH-000713,-0.20088198094863116
ACH-000714,-0.1543869840888983
ACH-000718,-0.28680748018539176
ACH-000720,-0.4220292563094295
ACH-000721,-0.2393876334763613
ACH-000724,-0.22310854706715624
ACH-000725,-0.1573181312035435
ACH-000732,-0.2472133990836061
ACH-000734,-0.12257239111823907
ACH-000735,-0.1476650794536625
ACH-000736,-0.20678847607421527
ACH-000738,-0.2443029286010234
ACH-000746,-0.08617852415233249
ACH-000747,-0.2825466287743423
ACH-000748,-0.17212954858571905
ACH-000753,-0.2067104055058697
ACH-000756,-0.34111700248577204
ACH-000757,-0.04616038514701462
ACH-000758,-0.1322255972216041
ACH-000760,-0.17666244657303545
ACH-000762,-0.3115657129025472
ACH-000763,-0.22446084354451934
ACH-000764,-0.2402987713977302
ACH-000765,-0.11070564757289823
ACH-000766,-0.1982035789722936
ACH-000767,-0.10583330784803316
ACH-000768,-0.251957718984831
ACH-000769,-0.25174785860401183
ACH-000770,-0.2604598511028418
ACH-000771,-0.24936863126499176
ACH-000773,-0.23973780492358884
ACH-000776,-0.23989161612250576
ACH-000777,-0.34445431130005616
ACH-000778,-0.2823610400986548
ACH-000781,-0.1787140087191247
ACH-000782,-0.2398842902718031
ACH-000783,-0.2256541621120383
ACH-000784,-0.2803246027128403
ACH-000785,-0.2116983973220884
ACH-000787,-0.24091323745246004
ACH-000788,-0.16584802468641752
ACH-000791,-0.3531895022185069
ACH-000792,-0.2222870358346205
ACH-000794,-0.2457548906022413
ACH-000796,-0.2281458932982764
ACH-000798,-0.220804280184552
ACH-000799,-0.4170836076897211
ACH-000800,-0.19849466764352844
ACH-000802,-0.23293147985254445
ACH-000804,-0.31448968660360543
ACH-000805,-0.39914257647415896
ACH-000809,-0.24015468351682095
ACH-000810,-0.18514240415340105
ACH-000811,-0.4097719490803197
ACH-000817,-0.05927158943941638
ACH-000819,-0.10764500334388173
ACH-000820,-0.18100355043442096
ACH-000821,-0.3644410703910084
ACH-000822,-0.34497764732624303
ACH-000823,-0.12468600742822834
ACH-000824,-0.25303929842598394
ACH-000827,-0.2711676769999292
ACH-000829,-0.1467040663027004
ACH-000831,-0.10312214671501144
ACH-000832,-0.3853887292607268
ACH-000833,-0.2627843592681831
ACH-000834,-0.212628583610006
ACH-000835,-0.1689451148528543
ACH-000836,-0.2677584994072863
ACH-000837,-0.3612585482757328
ACH-000838,-0.16275587084773932
ACH-000839,-0.2485889789610565
ACH-000840,-0.12482021538008105
ACH-000841,-0.28935538353880635
ACH-000843,-0.41303111686415694
ACH-000846,-0.25841990584976354
ACH-000847,-0.1592957974712597
ACH-000848,-0.3528640819565066
ACH-000849,-0.2315262378955977
ACH-000851,-0.24039030600604666
ACH-000855,-0.11849877469756255
ACH-000856,-0.15503386451615636
ACH-000858,-0.18853637394331266
ACH-000859,-0.2993284728371459
ACH-000861,-0.1276102870678903
ACH-000862,-0.2368959347562535
ACH-000865,-0.3293069479765552
ACH-000866,-0.17018051429773226
ACH-000867,-0.2035539416861253
ACH-000869,-0.3057948217647953
ACH-000872,-0.3302739762333331
ACH-000873,-0.12416832552490767
ACH-000876,-0.2523285775788259
ACH-000878,0.03944723448226476
ACH-000880,-0.4233363238286405
ACH-000881,-0.14565073623716893
ACH-000882,-0.1278442953080156
ACH-000884,-0.2288210021143867
ACH-000885,-0.25492183763633314
ACH-000887,-0.3061489816639016
ACH-000889,-0.2373275503163499
ACH-000896,-0.16049867463727552
ACH-000898,-0.18734640289758747
ACH-000900,-0.36660574629720377
ACH-000901,-0.20238560915798895
ACH-000905,-0.23822992034271
ACH-000906,-0.16667760575259538
ACH-000907,-0.12155714116238665
ACH-000910,-0.22280329664059956
ACH-000911,-0.20879945866263896
ACH-000912,-0.14992145062758264
ACH-000913,-0.34221639472308063
ACH-000915,-0.24099295751201025
ACH-000916,-0.3572296955040147
ACH-000917,-0.3184998107705937
ACH-000920,-0.4727746805504342
ACH-000921,-0.253601463185112
ACH-000924,-0.25029311581051483
ACH-000926,-0.14774888557641588
ACH-000928,-0.4100980230479912
ACH-000929,-0.3524825791642029
ACH-000932,-0.2680540856421083
ACH-000935,-0.3273139219569756
ACH-000936,-0.27165388851460803
ACH-000937,-0.2614955371974178
ACH-000938,-0.20908081777156692
ACH-000939,-0.3156083772578785
ACH-000941,-0.09472095734274333
ACH-000943,-0.1442346372517234
ACH-000946,-0.2273768700287251
ACH-000947,-0.2504519500819093
ACH-000948,-0.35582053380074763
ACH-000950,-0.17087441726117414
ACH-000953,-0.2196504907001116
ACH-000954,-0.20291539254431815
ACH-000957,-0.32463458499031184
ACH-000958,-0.2904172618933366
ACH-000960,-0.15949593231067802
ACH-000963,-0.17272074373266708
ACH-000968,-0.18942087674262376
ACH-000969,-0.289018614143952
ACH-000972,-0.552586736782038
ACH-000973,-0.20662747947154333
ACH-000974,-0.2467808054576573
ACH-000978,-0.3297135077533986
ACH-000984,-0.28759464560684955
ACH-000986,-0.2810751268515439
ACH-000988,-0.19042910600770815
ACH-000993,-0.3687706467561749
ACH-000994,-0.3131819357774461
ACH-000996,-0.3512202914441117
ACH-001001,-0.2370160167549185
ACH-001020,-0.2732825710814204
ACH-001028,-0.20354465281943115
ACH-001031,-0.16625438548887878
ACH-001038,-0.24849177386043425
ACH-001048,-0.365931947325165
ACH-001050,-0.2600008960476485
ACH-001053,-0.4124456723858925
ACH-001054,-0.3038432454026062
ACH-001061,-0.21502180332688256
ACH-001067,-0.2471102880108791
ACH-001075,-0.03310091543616192
ACH-001096,-0.13124740437462082
ACH-001111,-0.2603164808101315
ACH-001119,-0.20317313836368844
ACH-001128,0.11114342786328414
ACH-001134,-0.23886817417870645
ACH-001151,-0.10664011128578567
ACH-001163,-0.277615287619449
ACH-001164,-0.09530950910258056
ACH-001183,-0.15991926210128246
ACH-001192,-0.340357213853782
ACH-001193,-0.3060119342385933
ACH-001196,-0.2116757837422346
ACH-001197,-0.15935961574248367
ACH-001205,-0.2808598199176969
ACH-001211,-0.2577044289626338
ACH-001212,-0.26631041929728283
ACH-001228,-0.3211067752613187
ACH-001232,-0.3514999944849093
ACH-001239,-0.3008230914898943
ACH-001270,-0.06705938230825094
ACH-001274,-0.3832043196490659
ACH-001275,-0.13651480784538486
ACH-001277,-0.4671991113551652
ACH-001278,-0.43367553945696896
ACH-001280,-0.4869894441121782
ACH-001283,-0.3015088100505181
ACH-001289,-0.12600370079323106
ACH-001300,-0.1992727020005247
ACH-001301,-0.17808190572024418
ACH-001302,-0.16489901054922596
ACH-001306,-0.2572494268955875
ACH-001318,-0.2227456309461585
ACH-001322,-0.18081257233338074
ACH-001328,-0.2423791379336847
ACH-001332,-0.439793062552075
ACH-001336,-0.03482172576055625
ACH-001346,-0.4125357862695726
ACH-001353,-0.3365562023340626
ACH-001354,-0.2754817398265393
ACH-001367,-0.2850866225249475
ACH-001368,-0.2526248291993039
ACH-001374,-0.3361729922459968
ACH-001377,-0.33039942431495684
ACH-001380,-0.2905898930898284
ACH-001391,-0.2831689859558009
ACH-001408,-0.3798030738804666
ACH-001430,-0.2553196273061396
ACH-001431,-0.29510154072438155
ACH-001450,-0.5392819109972816
ACH-001496,-0.3170095293631944
ACH-001500,-0.3096810742223036
ACH-001523,-0.3700017696882533
ACH-001532,-0.3484311894498888
ACH-001550,-0.3991786114523447
ACH-001552,-0.20430160480016854
ACH-001554,-0.2266946940278094
ACH-001654,-0.21277846896153849
ACH-001735,-0.1764620258057363
ACH-001736,-0.3097077485201081
ACH-001737,0.17144370122327102
ACH-001740,0.06699589462096411
ACH-001745,-0.1084000803953907
ACH-001765,-0.17434195491955595
