,RPL27 (6155)
ACH-000004,-1.5426336923050137
ACH-000005,-1.5467357680035143
ACH-000007,-1.3095095765144935
ACH-000009,-1.4389253333349288
ACH-000011,-1.1859234333918875
ACH-000012,-1.3655859277522646
ACH-000013,-1.3194799223594664
ACH-000014,-1.2837506621757109
ACH-000015,-1.290776087210577
ACH-000017,-1.263116895006917
ACH-000018,-1.0482463650963898
ACH-000019,-1.3335657007049928
ACH-000021,-1.3445355036804432
ACH-000022,-1.3027374737153627
ACH-000025,-1.3855186414902865
ACH-000028,-1.4230859646610798
ACH-000030,-1.407592074058002
ACH-000035,-1.224183979558077
ACH-000036,-1.1816220872132992
ACH-000037,-1.7517882141020065
ACH-000039,-1.0742677312687288
ACH-000040,-1.2896086771314057
ACH-000041,-1.04140867132618
ACH-000042,-1.3599094601409003
ACH-000045,-1.3434198399789272
ACH-000047,-1.470011998732031
ACH-000052,-1.2749434911980628
ACH-000053,-1.3598869716080904
ACH-000054,-1.4612677193135
ACH-000055,-1.3372707485620916
ACH-000060,-1.2335680586582132
ACH-000067,-1.158991562968503
ACH-000070,-1.2265366382327931
ACH-000075,-1.4187157837054976
ACH-000078,-1.4293481241236563
ACH-000082,-1.1298743052179774
ACH-000085,-1.4773836450853284
ACH-000086,-1.3986317165412792
ACH-000087,-1.3461365659547015
ACH-000092,-1.2472914310739156
ACH-000095,-1.0548973271064617
ACH-000097,-1.3552976813279944
ACH-000098,-1.1995525272399643
ACH-000099,-1.1370969354874882
ACH-000108,-1.3498094626951966
ACH-000113,-1.2441854701538646
ACH-000116,-1.0004730287061272
ACH-000118,-1.1497761992111346
ACH-000120,-1.3843861347646045
ACH-000123,-1.2743717622489619
ACH-000127,-1.2713593737555116
ACH-000128,-1.0001371202672438
ACH-000132,-1.2877546084292064
ACH-000133,-1.1025435085894786
ACH-000137,-1.1172213610656263
ACH-000138,-1.1702043703204357
ACH-000142,-1.4288090369535449
ACH-000143,-1.370251148996916
ACH-000146,-1.225945442307437
ACH-000148,-1.377342792439109
ACH-000150,-1.0742119118743934
ACH-000152,-1.2979855158376323
ACH-000153,-1.1236936461622489
ACH-000159,-1.271452603401397
ACH-000160,-1.3051701776389963
ACH-000163,-1.373026191657967
ACH-000167,-1.0003315254703318
ACH-000168,-1.3876361038140093
ACH-000169,-1.4096757661278672
ACH-000178,-1.3573457151153627
ACH-000183,-1.524810238180885
ACH-000188,-1.4379910820792143
ACH-000189,-1.1416468225358345
ACH-000190,-1.380547400668731
ACH-000198,-1.338525125735844
ACH-000203,-1.6731600793491723
ACH-000204,-1.2789775527947032
ACH-000206,-1.558605223069613
ACH-000207,-1.4798728952551106
ACH-000208,-1.2539484916649617
ACH-000210,-0.9618532841457491
ACH-000211,-1.3626689427488583
ACH-000215,-1.2619801306596377
ACH-000221,-1.538879781167532
ACH-000222,-1.2484684038184652
ACH-000223,-1.235294409015684
ACH-000226,-1.3043030160346407
ACH-000227,-1.025381576776505
ACH-000228,-1.2419178110635678
ACH-000231,-1.2783383277086076
ACH-000232,-1.1682983663799174
ACH-000233,-1.220127786469971
ACH-000234,-1.2416503149690803
ACH-000235,-1.3390068520383884
ACH-000237,-1.0693592900571085
ACH-000238,-1.4004941991894526
ACH-000242,-1.4465949927011088
ACH-000243,-1.2586601478980652
ACH-000244,-1.1716961888667174
ACH-000246,-1.2974242425099984
ACH-000248,-1.162385619072997
ACH-000250,-1.2476176081999455
ACH-000251,-1.161125177516038
ACH-000252,-1.6132193147888148
ACH-000253,-1.2926352153517686
ACH-000255,-1.2496043892922482
ACH-000256,-1.4387909120468128
ACH-000257,-1.3426730935517353
ACH-000258,-1.3769078673370114
ACH-000259,-1.3034629286065933
ACH-000260,-1.210334366305863
ACH-000261,-1.190193130754757
ACH-000262,-1.3559121830800165
ACH-000263,-1.099476822303959
ACH-000264,-1.3854339756664746
ACH-000265,-1.1159927060888792
ACH-000266,-1.1513244237312892
ACH-000272,-1.291097487319391
ACH-000274,-1.3791912866152156
ACH-000277,-1.4047262345172014
ACH-000278,-1.02734109359361
ACH-000279,-1.185496022549201
ACH-000280,-1.407684243159211
ACH-000281,-1.3346520528090982
ACH-000288,-1.4083494704339632
ACH-000291,-1.2675357118923447
ACH-000293,-1.2675101656639185
ACH-000294,-1.5248832771953291
ACH-000295,-1.3799144228600668
ACH-000296,-1.2292815212284784
ACH-000302,-1.2916707888060337
ACH-000304,-1.3530328775981508
ACH-000307,-1.203441130744404
ACH-000308,-1.3454328244910103
ACH-000310,-0.8112966131075912
ACH-000311,-1.3152913553958303
ACH-000312,-1.277572724428336
ACH-000315,-1.3383187873665283
ACH-000316,-1.5166260605195387
ACH-000317,-1.5577119782080528
ACH-000318,-1.058455397196144
ACH-000319,-1.3338918568785323
ACH-000320,-1.3811023491886962
ACH-000322,-1.3567455504888248
ACH-000323,-1.319005746435907
ACH-000324,-1.1503731237759622
ACH-000329,-1.1762950701959527
ACH-000330,-1.4805409573236523
ACH-000331,-1.2360135946113506
ACH-000332,-1.3211636051872302
ACH-000334,-1.2320491138269027
ACH-000335,-1.293014602231196
ACH-000336,-1.185632405528284
ACH-000337,-1.3206423863159629
ACH-000338,-0.9143451768463386
ACH-000339,-1.228858953874407
ACH-000341,-1.3607082099873324
ACH-000348,-1.2775413628458665
ACH-000350,-1.3092413846793445
ACH-000352,-1.3595736803839318
ACH-000356,-1.2066134396633657
ACH-000361,-1.2548771669288328
ACH-000362,-1.5257745726691032
ACH-000363,-1.333006840699636
ACH-000364,-1.3708970507837814
ACH-000365,-1.2448107374872164
ACH-000366,-1.1853957820681529
ACH-000368,-1.2945499684143735
ACH-000374,-1.2785721452125256
ACH-000375,-1.4489590284094183
ACH-000376,-1.3860977651710231
ACH-000381,-1.2524540615393458
ACH-000383,-1.219754916022832
ACH-000387,-1.4547615166517782
ACH-000389,-0.9545586792011252
ACH-000390,-1.1981454219224796
ACH-000393,-1.322934461358584
ACH-000395,-1.191356299309126
ACH-000396,-1.5403324823301339
ACH-000397,-1.32028027517802
ACH-000401,-1.1459480509791478
ACH-000402,-1.3719353443779128
ACH-000403,-1.1948046363005362
ACH-000404,-1.384608333321501
ACH-000406,-1.3651290273876149
ACH-000407,-1.4015214230460231
ACH-000408,-1.1450540514045282
ACH-000410,-1.251803831219216
ACH-000411,-1.3021562321303983
ACH-000414,-1.4120550185611265
ACH-000415,-1.2987335725192743
ACH-000416,-1.2023307928290856
ACH-000420,-1.1893803073970393
ACH-000421,-1.1603266530116778
ACH-000424,-1.2223206830219582
ACH-000425,-1.40552723291891
ACH-000426,-1.1269729356332598
ACH-000427,-1.1629992513751777
ACH-000433,-1.3253495193575064
ACH-000435,-1.1066427353697783
ACH-000436,-1.2517113186097577
ACH-000444,-1.1115577219899024
ACH-000445,-1.2791349065024071
ACH-000448,-1.1482074602795176
ACH-000450,-1.4362557494739747
ACH-000452,-1.3010136361650215
ACH-000454,-1.2096269805200175
ACH-000458,-1.4753512273543423
ACH-000459,-1.2732912420510645
ACH-000460,-1.2756407734329993
ACH-000461,-1.1529677266202516
ACH-000463,-1.177529681930937
ACH-000464,-1.0706402030094213
ACH-000466,-1.3887870609677695
ACH-000467,-1.1644972834995306
ACH-000468,-1.2761263251967487
ACH-000469,-1.1598171642099644
ACH-000470,-1.2292037738797736
ACH-000471,-1.2219024634786606
ACH-000472,-1.289811886642071
ACH-000473,-1.4504857607649977
ACH-000475,-1.204925205282576
ACH-000476,-1.1393102196364044
ACH-000477,-1.4855968329093645
ACH-000479,-1.4009440984942076
ACH-000480,-1.226710271627382
ACH-000481,-1.2446447592252814
ACH-000483,-1.3069806770527166
ACH-000484,-1.4877623683590842
ACH-000485,-1.2690468814935834
ACH-000486,-1.4282485444760202
ACH-000487,-1.3833071782468025
ACH-000488,-1.2785560368935884
ACH-000490,-1.2519873946100375
ACH-000491,-1.3232397952666752
ACH-000495,-1.2217825031308374
ACH-000496,-1.4121830755644342
ACH-000499,-1.4244589488377828
ACH-000500,-1.5368367216383934
ACH-000502,-1.193590336807561
ACH-000503,-1.0508180355951304
ACH-000505,-1.1510794847419126
ACH-000507,-1.1402706529754651
ACH-000510,-1.4291719916409409
ACH-000511,-1.0876443578926434
ACH-000512,-1.1091454525940776
ACH-000516,-1.2961102003482643
ACH-000517,-1.1899310772576377
ACH-000518,-1.2708486018264804
ACH-000520,-1.3527526134272891
ACH-000521,-1.1952535452649573
ACH-000522,-1.264766932916582
ACH-000524,-1.2185478567134829
ACH-000527,-1.236674618899087
ACH-000528,-1.3264457039894737
ACH-000537,-1.2386833552831191
ACH-000541,-1.304121773797305
ACH-000542,-1.2860928198749524
