,NUDT22 (84304)
ACH-000004,-0.24433056685761265
ACH-000005,-0.06384392677397388
ACH-000007,-0.2816542346745236
ACH-000009,-0.14655202441043313
ACH-000011,-0.1380323462204376
ACH-000012,-0.37838322223597015
ACH-000013,-0.2113531795214858
ACH-000014,-0.0690546068491762
ACH-000015,-0.19350513723074864
ACH-000017,-0.1512564945734247
ACH-000018,-0.26875819163547954
ACH-000019,-0.2429604609106968
ACH-000021,-0.196559739674606
ACH-000022,-0.06149847464793106
ACH-000025,-0.11627071375651915
ACH-000028,-0.21798101007531884
ACH-000030,-0.23810214512545916
ACH-000035,-0.15084600213286176
ACH-000036,-0.07239943225962113
ACH-000037,-0.352149627104796
ACH-000039,-0.18537324533068733
ACH-000040,-0.297044227735532
ACH-000041,-0.07939298413550483
ACH-000042,-0.19771919941884825
ACH-000045,-0.16993655646129766
ACH-000047,-0.1517182779138015
ACH-000052,-0.055111484361674866
ACH-000053,-0.16637160484294855
ACH-000054,-0.12769197623465844
ACH-000055,-0.4150200835634389
ACH-000060,-0.2673590676299994
ACH-000067,-0.058387202223109676
ACH-000070,-0.031928639579669064
ACH-000075,-0.16665141020201354
ACH-000078,-0.14985337542645893
ACH-000082,-0.25259956949672546
ACH-000085,-0.2651559481232107
ACH-000086,-0.3661671963347282
ACH-000087,-0.140972871895045
ACH-000092,-0.1917588505488408
ACH-000095,-0.18316657411753906
ACH-000097,-0.2295975756142145
ACH-000098,-0.21393666207218592
ACH-000099,-0.1859604317873763
ACH-000108,-0.19828164132456294
ACH-000113,-0.1758470798118948
ACH-000116,-0.33095422402828023
ACH-000118,-0.22019943249419124
ACH-000120,-0.2763361597252582
ACH-000123,-0.2857266320807261
ACH-000127,-0.08481484869214477
ACH-000128,-0.1447733879598774
ACH-000132,-0.38652279395296496
ACH-000133,-0.1884244233780337
ACH-000137,-0.12816740951581646
ACH-000138,-0.2908155530723393
ACH-000142,-0.19982208844669755
ACH-000143,-0.07337403726672764
ACH-000146,-0.23161535077565115
ACH-000148,-0.2602541177598245
ACH-000150,-0.3110664283427468
ACH-000152,-0.08684741118957484
ACH-000153,-0.3918410653618933
ACH-000159,-0.2264994811028992
ACH-000160,-0.3095253118991182
ACH-000163,-0.2843518852537793
ACH-000167,-0.2618730434943252
ACH-000168,-0.07097150224383282
ACH-000169,-0.2023751938373041
ACH-000178,-0.15460447496763274
ACH-000183,-0.16394803766790975
ACH-000188,-0.4048025135942969
ACH-000189,-0.5388411535233717
ACH-000190,0.021081327115776767
ACH-000198,-0.06978835828987441
ACH-000203,0.1273035687232059
ACH-000204,-0.3771761122912572
ACH-000206,0.007548053012665366
ACH-000207,-0.19363709736049795
ACH-000208,-0.5816750214406354
ACH-000210,-0.24410447025670035
ACH-000211,-0.1630506090871309
ACH-000215,-0.20856096576682287
ACH-000221,-0.2800033247516744
ACH-000222,-0.1976633862183368
ACH-000223,-0.2773843980096363
ACH-000226,-0.15982574993526005
ACH-000227,-0.18906159995185204
ACH-000228,-0.2738428110424793
ACH-000231,-0.12799593168640722
ACH-000232,-0.14852899062778735
ACH-000233,-0.2859043561378353
ACH-000234,-0.2727721704017653
ACH-000235,-0.21294253478250805
ACH-000237,-0.3052454672767289
ACH-000238,-0.28224086163494383
ACH-000242,-0.12191532760625175
ACH-000243,-0.11119787795930276
ACH-000244,-0.3032835055083521
ACH-000246,-0.19661565957052152
ACH-000248,-0.09811019961791168
ACH-000250,-0.13662911022919724
ACH-000251,-0.0009815768119874953
ACH-000252,-0.5512432951038236
ACH-000253,-0.1935027503820721
ACH-000255,-0.18977201730443136
ACH-000256,-0.20712284722185414
ACH-000257,0.11650763959187972
ACH-000258,-0.024010125951061927
ACH-000259,-0.13936879372574207
ACH-000260,-0.2707399837363524
ACH-000261,-0.2657160643335373
ACH-000262,-0.4094037768728552
ACH-000263,-0.287291074190212
ACH-000264,-0.21189559624095264
ACH-000265,-0.2218732294738155
ACH-000266,-0.21549558545791786
ACH-000272,-0.12879292088410926
ACH-000274,-0.11698827850830495
ACH-000277,-0.08466993019400228
ACH-000278,-0.2577246025294605
ACH-000279,-0.07318564503610271
ACH-000280,-0.06579589388353298
ACH-000281,-0.14253512340271224
