,NDUFC2 (4718)
ACH-000004,-0.14007822175347895
ACH-000005,-0.21368242953615915
ACH-000007,-0.3949529782643153
ACH-000009,-0.08193565317646215
ACH-000011,0.05572754703825292
ACH-000012,-0.289647295880664
ACH-000013,-0.20036655752183236
ACH-000014,-0.23764374375683955
ACH-000015,-0.3875366141322555
ACH-000017,-0.20694331225175805
ACH-000018,-0.1327093308459033
ACH-000019,-0.6243783387537915
ACH-000021,-0.31986855844689416
ACH-000022,-0.17792143931053508
ACH-000025,-0.3637581183733003
ACH-000028,-0.46703473844725696
ACH-000030,-0.29222153452804445
ACH-000035,-0.4062242186466917
ACH-000036,0.078361977546849
ACH-000037,-0.4196223785045447
ACH-000039,-0.2768507545818528
ACH-000040,-0.12478940117687158
ACH-000041,-0.2613461402089418
ACH-000042,-0.28014085956211426
ACH-000045,-0.5999155715741729
ACH-000047,-0.6902339273845265
ACH-000052,-0.03567458243094152
ACH-000053,-0.36010761188329626
ACH-000054,-0.5682565095716595
ACH-000055,0.049223428375692636
ACH-000060,-0.37374592205266455
ACH-000067,-0.1335730789800309
ACH-000070,-0.26812125833472883
ACH-000075,-0.3238299525387102
ACH-000078,-0.3700511348890545
ACH-000082,-0.2928934712613528
ACH-000085,-0.5139338950043291
ACH-000086,-0.4892220967793444
ACH-000087,-0.3708561005343711
ACH-000092,-0.2962786847432895
ACH-000095,-0.04556786616599829
ACH-000097,-0.3105976709419139
ACH-000098,-0.15875831542534824
ACH-000099,-0.5092936924269337
ACH-000108,-0.18620188827127795
ACH-000113,-0.5857491734479179
ACH-000116,-0.5250151346996134
ACH-000118,-0.8320568327446993
ACH-000120,-0.4755131437481538
ACH-000123,-0.42281090625952783
ACH-000127,-0.5994140641925033
ACH-000128,-0.3314139211360176
ACH-000132,-0.3280810897565289
ACH-000133,-0.3035868650289865
ACH-000137,-0.2903838866951622
ACH-000138,-0.5368014908480582
ACH-000142,-0.15411849968146446
ACH-000143,-0.2998062028334724
ACH-000146,-0.275552182484998
ACH-000148,-0.2669016291441303
ACH-000150,-0.2881545479480571
ACH-000152,-0.30269222254658185
ACH-000153,-0.4735399993931242
ACH-000159,-0.3362515487324865
ACH-000160,-0.6074268527362549
ACH-000163,-0.046821249131107495
ACH-000167,-0.008845869045946546
ACH-000168,0.0350702980335121
ACH-000169,-0.54236643131784
ACH-000178,-0.19858763321520345
ACH-000183,-0.29237737963930244
ACH-000188,-0.1431675628876208
ACH-000189,-0.2601334763726608
ACH-000190,-0.5498944033017799
ACH-000198,-0.6610237489344459
ACH-000203,-0.2493316950672985
ACH-000204,-0.4847748773277018
ACH-000206,-0.0698644430765766
ACH-000207,-0.4593598745620676
ACH-000208,-0.3459119456426473
ACH-000210,-0.298671700669378
ACH-000211,-0.3501589289768558
ACH-000215,-0.2856104891897803
ACH-000221,-0.7851683335805546
ACH-000222,-0.3737895469604273
ACH-000223,-0.3750333439972699
ACH-000226,-0.5232403735304358
ACH-000227,-0.23251708198426044
ACH-000228,-0.4064620450387326
ACH-000231,-0.18992244706364092
ACH-000232,-0.07916499093273725
ACH-000233,-0.4320321714566993
ACH-000234,-0.14505943978403132
ACH-000235,-0.2585279197967817
ACH-000237,-0.14282385211202414
ACH-000238,-0.13368541165201606
ACH-000242,-0.30649538291676925
ACH-000243,-0.14419908620993455
ACH-000244,-0.3676277352756962
ACH-000246,-0.6662260935301046
ACH-000248,-0.13282420497717598
ACH-000250,-0.08813480611914787
ACH-000251,-0.09634149610200186
ACH-000252,-0.33515109088979195
ACH-000253,-0.2829470789345464
ACH-000255,-0.2471783709298253
ACH-000256,-0.3623800224039876
ACH-000257,-0.3736175214502441
ACH-000258,-0.13460074876872274
ACH-000259,-0.4691384847249832
ACH-000260,-0.2770045409016357
ACH-000261,-0.2826133144135013
ACH-000262,-0.2605935046737957
ACH-000263,-0.4044673625252332
ACH-000264,-0.2798964714657482
ACH-000265,-0.4416688197530162
ACH-000266,-0.2305485080079633
ACH-000272,-0.2734114969642033
ACH-000274,-0.3646870034158513
ACH-000277,-0.6525385666107486
ACH-000278,-0.32904862952309605
ACH-000279,-0.2474791451177783
ACH-000280,-0.33055085189604466
ACH-000281,-0.17024965501194167
ACH-000288,-0.380184156037692
ACH-000291,-0.37841279612257545
ACH-000293,-0.3073389932732813
ACH-000294,0.21803054008691108
ACH-000295,-0.2270079459400257
ACH-000296,0.11856390585362638
ACH-000302,-0.47031780806660795
ACH-000304,-0.592715807821701
ACH-000307,-0.25785274518946183
ACH-000308,-0.3067152714886105
ACH-000310,-0.2494170858897146
ACH-000311,-0.3123034422533705
ACH-000312,-0.5306776572561244
ACH-000315,-0.18303332073414216
ACH-000316,-0.3843267341815816
ACH-000317,-0.7958543168945674
ACH-000318,-0.16038365345464167
ACH-000319,-0.3609182277319514
ACH-000320,-0.35926880543062123
ACH-000322,-0.3988838210412341
ACH-000323,-0.2460265675413675
ACH-000324,0.06896392589781995
ACH-000329,-0.6183889788438836
ACH-000330,-0.44783623372920817
ACH-000331,-0.1748405130323994
ACH-000332,-0.1208442902622231
ACH-000334,-0.2728973100223816
ACH-000335,-0.3023531747557409
ACH-000336,-0.7636284419573809
ACH-000337,-0.29168856098303353
ACH-000338,-0.384384644673228
ACH-000339,-0.394743403688722
ACH-000341,-0.2977077655883268
ACH-000348,-0.3439626209540359
ACH-000350,-0.4140428657404472
ACH-000352,-0.4456961164387199
ACH-000356,-0.30835054255140565
ACH-000361,-0.33758412821293704
ACH-000362,-0.42326928764127975
ACH-000363,-0.5026568101539868
ACH-000364,-0.4065964520220062
ACH-000365,-0.5109069336617835
ACH-000366,-0.2462864330774075
ACH-000368,-0.17433959800748502
ACH-000374,-0.5642992856026156
ACH-000375,-0.2600512577763872
ACH-000376,-0.5988045081938302
ACH-000381,-0.10499904605850993
ACH-000383,-0.5365694436289415
ACH-000387,0.005895108188773428
ACH-000389,-0.05451922242145062
ACH-000390,-0.3745576115557844
ACH-000393,-0.2638707224744577
ACH-000395,-0.21046332691758202
ACH-000396,-0.5030631873195923
ACH-000397,-0.09481020177511236
ACH-000401,0.0768155317194308
ACH-000402,0.02117324493915771
ACH-000403,-0.4671855952414241
ACH-000404,-0.5835738421989799
ACH-000406,-0.713053770743179
ACH-000407,-0.2641200520087411
ACH-000408,-0.49235401305725
ACH-000410,-0.3337587517414699
ACH-000411,-0.2256786651279276
ACH-000414,-0.3730405224056785
ACH-000415,-0.3156088408905877
ACH-000416,-0.28193782178845384
ACH-000420,-0.5152042175430361
ACH-000421,-0.2511092503929765
ACH-000424,-0.5021895024290025
ACH-000425,-0.28780436294487144
ACH-000426,-0.3826782246047432
ACH-000427,-0.6822075765964266
ACH-000433,-0.2526097823194938
ACH-000435,-0.1962103051954427
ACH-000436,-0.028795022347539993
ACH-000444,-0.4881254033925817
ACH-000445,-0.07321299684457729
ACH-000448,-0.28057828950774577
ACH-000450,-1.0950732361083604
ACH-000452,-0.136166102449319
ACH-000454,-0.43201962073894107
ACH-000458,-0.10094583623002754
ACH-000459,-0.8288128215127119
ACH-000460,-0.2564173406724953
ACH-000461,-0.9622256637189288
ACH-000463,-0.20324868297978016
ACH-000464,-0.28535455444713503
ACH-000466,-0.17168830013077488
ACH-000467,-0.5701647370915303
ACH-000468,-0.21695565963935884
ACH-000469,-0.4973089542712705
ACH-000470,0.08936656482728142
ACH-000471,-0.1143395728843162
ACH-000472,-0.232406380746918
ACH-000473,-0.4732241296981302
ACH-000475,-0.3876759446920046
ACH-000476,-0.5467755883843897
ACH-000477,-0.3738355994340425
ACH-000479,-0.46887952338155
ACH-000480,-0.5877016570188658
ACH-000481,-0.3061120069241997
ACH-000483,-0.5105244145947729
ACH-000484,-0.3154530746004466
ACH-000485,-0.23929159803856406
ACH-000486,-0.4976882530943532
ACH-000487,-0.2600289984916125
ACH-000488,-0.8305385057881024
ACH-000490,-0.12407532974396387
ACH-000491,-0.6081542299093079
ACH-000495,-0.1249037952638295
ACH-000496,-0.10602063045291583
ACH-000499,-0.5544094056531578
ACH-000500,-0.4821087264273405
ACH-000502,-0.2303120455575431
ACH-000503,-0.2299485636994756
ACH-000505,-0.3056319104518521
ACH-000507,-0.42471076455011136
ACH-000510,-0.20305238347766166
ACH-000511,-0.0708405531968368
ACH-000512,-0.8252960797998316
ACH-000516,-0.2037463209542847
ACH-000517,-0.28388242219755394
ACH-000518,0.1157229448670237
ACH-000520,-0.02737010280310828
ACH-000521,-0.30701190710204834
ACH-000522,-0.43842711398218415
ACH-000524,-0.24684465642479514
ACH-000527,-0.3254960686793229
ACH-000528,-0.7755567938487455
ACH-000537,-0.5727898065659175
ACH-000541,-0.23670856995173575
ACH-000542,-0.10325445364036516
ACH-000544,-0.21767698586728385
ACH-000545,-0.3445441904408773
ACH-000547,-0.4148931074318539
ACH-000548,-0.6030218723769263
ACH-000549,-0.520541836410809
ACH-000550,-0.1100804180496726
ACH-000552,-0.1820688858977305
ACH-000556,-0.4867714484117869
ACH-000557,-0.282675109972031
ACH-000569,-0.491481269081099
ACH-000570,-0.23485353389769226
ACH-000571,-0.334657165920634
ACH-000573,-0.22736083047015296
ACH-000576,-0.18860117594834955
ACH-000579,-0.7157872152431412
ACH-000580,-0.322946309062328
ACH-000584,-0.1790873827126927
ACH-000585,-0.29274330209645305
ACH-000588,-0.5049502201825147
ACH-000589,-0.628239743885074
ACH-000591,-0.4501874914966594
ACH-000593,-0.4014573337343369
ACH-000600,-0.3498780654759815
ACH-000601,-0.22013360047584246
ACH-000605,-0.22462261101972586
ACH-000606,-0.4451379619231967
ACH-000608,-0.32691569633137924
ACH-000614,-0.7248129876682432
ACH-000616,-0.22239178729364464
ACH-000618,-1.0081511133773318
ACH-000619,-0.2774448746273083
ACH-000620,-0.53488822850214
ACH-000621,-0.19837929607426105
ACH-000622,-0.2487548223942956
ACH-000623,-0.1675264827529878
ACH-000624,-0.15790843177874994
ACH-000627,-0.2278956694772592
ACH-000630,-0.2689104542982343
ACH-000631,-0.3362890886116621
ACH-000632,-0.3407224976830915
ACH-000633,-0.7450156971034751
ACH-000637,-0.6288789439050415
ACH-000638,-0.3791346487463865
ACH-000646,-0.5077277512800158
ACH-000647,-0.5055831493312349
ACH-000648,-0.235774097242881
ACH-000649,0.009521146881698195
ACH-000651,-0.925010712470776
ACH-000652,-0.2163556143169244
ACH-000653,-0.40080008478277385
ACH-000657,-0.3431509103462529
ACH-000658,-0.369874450911898
ACH-000661,-0.7291955005074865
ACH-000662,-0.3775042631567311
ACH-000663,-0.418372657056417
ACH-000665,-0.2702381718975732
ACH-000671,-0.6459859837153098
ACH-000672,-0.5922757783832693
ACH-000673,-0.07152325692663458
ACH-000676,-0.29386330392367777
ACH-000677,-1.01031408526465
ACH-000681,-0.21726289097651827
ACH-000683,-0.3768732768244186
ACH-000684,-0.34732245974991593
ACH-000688,-0.3090905604817266
ACH-000693,-0.4870359418183239
ACH-000694,-0.6053479442290881
ACH-000695,-0.2952058823177402
ACH-000696,-0.2137692460052837
ACH-000697,-0.484235052331737
ACH-000699,-0.2701144220975993
ACH-000701,-0.3299558479605539
ACH-000706,-0.6224169030424239
ACH-000711,-0.036075516487272315
ACH-000713,-0.2580327196026789
ACH-000714,0.03145073882918707
ACH-000718,-0.27124578496649004
ACH-000720,-0.2931805836351849
ACH-000721,-0.4035917630733376
ACH-000724,-0.5866089110248959
ACH-000725,-0.6671883893899743
ACH-000732,-0.3437009129641481
ACH-000734,-0.5987745461727144
ACH-000735,-0.2356218019760419
ACH-000736,-0.4864863291014182
ACH-000738,-1.0545350350283698
ACH-000746,-0.6631157156849103
ACH-000747,-0.7008507654733404
ACH-000748,-0.08179366283604916
ACH-000753,-0.3529913946440473
ACH-000756,-0.1437795131089792
ACH-000757,-0.5224683468524126
ACH-000758,-0.5597563661044437
ACH-000760,-0.2423763038780715
ACH-000762,-0.27101399237526913
ACH-000763,-0.7097702923826561
ACH-000764,-0.1391889105606872
ACH-000765,-0.6206349956492657
ACH-000766,-0.10027626136120876
ACH-000767,-0.2273133940129668
ACH-000768,-0.3576309020801968
ACH-000769,-0.43597882394048093
ACH-000770,-0.11859946529013275
ACH-000771,0.0848085584226018
ACH-000773,-0.2851126825349874
ACH-000776,-0.2421371116140104
ACH-000777,-0.1095910928829479
ACH-000778,-0.2753158366913122
ACH-000781,-0.05525452187221638
ACH-000782,-0.4187240362648553
ACH-000783,-0.04529031078358997
ACH-000784,-0.3747181967878521
ACH-000785,-0.1981710554634618
ACH-000787,-0.22374842665122602
ACH-000788,-0.142730739996272
ACH-000791,-0.2758534950313851
ACH-000792,-0.2120720133692363
ACH-000794,-0.18497531251566254
ACH-000796,-0.421095220899207
ACH-000798,-0.3655469213443182
ACH-000799,-0.14611869560271035
ACH-000800,-0.5568313833693079
ACH-000802,-0.2998463600889826
ACH-000804,-0.5431468153964395
ACH-000805,-0.3526824302101737
ACH-000809,-0.1517130594771955
ACH-000810,-0.248508968152543
ACH-000811,-0.11870724746081847
ACH-000817,-0.2565162995980627
ACH-000819,-0.2316163262835852
ACH-000820,-0.4351836069420107
ACH-000821,-0.1822473749988187
ACH-000822,-0.5158018305245091
ACH-000823,-0.4914213282398558
ACH-000824,-0.2288479721418977
ACH-000827,-0.12726604717940146
ACH-000829,-0.09927798737560242
ACH-000831,-0.7542335145012175
ACH-000832,-0.16090043085928768
ACH-000833,-0.5331770214093525
ACH-000834,-0.7473940698320771
ACH-000835,-0.16202733210084824
ACH-000836,0.005664766502653467
ACH-000837,-0.5399592871897307
ACH-000838,-0.20770098983982024
ACH-000839,-0.3564493673927481
ACH-000840,-0.4548222827778553
ACH-000841,-0.04330154451496389
ACH-000843,-0.6179210888209817
ACH-000846,-0.15013106535154191
ACH-000847,-0.4095506796429427
ACH-000848,-0.5501320066817841
ACH-000849,-0.19647484052503372
ACH-000851,-0.4829353300581473
ACH-000855,-0.5904068151477503
ACH-000856,-0.3535489760257504
ACH-000858,-0.8306226442193858
ACH-000859,-0.26363152252020045
ACH-000861,-0.300030091259709
ACH-000862,-0.5969365745288864
ACH-000865,-0.3244975866632087
ACH-000866,-0.4322306312731452
ACH-000867,-0.2579108432803211
ACH-000869,-0.2411536052218848
ACH-000872,-0.2529219352012929
ACH-000873,-0.23150665535631276
ACH-000876,-0.8385212330709186
ACH-000878,-0.2981425676569147
ACH-000880,-0.6480465100961544
ACH-000881,-0.3668462648874384
ACH-000882,-0.39873047190156735
ACH-000884,-0.4442726237701048
ACH-000885,-0.6213288105679319
ACH-000887,-0.4386718924575803
ACH-000889,-0.8440078530613864
ACH-000896,-0.24616033055720696
ACH-000898,-0.8572401417762242
ACH-000900,-0.5288555438255521
ACH-000901,-0.19656306056969194
ACH-000905,-0.2740046103639917
ACH-000906,-0.5558162536322195
ACH-000907,-0.2891251480897249
ACH-000910,-0.8256736345912935
ACH-000911,-0.6412625557080954
ACH-000912,-0.07547158593354912
ACH-000913,-0.23352365601497704
ACH-000915,-0.7664700614853516
ACH-000916,-0.39371250697934096
ACH-000917,-0.3361594847966541
ACH-000920,-0.4370616051017727
ACH-000921,-0.5776913297805775
ACH-000924,-0.5355029839367658
ACH-000926,-0.3489981176880119
ACH-000928,-0.6327727674189163
