,CCSER1 (401145)
ACH-000004,0.21766841270361895
ACH-000005,0.1687172479389532
ACH-000007,-0.2582407071268478
ACH-000009,0.08702023451498653
ACH-000011,0.017546516166494452
ACH-000012,0.07865101248719088
ACH-000013,-0.0036083675960354696
ACH-000014,0.15171138187868308
ACH-000015,-0.031955515535225014
ACH-000017,-0.205042928540832
ACH-000018,0.08263018660175203
ACH-000019,-0.16762289550060872
ACH-000021,0.02256104232668269
ACH-000022,0.03556654472708688
ACH-000025,-0.11904416026539565
ACH-000028,-0.0698298186436249
ACH-000030,0.02157367132290896
ACH-000035,0.0375400578126001
ACH-000036,0.004881774020158095
ACH-000037,-0.13335615321688524
ACH-000039,0.2015248405068515
ACH-000040,0.033037099786190134
ACH-000041,-0.08509011947832612
ACH-000042,-0.012791692579593915
ACH-000045,-0.02984560709328628
ACH-000047,0.022818349175237517
ACH-000052,0.05488006205498593
ACH-000053,-0.01533784146017234
ACH-000054,0.0929901306976841
ACH-000055,0.07467366836598284
ACH-000060,-0.10588970972264404
ACH-000067,0.02444852222764421
ACH-000070,0.10747725640854756
ACH-000075,-0.0337253603213924
ACH-000078,0.04202706551245687
ACH-000082,0.000977612280375173
ACH-000085,-0.06346333970674174
ACH-000086,-0.016615255212339933
ACH-000087,-0.008884884371310048
ACH-000092,-0.08742521191651667
ACH-000095,-0.03440220761475342
ACH-000097,0.020380764178500536
ACH-000098,-0.03962875751484106
ACH-000099,-0.07471264148416193
ACH-000108,-0.11623821692466267
ACH-000113,0.04425832451533942
ACH-000116,0.08779576475346396
ACH-000118,0.032724383671739736
ACH-000120,0.02414336772812251
ACH-000123,-0.012217077311928674
ACH-000127,-0.014277621998045347
ACH-000128,0.037136264269365823
ACH-000132,-0.03178219527169995
ACH-000133,-0.036004803826421794
ACH-000137,0.1251711718177711
ACH-000138,0.024643335183496942
ACH-000142,-0.05260527167851088
ACH-000143,0.03338394484345153
ACH-000146,0.024175448664846225
ACH-000148,0.023667260940620983
ACH-000150,0.03192670824903733
ACH-000152,0.014238102247154744
ACH-000153,0.16223968876689232
ACH-000159,0.03719636637814471
ACH-000160,-0.06209512811812664
ACH-000163,0.03598730083058355
ACH-000167,-0.021309507515905414
ACH-000168,-0.04122116782513754
ACH-000169,0.04716667882971254
ACH-000178,0.13506086383946295
ACH-000183,0.04239570642400541
ACH-000188,-0.008972902510200019
ACH-000189,-0.05460694855875515
ACH-000190,-0.03533924294451805
ACH-000198,-0.05087402008086584
ACH-000203,-0.10777642229014374
ACH-000204,0.2451020432154209
ACH-000206,0.018377765419195908
ACH-000207,0.13422501064578254
ACH-000208,-0.10068043163858774
ACH-000210,-0.09151867370468204
ACH-000211,-0.08135844780759571
ACH-000215,0.045848220796562617
ACH-000221,0.07072192146602636
ACH-000222,-0.035397821512082726
ACH-000223,0.07907979410457762
ACH-000226,-0.0378413903975563
ACH-000227,-0.22055234328438225
ACH-000228,-0.04095295848565916
ACH-000231,0.032507658142260865
ACH-000232,-0.007753537173647807
ACH-000233,0.11126110040154584
ACH-000234,0.044932080016002934
ACH-000235,-0.07156728739003816
ACH-000237,0.024234509861917452
