,MTFP1 (51537)
ACH-000320,-0.3064576943338996
ACH-000322,-0.2731074009730967
ACH-000323,-0.06917810634610802
ACH-000324,-0.183227091170898
ACH-000329,-0.262397353462487
ACH-000330,-0.21185444162641745
ACH-000331,-0.17992189855302507
ACH-000332,-0.1978268933141128
ACH-000334,-0.16535755337222244
ACH-000335,-0.12018319004104215
ACH-000336,0.07078350301238989
ACH-000337,-0.5216329210400119
ACH-000338,0.041876630654952285
ACH-000339,-0.16155000065137542
ACH-000341,-0.09679251030059348
ACH-000348,-0.1926399475894644
ACH-000350,-0.23747626113485246
ACH-000352,-0.22631475396543954
ACH-000356,-0.2563357169277361
ACH-000361,-0.15077285592454145
ACH-000362,-0.12539209184816008
ACH-000363,-0.22027340991154354
ACH-000364,-0.21067178402043504
ACH-000365,-0.2352301511126056
ACH-000366,-0.24367741273048796
ACH-000368,-0.23251329822624
ACH-000374,-0.00013108144094238342
ACH-000375,-0.23124656178660605
ACH-000376,-0.15810430255235725
ACH-000381,-0.19950318065543515
ACH-000383,-0.23377762127962895
ACH-000387,-0.1919532812883382
ACH-000389,-0.2657201450752055
ACH-000390,-0.1896099447180241
ACH-000393,-0.22897980151899494
ACH-000395,-0.20066418134919012
ACH-000396,0.036028530422214496
ACH-000397,-0.25001925604205
ACH-000401,-0.0747637588516449
ACH-000402,-0.4119180225972727
ACH-000403,-0.17524441451220066
ACH-000404,0.008482681574586011
ACH-000406,-0.2290948685240012
ACH-000407,-0.08410290326738191
ACH-000408,-0.4086941867068816
ACH-000410,-0.21919611141837084
ACH-000411,-0.1678389105220226
ACH-000414,-0.15166546956047233
ACH-000415,-0.11434722747140175
ACH-000416,-0.18350213391901304
ACH-000420,-0.10273781982154354
ACH-000421,-0.34491229795695794
ACH-000424,-0.2929299984018708
ACH-000425,-0.3920381804984565
ACH-000426,-0.10942959735995143
ACH-000427,-0.2142344273176336
ACH-000433,-0.3003674868802131
ACH-000435,0.030548893497990483
ACH-000436,-0.20046977354582715
ACH-000444,-0.1556876165019298
ACH-000445,-0.13045297163472294
ACH-000448,-0.13890800700813502
ACH-000450,-0.17637815485721112
ACH-000452,-0.1716203402407789
ACH-000454,-0.31494173539961623
ACH-000458,-0.1950224836396108
ACH-000459,-0.09917914978059017
ACH-000460,-0.13075259389719512
ACH-000461,-0.2624756245154831
ACH-000463,-0.21208995179689166
ACH-000464,-0.15289312172541913
ACH-000466,-0.18593905809312794
ACH-000467,-0.13738473641258064
ACH-000468,-0.10182464164429947
ACH-000469,-0.24233467071760184
ACH-000470,-0.3260459774748409
ACH-000471,-0.15323188783553032
ACH-000472,-0.2329303659901032
ACH-000473,-0.2375452109778315
ACH-000475,-0.25080511808766104
ACH-000476,-0.2433459355786604
ACH-000477,-0.06706138092716889
ACH-000479,-0.0005102077240748575
ACH-000480,-0.2357995261398088
ACH-000481,-0.20343063577771764
ACH-000483,-0.2449753003243428
ACH-000484,-0.2397503648720252
ACH-000485,-0.20357873004630955
ACH-000486,-0.28787643636136223
ACH-000487,-0.10452064151505044
ACH-000488,-0.1672795570768252
ACH-000490,-0.19779383125423144
ACH-000491,-0.15896798622203714
ACH-000495,0.2345054750107556
ACH-000496,-0.07833133707315104
ACH-000499,-0.2452971609008999
ACH-000500,-0.4227638831043978
ACH-000502,-0.20170342266397626
ACH-000503,0.05214235584685576
ACH-000505,-0.2603596507064069
ACH-000507,-0.2312795720119704
ACH-000510,-0.1524914988155207
ACH-000511,-0.2079580652085133
ACH-000512,-0.15519059377542865
ACH-000516,-0.3438112256758921
ACH-000517,-0.2310269148586286
ACH-000518,-0.17234468904584688
ACH-000520,-0.17302880014647584
ACH-000521,-0.0201475386716672
ACH-000522,-0.16861698030526862
ACH-000524,-0.2407393628722843
ACH-000527,-0.22326053013180147
ACH-000528,-0.3308989906976609
ACH-000537,-0.17118915815928454
ACH-000541,-0.09565044316406364
ACH-000542,-0.1228962832216278
ACH-000544,-0.08806169340501477
ACH-000545,-0.14703066821055116
ACH-000547,-0.15339963548035646
ACH-000548,-0.21933889497345865
ACH-000549,-0.2324031795133591
ACH-000550,-0.1548091242552634
ACH-000552,-0.09820732980660207
ACH-000556,-0.15664830661901033
ACH-000557,-0.1914431184513405
ACH-000569,-0.375055377834192
ACH-000570,-0.3005146345374147
ACH-000571,-0.2106350583398141
ACH-000573,-0.13774606539694925
ACH-000576,-0.2503083246671555
ACH-000579,-0.2171249309212772
ACH-000580,-0.3099312550622553
ACH-000584,-0.301833772415058
ACH-000585,-0.0007797340324398832
ACH-000588,-0.18390137233234075
ACH-000589,-0.2435441897359855
ACH-000591,-0.22340592963845568
ACH-000593,-0.061197600459384126
ACH-000600,-0.07813107708896025
ACH-000601,-0.22046985236988784
ACH-000605,-0.28575714781215183
ACH-000606,-0.2684662215047193
ACH-000608,-0.24504553355418926
ACH-000614,-0.16795559577238073
ACH-000616,-0.2393725797274925
ACH-000618,-0.20750342036378086
ACH-000619,-0.3176671412725045
ACH-000620,-0.21842689089823786
ACH-000621,-0.2915724386451071
ACH-000622,-0.3931429096579527
ACH-000623,-0.20384223265227536
ACH-000624,-0.21203701598453645
ACH-000627,-0.1978738622031932
ACH-000630,-0.10652049839753648
ACH-000631,-0.13688064062113445
ACH-000632,-0.16953651491521138
ACH-000633,-0.2393569022763522
ACH-000637,-0.3021530357820391
ACH-000638,-0.1342913786889929
ACH-000646,-0.1773952648316927
ACH-000647,-0.2299048313447263
ACH-000648,0.008782550381683477
ACH-000649,-0.15184631995526024
ACH-000651,-0.203320558558124
ACH-000652,-0.12918169423511794
ACH-000653,-0.1555020339556898
ACH-000657,-0.15004380107445164
ACH-000658,-0.04623563879963356
ACH-000661,-0.1073450638620073
ACH-000662,0.00968504449237749
ACH-000663,-0.14797874641835645
ACH-000665,-0.26332606300802996
ACH-000671,-0.2836214696183196
ACH-000672,-0.09454073452453576
ACH-000673,-0.21674671741961932
ACH-000676,-0.2218650825431297
ACH-000677,-0.24705557130889086
ACH-000681,-0.13599255201633192
ACH-000683,-0.15436910620397384
ACH-000684,-0.10611513834180376
ACH-000688,-0.1284946665257187
ACH-000693,-0.16827687071183572
ACH-000694,-0.11916696863336892
ACH-000695,-0.3602430784137029
ACH-000696,-0.25643947252485383
ACH-000697,-0.30836821553847593
ACH-000699,-0.3642888059724295
ACH-000701,-0.06391501817349964
ACH-000706,-0.17174452875100715
ACH-000711,-0.2411480683056653
ACH-000713,-0.04848532719578275
ACH-000714,-0.2814975686107838
ACH-000718,-0.22506617903613646
ACH-000720,-0.2781304206847872
ACH-000721,-0.2449465847888153
ACH-000724,-0.11002014101415997
ACH-000725,-0.3767997507469713
ACH-000732,-0.3136174499955145
ACH-000734,-0.22331274192127087
ACH-000735,-0.28053563023600064
ACH-000736,-0.27973895784881
ACH-000738,-0.17517435673411288
ACH-000746,-0.04202582357744377
ACH-000747,-0.2352908866741997
ACH-000748,-0.17329446435142049
ACH-000753,-0.16810075613894482
ACH-000756,-0.11698800569404005
ACH-000757,-0.3771754425080853
ACH-000758,-0.1535845821096145
ACH-000760,-0.28657828028720184
ACH-000762,-0.1764767685884525
ACH-000763,-0.12549656212025945
ACH-000764,-0.190919399134401
ACH-000765,-0.15562464463320191
ACH-000766,-0.29333779914291125
ACH-000767,-0.2204147638183757
ACH-000768,-0.128328546628327
ACH-000769,-0.3644112423167517
ACH-000770,-0.2559208656581391
ACH-000771,-0.06265196070626533
ACH-000773,-0.14117476777096374
ACH-000776,-0.07624536161659738
ACH-000777,-0.10618207188864474
ACH-000778,-0.2547901577398649
ACH-000781,-0.22108403082903036
ACH-000782,-0.07120565540286558
ACH-000783,-0.044226251880583885
ACH-000784,-0.20823532716706025
ACH-000785,-0.16864159300215614
ACH-000787,-0.29719905614274256
ACH-000788,-0.2210187270786092
ACH-000791,-0.27061032980097555
ACH-000792,-0.0394594806807108
ACH-000794,-0.16088040561752975
ACH-000796,-0.12456855467971648
ACH-000798,-0.24921005086833445
ACH-000799,-0.28582672470343873
ACH-000800,-0.19033798057453552
ACH-000802,-0.18604750191459932
ACH-000804,-0.0935672888245796
ACH-000805,-0.05033411597664584
ACH-000809,-0.15663615738684353
ACH-000810,-0.3517931061696503
ACH-000811,-0.1814483650452856
ACH-000817,-0.21481428400945
ACH-000819,-0.4625178739208751
ACH-000820,-0.08511337815612383
ACH-000821,-0.03633512328995975
ACH-000822,-0.16782296476667824
ACH-000823,-0.17915915334838822
ACH-000824,-0.12600308862910242
ACH-000827,-0.21830925522258704
ACH-000829,-0.09932429773283807
ACH-000831,-0.32835140000039176
ACH-000832,-0.16553249255136313
ACH-000833,-0.18939857611046326
ACH-000834,-0.03128173413507933
ACH-000835,-0.2414597371762823
ACH-000836,-0.2545056759869149
ACH-000837,-0.20186007204308687
ACH-000838,-0.16984104732859204
ACH-000839,-0.18288154600237586
ACH-000840,-0.18917753901211887
ACH-000841,-0.21064866586531827
ACH-000843,-0.33671792536998546
ACH-000846,-0.159435532072193
ACH-000847,-0.06547005065104676
ACH-000848,-0.2680528664414318
ACH-000849,-0.09781490460826622
ACH-000851,-0.06977997501243675
ACH-000855,-0.21827383310576529
ACH-000856,-0.07652169418771118
ACH-000858,-0.16037433130808545
ACH-000859,-0.1707613186523877
ACH-000861,-0.08613262750785496
ACH-000862,-0.11981879470383065
ACH-000865,-0.14717614755805508
ACH-000866,-0.24043219183367076
ACH-000867,-0.2259183672216028
ACH-000869,-0.10009223618363927
ACH-000872,-0.2860125821199821
ACH-000873,-0.013292212624792195
ACH-000876,-0.26912461573415725
ACH-000878,-0.04223709715508917
ACH-000880,-0.2135280542984452
ACH-000881,-0.2461871518211112
ACH-000882,-0.19689466828296528
ACH-000884,-0.0702299143751465
ACH-000885,-0.22905457347564395
ACH-000887,-0.2319691018759818
ACH-000889,-0.22223987577169316
ACH-000896,-0.28752736043828553
ACH-000898,-0.20034463174178951
ACH-000900,-0.29976238445596765
ACH-000901,-0.22310992049233136
ACH-000905,-0.1507800938118892
ACH-000906,-0.14331466273575486
ACH-000907,-0.2814879808378223
ACH-000910,-0.18033205290771484
ACH-000911,-0.2468343952654135
ACH-000912,-0.17353313340791882
ACH-000913,-0.11643806129026175
ACH-000915,-0.14274268197085827
ACH-000916,-0.2607991473942591
ACH-000917,-0.1664075296039249
ACH-000920,-0.3163765376242545
ACH-000921,-0.005499053208982857
ACH-000924,-0.2059260730952344
ACH-000926,-0.15728290554345847
ACH-000928,-0.2359844407682309
ACH-000929,-0.3275227527918574
ACH-000932,-0.03130492526501559
ACH-000935,-0.04075887893359239
ACH-000936,-0.4010689836508813
ACH-000937,-0.1700513833288829
ACH-000938,-0.1358734314408089
ACH-000939,-0.14347956885153124
ACH-000941,-0.2288894402485633
ACH-000943,-0.1841802324223204
ACH-000946,-0.35149145650591085
ACH-000947,-0.1488102415597011
ACH-000948,-0.10569829822857073
ACH-000950,-0.18920807703775386
ACH-000953,-0.12022066075543875
ACH-000954,-0.3445618893370197
ACH-000957,-0.14859531090284325
ACH-000958,-0.2084991865292696
ACH-000960,-0.2424915998613361
ACH-000963,-0.30590423100589204
ACH-000968,-0.2366148576663489
ACH-000969,-0.13841023480392267
ACH-000972,-0.27634448396897565
ACH-000973,-0.2849123021109816
ACH-000974,-0.15862135957389198
ACH-000978,-0.27637976947985005
ACH-000984,-0.241763548290678
ACH-000986,-0.1674594926813699
ACH-000988,-0.10934375712103772
ACH-000993,0.024466480818091028
ACH-000994,-0.09963604201024394
ACH-000996,-0.30706912575282497
ACH-001001,-0.24275680061027505
ACH-001020,-0.46342381348833
ACH-001028,-0.17507727082964938
ACH-001031,-0.07648639636084538
ACH-001038,-0.238204168508121
ACH-001048,-0.17787252357442795
ACH-001050,-0.08725466053209781
ACH-001053,-0.24446237899830725
ACH-001054,0.03887484533131291
ACH-001061,-0.13228896718517014
ACH-001067,-0.0647866714697492
ACH-001075,-0.2602884898167146
ACH-001096,-0.1097644247403569
ACH-001111,-0.2661519205515947
ACH-001119,-0.24231950807477504
ACH-001128,-0.3590356686989153
ACH-001134,-0.2217299036455348
ACH-001151,-0.16011686009828935
ACH-001163,-0.2838888161831588
ACH-001164,-0.31187280900495984
ACH-001183,-0.2410025914467423
ACH-001192,-0.18874151551293786
ACH-001193,-0.27535893476143675
ACH-001196,-0.1922184003208732
ACH-001197,-0.06012667849223599
ACH-001205,-0.2272242305367345
ACH-001211,-0.03906153191191749
ACH-001212,-0.07468669354264118
ACH-001228,-0.19755945621464016
ACH-001232,-0.2367211099007577
ACH-001239,-0.2584654587767017
ACH-001270,-0.10841716617066237
ACH-001274,-0.02435026302999073
ACH-001275,-0.3285550542507608
ACH-001277,-0.3500867367250581
ACH-001278,-0.2635468685621072
ACH-001280,-0.2576226915140301
ACH-001283,-0.15375798546803926
ACH-001289,-0.14332396292166005
ACH-001300,-0.15273616692679962
ACH-001301,-0.07724050307602942
ACH-001302,-0.13937617126258892
ACH-001306,-0.19922341943658384
ACH-001318,-0.17692538043764885
ACH-001322,-0.20961359079511865
ACH-001328,-0.26815512126551433
ACH-001332,-0.1811598850741847
ACH-001336,-0.151036829872746
ACH-001346,-0.19763488810794747
ACH-001353,-0.2303571509211265
ACH-001354,-0.3744254039175392
ACH-001367,-0.11459812208681824
ACH-001368,-0.10294767171362744
ACH-001374,-0.1659879365037298
ACH-001377,-0.1088228249650394
ACH-001380,-0.09263738623785056
ACH-001391,-0.15160943669402044
ACH-001408,-0.15838464457098989
ACH-001430,-0.42732937608623
ACH-001431,-0.09978467123543946
ACH-001450,-0.1665924699627937
ACH-001496,-0.2297912412032385
ACH-001500,-0.2794210758475941
ACH-001523,-0.11367102002456247
ACH-001532,-0.2253022081362716
ACH-001550,-0.0976065847066389
ACH-001552,-0.10072812503782157
ACH-001554,-0.1309603383135537
ACH-001654,-0.20919246395569907
ACH-001735,-0.2864363457362084
ACH-001736,-0.20600962698781392
ACH-001737,-0.0013682866416076793
ACH-001740,-0.1686923386505291
ACH-001745,-0.15060919783948964
ACH-001765,-0.22339862112864348
