,SPEF1 (25876)
ACH-000408,-0.4212357492491453
ACH-000410,-0.2652970808241958
ACH-000411,-0.27760724515492263
ACH-000414,-0.02148747133944672
ACH-000415,-0.051822809657042335
ACH-000416,-0.17228612894942946
ACH-000420,-0.4264992237729442
ACH-000421,-0.20870567884730046
ACH-000424,-0.12567615901332696
ACH-000425,-0.12222807800902424
ACH-000426,-0.2460202348672512
ACH-000427,-0.3442897113848371
ACH-000433,-0.13215982169311188
ACH-000435,-0.3232802059316418
ACH-000436,-0.15119594580510187
ACH-000444,-0.08726712831566491
ACH-000445,0.06026741592799203
ACH-000448,-0.21853580482029145
ACH-000450,0.0846629215442059
ACH-000452,-0.0693998522502823
ACH-000454,0.028248663379457837
ACH-000458,-0.07922221292318639
ACH-000459,-0.2942662110998418
ACH-000460,-0.24501438475212325
ACH-000461,0.025592152267582668
ACH-000463,-0.30898932214441865
ACH-000464,-0.2621667277958813
ACH-000466,-0.5580732035878984
ACH-000467,-0.13702536835606166
ACH-000468,-0.2606337847828563
ACH-000469,-0.34856781482467497
ACH-000470,-0.36804823639347295
ACH-000471,-0.19237466262509573
ACH-000472,-0.21871405023073004
ACH-000473,-0.22305425443592414
ACH-000475,-0.2002645577858766
ACH-000476,-0.3465964086676377
ACH-000477,-0.1961635490860673
ACH-000479,0.2577163828455259
ACH-000480,-0.02533614816194569
ACH-000481,-0.23881244856894385
ACH-000483,-0.08011712017229464
ACH-000484,-0.18217796565894034
ACH-000485,-0.11067963920308137
ACH-000486,-0.1784305495999041
ACH-000487,-0.17363600327861411
ACH-000488,-0.14811588292632402
ACH-000490,-0.029046988009517025
ACH-000491,-0.10241616571054772
ACH-000495,-0.02660451662534874
ACH-000496,-0.05666837622224793
ACH-000499,-0.15739540220515913
ACH-000500,-0.214797843678576
ACH-000502,-0.10707447539493696
ACH-000503,-0.2794434976728688
ACH-000505,-0.15999363894943444
ACH-000507,-0.10149434095860677
ACH-000510,-0.12348756763849755
ACH-000511,-0.3235816596016674
ACH-000512,-0.14045424135114812
ACH-000516,-0.14984075938775154
ACH-000517,-0.20877003476701947
ACH-000518,-0.31183280462548085
ACH-000520,-0.13448085855418598
ACH-000521,-0.32200038424874705
ACH-000522,-0.1355644691774609
ACH-000524,-0.2488456066074843
ACH-000527,-0.11639004537119582
ACH-000528,-0.40089515745790266
ACH-000537,-0.060016999269374614
ACH-000541,-0.014548763685976253
ACH-000542,-0.15631878150157572
ACH-000544,-0.0012636420094721149
ACH-000545,-0.2797968026760635
ACH-000547,-0.2717451164936832
ACH-000548,-0.2087326190711056
ACH-000549,-0.5011450957925163
ACH-000550,-0.1807911337628164
ACH-000552,-0.0965294569009804
ACH-000556,-0.15127483298583652
ACH-000557,-0.3794552263492004
ACH-000569,-0.1838877995805845
ACH-000570,-0.3732617497840765
ACH-000571,-0.3015892522404237
ACH-000573,-0.15602505227242053
ACH-000576,-0.3000192081093732
ACH-000579,-0.1067150279156512
ACH-000580,-0.035009927327934884
ACH-000584,-0.2149297759478845
ACH-000585,-0.06894754397003554
ACH-000588,-0.20893196425655927
ACH-000589,-0.2786786105888596
ACH-000591,-0.2865285694251011
ACH-000593,-0.199870473037779
ACH-000600,-0.15608526039088
ACH-000601,-0.1132914186738604
ACH-000605,-0.22749865493898455
ACH-000606,0.00444253233553099
ACH-000608,-0.16228339889785348
ACH-000614,-0.1129271856792811
ACH-000616,-0.28575654685081153
ACH-000618,-0.1854783324606325
ACH-000619,-0.16779870898544866
ACH-000620,-0.15083078539812314
ACH-000621,-0.1904305989329962
ACH-000622,-0.20788567288933613
ACH-000623,-0.3770375681413981
ACH-000624,-0.21223737044075655
ACH-000627,-0.21274334095566044
ACH-000630,-0.0934711719244791
ACH-000631,0.2641069099894265
ACH-000632,-0.07560101481068064
ACH-000633,-0.1818800987381184
ACH-000637,-0.0721681238506882
ACH-000638,-0.090671631031964
ACH-000646,-0.2874436034161237
ACH-000647,-0.15943716217459375
ACH-000648,-0.18504585473739432
ACH-000649,-0.2197901815252216
ACH-000651,-0.22866701020732874
ACH-000652,-0.2734240938607259
ACH-000653,-0.275958896619992
ACH-000657,-0.2513676814538727
ACH-000658,-0.007915804328442586
ACH-000661,-0.11674678873579687
ACH-000662,-0.35508654123018657
ACH-000663,-0.14286147711228364
ACH-000665,-0.10078133608193074
ACH-000671,-0.03697369447565354
ACH-000672,-0.0264395595957324
ACH-000673,-0.18290308869445926
ACH-000676,0.02136158057133239
ACH-000677,-0.2428319506448315
ACH-000681,-0.24151177469201798
ACH-000683,-0.09163217070850303
ACH-000684,-0.024961740057030182
ACH-000688,-0.4119361283329925
ACH-000693,-0.13983031949758976
ACH-000694,-0.2074351304649112
ACH-000695,-0.3824452593488446
ACH-000696,-0.2315328045449528
ACH-000697,-0.15010447435379504
ACH-000699,-0.22774880759921484
ACH-000701,-0.2674850974220647
ACH-000706,-0.02694090999923647
ACH-000711,-0.1840921611832766
ACH-000713,-0.13940767177832006
ACH-000714,-0.0686703650654821
ACH-000718,-0.2188736765164278
ACH-000720,-0.24701644356093674
ACH-000721,-0.3085688010961615
ACH-000724,-0.2801391455265092
ACH-000725,-0.3285390937550806
ACH-000732,-0.20673753502063952
ACH-000734,-0.048299634855665984
ACH-000735,-0.10339366427923513
ACH-000736,-0.2319066332863051
ACH-000738,-0.09931303308486568
ACH-000746,-0.3659417779440151
ACH-000747,-0.1976565784941861
ACH-000748,-0.11570608120724032
ACH-000753,-0.08734814374291534
ACH-000756,-0.08785668131906929
ACH-000757,-0.12251315825223935
ACH-000758,-0.08223008011055936
ACH-000760,-0.21755745344223007
ACH-000762,-0.1566600779943942
ACH-000763,-0.5003693404243937
ACH-000764,-0.10410694983187208
ACH-000765,-0.010550876637336604
ACH-000766,-0.20442652580586754
ACH-000767,-0.4534465180052136
ACH-000768,-0.12307428627857102
ACH-000769,-0.2463713894732919
ACH-000770,-0.2054894215791718
ACH-000771,-0.047621133878449934
ACH-000773,-0.14066514136548602
ACH-000776,-0.14811278125847804
ACH-000777,-0.3786643974792701
ACH-000778,-0.24385146020018725
ACH-000781,-0.28904973350716434
ACH-000782,-0.10778832487906408
ACH-000783,-0.22554464771832136
ACH-000784,-0.23201424860652706
ACH-000785,-0.4495701562772788
ACH-000787,-0.2352227383076368
ACH-000788,-0.1729589686560394
ACH-000791,-0.22386994204315594
ACH-000792,-0.18952926010774326
ACH-000794,-0.03351876917147576
ACH-000796,-0.2744831642783089
ACH-000798,-0.3005338176628595
ACH-000799,-0.0396997292232358
ACH-000800,-0.2266707126910437
ACH-000802,-0.1208327308830862
ACH-000804,-0.16494152503044632
ACH-000805,-0.036510514636060365
ACH-000809,-0.15309285322830032
ACH-000810,-0.05776968485807073
ACH-000811,-0.5099199171891448
ACH-000817,0.02081554970021636
ACH-000819,-0.289580756983348
ACH-000820,-0.24820470029393965
ACH-000821,-0.02287587751110621
ACH-000822,-0.156244013241534
ACH-000823,-0.18131962097925527
ACH-000824,-0.18802534996472656
ACH-000827,-0.05873542389193585
ACH-000829,-0.3875058926204729
ACH-000831,-0.06608047475815511
ACH-000832,0.06933906674830667
ACH-000833,-0.1327731708474078
ACH-000834,-0.13048642203838914
ACH-000835,-0.17875893330415274
ACH-000836,-0.341650084157324
ACH-000837,-0.15803067692297018
ACH-000838,0.01960780959530193
ACH-000839,-0.1601622496231007
ACH-000840,-0.09023116659217292
ACH-000841,-0.14763146083264345
ACH-000843,-0.091533808191581
ACH-000846,-0.13248333209166813
ACH-000847,-0.22406602747304552
ACH-000848,-0.006137135965316374
ACH-000849,-0.1887514594020959
ACH-000851,-0.1833040734619496
ACH-000855,-0.17431985978877956
ACH-000856,-0.2305847989541137
ACH-000858,-0.20867188702625325
ACH-000859,-0.3732128686148576
ACH-000861,-0.12754921255861465
ACH-000862,-0.2831070447545042
ACH-000865,-0.2664220290129288
ACH-000866,-0.26069385592366484
ACH-000867,-0.3459766552315994
ACH-000869,-0.11227955531566428
ACH-000872,-0.014186199030074112
ACH-000873,-0.10796949687658657
ACH-000876,-0.19034949053778996
ACH-000878,-0.25400487033983754
ACH-000880,-0.1945111745845526
ACH-000881,-0.12202598091935173
ACH-000882,-0.12293458941135507
ACH-000884,-0.16704732992097335
ACH-000885,-0.16850093170377695
ACH-000887,-0.17536530553893567
ACH-000889,0.009380275859137385
ACH-000896,-0.09912610016381664
ACH-000898,-0.057038758732199685
ACH-000900,-0.08114142607525686
ACH-000901,-0.2332581782122876
ACH-000905,-0.19566860927927174
ACH-000906,-0.17978385418668466
ACH-000907,-0.17187653337805225
ACH-000910,-0.030498693308647382
ACH-000911,-0.2876994948441212
ACH-000912,-0.19761571926729912
ACH-000913,-0.2652168713503443
ACH-000915,-0.2036631343032696
ACH-000916,0.2333883235154525
ACH-000917,-0.06417653937339148
ACH-000920,0.047688676025961815
ACH-000921,-0.1915442398889124
ACH-000924,-0.10018092508255164
ACH-000926,-0.1461045552492224
ACH-000928,-0.006247581063581486
ACH-000929,-0.1705189258545223
ACH-000932,-0.08631312883919222
ACH-000935,-0.06520522781845689
ACH-000936,-0.1350817670915695
ACH-000937,-0.10603108242871898
ACH-000938,-0.14001737102325534
ACH-000939,-0.2890677427685696
ACH-000941,-0.16284970965526613
ACH-000943,-0.24721008368609404
ACH-000946,-0.1696925850857208
ACH-000947,-0.15897272323899742
ACH-000948,-0.20079757994007694
ACH-000950,-0.18036821658017405
ACH-000953,0.05206928091643483
ACH-000954,0.08601985528756148
ACH-000957,-0.04357760580008392
ACH-000958,-0.23589840979456986
ACH-000960,-0.1828848215412177
ACH-000963,-0.0682038053665271
ACH-000968,-0.02989268728690717
ACH-000969,-0.2075393528976941
ACH-000972,-0.004997908535475939
ACH-000973,-0.20430303803777047
ACH-000974,-0.4983012769334574
ACH-000978,-0.3701746066691551
ACH-000984,-0.07185512617294547
ACH-000986,-0.12608872805188895
ACH-000988,-0.1210920798675926
ACH-000993,-0.35372681553738794
ACH-000994,-0.2648784846500055
ACH-000996,-0.13912546653227634
ACH-001001,-0.05912546416072002
ACH-001020,-0.14020846582245894
ACH-001028,-0.202177715795561
ACH-001031,-0.18699985908993147
ACH-001038,-0.2164229900573052
ACH-001048,-0.2370132089861929
ACH-001050,-0.07072579090424222
ACH-001053,-0.1526678581911772
ACH-001054,-0.25833270828274024
ACH-001061,-0.21755286943782845
ACH-001067,-0.10424320571366263
ACH-001075,-0.11525394479784358
ACH-001096,-0.2277599678412635
ACH-001111,0.022098897233771404
ACH-001119,-0.039450941654292436
ACH-001128,-0.200592854861864
ACH-001134,0.0639887776338476
ACH-001151,-0.18356228713730455
ACH-001163,-0.3319006659771639
ACH-001164,-0.37354070080269214
ACH-001183,-0.362977479652224
ACH-001192,-0.16289439186209068
ACH-001193,-0.06331179969075691
ACH-001196,-0.2098106782405625
ACH-001197,-0.2775499687137115
ACH-001205,-0.13330173454547312
ACH-001211,-0.4049240216899114
ACH-001212,-0.03591165487664748
ACH-001228,-0.1896051058370096
ACH-001232,-0.21447526534690767
ACH-001239,-0.043495494286312116
ACH-001270,-0.015626903768913267
ACH-001274,-0.020002663477486544
ACH-001275,-0.2304143368119448
ACH-001277,-0.06978039057874767
ACH-001278,-0.2528842213858996
ACH-001280,-0.3001450700388936
ACH-001283,-0.2044683800905862
ACH-001289,-0.3613249543924712
ACH-001300,-0.3631437591429659
ACH-001301,-0.13636980663381992
ACH-001302,-0.3209741803283097
ACH-001306,-0.11593864367888773
ACH-001318,-0.2310206823520449
ACH-001322,-0.112490377118455
ACH-001328,-0.16108351279588573
ACH-001332,0.05316268344099999
ACH-001336,-0.16341316915466134
ACH-001346,0.02981149361466425
ACH-001353,-0.19200706934954906
ACH-001354,-0.4376822615828109
ACH-001367,-0.1157996488468243
ACH-001368,-0.2085246085841307
ACH-001374,-0.29590676904009866
ACH-001377,-0.049646883691516035
ACH-001380,-0.21080109391480747
ACH-001391,-0.2140671947171602
ACH-001408,-0.15790954915656638
ACH-001430,-0.4319376492693237
ACH-001431,-0.3716345887302481
ACH-001450,0.024922078695419576
ACH-001496,-0.12467201218288178
ACH-001500,-0.2152951432507786
ACH-001523,-0.21817824094510035
ACH-001532,-0.15340989273065794
ACH-001550,-0.21771534299161305
ACH-001552,-0.14152113549221487
ACH-001554,-0.11017975620424338
ACH-001654,-0.2142406026742678
ACH-001735,-0.2037466806104644
ACH-001736,-0.13922180807178552
ACH-001737,-0.3689227959487832
ACH-001740,-0.2316147993488281
ACH-001745,-0.2265832600868439
ACH-001765,0.03912433374945316
