,YTHDC2 (64848)
ACH-000004,0.29837858431289466
ACH-000005,0.010947124066921013
ACH-000007,0.17018239564691848
ACH-000009,0.18199502195447628
ACH-000011,0.2642191707951848
ACH-000012,0.13464788670034664
ACH-000013,0.10547433768698708
ACH-000014,0.17324332060786374
ACH-000015,0.04213073719304453
ACH-000017,0.1666071816141658
ACH-000018,0.11464907485648032
ACH-000019,0.07809293377439283
ACH-000021,-0.06304273828501271
ACH-000022,0.14733005876074118
ACH-000025,0.19831461358991329
ACH-000028,0.1763043337915298
ACH-000030,0.18820346042751054
ACH-000035,0.07885080255176131
ACH-000036,0.09580978849912283
ACH-000037,0.09943746135972932
ACH-000039,0.027727112196705542
ACH-000040,0.20258267470507527
ACH-000041,0.14424024951591818
ACH-000042,0.2270867513222385
ACH-000045,-0.021096390554704542
ACH-000047,0.03617693797526785
ACH-000052,0.19030808081623066
ACH-000053,0.09926315455841507
ACH-000054,0.06024579944096393
ACH-000055,0.1005804525282522
ACH-000060,0.18162130163366255
ACH-000067,0.1366580256029768
ACH-000070,0.13534579519832127
ACH-000075,0.17061681905353088
ACH-000078,0.15667185725364585
ACH-000082,0.10567095000482142
ACH-000085,0.2488078298641985
ACH-000086,0.05559923281299637
ACH-000087,-0.07444109644374754
ACH-000092,0.10503349935212634
ACH-000095,-0.07142154709029573
ACH-000097,0.05447576441768747
ACH-000098,0.13441284156932146
ACH-000099,0.1972814030619489
ACH-000108,0.2008194458926917
ACH-000113,0.15757966368309567
ACH-000116,0.047121288060024684
ACH-000118,0.2337906210458524
ACH-000120,0.1289195118819633
ACH-000123,0.14303121188692192
ACH-000127,0.10091524143738953
ACH-000128,0.07883427090318987
ACH-000132,0.03704659405543468
ACH-000133,0.19409812617076172
ACH-000137,0.1735828586280612
ACH-000138,0.1932474587943717
ACH-000142,0.3166695333058294
ACH-000143,0.28696959902808544
ACH-000146,0.13749125571000795
ACH-000148,0.14218382348483102
ACH-000150,-0.031929070074170174
ACH-000152,0.050457086773588136
ACH-000153,-0.008641876347340503
ACH-000159,0.1401104210483417
ACH-000160,0.2087908380549652
ACH-000163,0.02736140511096208
ACH-000167,0.0980996579546388
ACH-000168,0.2837072192398002
ACH-000169,0.15186281471610166
ACH-000178,0.1647409824994402
ACH-000183,-0.1034529099122922
ACH-000188,0.10449379795227833
ACH-000189,-0.03982167421139224
ACH-000190,-0.050081734630577635
ACH-000198,0.11871117220526604
ACH-000203,0.19992479927084356
ACH-000204,-0.119522778256031
ACH-000206,0.06493571673351398
ACH-000207,0.15695833091344716
ACH-000208,0.06692145113775717
ACH-000210,0.04311574817781618
ACH-000211,0.16302033329760074
ACH-000215,0.1177079610142533
ACH-000221,0.2432250473531215
ACH-000222,0.1015301304654448
ACH-000223,0.10573414343605096
ACH-000226,0.08806431686364527
ACH-000227,0.11432059713667073
ACH-000228,0.014784890382198709
ACH-000231,0.10730875742007176
ACH-000232,0.07292548984457736
ACH-000233,0.09626865604459248
ACH-000234,0.07370817749000233
ACH-000235,0.13393254913605976
ACH-000237,0.1866473202507829
ACH-000238,0.16961263026654358
ACH-000242,0.4260200071366619
ACH-000243,0.14028251355472568
ACH-000244,-0.0924152738430732
ACH-000246,0.0779007810963514
ACH-000248,0.12532212187926625
ACH-000250,0.1254813978791028
ACH-000251,0.1078421989385745
ACH-000252,0.2700338347595786
ACH-000253,0.05536297269101838
ACH-000255,0.1377211959066297
ACH-000256,-0.0012698603321358705
ACH-000257,0.041112294573637916
ACH-000258,0.06974291826599673
ACH-000259,0.17190239475258226
ACH-000260,0.09650958560686107
ACH-000261,0.11796480775686767
ACH-000262,-0.11009675478957992
ACH-000263,0.2695717253805036
ACH-000264,0.08273729072537511
ACH-000265,0.2053542147174154
ACH-000266,0.15182763253997442
ACH-000272,0.15593657946347386
ACH-000274,0.08176542798026314
ACH-000277,0.1482826185654982
ACH-000278,0.1259821718840538
ACH-000279,0.17390463848029922
ACH-000280,0.13841549755203844
ACH-000281,0.2113991255623657
ACH-000288,0.10518146411297287
ACH-000291,0.03845991562585265
ACH-000293,-0.010875160322439995
ACH-000294,0.17139383625803878
ACH-000295,0.09066242377626163
ACH-000296,0.08062389899400661
ACH-000302,0.17870404211001886
ACH-000304,-0.08778807517452503
ACH-000307,0.04367223108431621
ACH-000308,0.1662731671270733
ACH-000310,0.12872227333914454
ACH-000311,0.0626963264039682
ACH-000312,0.06748028973936643
ACH-000315,0.22969335652751
ACH-000316,0.024096689959273627
ACH-000317,0.19701919094051645
ACH-000318,0.1940222742699517
ACH-000319,0.07354167367701045
ACH-000320,0.1925501890363964
ACH-000322,0.07065348826723279
ACH-000323,0.19546772853574104
ACH-000324,0.03719493755022288
ACH-000329,0.17565908053468104
ACH-000330,0.03269836750524478
ACH-000331,0.06654473000390569
ACH-000332,0.13651986613379288
ACH-000334,-0.057670809924779735
ACH-000335,0.12841978145305716
ACH-000336,0.2562817740047429
ACH-000337,0.050097758746144964
ACH-000338,-0.07434712829541726
