,NUDCD3 (23386)
ACH-000004,-0.5535351901682103
ACH-000005,-0.8777851830574619
ACH-000007,-0.4847256868956
ACH-000009,-0.4925121751988696
ACH-000011,-0.3696245763212241
ACH-000012,-0.36114199313743456
ACH-000013,-0.6285028655443793
ACH-000014,-0.5368624438288371
ACH-000015,-0.5875954911870077
ACH-000017,-0.5523264535291383
ACH-000018,-0.3797345930734193
ACH-000019,-0.5685095710486737
ACH-000021,-0.4102365000478948
ACH-000022,-0.5203467661171884
ACH-000025,-0.7235001620743977
ACH-000028,-0.6155589741553892
ACH-000030,-0.29423579224110125
ACH-000035,-0.3433712786891521
ACH-000036,-0.4474542696248935
ACH-000037,-0.5705590050126058
ACH-000039,-0.5071049773042166
ACH-000040,-0.3930158209258136
ACH-000041,-0.5720495071413915
ACH-000042,-0.5156373671298534
ACH-000045,-0.6174332578344807
ACH-000047,-0.4603582098803938
ACH-000052,-0.6051575219945237
ACH-000053,-0.4926837583160591
ACH-000054,-0.3399189248596497
ACH-000055,-1.0175777881312154
ACH-000060,-0.5968577146428191
ACH-000067,-0.4210001116620789
ACH-000070,-0.5111645595269868
ACH-000075,-0.4855595063466712
ACH-000078,-0.4868539260360318
ACH-000082,-0.4678055228028119
ACH-000085,-0.5470679036400407
ACH-000086,-0.4311332815303316
ACH-000087,-0.6013856624227002
ACH-000092,-0.6460165579497915
ACH-000095,-0.5252522586686306
ACH-000097,-0.5105435680817567
ACH-000098,-0.4136684090456521
ACH-000099,-0.4557543152416589
ACH-000108,-0.4647330755243166
ACH-000113,-0.5440902295182558
ACH-000116,-0.6695393549460387
ACH-000118,-0.57179762217142
ACH-000120,-0.6009031241745603
ACH-000123,-0.42793570088944505
ACH-000127,-0.3887325349775651
ACH-000128,-0.7044138447695606
ACH-000132,-0.4627829511009386
ACH-000133,-0.6033082607294424
ACH-000137,-0.27036479894233545
ACH-000138,-0.5573877656374833
ACH-000142,-0.2384772909269517
ACH-000143,-0.6029224724805052
ACH-000146,-0.6762132481394769
ACH-000148,-0.5599958297716177
ACH-000150,-0.5584437966069423
ACH-000152,-0.6656429382270065
ACH-000153,-0.5216079585379281
ACH-000159,-0.4730609489017574
ACH-000160,-0.6783571540596229
ACH-000163,-0.3652212415004471
ACH-000167,-0.5083524830391475
ACH-000168,-0.476606714508388
ACH-000169,-0.3491405814348061
ACH-000178,-0.4046214296129289
ACH-000183,-0.2594947860706885
ACH-000188,-0.4811037305475411
ACH-000189,-0.3504334343069684
ACH-000190,-0.6595934888394733
ACH-000198,-0.3183132282498504
ACH-000203,-0.6081828788154183
ACH-000204,-0.604814081235237
ACH-000206,-0.3570155612151205
ACH-000207,-0.455449614175804
ACH-000208,-0.7865668292737029
ACH-000210,-0.2650341210266722
ACH-000211,-0.3842769944743785
ACH-000215,-0.26566155958370274
ACH-000221,-0.7810931287012022
ACH-000222,-0.3691768145630693
ACH-000223,-0.4795283838280248
ACH-000226,-0.30945925700926136
ACH-000227,-0.3352203276082165
ACH-000228,-0.6902335808371654
ACH-000231,-0.4583003636045933
ACH-000232,-0.4486966800961025
ACH-000233,-0.30747101817561545
ACH-000234,-0.4106586674595499
ACH-000235,-0.4786939152628307
ACH-000237,-0.7398961755209053
ACH-000238,-0.4533347498720186
ACH-000242,-0.8264043974789169
ACH-000243,-0.5043632482595533
ACH-000244,-0.35342977503929485
ACH-000246,-0.496643178066665
ACH-000248,-0.4293211118196724
ACH-000250,-0.5415121311357819
ACH-000251,-0.29013546954706043
ACH-000252,-0.5599985938190808
ACH-000253,-0.5695694719186332
ACH-000255,-0.6706695736832491
ACH-000256,-0.4585872681144076
ACH-000257,-0.29823393268977016
ACH-000258,-0.395666894679189
ACH-000259,-0.4741551209473119
ACH-000260,-0.542696320459641
ACH-000261,-0.5027833160294253
ACH-000262,-0.6767600806939883
ACH-000263,-0.5862420949891924
ACH-000264,-0.6760225410669599
ACH-000265,-0.4765524688838493
ACH-000266,-0.6032705939342329
ACH-000272,-0.516332675790661
ACH-000274,-0.6511507839895218
ACH-000277,-0.8131748753764882
ACH-000278,-0.5550183868347284
ACH-000279,-0.5083744699843458
ACH-000280,-0.5012251162281449
ACH-000281,-0.5770544630679266
ACH-000288,-0.4912264287084473
ACH-000291,-0.5664812573202953
ACH-000293,-0.4143582680021204
ACH-000294,-0.3966562880204221
ACH-000295,-0.773261719894015
ACH-000296,-0.5487116479545776
ACH-000302,-0.5385837277085556
ACH-000304,-0.6754380057487024
ACH-000307,-0.5502917927867467
ACH-000308,-0.2812234607659015
ACH-000310,-0.22382597441950325
ACH-000311,-0.3858637379950807
ACH-000312,-0.6284197970081737
ACH-000315,-0.6574587838492839
ACH-000316,-0.485044235463056
ACH-000317,-0.1510346192016364
ACH-000318,-0.5567363242349109
ACH-000319,-0.3819522988302775
ACH-000320,-0.6708631516453458
ACH-000322,-0.32306194297217106
ACH-000323,-0.39303158760358
ACH-000324,-0.5236385793148861
ACH-000329,-0.3490059427190541
ACH-000330,-0.8213232685470667
ACH-000331,-0.5937228307403197
ACH-000332,-0.3411901130990065
ACH-000334,-0.43673631840178334
ACH-000335,-0.3982991084478512
ACH-000336,-0.4793000374320324
ACH-000337,-0.6164563316524645
ACH-000338,-0.791301907755259
ACH-000339,-0.3809604173393329
ACH-000341,-0.38679448893931545
ACH-000348,-0.4980818175889345
ACH-000350,-0.3914892391995765
ACH-000352,-0.6035819463206307
ACH-000356,-0.5010642014705444
ACH-000361,-0.4643349920902908
ACH-000362,-0.6144318735764082
ACH-000363,-0.6437492557003237
ACH-000364,-0.4801755890965903
ACH-000365,-0.4195627191105177
ACH-000366,-0.6583435864793771
ACH-000368,-0.4767704725241681
ACH-000374,-0.4291406187109503
ACH-000375,-0.5107788935841638
ACH-000376,-0.3079263028624333
ACH-000381,-0.5204422831191201
ACH-000383,-0.3643111599413111
ACH-000387,-0.7159812140403732
ACH-000389,-0.2246287421072325
ACH-000390,-0.4406666036215444
ACH-000393,-0.4718272067110126
ACH-000395,-0.313064005887536
ACH-000396,-0.7323485732205028
ACH-000397,-0.5791585028400786
ACH-000401,-0.4137976221702634
ACH-000402,-0.29796247026007383
ACH-000403,-0.2770707255230185
ACH-000404,-0.3304570361129789
ACH-000406,-0.40461232269034425
ACH-000407,-0.5367257120642053
ACH-000408,-0.3679706513805603
ACH-000410,-0.7444897740413318
ACH-000411,-0.6759504236450523
ACH-000414,-0.7595227389741437
ACH-000415,-0.593502405413339
ACH-000416,-0.5297914527885711
ACH-000420,-0.4799239496734976
ACH-000421,-0.4853125905876606
ACH-000424,-0.7573962087304393
ACH-000425,-0.40805989007703797
ACH-000426,-0.6634538308468135
ACH-000427,-0.4117898090021417
ACH-000433,-0.5383346234279929
ACH-000435,-0.6150707599826994
ACH-000436,-0.3543226857070629
ACH-000444,-0.4004829684441023
ACH-000445,-0.5068970343280516
ACH-000448,-0.5137208296422946
ACH-000450,-0.5324280515432773
ACH-000452,-0.4807740027342859
ACH-000454,-0.466107453595653
ACH-000458,-0.4078041453324666
ACH-000459,-0.5261179487778678
ACH-000460,-0.453711483307333
ACH-000461,-0.7027308884717334
ACH-000463,-0.5764854782592325
ACH-000464,-0.477216043884432
ACH-000466,-0.6830007128555119
ACH-000467,-0.5478813671855606
ACH-000468,-0.19117360438243616
ACH-000469,-0.21463849790824185
ACH-000470,-0.649019913484184
ACH-000471,-0.4230135421001735
ACH-000472,-0.3860188615571797
ACH-000473,-0.4977362553004504
ACH-000475,-0.5432089447865054
ACH-000476,-0.543982383776526
ACH-000477,-0.3848169057056631
ACH-000479,-0.3074652134103125
ACH-000480,-0.5062725549260674
ACH-000481,-0.3809542452449317
ACH-000483,-0.4519417115152684
ACH-000484,-0.6509255735928428
ACH-000485,-0.416180464075275
ACH-000486,-0.5002562552942981
ACH-000487,-0.6515800373013344
ACH-000488,-0.5596837979342771
ACH-000490,-0.2858788657887629
ACH-000491,-0.2830597018390552
ACH-000495,-0.5947227067508298
ACH-000496,-0.7410205642502646
ACH-000499,-0.3413720383550006
ACH-000500,-0.2991952668300605
ACH-000502,-0.6476073941833886
ACH-000503,-0.7559308154486314
ACH-000505,-0.4232885334095949
ACH-000507,-0.4452205628377082
ACH-000510,-0.4506590973067389
ACH-000511,-0.5730589860840223
ACH-000512,-0.6141382660293171
ACH-000516,-0.33394284885826536
ACH-000517,-0.2812657661937804
ACH-000518,-0.4713962232894222
ACH-000520,-0.35021698081754704
ACH-000521,-0.6385685164670281
ACH-000522,-0.5275377781152313
ACH-000524,-0.6811486810482351
ACH-000527,-0.5416811048082542
ACH-000528,-0.525719109671181
ACH-000537,-0.42567600393906
ACH-000541,-0.4986247904283804
ACH-000542,-0.4702729793928994
