,CERCAM (51148)
ACH-000153,-0.2087836065923962
ACH-000159,-0.27590276790573104
ACH-000160,-0.2278566041976131
ACH-000163,-0.31737591993283343
ACH-000167,0.017853519720294052
ACH-000168,-0.3286245243320808
ACH-000169,-0.4677419763825169
ACH-000178,-0.3288616597958932
ACH-000183,-0.2869315569430517
ACH-000188,-0.4243060672440466
ACH-000189,-0.3861849263157482
ACH-000190,-0.27822924890542033
ACH-000198,-0.3304032908712635
ACH-000203,0.020542798542244587
ACH-000204,-0.41325981463576505
ACH-000206,-0.34483853763757955
ACH-000207,-0.4444324153160649
ACH-000208,-0.15360836553601187
ACH-000210,-0.43093853697073337
ACH-000211,-0.2870710889318378
ACH-000215,-0.3112361295371297
ACH-000221,-0.3975838670647454
ACH-000222,-0.3937086773856748
ACH-000223,-0.272715273394572
ACH-000226,-0.2102071114537219
ACH-000227,-0.3818789482766438
ACH-000228,-0.21175808940067595
ACH-000231,-0.2789700330289817
ACH-000232,-0.24024583469768684
ACH-000233,-0.2459132584824849
ACH-000234,-0.3217476736398798
ACH-000235,-0.22149090803727675
ACH-000237,-0.3624072438950641
ACH-000238,-0.42293801940188414
ACH-000242,-0.0010000676009469774
ACH-000243,-0.3065922354734603
ACH-000244,-0.2490404938837408
ACH-000246,-0.3095403774565648
ACH-000248,-0.4588832614461431
ACH-000250,-0.2728022254919512
ACH-000251,-0.1333626419198478
ACH-000252,-0.4064658590801865
ACH-000253,-0.33437775117489216
ACH-000255,-0.4071370261937218
ACH-000256,-0.2297068245728309
ACH-000257,-0.4981026733010999
ACH-000258,-0.18671822201402205
ACH-000259,-0.36021803722659884
ACH-000260,-0.20921208465194893
ACH-000261,-0.3015432339214449
ACH-000262,-0.3382818857569553
ACH-000263,-0.31961336635535176
ACH-000264,-0.3097723627737705
ACH-000265,-0.3242498159826148
ACH-000266,-0.3443924787232165
ACH-000272,-0.2853719774610009
ACH-000274,-0.3764209287638967
ACH-000277,-0.2795565693053041
ACH-000278,-0.14924698600328246
ACH-000279,-0.2197870170512901
ACH-000280,-0.3572266270989839
ACH-000281,-0.26232424593609444
ACH-000288,-0.1213259342472718
ACH-000291,-0.331236193257247
ACH-000293,-0.2972235501446911
ACH-000294,-0.2243792998228656
ACH-000295,-0.22336504724518064
ACH-000296,-0.07030200596232435
ACH-000302,-0.2017474028468379
ACH-000304,-0.3598302502269742
ACH-000307,-0.24208185143453584
ACH-000308,-0.2614132392976226
ACH-000310,-0.1820312964348911
ACH-000311,-0.3261261046521733
ACH-000312,-0.3553372295874684
ACH-000315,-0.4427499220352544
ACH-000316,-0.3707705507122009
ACH-000317,-0.3710314390278658
ACH-000318,-0.2704336301006355
ACH-000319,-0.2741052390163374
ACH-000320,-0.3986735599944911
ACH-000322,-0.30595580521993365
ACH-000323,-0.32967953050829
ACH-000324,-0.2815262124546933
ACH-000329,-0.23004117448449315
ACH-000330,-0.2044025856402005
ACH-000331,-0.21835353822303769
ACH-000332,-0.3718936380665597
ACH-000334,-0.33681602264826394
ACH-000335,-0.4193897694274639
ACH-000336,-0.21445898564852872
ACH-000337,-0.4762460286885077
ACH-000338,-0.00843300206002017
ACH-000339,-0.2880232316510393
ACH-000341,-0.2046601345616688
ACH-000348,-0.33797867818929245
ACH-000350,-0.2394093783414293
ACH-000352,-0.35775770221927544
ACH-000356,-0.16395210914830752
ACH-000361,-0.1604000580817776
ACH-000362,-0.182051680595922
ACH-000363,-0.2855202950934235
ACH-000364,-0.145352012998874
ACH-000365,-0.1832834072565068
ACH-000366,-0.3826367790235625
ACH-000368,-0.4360733269644929
ACH-000374,-0.2674013010804483
ACH-000375,-0.477329513408118
ACH-000376,-0.2581744255463529
ACH-000381,-0.32490244458912765
ACH-000383,-0.26304616012484555
ACH-000387,-0.23955003277054104
ACH-000389,-0.5232381577357011
ACH-000390,-0.2610115605876026
ACH-000393,-0.20891025195256774
ACH-000395,-0.4816907846057199
ACH-000396,-0.3559196562359473
ACH-000397,-0.20311316725712367
ACH-000401,-0.1805665615834446
ACH-000402,-0.4496574964739632
ACH-000403,-0.2872347156979335
ACH-000404,-0.3439590715151791
ACH-000406,-0.24871563660465254
ACH-000407,-0.3757324554911141
ACH-000408,-0.46483323317891395
ACH-000410,-0.3441545893325337
ACH-000411,-0.456943619405927
ACH-000414,-0.24091147546098216
ACH-000415,-0.14768426448289346
ACH-000416,-0.4075932147854015
ACH-000420,-0.5366539387751885
ACH-000421,-0.3028171877546096
ACH-000424,-0.15286722479260118
ACH-000425,-0.2528606348835053
ACH-000426,-0.5255455277367351
ACH-000427,-0.3922893486716082
ACH-000433,-0.2845961429143117
ACH-000435,-0.1628918468604837
ACH-000436,-0.21103742556390526
ACH-000444,-0.3641434885858762
ACH-000445,-0.3547251469714646
ACH-000448,-0.23360309637810586
ACH-000450,-0.2985103469073295
ACH-000452,-0.1832566662681024
ACH-000454,-0.15980344446618794
ACH-000458,-0.4975443355023191
ACH-000459,-0.2522098912643086
ACH-000460,-0.2816469201651756
ACH-000461,-0.4029719162591145
ACH-000463,-0.4135105153900724
ACH-000464,-0.4260882525558706
ACH-000466,-0.17488107289667112
ACH-000467,-0.2728196115654034
ACH-000468,-0.33284057647897725
ACH-000469,-0.2846063283038183
ACH-000470,-0.36012369034157937
ACH-000471,-0.2749697920371446
ACH-000472,-0.24363570087829686
ACH-000473,-0.223878684600035
ACH-000475,-0.3212038418394125
ACH-000476,-0.3079858656111477
ACH-000477,-0.13064758507978302
ACH-000479,-0.13029767179321414
ACH-000480,-0.3380866844682777
ACH-000481,-0.2646873634050563
ACH-000483,-0.4594175841518261
ACH-000484,-0.16396281306043475
ACH-000485,-0.4054215469955362
ACH-000486,-0.277699394202916
ACH-000487,-0.2477575650477572
ACH-000488,-0.4314908165223927
ACH-000490,-0.3364934033002405
ACH-000491,-0.31942192401545605
ACH-000495,-0.35224984392324865
ACH-000496,-0.1967805455347276
ACH-000499,0.0012404969360053882
ACH-000500,-0.2556642129478646
ACH-000502,-0.3330701832981278
ACH-000503,-0.5291201514384211
ACH-000505,-0.386321896401796
ACH-000507,-0.4120941647894703
ACH-000510,-0.32310638493654803
ACH-000511,-0.36901681746384535
ACH-000512,-0.2462925474375171
ACH-000516,-0.29861540869523595
ACH-000517,-0.3595564324245782
ACH-000518,-0.12104661774798113
ACH-000520,-0.3880186539063898
ACH-000521,-0.4945445256531743
ACH-000522,-0.17039257260570065
ACH-000524,-0.256995767654978
ACH-000527,-0.38344107612159295
ACH-000528,-0.2901269020511216
ACH-000537,-0.2811218652458535
ACH-000541,-0.31055525260418604
ACH-000542,-0.34796600488865165
ACH-000544,-0.3733260124340144
ACH-000545,-0.3422056587164611
ACH-000547,-0.4163019732246048
ACH-000548,-0.2220858178355099
ACH-000549,-0.37724011369531696
ACH-000550,-0.3638594063058081
ACH-000552,-0.3930863133475972
ACH-000556,-0.3926174161931513
ACH-000557,-0.21686992280531134
ACH-000569,-0.6295035268196666
ACH-000570,-0.3207627196149616
ACH-000571,-0.2843245324762989
ACH-000573,-0.2566307626574803
ACH-000576,-0.29958729860399474
ACH-000579,-0.4655173380520414
ACH-000580,-0.28020397607607994
ACH-000584,-0.3382085467290177
ACH-000585,-0.2557373797810825
ACH-000588,-0.28561017276738204
ACH-000589,-0.39187625932298015
ACH-000591,-0.18722570517179185
ACH-000593,-0.4015420202416231
ACH-000600,-0.2990995184468961
ACH-000601,-0.3821018805033313
ACH-000605,-0.2425476496394701
ACH-000606,-0.2428945668116034
ACH-000608,-0.3227141940089233
ACH-000614,-0.2126016540227841
ACH-000616,-0.14623649847744394
ACH-000618,-0.2672747531622958
ACH-000619,-0.3821642462229128
ACH-000620,-0.1758547432572805
ACH-000621,-0.3519544434132855
ACH-000622,-0.27828525300906026
ACH-000623,-0.2672072135462981
ACH-000624,-0.2062443401242316
ACH-000627,-0.2606599580027756
ACH-000630,-0.32112684098565064
ACH-000631,-0.17540613831172838
ACH-000632,-0.2640842193347495
ACH-000633,-0.2817890920791459
ACH-000637,-0.2169922161916555
ACH-000638,-0.3416811597590836
ACH-000646,-0.23409659388091025
ACH-000647,-0.3631960042564155
ACH-000648,-0.3667485330161375
ACH-000649,-0.2246938473773533
ACH-000651,-0.3719464060941934
ACH-000652,-0.3712933022006845
ACH-000653,-0.2640302435988921
ACH-000657,-0.32370358460833776
ACH-000658,-0.4800630990722461
ACH-000661,-0.24338454039292556
ACH-000662,-0.2276900064520865
ACH-000663,-0.3841728930443219
ACH-000665,-0.3039512847792362
ACH-000671,-0.2545216707751821
ACH-000672,-0.4612223530687777
ACH-000673,-0.32432201911376524
ACH-000676,-0.24079270084553706
ACH-000677,-0.3289169295206894
ACH-000681,-0.287911094976677
ACH-000683,-0.3179462268632888
ACH-000684,-0.083603816731019
ACH-000688,-0.32836762525517554
ACH-000693,-0.38239802256099176
ACH-000694,-0.30241698559443186
ACH-000695,-0.2573104612715261
ACH-000696,-0.3220553641752055
ACH-000697,-0.07762999182822804
ACH-000699,-0.27415731828541395
ACH-000701,-0.39598134947108493
ACH-000706,-0.3114674363032148
ACH-000711,-0.29040387381401445
ACH-000713,-0.2050433083855918
ACH-000714,-0.3287215320905786
ACH-000718,-0.441263732088294
ACH-000720,-0.32802427244638604
ACH-000721,-0.3906378309246588
ACH-000724,-0.05449351002836585
ACH-000725,-0.28390598774585185
ACH-000732,-0.2645347933405348
ACH-000734,-0.40329620392258825
ACH-000735,-0.35379690304146355
ACH-000736,-0.4026848204689408
ACH-000738,-0.32386124474338274
ACH-000746,-0.15298135917176128
ACH-000747,-0.4742442320770451
ACH-000748,-0.2606555121736936
ACH-000753,-0.24264470245225014
ACH-000756,-0.5962650634961213
ACH-000757,-0.4312837286857417
ACH-000758,-0.19447859009655905
ACH-000760,-0.4062372853016927
ACH-000762,-0.3452906331657244
ACH-000763,-0.2356552938723921
ACH-000764,-0.15463912787900372
ACH-000765,-0.3087084713866293
ACH-000766,-0.18647974850370974
ACH-000767,-0.270070215143302
ACH-000768,-0.3391277036302328
ACH-000769,-0.19932404916645055
ACH-000770,-0.2709397906525922
ACH-000771,-0.3077425728832701
ACH-000773,-0.23260832105153906
ACH-000776,-0.31971339260787784
ACH-000777,-0.4437371592133152
ACH-000778,-0.4797954025343367
ACH-000781,-0.34979336994805
ACH-000782,-0.25837842879386763
ACH-000783,-0.3691243481697651
ACH-000784,-0.31046172515207443
ACH-000785,-0.34364325569769194
ACH-000787,-0.25596246626108315
ACH-000788,-0.32616475935047495
ACH-000791,-0.3526699079103312
ACH-000792,-0.21401641996567314
ACH-000794,-0.3144960904619906
ACH-000796,-0.2815976805398558
ACH-000798,-0.11761738499077205
ACH-000799,-0.4263828611546319
ACH-000800,-0.4966307833331087
ACH-000802,-0.13032002330447282
ACH-000804,-0.27424143532602474
ACH-000805,-0.3543889843700622
ACH-000809,-0.3095526804013157
ACH-000810,-0.31658939509471024
ACH-000811,-0.3606929326959418
ACH-000817,-0.1681127961463285
ACH-000819,-0.3947853220066265
ACH-000820,-0.3178041560807387
ACH-000821,-0.16324784629918487
ACH-000822,-0.2796748138819345
ACH-000823,-0.3471356039905626
ACH-000824,-0.30048940269914165
ACH-000827,-0.3137606384903727
ACH-000829,-0.3529025551571021
ACH-000831,-0.16320037219428082
ACH-000832,-0.33050455270172074
ACH-000833,-0.16488363698895375
ACH-000834,-0.3138043705564243
ACH-000835,-0.3056914554396553
ACH-000836,-0.1902852689900293
ACH-000837,-0.2808223655501258
ACH-000838,-0.08785690348997792
ACH-000839,-0.5017965802947744
ACH-000840,-0.31454811931646337
ACH-000841,-0.29151188720445304
ACH-000843,-0.3719068943702907
ACH-000846,-0.123618400197401
ACH-000847,-0.37045804300310825
ACH-000848,-0.2834634026369449
ACH-000849,-0.2842046691542419
ACH-000851,-0.26525715933728344
ACH-000855,-0.28748543282746913
ACH-000856,-0.16397624663589913
ACH-000858,-0.3441753496697831
ACH-000859,-0.14376286519777065
ACH-000861,-0.28050704619821515
ACH-000862,-0.3549931969309218
ACH-000865,-0.3071517923165233
ACH-000866,-0.23417717837553356
ACH-000867,-0.24236686197053264
ACH-000869,-0.28516445359139553
ACH-000872,-0.31066014840981754
ACH-000873,-0.3737472975971414
ACH-000876,-0.2425984852950326
ACH-000878,-0.4167887034488705
ACH-000880,-0.2253711848454512
ACH-000881,-0.2906345326582583
ACH-000882,-0.3953165456438822
ACH-000884,-0.3481789493833556
ACH-000885,-0.3815954714772326
ACH-000887,-0.5872934272100204
ACH-000889,-0.27035659817289176
ACH-000896,-0.2589390945206956
ACH-000898,-0.21920442390304035
ACH-000900,-0.35153177831926224
ACH-000901,-0.28306777224984525
ACH-000905,-0.206924647319926
ACH-000906,-0.22914544167711834
ACH-000907,-0.3967848129078443
ACH-000910,-0.1857095806535921
ACH-000911,-0.3043409887035031
ACH-000912,-0.3661490775629278
ACH-000913,-0.3025569391642812
ACH-000915,-0.2809634139066425
ACH-000916,-0.0561950486239068
ACH-000917,-0.2129778662679104
ACH-000920,-0.33259667869689
ACH-000921,-0.28241181924154
ACH-000924,-0.24040807343086126
ACH-000926,-0.3268653144974832
ACH-000928,-0.4783792300483169
ACH-000929,-0.2720359827406311
ACH-000932,-0.2222911109241856
ACH-000935,-0.1802750897877971
ACH-000936,-0.3138842413498226
ACH-000937,-0.2554292849313114
ACH-000938,-0.12926501516567274
ACH-000939,-0.15470067590078118
ACH-000941,-0.3026367478493729
ACH-000943,-0.2679490602451157
ACH-000946,-0.3179592779892302
ACH-000947,-0.3229815574522436
ACH-000948,-0.2292069756345945
ACH-000950,-0.1869261075750427
ACH-000953,-0.24995519166312655
ACH-000954,-0.3401168053749992
ACH-000957,-0.15330058061366328
ACH-000958,-0.11700198762428833
ACH-000960,-0.19691891851522952
ACH-000963,-0.1479134796111517
ACH-000968,-0.4049283726666645
ACH-000969,-0.26001838684228434
ACH-000972,-0.09070551081137854
ACH-000973,-0.2982985819224925
ACH-000974,-0.4123776257869034
ACH-000978,-0.3532999814741207
ACH-000984,-0.32834734842438096
ACH-000986,-0.25773925135328146
ACH-000988,-0.23033229530739066
ACH-000993,-0.4953745765914741
ACH-000994,-0.1306807654675241
ACH-000996,-0.30921010743512445
ACH-001001,-0.3505162858321661
ACH-001020,-0.2674670717290593
ACH-001028,-0.3333002935941993
ACH-001031,-0.3958201956353346
ACH-001038,-0.3237048696015181
ACH-001048,-0.3661135307714603
ACH-001050,-0.3564628870755447
ACH-001053,-0.2806986349561457
ACH-001054,-0.16723047608105762
ACH-001061,-0.30145474061186084
ACH-001067,-0.42191159007688384
ACH-001075,-0.13655762729012186
ACH-001096,-0.5806047676284006
ACH-001111,0.035886189255980805
ACH-001119,-0.2101119367725675
ACH-001128,-0.258470005244143
ACH-001134,-0.3673160042474628
ACH-001151,-0.4107098031929424
ACH-001163,-0.3336540042582683
ACH-001164,-0.32120053128186826
ACH-001183,-0.12934950059043035
ACH-001192,-0.1367508847841789
ACH-001193,-0.3774353551172927
ACH-001196,-0.3644433304958037
ACH-001197,-0.10355587700332436
ACH-001205,-0.2393893820637002
ACH-001211,-0.30598260724121445
ACH-001212,-0.5850115137608459
ACH-001228,-0.3283865699556883
ACH-001232,-0.2459937002161961
ACH-001239,-0.2674681570548097
ACH-001270,-0.8592562838242548
ACH-001274,-0.16779533570845118
ACH-001275,-0.12757832608673655
ACH-001277,-0.3765620425846391
ACH-001278,-0.3715536253383748
ACH-001280,-0.45442893298449
ACH-001283,-0.2269369608357849
ACH-001289,-0.39618152603786416
ACH-001300,-0.3643423064258536
ACH-001301,-0.17433137825798006
ACH-001302,-0.3006170695642026
ACH-001306,-0.1576665113362914
ACH-001318,-0.1926966477310124
ACH-001322,-0.28458525965814124
ACH-001328,-0.3054458631756301
ACH-001332,-0.258679346993827
ACH-001336,-0.2630012912706381
ACH-001346,-0.28498082501270144
ACH-001353,-0.3091358742016105
ACH-001354,-0.33941528603995924
ACH-001367,-0.26480973712609257
ACH-001368,-0.2984588387823226
ACH-001374,-0.3215325650064117
ACH-001377,-0.16033557579379895
ACH-001380,-0.3157260961533893
ACH-001391,-0.13269881996491698
ACH-001408,-0.21512828853083346
ACH-001430,-0.30122928326788595
ACH-001431,-0.3969180447262742
ACH-001450,-0.4005200058866589
ACH-001496,-0.1404783487440866
ACH-001500,-0.4677623736074972
ACH-001523,-0.3355894211205209
ACH-001532,-0.3882411017347153
ACH-001550,-0.28716015693141145
ACH-001552,-0.4690883674115776
ACH-001554,-0.2480185652855159
ACH-001654,-0.5459967974272397
ACH-001735,-0.27860753058620435
ACH-001736,-0.1946687351640015
ACH-001737,-0.7862130287464433
ACH-001740,-0.1382126814940326
ACH-001745,-0.2233405870581571
ACH-001765,-0.2605056915473564
