,ATAD3C (219293)
ACH-000004,0.04559459977842389
ACH-000005,0.38138123779180105
ACH-000007,0.2129116306711069
ACH-000009,0.1415610865378349
ACH-000011,0.2761870038832886
ACH-000012,0.22200920792630371
ACH-000013,0.1814388216913665
ACH-000014,-0.07680269309298055
ACH-000015,0.16110043034538654
ACH-000017,0.07114009249463712
ACH-000018,-0.050556531103861935
ACH-000019,0.25236904209188604
ACH-000021,0.1091729181537546
ACH-000022,0.10375974687600928
ACH-000025,0.08307329307074485
ACH-000028,0.2172680378087853
ACH-000030,0.20462946752835626
ACH-000035,0.10880975741092452
ACH-000036,0.1389602993610191
ACH-000037,0.007303924462902685
ACH-000039,0.12860603270160026
ACH-000040,0.19545944795795356
ACH-000041,0.13804593806380935
ACH-000042,0.13173371212572332
ACH-000045,0.06749151078753397
ACH-000047,0.04353830297342556
ACH-000052,0.15183168375940218
ACH-000053,0.127356891418374
ACH-000054,0.0965351169995031
ACH-000055,0.10059660348410347
ACH-000060,0.019074531331090157
ACH-000067,0.09908434290290458
ACH-000070,0.03041053310775836
ACH-000075,0.032395687139378015
ACH-000078,0.12173061720805613
ACH-000082,0.1473355139304949
ACH-000085,0.2139790163002754
ACH-000086,0.10032105926650747
ACH-000087,0.09433492489864476
ACH-000092,0.09131350337441173
ACH-000095,0.11835052699607655
ACH-000097,-0.029346425731789832
ACH-000098,0.2242121376411521
ACH-000099,0.0675526194723582
ACH-000108,-0.07715826328147972
ACH-000113,0.2532180577604797
ACH-000116,0.16214664086727207
ACH-000118,0.22064381579553688
ACH-000120,0.02782791988552831
ACH-000123,0.2576909907350511
ACH-000127,0.13580657401751187
ACH-000128,0.036150819913648574
ACH-000132,0.2156150403755526
ACH-000133,0.2433357988456068
ACH-000137,0.1981996949650779
ACH-000138,0.11234677192138208
ACH-000142,0.040038003691011056
ACH-000143,0.04097252726578928
ACH-000146,0.14158214850231268
ACH-000148,0.1680573769129844
ACH-000150,-0.2826555129953308
ACH-000152,0.12263969555656025
ACH-000153,0.03913834147837827
ACH-000159,0.10839397746147436
ACH-000160,0.1820354834413328
ACH-000163,0.08013620324229231
ACH-000167,-0.08989770758439111
ACH-000168,0.1409926916741225
ACH-000169,0.06478660254369986
ACH-000178,0.15213736565194827
ACH-000183,0.07268694852461463
ACH-000188,0.1952333479342205
ACH-000189,0.35527029613090355
ACH-000190,0.2376212529161768
ACH-000198,0.2447052633121495
ACH-000203,-0.04414927934735456
ACH-000204,0.09775307162977392
ACH-000206,0.18985261080265045
ACH-000207,0.06298108223098994
ACH-000208,0.11930773099137895
ACH-000210,-0.2509172724282244
ACH-000211,0.08450092161367426
ACH-000215,0.011855180219136924
ACH-000221,0.010530936016530185
ACH-000222,-0.03922257558340665
ACH-000223,0.20653485190001425
ACH-000226,0.27085911122953343
ACH-000227,0.1994458783730781
ACH-000228,0.04346216979964155
ACH-000231,0.05154761188021747
ACH-000232,0.21680605379857576
ACH-000233,-0.042497654600438486
ACH-000234,0.0606739006895082
ACH-000235,0.17265318908874866
ACH-000237,0.0665235536770832
ACH-000238,0.22091625905602888
ACH-000242,0.17673094499195524
ACH-000243,0.11416362792977247
ACH-000244,0.09897720005051756
ACH-000246,-0.016658281709124142
ACH-000248,0.2371245226364393
ACH-000250,0.061073379942320274
ACH-000251,0.138522507038202
ACH-000252,0.18818576027768472
ACH-000253,0.12855413737168433
ACH-000255,0.126540396092036
ACH-000256,0.13856143158766282
ACH-000257,0.2717412929810297
ACH-000258,0.1028480213750665
ACH-000259,0.020884904025626202
ACH-000260,0.15644170041242422
ACH-000261,0.044197103159740014
ACH-000262,0.19163280354644227
ACH-000263,-0.12580415855895838
ACH-000264,0.1454946260761727
ACH-000265,0.15214203079050326
ACH-000266,0.09879942962984244
ACH-000272,0.16022555408059144
ACH-000274,0.07765471041038192
ACH-000277,0.270851743742937
ACH-000278,0.20071393034910004
ACH-000279,0.2200667236029788
ACH-000280,0.05674963384575395
ACH-000281,0.03961273842916462
ACH-000288,-0.02609381034071636
ACH-000291,0.1754877293164742
ACH-000293,0.2410997443906212
ACH-000294,0.1043868759713082
ACH-000295,0.12513610656693494
ACH-000296,0.1102250739052667
ACH-000302,0.06476357491988
ACH-000304,0.2976218268910517
ACH-000307,0.1121937237720493
ACH-000308,0.1008316437922146
ACH-000310,0.1453221021589627
ACH-000311,-0.002356668940701469
ACH-000312,0.019570710963478337
ACH-000315,0.19165086968161454
ACH-000316,-0.07431242262351666
ACH-000317,0.2926967190852617
ACH-000318,0.06690228657345491
ACH-000319,0.02480608147229026
ACH-000320,0.01210073538271048
ACH-000322,0.035282589443775346
ACH-000323,0.1949212178621897
ACH-000324,0.17368643891295585
ACH-000329,-0.004879103749239095
ACH-000330,0.08724311516746924
ACH-000331,0.18752620387867647
ACH-000332,0.09570651701862762
ACH-000334,0.2477981448988525
ACH-000335,0.15729465588443114
ACH-000336,0.14027920030670166
ACH-000337,-0.0686473757042449
ACH-000338,0.2860874673231002
ACH-000339,0.12625375202426006
ACH-000341,0.06983850923470143
ACH-000348,0.047601241596234335
ACH-000350,0.09374951708764992
ACH-000352,0.02393234248258286
ACH-000356,0.35831037897216383
ACH-000361,0.06340469265203036
ACH-000362,0.11293945167509098
ACH-000363,0.05357332906449793
ACH-000364,0.159536083920079
ACH-000365,0.05851405271502325
ACH-000366,0.006264729260331714
ACH-000368,0.1757812647051646
ACH-000374,0.15798023291982927
ACH-000375,0.020154570475935833
ACH-000376,0.0026970395742214924
ACH-000381,0.058668706343592426
ACH-000383,0.12407789338655628
ACH-000387,0.015811281641745775
ACH-000389,0.12808437010019197
ACH-000390,0.11881912293326947
ACH-000393,0.10578893898397894
ACH-000395,0.20061192796000946
ACH-000396,-0.031179676602263312
ACH-000397,0.06591866531195174
ACH-000401,-0.08828867813690415
ACH-000402,0.19061353334320064
ACH-000403,0.2526404078718001
ACH-000404,0.29897843829662313
ACH-000406,0.1561285922395871
ACH-000407,0.13031359175577004
ACH-000408,0.07209148755008232
ACH-000410,0.1315502313111583
ACH-000411,0.05237437872770656
ACH-000414,0.06298797794331837
ACH-000415,0.17905521822081258
ACH-000416,0.13679759692498622
ACH-000420,-0.010044893741067184
ACH-000421,0.17481206239436264
ACH-000424,0.2150359922283778
ACH-000425,0.14000876813940136
ACH-000426,0.010138909975952593
ACH-000427,0.18554679764623425
ACH-000433,0.19407364793500834
ACH-000435,0.16716841730172627
ACH-000436,-0.14412203014192182
ACH-000444,0.1635941568276693
ACH-000445,-0.05799415411416947
ACH-000448,0.15135830693608454
ACH-000450,0.15160012499676076
ACH-000452,0.1059472982736412
ACH-000454,0.021500361934419152
ACH-000458,0.15099227721004232
ACH-000459,0.27136241916774884
ACH-000460,0.03531264458687353
ACH-000461,-0.0053646354312314355
ACH-000463,0.05687974174142878
ACH-000464,0.043123262209661097
ACH-000466,0.16824376931823068
ACH-000467,0.1067465348032258
ACH-000468,0.1477713143279737
ACH-000469,0.10086570164345893
ACH-000470,0.13345117912996346
ACH-000471,0.1720332813550312
ACH-000472,0.1297511572046759
ACH-000473,0.22464950835461286
ACH-000475,0.187417885793937
ACH-000476,0.06447824507200972
ACH-000477,0.0694821929399587
ACH-000479,0.1545061455678366
ACH-000480,0.24053469437950975
ACH-000481,0.13514930616002233
ACH-000483,0.17600667012708898
ACH-000484,0.02530375849745036
ACH-000485,-0.04249749049763957
ACH-000486,0.22102410426342126
ACH-000487,0.12310128091045
ACH-000488,0.16991353879864102
ACH-000490,0.10186147294833367
ACH-000491,0.2794695506937927
ACH-000495,0.03702098445425885
ACH-000496,0.05890952589893855
ACH-000499,0.03296030095660532
ACH-000500,0.4176639522933739
ACH-000502,0.02199241568487069
ACH-000503,0.21015379755445468
ACH-000505,0.20850031579213446
ACH-000507,0.1483833952779707
ACH-000510,0.1279433296155147
ACH-000511,0.1076686749767212
ACH-000512,0.1894934855496096
ACH-000516,-0.04604667207195513
ACH-000517,0.09971718406467182
ACH-000518,0.016756732256437454
ACH-000520,0.217649377564558
ACH-000521,0.036842767823500114
ACH-000522,0.06199432116570745
ACH-000524,0.1173407153206088
ACH-000527,0.1342649799703696
ACH-000528,0.16559367180144285
ACH-000537,0.0951065089078485
ACH-000541,0.03997872053072008
ACH-000542,0.045193146742236026
ACH-000544,0.11449885324155955
ACH-000545,0.02189846918630038
ACH-000547,0.03458484859394269
ACH-000548,0.1852776777973876
ACH-000549,0.09779284848414796
ACH-000550,-0.06821078282409061
ACH-000552,0.08997093356213201
ACH-000556,0.14179396237124406
ACH-000557,0.1242284509315332
ACH-000569,-0.1270392906928774
ACH-000570,0.1022621480869231
ACH-000571,0.04233533071024344
ACH-000573,0.14858900175409706
ACH-000576,0.16890174032552355
ACH-000579,0.051478702865574835
ACH-000580,0.20218309876830545
ACH-000584,0.1758320594654972
ACH-000585,0.12500125850322105
ACH-000588,-0.028126385666140685
ACH-000589,0.260651258246024
ACH-000591,-0.02030709435243513
ACH-000593,0.0939867581082585
ACH-000600,0.036348082643952326
ACH-000601,0.08069892308913723
ACH-000605,0.18462519001022346
ACH-000606,0.13705614915621878
ACH-000608,0.09622518821663308
ACH-000614,0.12877592469037424
ACH-000616,0.0440002925535116
ACH-000618,0.2636196811588292
ACH-000619,0.15250771265949145
ACH-000620,0.06379573690182387
ACH-000621,0.07156780118251156
ACH-000622,0.1493160764226376
ACH-000623,0.2094329892926992
ACH-000624,0.20399303423900167
ACH-000627,0.0181215202598406
ACH-000630,0.15205667043283538
ACH-000631,-0.0264407323154584
ACH-000632,-0.06127937651882516
ACH-000633,0.10612389263628427
ACH-000637,0.13072909041818098
ACH-000638,0.11586030315630595
ACH-000646,0.1853972046229073
ACH-000647,0.21765049032899275
ACH-000648,-0.06740873316808077
ACH-000649,0.012826685848351435
ACH-000651,0.2379663358382176
ACH-000652,0.13861855119538066
ACH-000653,-0.07459264053423117
ACH-000657,0.1823593395283219
ACH-000658,0.2605689629813905
ACH-000661,0.19000349065050656
ACH-000662,-0.4253100482832833
ACH-000663,0.11806952966356292
ACH-000665,0.15792981286480254
ACH-000671,0.1437475432535562
ACH-000672,0.003058653127446829
ACH-000673,0.14866325172578815
ACH-000676,0.2292235537597111
ACH-000677,0.18383372025537106
ACH-000681,0.06747088973050651
ACH-000683,0.09754361604059067
ACH-000684,0.05767020401433296
ACH-000688,0.007172509341644084
ACH-000693,0.19861766337606654
ACH-000694,0.06206851657158793
ACH-000695,0.4415363988788781
ACH-000696,0.14742137937518646
ACH-000697,0.20454048340557396
ACH-000699,0.08889672672439966
ACH-000701,0.10376184211540797
ACH-000706,0.10940986972430068
ACH-000711,0.18219719421393135
ACH-000713,0.10672735108341104
ACH-000714,-0.16723264342959426
ACH-000718,0.0038287710675096033
ACH-000720,0.03962952571139778
ACH-000721,0.1216395057677754
ACH-000724,0.1737076181680018
ACH-000725,0.2027851780890929
ACH-000732,-0.018328971323511595
ACH-000734,0.16263687640849714
