,OCM (654231)
ACH-000004,0.13812761377432045
ACH-000005,0.30627856216284666
ACH-000007,0.0736688893910889
ACH-000009,0.20263913719622126
ACH-000011,0.09212464164151944
ACH-000012,0.2712118501349223
ACH-000013,0.1927987197660016
ACH-000014,0.2645491202688629
ACH-000015,0.30265610370771656
ACH-000017,0.17835764912584412
ACH-000018,0.06760076508002516
ACH-000019,0.12475655537592575
ACH-000021,0.2900245897679035
ACH-000022,0.17306334684556865
ACH-000025,0.16630647094583706
ACH-000028,0.2150830881416215
ACH-000030,0.2402805268117253
ACH-000035,0.22101773806405625
ACH-000036,0.02444186441278844
ACH-000037,0.2291654127583556
ACH-000039,0.1391808497613069
ACH-000040,0.2797395754534849
ACH-000041,0.2479083893366652
ACH-000042,0.13636072712159444
ACH-000045,0.3048302771809371
ACH-000047,0.19915043224791415
ACH-000052,-0.02384020264885639
ACH-000053,0.29944810582453835
ACH-000054,0.195136330773894
ACH-000055,0.2416338888911897
ACH-000060,0.2407237354189421
ACH-000067,0.26203143424949626
ACH-000070,0.12451571130291048
ACH-000075,0.2562194547056856
ACH-000078,0.3153005277203725
ACH-000082,0.23833885178661415
ACH-000085,0.0974005828355841
ACH-000086,0.3153726595241884
ACH-000087,0.4231666451633893
ACH-000092,0.1829299776243776
ACH-000095,0.1910221665407931
ACH-000097,0.3151289303737713
ACH-000098,0.2559330396381556
ACH-000099,0.18957421997284765
ACH-000108,0.22164819813004216
ACH-000113,0.25534873117582985
ACH-000116,0.24921144243227186
ACH-000118,0.2744111810824276
ACH-000120,0.28931226055262405
ACH-000123,0.31442460239269865
ACH-000127,0.25973718843696264
ACH-000128,0.101077961071507
ACH-000132,0.2625128502098689
ACH-000133,0.2977690569362845
ACH-000137,0.1170453229730542
ACH-000138,0.35535583380877656
ACH-000142,0.1752192082226099
ACH-000143,0.2976558655456532
ACH-000146,0.2797191731054778
ACH-000148,0.2653984642939252
ACH-000150,0.4338703340085643
ACH-000152,0.21286308410224156
ACH-000153,0.41372631789924896
ACH-000159,0.2451836423845681
ACH-000160,0.16399841492591374
ACH-000163,0.02240888427354952
ACH-000167,0.30562407121037394
ACH-000168,0.061518192360414524
ACH-000169,0.2534020706814893
ACH-000178,0.19809865888467748
ACH-000183,0.20734566439797425
ACH-000188,0.2758057372502959
ACH-000189,0.0982249583680318
ACH-000190,0.2302515031250551
ACH-000198,0.21329575433083564
ACH-000203,0.28284623886983684
ACH-000204,0.33430855008241217
ACH-000206,0.11154895111244308
ACH-000207,0.21831095052143587
ACH-000208,0.07384931122178387
ACH-000210,0.2628441295833642
ACH-000211,0.2089934600541871
ACH-000215,0.255127879035894
ACH-000221,0.17818268103244606
ACH-000222,0.08984401567297504
ACH-000223,0.29538525747808536
ACH-000226,0.196482415874298
ACH-000227,0.3014530155155443
ACH-000228,0.14704857312306344
ACH-000231,0.1980918320087122
ACH-000232,0.19872994990517254
ACH-000233,0.269101574479072
ACH-000234,0.2425792508633868
ACH-000235,0.22116155495765444
ACH-000237,0.16356288160085328
ACH-000238,0.15490209979967914
ACH-000242,0.3039570880538041
ACH-000243,0.2669021528284458
ACH-000244,0.17264949119311146
ACH-000246,0.16967214754934673
ACH-000248,0.2833065612259767
ACH-000250,0.18582370698268916
ACH-000251,-0.008306155258855929
ACH-000252,0.1765582251097537
ACH-000253,0.21119593503453726
ACH-000255,0.2998644024026044
ACH-000256,0.22633969111063584
ACH-000257,0.3991239986938451
ACH-000258,0.4366204816513611
ACH-000259,0.20882910699361976
ACH-000260,0.19813256502705603
ACH-000261,0.33670749872915234
ACH-000262,0.2106947276945941
ACH-000263,0.2555148187339422
ACH-000264,0.2278457506319723
ACH-000265,0.3495191157517667
ACH-000266,0.16252465979419145
ACH-000272,0.2454016323417668
ACH-000274,-0.08030738751020512
ACH-000277,0.3207601076033572
ACH-000278,0.2460403765944375
ACH-000279,0.18217347099974426
ACH-000280,0.2542579338111744
ACH-000281,-0.03486738446502372
ACH-000288,0.16922929330411807
ACH-000291,0.32921631635227644
ACH-000293,0.2042442521805765
ACH-000294,0.2319086549632748
ACH-000295,0.077003916357478
ACH-000296,0.2021718350563578
ACH-000302,0.1519443207299201
ACH-000304,0.4397132836304384
ACH-000307,0.1819155358352737
ACH-000308,0.2897093576704133
ACH-000310,0.18158525387147653
ACH-000311,0.1377549046848982
ACH-000312,0.2249520716979967
ACH-000315,0.1546677233506777
ACH-000316,0.3109034381141337
ACH-000317,0.31733332203865944
ACH-000318,0.31709357834436563
ACH-000319,0.2871354026349545
ACH-000320,0.3102533735963097
ACH-000322,0.16251833881297575
ACH-000323,0.19034953348681505
ACH-000324,0.21216410371048106
ACH-000329,0.2759801004407598
ACH-000330,0.2923170271548831
ACH-000331,0.3088564682777725
ACH-000332,0.2069672665561138
ACH-000334,0.3139605568697477
