,P4HB (5034)
ACH-000253,-0.13615841127189346
ACH-000255,-0.14507403627544854
ACH-000256,-0.012926033160730805
ACH-000257,0.05028535556902795
ACH-000258,-0.022731613950044482
ACH-000259,-0.06882799166986095
ACH-000260,-0.04276723270673104
ACH-000261,-0.19502689572253085
ACH-000262,-0.1240605557949027
ACH-000263,-0.15717278302679005
ACH-000264,-0.18427514085803254
ACH-000265,-0.05025942570217569
ACH-000266,-0.09722065060399536
ACH-000272,-0.02572488406098354
ACH-000274,-0.11468552812277227
ACH-000277,-0.20876975628461344
ACH-000278,-0.016382034850989945
ACH-000279,-0.01268483928401712
ACH-000280,-0.17526460402846028
ACH-000281,-0.13530342126059133
ACH-000288,-0.002597452517896432
ACH-000291,-0.16651510679608492
ACH-000293,0.08529282298002126
ACH-000294,0.13902910251049175
ACH-000295,-0.3050995507553954
ACH-000296,-0.0031084645053015805
ACH-000302,0.02096958258320433
ACH-000304,-0.0934344734103584
ACH-000307,-0.003392977335989371
ACH-000308,0.0318105546369099
ACH-000310,-0.1311126319471195
ACH-000311,0.036264061850212935
ACH-000312,-0.18002370119042188
ACH-000315,0.06694266660414656
ACH-000316,-0.15173214822303774
ACH-000317,-0.057870763865051265
ACH-000318,-0.03478074894183111
ACH-000319,-0.07602022025038413
ACH-000320,0.04381407066477578
ACH-000322,-0.0020034551009724282
ACH-000323,-0.16772817844444932
ACH-000324,-0.1986656188957713
ACH-000329,-0.07866900839185906
ACH-000330,0.03353171177801914
ACH-000331,-0.08749037431717974
ACH-000332,-0.14802237268019833
ACH-000334,0.0655124399702977
ACH-000335,0.03706546237643436
ACH-000336,0.11722351168727342
ACH-000337,0.009073766607570588
ACH-000338,-0.19498931665723976
ACH-000339,0.010733313352754249
ACH-000341,0.14260927894534414
ACH-000348,0.05444689220914965
ACH-000350,-0.06727464976849698
ACH-000352,-0.2060991528292659
ACH-000356,-0.32921101414056697
ACH-000361,-0.08067728972376262
ACH-000362,-0.2194322249532171
ACH-000363,-0.03411015950101588
ACH-000364,0.17751631712201124
ACH-000365,-0.0050190513439830105
ACH-000366,-0.004675448908006685
ACH-000368,-0.26443159478977724
ACH-000374,-0.2597558570376496
ACH-000375,0.0053769496738386505
ACH-000376,-0.11465506717924565
ACH-000381,-0.10139951792905294
ACH-000383,-0.06691531133988153
ACH-000387,-0.14836949934257174
ACH-000389,-0.09420964667407412
ACH-000390,-0.015552773686812175
ACH-000393,-0.08082656388654352
ACH-000395,-0.11413848509366067
ACH-000396,-0.02506297558091924
ACH-000397,-0.1153086508500437
ACH-000401,0.03684651045106888
ACH-000402,0.09712201756568327
ACH-000403,-0.16158207959044738
ACH-000404,0.1152588462711382
ACH-000406,0.12078192499051177
ACH-000407,-0.17593970623382107
ACH-000408,0.11224681629918153
ACH-000410,-0.031980920006786484
ACH-000411,-0.18370484702617126
ACH-000414,-0.09329373254562813
ACH-000415,-0.04321619988249816
ACH-000416,0.055315645955430655
ACH-000420,-0.1764831078547189
ACH-000421,-0.1297783565754046
ACH-000424,-0.15251516029654388
ACH-000425,-0.1060177591165509
ACH-000426,0.2163808612209805
ACH-000427,-0.040660298219076366
ACH-000433,-0.10609031663928288
ACH-000435,0.15201996136126314
ACH-000436,-0.3107673047864097
ACH-000444,0.10488754124729
ACH-000445,-0.08531099134093334
ACH-000448,-0.04817125297738967
ACH-000450,-0.062063184982202924
ACH-000452,0.09607508086386857
ACH-000454,0.2435620102825467
ACH-000458,-0.1598922560208945
ACH-000459,-0.029426307857139417
ACH-000460,-0.09651734737459927
ACH-000461,-0.007644305821738325
ACH-000463,-0.1768326323824354
ACH-000464,-0.09321152277589316
ACH-000466,-0.104267032769175
ACH-000467,-0.02598153564670641
ACH-000468,0.02202772672903493
ACH-000469,-0.04807368928140044
ACH-000470,-0.11878671683049047
ACH-000471,0.101519362149557
ACH-000472,-0.018564088457005228
ACH-000473,0.00035565790003640353
ACH-000475,-0.022264238172977256
ACH-000476,-0.1619130824299102
ACH-000477,-0.10685768453915337
ACH-000479,-0.07552592256495584
ACH-000480,-0.1307699945285183
ACH-000481,-0.08166957862013724
ACH-000483,0.041714874096390214
ACH-000484,-0.08174438751868011
ACH-000485,-0.14191996838594806
ACH-000486,-0.013846301544470514
ACH-000487,-0.06628515508700006
ACH-000488,-0.1213549119485117
ACH-000490,0.017781868855654036
ACH-000491,-0.09217456381869288
ACH-000495,-0.027438465110650043
ACH-000496,-0.0319446522155944
ACH-000499,0.1044934211559048
ACH-000500,-0.411615207144331
ACH-000502,-0.12474255075846855
ACH-000503,0.08813067982923915
ACH-000505,0.002341941025358775
ACH-000507,-0.08837010843174645
ACH-000510,0.02299735169533457
ACH-000511,-0.04389388173823781
ACH-000512,0.0002628511042269253
ACH-000516,0.016560610618268648
ACH-000517,0.10522130587274647
ACH-000518,-5.239303599080831e-05
ACH-000520,-0.12565415127590068
ACH-000521,-0.3624153740367379
ACH-000522,0.09203230456056932
ACH-000524,-0.01692125010432076
ACH-000527,-0.12016296830077247
ACH-000528,0.03142331147278068
ACH-000537,0.09469100071811826
ACH-000541,-0.12499162405556555
ACH-000542,-0.061610435107527776
ACH-000544,-0.031587787458058174
ACH-000545,0.007337488356692176
ACH-000547,-0.057625162108934015
ACH-000548,-0.08068185432141611
ACH-000549,-0.03574990366113126
ACH-000550,-0.020694750909901062
ACH-000552,-0.08730761581322369
ACH-000556,-0.055262307693669535
ACH-000557,0.004362582492026543
ACH-000569,-0.01224739570613646
ACH-000570,0.011066982099963624
ACH-000571,-0.018302588125213147
ACH-000573,-0.006391907317867116
ACH-000576,-0.24901077924100234
ACH-000579,-0.1283406416213513
ACH-000580,-0.046578523585663965
ACH-000584,-0.056950234131725966
ACH-000585,0.04172908393967191
ACH-000588,-0.2753136883538408
ACH-000589,-0.09607740928400983
ACH-000591,-0.13515009350808488
ACH-000593,0.1739291582913766
ACH-000600,-0.08851261960929184
ACH-000601,-0.04352082280300655
ACH-000605,0.1976489131650955
ACH-000606,-0.07592975225097648
ACH-000608,-0.016965370286992274
ACH-000614,0.0044409742569043505
ACH-000616,-0.0809526595984462
ACH-000618,0.005365907499338025
ACH-000619,-0.0710657243049691
ACH-000620,0.04889236053429278
ACH-000621,-0.1653002611178644
ACH-000622,-0.06144649986852443
ACH-000623,-0.057821023193937164
ACH-000624,-0.08731633018429648
ACH-000627,-0.036137994974501916
ACH-000630,0.047334706078291724
ACH-000631,0.17170971240512484
ACH-000632,-0.020766351427308892
ACH-000633,-0.24226338775103914
ACH-000637,0.02863943533731625
ACH-000638,-0.06118460889587345
ACH-000646,-0.11050111400389404
ACH-000647,-0.1592763019099952
ACH-000648,-0.026024274085522024
ACH-000649,-0.1441797667047422
ACH-000651,-0.046392067892437536
ACH-000652,-0.3018831159524711
ACH-000653,0.010596693138144292
ACH-000657,-0.12520806321453815
ACH-000658,0.10013095051940793
ACH-000661,0.0009677349597755721
ACH-000662,-0.007918496719653365
ACH-000663,-0.1254721428896869
ACH-000665,0.03238737988869004
ACH-000671,-0.21553226158302907
ACH-000672,-0.3525451561116095
ACH-000673,-0.08984454696049815
ACH-000676,-0.09033549805024743
ACH-000677,0.031291183178751805
ACH-000681,-0.05339316358651653
ACH-000683,-0.054165283948389945
ACH-000684,-0.15917685682207347
ACH-000688,0.019109424522028164
ACH-000693,-0.11216671528319117
ACH-000694,0.015144714769766525
ACH-000695,0.09152584484157926
ACH-000696,-0.010405274539322992
ACH-000697,-0.246423392709024
ACH-000699,-0.1206492654323784
ACH-000701,-0.03882853647129193
ACH-000706,-0.049669813349841635
ACH-000711,-0.1562811106117293
ACH-000713,-0.07092850099683706
ACH-000714,-0.10097935588866054
ACH-000718,-0.16370307721302074
ACH-000720,-0.15661815124480827
ACH-000721,-0.04411298875304229
ACH-000724,0.11105751426341476
ACH-000725,-0.15048601579813844
ACH-000732,-0.15215667754032747
ACH-000734,-0.025430065125527482
ACH-000735,0.17828315563509253
ACH-000736,0.023602744336998483
ACH-000738,0.011318164738641057
ACH-000746,-0.039591898375128304
ACH-000747,0.17472086458970024
ACH-000748,-0.03713408749580188
ACH-000753,-0.09634338664570692
ACH-000756,0.0499684252785756
ACH-000757,0.09062848765854148
ACH-000758,0.04985605327872498
ACH-000760,-0.01580987466789
ACH-000762,0.04038757414466414
ACH-000763,-0.00876350273232292
ACH-000764,-0.0781298188050981
ACH-000765,-0.06953523917006492
ACH-000766,-0.11516049104833308
ACH-000767,-0.13422562673616945
ACH-000768,-0.011113763555852951
ACH-000769,-0.007360455236359595
ACH-000770,-0.04221679100744519
ACH-000771,0.04793991998964695
ACH-000773,-0.019425100815243453
ACH-000776,-0.1879178936750654
ACH-000777,-0.023214790855531558
ACH-000778,0.03495272291266085
ACH-000781,-0.0957838155738819
ACH-000782,0.07419711010255953
ACH-000783,-0.13783803016034954
ACH-000784,-0.03132156588336851
ACH-000785,-0.1219331577775641
ACH-000787,0.16874717786380747
ACH-000788,0.015483866575848153
ACH-000791,-0.032870103219019016
ACH-000792,0.0022081428926575453
ACH-000794,0.028274762928939032
ACH-000796,-0.01978035547576557
ACH-000798,-0.12884025561153786
ACH-000799,-0.08222646023208431
ACH-000800,-0.18576909770790467
ACH-000802,-0.03950413798564294
ACH-000804,-0.15109476920469125
ACH-000805,-0.263712398005896
ACH-000809,0.03542436957059188
ACH-000810,-0.06323091395826655
ACH-000811,-0.14428456633894865
ACH-000817,-0.3923865512320576
ACH-000819,0.02809877580415936
ACH-000820,-0.01840029859811436
ACH-000821,0.0445904486896456
ACH-000822,-0.10268262123821577
ACH-000823,-0.27391872358220337
ACH-000824,-0.06196440315084994
ACH-000827,-0.026052544633540044
ACH-000829,-0.17714247239116282
ACH-000831,-0.053532179040401986
ACH-000832,-0.04120687979898818
ACH-000833,-0.22044573388963035
ACH-000834,-0.007005828208920852
ACH-000835,0.0077619833009019
ACH-000836,0.11624271325859027
ACH-000837,0.02305408357067124
ACH-000838,-0.0695278730616377
ACH-000839,-0.15946289349460974
ACH-000840,0.13260082724841388
ACH-000841,-0.01933458739840945
ACH-000843,0.032702586659369766
ACH-000846,-0.3631101411373885
ACH-000847,-0.040046013228410435
ACH-000848,0.0809718206128136
ACH-000849,-0.1345843807590637
ACH-000851,0.062325992988602426
ACH-000855,0.051344640989281036
ACH-000856,-0.0004488812150116699
ACH-000858,0.022365260544221617
ACH-000859,-0.1662215704776788
ACH-000861,0.08152314558328068
ACH-000862,-0.08154494849712758
ACH-000865,-0.1388458515658218
ACH-000866,-0.023052093793331143
ACH-000867,0.0019949454335139484
ACH-000869,-0.04442654911135818
ACH-000872,-0.10849216619764868
ACH-000873,0.1163854704030856
ACH-000876,0.06738822019147668
ACH-000878,0.12487989257355415
ACH-000880,-0.1793783258732784
ACH-000881,0.008418985422722585
ACH-000882,0.013656334695870643
ACH-000884,-0.06505232343374621
ACH-000885,-0.2867108962131389
ACH-000887,-0.024527682847657262
ACH-000889,-0.10593000405812343
ACH-000896,0.07581467964506998
ACH-000898,-0.08354412999778843
ACH-000900,-0.1027192196205174
ACH-000901,-0.030421271504038408
ACH-000905,0.02833353379835208
ACH-000906,-0.054640574729808836
ACH-000907,0.18370104049516234
ACH-000910,-0.10080535967462127
ACH-000911,-0.051892253423486114
ACH-000912,-0.12101613073995605
ACH-000913,-0.11121110135780167
ACH-000915,-0.1337891384970616
ACH-000916,-0.3895629442828391
ACH-000917,-0.07307523639150555
ACH-000920,0.2062992748030128
ACH-000921,0.014355366233408322
ACH-000924,0.04794528876119008
ACH-000926,-0.015275114385394462
ACH-000928,-0.0282559373055151
ACH-000929,0.11714262727180312
ACH-000932,0.03482586892388339
ACH-000935,0.06093210713996281
ACH-000936,-0.0063744954964630035
ACH-000937,0.05499735032944692
ACH-000938,-0.012508212994962277
ACH-000939,0.12954373111091208
ACH-000941,-0.011187100389740866
ACH-000943,-0.061815862057698685
ACH-000946,0.0865954683859205
ACH-000947,-0.017777641683513583
ACH-000948,-0.045636721893006
ACH-000950,0.2006102007370958
ACH-000953,-0.008835295076254784
ACH-000954,-0.2647853222462201
ACH-000957,-0.10446122792450308
ACH-000958,0.055601950385582535
ACH-000960,-0.07587496630413076
ACH-000963,-0.0842930220008381
ACH-000968,-0.14474424251801968
ACH-000969,0.10335247026224567
ACH-000972,-0.19585731938993486
ACH-000973,-0.08941527761654197
ACH-000974,-0.10290310362325536
ACH-000978,0.09678738245706
ACH-000984,0.0050310766362975535
ACH-000986,0.09981843523609812
ACH-000988,0.06236572117868355
ACH-000993,-0.13757154286251694
ACH-000994,-0.029769481029348187
ACH-000996,-0.13150828261580816
ACH-001001,-0.06770109711985026
ACH-001020,0.12999223246601238
ACH-001028,0.04872706027527562
ACH-001031,0.018360726424215268
ACH-001038,-0.02705321353697758
ACH-001048,-0.1495585981776496
ACH-001050,0.06292407894244356
ACH-001053,-0.21869803349513295
ACH-001054,-0.05363949128998408
ACH-001061,0.08536118055372806
ACH-001067,0.05718735922828979
ACH-001075,-0.03770989033620584
ACH-001096,-0.3174363026460964
ACH-001111,-0.0464901554029744
ACH-001119,0.17142863145267215
ACH-001128,0.6587126901444541
ACH-001134,-0.15362785096873974
ACH-001151,0.024706308040626814
ACH-001163,-0.13434062770274566
ACH-001164,-0.019280125336622256
ACH-001183,-0.026007615661907974
ACH-001192,0.03616903094299459
ACH-001193,-0.16694373817417113
ACH-001196,-0.060816640268064825
ACH-001197,-0.0016070461656116232
ACH-001205,0.08095182731549143
ACH-001211,0.20015865561453408
ACH-001212,-0.011531495137711052
ACH-001228,-0.05033877413274989
ACH-001232,0.029062320597327006
ACH-001239,-0.13634881852578806
ACH-001270,-0.24159336189525085
ACH-001274,-0.03791764374668306
ACH-001275,0.027196632963729758
ACH-001277,-0.1959286311600236
ACH-001278,0.017761915210360014
ACH-001280,-0.21495959088930136
ACH-001283,-0.047139198244939534
ACH-001289,-0.06097266106768327
ACH-001300,-0.1153013569162159
ACH-001301,-0.2690530724262776
ACH-001302,-0.34245754329820643
ACH-001306,0.14023781889588138
ACH-001318,-0.08884813611414208
ACH-001322,-0.06722021041809854
ACH-001328,-0.11513739033310776
ACH-001332,0.13111274318494245
ACH-001336,-0.02475859788012909
ACH-001346,0.06757371534121498
ACH-001353,-0.03206058389332171
ACH-001354,-0.013529593015902015
ACH-001367,0.10673762803037423
ACH-001368,-0.046329233726611775
ACH-001374,0.02521307310224129
ACH-001377,-0.1326730349602608
ACH-001380,-0.1252426911187629
ACH-001391,0.031144668355036195
ACH-001408,-0.047085762309752484
ACH-001430,0.0818356970087454
ACH-001431,-0.13683006631904385
ACH-001450,-0.30356291239621586
ACH-001496,0.16646214483168098
ACH-001500,-0.05692301502946965
ACH-001523,-0.02068259398063676
ACH-001532,-0.06942845350711131
ACH-001550,0.18233611371605649
ACH-001552,0.025007198196761646
ACH-001554,-0.08842662461410909
ACH-001654,-0.0936518557478922
ACH-001735,-0.1014900350099238
ACH-001736,0.08919840844621528
ACH-001737,-0.2180788404594482
ACH-001740,-0.04839425253791657
ACH-001745,0.07857573448605018
ACH-001765,-0.005728787194603479
