,BCKDK (10295)
ACH-000004,-0.13894265296788913
ACH-000005,-0.2579503763059461
ACH-000007,0.01821332740588361
ACH-000009,0.17917835208046826
ACH-000011,0.10526540843752397
ACH-000012,-0.18230967927793576
ACH-000013,-0.142236116632194
ACH-000014,-0.09068250322200108
ACH-000015,-0.1855137179620717
ACH-000017,0.07707452826287063
ACH-000018,-0.023242452100382158
ACH-000019,-0.06333277093770294
ACH-000021,-0.11507640283400215
ACH-000022,0.0006814262671556782
ACH-000025,-0.1054990086410528
ACH-000028,-0.012926780765123321
ACH-000030,0.07583129952390072
ACH-000035,-0.017308810150959444
ACH-000036,-0.011312956381199508
ACH-000037,-0.0738432576041606
ACH-000039,0.04919546994533569
ACH-000040,0.015901471363712703
ACH-000041,-0.07165338900719972
ACH-000042,0.1244535689667667
ACH-000045,-0.11952257058072625
ACH-000047,-0.01098848942451574
ACH-000052,-0.27093235352376066
ACH-000053,0.003846999019350336
ACH-000054,-0.08007124977799224
ACH-000055,0.06833896502053997
ACH-000060,-0.0951380385789986
ACH-000067,-0.023102827873863405
ACH-000070,-0.12111370658739905
ACH-000075,-0.0860489403342239
ACH-000078,0.048463292514231815
ACH-000082,-0.03700662738389416
ACH-000085,0.08283701722262142
ACH-000086,0.21424660725722156
ACH-000087,0.10176802216149393
ACH-000092,-0.0196477775816394
ACH-000095,-0.07208993833292535
ACH-000097,-0.15158257229305705
ACH-000098,-0.2108891617339984
ACH-000099,-0.06113409917447876
ACH-000108,0.1648336157291475
ACH-000113,0.09157754542446653
ACH-000116,0.10737434821416836
ACH-000118,-0.026039264650992724
ACH-000120,0.07178742187286702
ACH-000123,-0.2683283797872594
ACH-000127,-0.1326566422233706
ACH-000128,0.10357073299883847
ACH-000132,-0.0508265856814105
ACH-000133,0.008395664409135927
ACH-000137,-0.09515539781965633
ACH-000138,0.02186161401014676
ACH-000142,-0.1246917286312847
ACH-000143,-0.03244819784969313
ACH-000146,0.013640604462328487
ACH-000148,-0.04400044890982465
ACH-000150,-0.2783262929062047
ACH-000152,0.09024039731020238
ACH-000153,-0.06835021753060487
ACH-000159,0.05091701746423628
ACH-000160,0.005269329881204596
ACH-000163,0.016604626272877447
ACH-000167,0.1834166003265182
ACH-000168,-0.019821582974948744
ACH-000169,0.049045093124586096
ACH-000178,-0.04823988486832032
ACH-000183,0.06254523964425864
ACH-000188,0.02038596337534037
ACH-000189,-0.3426233022592484
ACH-000190,0.13703189462276968
ACH-000198,-0.07669332017769243
ACH-000203,-0.2727078656886396
ACH-000204,0.011437077209186334
ACH-000206,-0.09435107281584716
ACH-000207,0.0954005890272959
ACH-000208,0.1039339939002581
ACH-000210,0.12607921065592348
ACH-000211,0.007894215553125295
ACH-000215,-0.0927302580810598
ACH-000221,-0.15808926775830706
ACH-000222,0.0448206857191328
ACH-000223,-0.14375820538712955
ACH-000226,-0.057753015962982275
ACH-000227,-0.060953835737926135
ACH-000228,-0.2004368325635711
ACH-000231,0.00383147297052246
ACH-000232,-0.040383092275569465
ACH-000233,-0.029463582590994394
ACH-000234,0.03199149382847407
ACH-000235,-0.035926517349968205
ACH-000237,0.0007389199836914165
ACH-000238,0.05583983277876866
ACH-000242,-0.08240353148894322
ACH-000243,-0.10710506445817293
ACH-000244,0.0550902540019704
ACH-000246,-0.0263998752476372
ACH-000248,-0.10771230662378542
ACH-000250,-0.11126879737531484
ACH-000251,0.020562537035845343
ACH-000252,-0.2611986349226373
ACH-000253,0.22030541555225447
ACH-000255,-0.1273513772344464
ACH-000256,-0.04125088542140913
ACH-000257,-0.02125469789236362
ACH-000258,0.21129633328455005
ACH-000259,0.01697940169556594
ACH-000260,0.014625560478693154
ACH-000261,-0.09627337423666747
ACH-000262,-0.31918437743050165
ACH-000263,0.3441160867663625
ACH-000264,0.03066072144843285
ACH-000265,-0.15115467343339986
ACH-000266,-0.013571870066627521
ACH-000272,0.0678274314700328
ACH-000274,-0.03317334581325866
ACH-000277,0.05270340586264193
ACH-000278,-0.02554135096089617
ACH-000279,0.04431415628143619
ACH-000280,-0.01166635027934078
ACH-000281,0.026357691053656575
ACH-000288,-0.09771363910312947
ACH-000291,-0.04012879877103158
ACH-000293,-0.05097475107386288
ACH-000294,-0.15659457393570606
ACH-000295,0.031013794887409105
ACH-000296,-0.1965615814225995
ACH-000302,-0.05530798588543004
ACH-000304,0.00734963248238135
ACH-000307,-0.11793164731796775
ACH-000308,-0.1184372827447679
ACH-000310,-0.2330440487659211
ACH-000311,0.03329241925735585
ACH-000312,-0.017207046797496368
ACH-000315,-0.011407525576298087
ACH-000316,-0.3024402309481229
ACH-000317,-0.06471645498136114
ACH-000318,0.007855410227595564
ACH-000319,-0.02963583992460825
ACH-000320,-0.1737905392454131
ACH-000322,-0.2154262266326968
ACH-000323,0.005699941098620903
ACH-000324,-0.03636826776479042
ACH-000329,0.028424120620317513
ACH-000330,-0.2083830473949844
ACH-000331,-0.08492523654629598
ACH-000332,-0.011334343475272688
ACH-000334,-0.1388387742109339
ACH-000335,-0.12741593740555374
ACH-000336,-0.15844016678413594
ACH-000337,-0.16708124628412885
ACH-000338,-0.6502071504987681
ACH-000339,-0.14264241729959834
ACH-000341,0.08661888796221076
ACH-000348,-0.05581936805122531
ACH-000350,-0.10021528407781534
ACH-000352,-0.01001130472119788
ACH-000356,-0.20177613976293507
ACH-000361,-0.14985683980221856
ACH-000362,-0.1638641947705394
ACH-000363,-0.052985454146441915
ACH-000364,-0.1838570610049513
ACH-000365,-0.09920596635189337
ACH-000366,-0.04948643501007825
ACH-000368,0.05042665256336474
ACH-000374,-0.09916926919868801
ACH-000375,-0.1439579181891983
ACH-000376,0.07121600518374507
ACH-000381,-0.025595028798618004
ACH-000383,-0.039463257544388584
ACH-000387,-0.13586635373301936
ACH-000389,-0.037894373388991084
ACH-000390,-0.018740394075945452
ACH-000393,0.037511050632347866
ACH-000395,0.11350905593684996
ACH-000396,-0.42158311674191296
ACH-000397,-0.05122341023731074
ACH-000401,-0.033916536984675644
ACH-000402,-0.19547811371834525
ACH-000403,0.0005417235367994515
ACH-000404,0.02634639562362996
ACH-000406,-0.07036526556593882
ACH-000407,-0.07156203991228717
ACH-000408,-0.016355443941414055
ACH-000410,-0.07648345457729706
ACH-000411,0.00027187774203807434
ACH-000414,-0.03478082953076498
ACH-000415,-0.1044212786335065
