,ISM1 (140862)
ACH-000004,0.15471860379519334
ACH-000005,0.08184483696650795
ACH-000007,0.3315209267396164
ACH-000009,0.2059408563792406
ACH-000011,0.1094012676252047
ACH-000012,0.014865651844310518
ACH-000013,0.07186520982554123
ACH-000014,0.09305939255993297
ACH-000015,0.1901889253886041
ACH-000017,0.13945040360325026
ACH-000018,0.2372633920948176
ACH-000019,0.10941103885602084
ACH-000021,0.04134689932058544
ACH-000022,0.15664508949991182
ACH-000025,-0.07215771077336168
ACH-000028,0.12483821973550772
ACH-000030,0.10849517844120668
ACH-000035,0.029726472830404294
ACH-000036,0.1327544992639259
ACH-000037,0.04728547926383973
ACH-000039,0.229040098662709
ACH-000040,-0.025416232458649
ACH-000041,0.04219582883104443
ACH-000042,0.02516706564465618
ACH-000045,0.1221144696468667
ACH-000047,0.11581842766581242
ACH-000052,-0.04301363010447528
ACH-000053,0.032635309316100765
ACH-000054,0.1259487975433498
ACH-000055,0.0791013976028759
ACH-000060,0.14923009819858438
ACH-000067,0.08154297698436028
ACH-000070,0.1154923161216519
ACH-000075,0.11936442896740306
ACH-000078,0.17578680451614628
ACH-000082,-0.004263012097569737
ACH-000085,0.056038716360112505
ACH-000086,0.1915053103283532
ACH-000087,0.3376004267011921
ACH-000092,0.06371080458255689
ACH-000095,0.038447262389051134
ACH-000097,-0.00825496212888473
ACH-000098,0.048399390971244016
ACH-000099,0.11375572426463965
ACH-000108,-0.016822083416859316
ACH-000113,0.14773237146129448
ACH-000116,0.07183332803434338
ACH-000118,0.07255201528504812
ACH-000120,0.11900242320666353
ACH-000123,0.166699706145593
ACH-000127,0.1837629274661412
ACH-000128,-0.046356590206168335
ACH-000132,0.07199443862370097
ACH-000133,0.18451626507563207
ACH-000137,0.0012792460643415346
ACH-000138,0.15443005176897934
ACH-000142,0.10503246357661064
ACH-000143,0.05442132538399978
ACH-000146,0.16076016414121327
ACH-000148,-0.039555831680346834
ACH-000150,0.1668886055781399
ACH-000152,0.15024227695601558
ACH-000153,-0.0129306717053736
ACH-000159,0.1629817195798481
ACH-000160,0.059977023558826975
ACH-000163,0.15267400050933286
ACH-000167,-0.018015793742177624
ACH-000168,0.053474616372294566
ACH-000169,-0.01789517877579163
ACH-000178,0.11709939577357302
ACH-000183,-0.09844870022572816
ACH-000188,0.17951148274991438
ACH-000189,0.31817458691939426
ACH-000190,0.18998478374586714
ACH-000198,0.22564403339501654
ACH-000203,0.17150126360911014
ACH-000204,0.13240912901314614
ACH-000206,0.22757035150709226
ACH-000207,-0.06413344321696328
ACH-000208,0.016654417582504563
ACH-000210,0.3371681534489344
ACH-000211,0.12318232846958095
ACH-000215,0.09049448892508437
ACH-000221,0.00661245978722258
ACH-000222,0.08246956176467707
ACH-000223,0.23340479512729134
ACH-000226,0.05086924362898595
ACH-000227,0.17249154363684574
ACH-000228,0.1880317818360454
ACH-000231,0.09013246296838767
ACH-000232,-0.017493195601296484
ACH-000233,0.1702940615362274
ACH-000234,-0.011835761819953043
ACH-000235,0.07582300432085086
ACH-000237,0.03905324370577935
ACH-000238,0.01656507992727449
ACH-000242,-0.09956494339973436
ACH-000243,0.09667816984227083
ACH-000244,0.05053281040902388
ACH-000246,0.08374413650788351
ACH-000248,0.20545992741837946
ACH-000250,0.1247317557090106
ACH-000251,-0.021265168614651744
ACH-000252,0.08091167953686844
ACH-000253,0.07189894143943178
ACH-000255,-0.0612872060285679
ACH-000256,0.21029394471820895
ACH-000257,-0.15913522535865854
ACH-000258,0.017877118373333344
ACH-000259,0.08067242513556927
ACH-000260,0.07353353337308746
ACH-000261,0.09370158921468093
ACH-000262,0.4861606300948171
ACH-000263,0.11365638051508653
ACH-000264,0.002713736441974571
ACH-000265,0.04533274850737102
ACH-000266,0.11963154297749168
ACH-000272,-0.01198617558168201
ACH-000274,0.1227322548802966
ACH-000277,0.021475792468418683
ACH-000278,0.05062817141990615
ACH-000279,0.20114817984232705
ACH-000280,0.11249783953000586
ACH-000281,0.11302907760204907
ACH-000288,0.11517947063038585
ACH-000291,0.06324478838209628
ACH-000293,0.059158981021390764
