,FPGS (2356)
ACH-000265,-0.2767501889426325
ACH-000266,-0.3406437410066913
ACH-000272,-0.580558894484107
ACH-000274,-0.3156235474232095
ACH-000277,-0.6870197581989386
ACH-000278,-0.3228442131462664
ACH-000279,-0.7669461684613322
ACH-000280,-0.16423226251542306
ACH-000281,-0.4649523231462438
ACH-000288,-0.15854689783497591
ACH-000291,-0.16937408488534186
ACH-000293,-0.2876236843639575
ACH-000294,-0.5385571838695413
ACH-000295,-0.8197735077914563
ACH-000296,-0.17261723684333866
ACH-000302,-0.20960778583842352
ACH-000304,-0.6424847836129932
ACH-000307,-0.5256548537935543
ACH-000308,-0.30576219735988136
ACH-000310,-0.314398579121173
ACH-000311,-0.4974413136695947
ACH-000312,-0.4254959660270608
ACH-000315,-0.749615950448716
ACH-000316,-0.3683188871839356
ACH-000317,-0.5452881734652438
ACH-000318,-0.20911275877427574
ACH-000319,-0.5055653239626451
ACH-000320,-0.004576636816612207
ACH-000322,-0.3611746754369997
ACH-000323,-0.17414518894434505
ACH-000324,-0.2737489024640143
ACH-000329,-0.26833534477364945
ACH-000330,-0.6109276361282651
ACH-000331,0.008582756764521731
ACH-000332,-0.11149861678324956
ACH-000334,-0.5639314875549709
ACH-000335,-0.5225352279663743
ACH-000336,-0.17699081460736188
ACH-000337,-0.5537693324096715
ACH-000338,-0.32098516227350343
ACH-000339,-0.6483532665051379
ACH-000341,-0.31654029577785153
ACH-000348,-0.32390001449874256
ACH-000350,-0.29534973550969607
ACH-000352,-0.5196971033172806
ACH-000356,-0.5737076436146122
ACH-000361,-0.5146819695991788
ACH-000362,-0.5331962234999279
ACH-000363,-0.43240569482116936
ACH-000364,-0.3078345280221298
ACH-000365,-0.6980036864163859
ACH-000366,-0.41879654022177176
ACH-000368,-0.2689680813133675
ACH-000374,-0.10470318285215158
ACH-000375,-0.4880869412175477
ACH-000376,-0.16318076035519985
ACH-000381,-0.6055892631586619
ACH-000383,-0.6659092928767273
ACH-000387,-0.6576838693996881
ACH-000389,-0.08701170191970199
ACH-000390,-0.5592264182491534
ACH-000393,-0.4380716028371163
ACH-000395,-0.6224140887520073
ACH-000396,-0.5948220738882181
ACH-000397,-0.32568985102353004
ACH-000401,-0.8387851312668764
ACH-000402,-0.6646254086546564
ACH-000403,-0.17212246226184594
ACH-000404,-1.0525907105438652
ACH-000406,-0.799293960301654
ACH-000407,-0.42306140230592426
ACH-000408,-0.10639630834504088
ACH-000410,-0.18203748840178668
ACH-000411,-0.4624214757663242
ACH-000414,-0.4097630788642171
ACH-000415,-0.29126819917560764
ACH-000416,-0.7206343780522193
ACH-000420,-0.3920346173215535
ACH-000421,-0.6429628715369093
ACH-000424,-0.1467580928525365
ACH-000425,-0.5023682768649428
ACH-000426,-0.4090301938905114
ACH-000427,-0.3559660814010065
ACH-000433,-0.34788395106480724
ACH-000435,-0.9166499343659688
ACH-000436,-0.4289275327830844
ACH-000444,-0.4280080675216314
ACH-000445,-0.16755926931838536
ACH-000448,-0.5123082468125459
ACH-000450,-0.4598754274552882
ACH-000452,-0.25385326007823616
ACH-000454,-0.4349950398542309
ACH-000458,-0.2160668762358476
ACH-000459,-0.2497597177994344
ACH-000460,-0.6965638311728477
ACH-000461,-0.39730873813957895
ACH-000463,-0.13643921656297908
ACH-000464,-0.3595167955431269
ACH-000466,-0.3216822877311422
ACH-000467,-0.7040566190253043
ACH-000468,-0.2366561444232416
ACH-000469,-0.2940516709854234
ACH-000470,-0.35702899110366426
ACH-000471,-0.32488181103899194
ACH-000472,-0.2598390421553381
ACH-000473,-0.2512589895001687
ACH-000475,-0.14071174876781664
ACH-000476,-0.4755975360551468
ACH-000477,-0.2854511020142605
ACH-000479,-0.4608044937426836
ACH-000480,0.036131372951756544
ACH-000481,-0.4732197032517405
ACH-000483,-0.5084309958846441
ACH-000484,-0.3140306241975021
ACH-000485,-0.43240130900501705
ACH-000486,-0.3056488110763837
ACH-000487,-0.472662416840197
ACH-000488,-0.0979911584336964
ACH-000490,-0.2113810508360616
ACH-000491,-0.7932086014558227
ACH-000495,-0.34791613593281107
ACH-000496,-0.44635994808592977
ACH-000499,-0.3487642770303197
ACH-000500,-0.2326629475003119
ACH-000502,-0.7066202390717845
ACH-000503,-0.5618993353651562
ACH-000505,-0.22098018924355775
ACH-000507,-0.8292496976273095
ACH-000510,-0.5011407515893347
ACH-000511,-0.2396307484068683
ACH-000512,-0.6809262222965478
ACH-000516,-0.3073066399180675
ACH-000517,-0.4706523386238855
ACH-000518,-0.2078671811982334
ACH-000520,-0.35579532602750824
ACH-000521,-0.293884830183311
ACH-000522,-0.4952263625486482
ACH-000524,-0.29857667593771153
ACH-000527,-0.19295181491231173
ACH-000528,-0.21315861152048984
ACH-000537,-0.39858525165766695
ACH-000541,-0.31932992969505464
ACH-000542,-0.41526698607178814
ACH-000544,-0.30929669674908417
ACH-000545,-0.15790570287943326
ACH-000547,0.0013206120041985641
ACH-000548,-0.3996766500302912
ACH-000549,-0.09472001757909887
ACH-000550,-0.42925666133035295
ACH-000552,-0.2456232575134869
ACH-000556,-0.5503584806100127
ACH-000557,-0.7372739061518402
ACH-000569,-0.1698343049080206
ACH-000570,-0.2442224691602934
ACH-000571,-0.2822295509939169
ACH-000573,-0.5445915367028455
ACH-000576,-0.7439935942179039
ACH-000579,-0.8369072242877215
ACH-000580,-0.26104882401825
ACH-000584,-0.29122072066864074
ACH-000585,-0.17483940229076214
ACH-000588,-0.6886140659105873
ACH-000589,-0.14479693164455387
ACH-000591,-0.5637221928423132
ACH-000593,-0.3410894282332765
ACH-000600,-0.3745816231092977
ACH-000601,-0.6349383175525598
ACH-000605,-0.4019388364568598
ACH-000606,-0.10420174745752386
ACH-000608,-0.4615013196143397
ACH-000614,-0.7739573034690151
ACH-000616,-0.2347018426683796
ACH-000618,-0.39726310428116135
ACH-000619,-0.3746055085463353
ACH-000620,-0.15965640654802235
ACH-000621,-0.9195607271381799
ACH-000622,-0.5468688694234821
ACH-000623,-0.33646615218193593
ACH-000624,-0.6562370206045268
ACH-000627,-0.3661154154400003
ACH-000630,-0.12437127746355152
ACH-000631,-0.4194496408711855
ACH-000632,-0.24642124261697296
ACH-000633,-0.30805212733493786
ACH-000637,-0.17301071436648885
ACH-000638,-0.32928214065805633
ACH-000646,-0.4668232950699139
ACH-000647,-0.3249427880919785
ACH-000648,-0.3711881940238632
ACH-000649,-0.17014187512377646
ACH-000651,-0.1889720000947377
ACH-000652,-0.7607834624306536
ACH-000653,-0.43356654675815537
ACH-000657,-0.18049855460292027
ACH-000658,-0.6374352907685811
ACH-000661,-0.5158959093917859
ACH-000662,-0.2521077388143707
ACH-000663,-0.650310179998277
ACH-000665,-0.2904257157325431
ACH-000671,-0.16119040842711088
ACH-000672,-0.4520783314342851
ACH-000673,-0.2311597002755759
ACH-000676,-0.7708570674824832
ACH-000677,-0.3583234021177235
ACH-000681,-0.2903281555107628
ACH-000683,-0.32125861679534
ACH-000684,-0.236504451774906
ACH-000688,-0.3190992478151833
ACH-000693,-0.039615275430174415
ACH-000694,-0.17746986591041342
ACH-000695,-0.5694903907676461
ACH-000696,-0.0888794100959317
ACH-000697,-0.570884303941254
ACH-000699,-0.3351521930118989
ACH-000701,-0.29590401526200355
ACH-000706,-0.5216815026088866
ACH-000711,-0.6002738382515345
ACH-000713,-0.7258910274666605
ACH-000714,-0.3590376438558609
ACH-000718,-0.3983505588970575
ACH-000720,-0.2849939199324519
ACH-000721,-0.6098898151002151
ACH-000724,-0.2978163995332409
ACH-000725,-0.453365668375859
ACH-000732,-0.22187492904649936
ACH-000734,-0.3604263156379373
ACH-000735,-0.29390585365645994
ACH-000736,-0.5019961848716699
ACH-000738,-0.1402803188061451
ACH-000746,-0.489325065250614
ACH-000747,-0.4013110951320746
ACH-000748,-0.19485286028570611
ACH-000753,-0.5921883176201783
ACH-000756,-0.27454630081067544
ACH-000757,-0.3327481062144074
ACH-000758,-0.5945043527176902
ACH-000760,-0.5267442204541687
ACH-000762,-0.3729644756335357
ACH-000763,-0.3741173738708045
ACH-000764,-0.3852099191125516
ACH-000765,-0.6474117745032769
ACH-000766,-0.33788105573397337
ACH-000767,-0.3646054052791992
ACH-000768,-0.7003663016363256
ACH-000769,-0.3016614752331801
ACH-000770,-0.6054763190837534
ACH-000771,-0.1210276664321573
ACH-000773,-0.5237161580845542
ACH-000776,-0.22058343932261454
ACH-000777,-0.1681215157914955
ACH-000778,-0.20344452028299195
ACH-000781,-0.5579028845966104
ACH-000782,-0.3879474287322587
ACH-000783,-0.2846333511211612
ACH-000784,-0.28974753699546096
ACH-000785,-0.6169973064711864
ACH-000787,-0.15896502378057614
ACH-000788,-0.35920740355115005
ACH-000791,-0.7011375637871257
ACH-000792,-0.18325159339910504
ACH-000794,-0.18438572966492975
ACH-000796,-0.09202012318327382
ACH-000798,-0.3712301784670926
ACH-000799,-0.34744918436501016
ACH-000800,-0.17108172856705905
ACH-000802,-0.2359806540909093
ACH-000804,-0.3730629314601191
ACH-000805,-0.2499116813611756
ACH-000809,-0.3329861595654346
ACH-000810,-0.4930551609203141
ACH-000811,-0.3296302367647853
ACH-000817,-0.6673782817078822
ACH-000819,-0.2338753091137488
ACH-000820,-0.2958921116195003
ACH-000821,-0.6808781115693101
ACH-000822,-0.4786893650445553
ACH-000823,-0.3977900812627404
ACH-000824,-0.2714341946383157
ACH-000827,-0.15516778571162146
ACH-000829,-0.2810883675245324
ACH-000831,-0.4953195606090618
ACH-000832,-0.052052376885902016
ACH-000833,-0.67854192664473
ACH-000834,-0.28964513595616265
ACH-000835,-0.3311913244510663
ACH-000836,-0.44642277917451945
ACH-000837,-0.6013023008993812
ACH-000838,-0.5291633879847331
ACH-000839,-0.0790862654545515
ACH-000840,-0.27468374875673435
ACH-000841,-0.4886516675413493
ACH-000843,-0.7274148394292231
ACH-000846,-0.3360712757938672
ACH-000847,-0.2538756000004869
ACH-000848,-0.4942046883363943
ACH-000849,-0.7664122718061227
ACH-000851,-0.7307887715961201
ACH-000855,-0.29751663485921065
ACH-000856,-0.5598392168407188
ACH-000858,-0.18730627861106797
ACH-000859,-0.641440299781443
ACH-000861,-0.1643402837622454
ACH-000862,-0.2246390611252956
ACH-000865,-0.14764314453337862
ACH-000866,-0.6085220699682414
ACH-000867,-0.4277987771031182
ACH-000869,-0.3506819238769947
ACH-000872,-0.5272149014688494
ACH-000873,-0.4638164867863601
ACH-000876,-0.5530328011383571
ACH-000878,-0.4302415513917001
ACH-000880,-0.17171317632716152
ACH-000881,-0.3182995269470584
ACH-000882,-0.4318352327365091
ACH-000884,-0.31985750431657595
ACH-000885,-0.5271391842669075
ACH-000887,-0.3143601879921148
ACH-000889,-0.5947887824051586
ACH-000896,-0.5519692213381185
ACH-000898,-0.5141534698093795
ACH-000900,-0.17302759273953947
ACH-000901,-0.3780611205395584
ACH-000905,-0.3178866629108082
ACH-000906,-0.2813752510070676
ACH-000907,-0.0692177354085708
ACH-000910,-0.6383753903200267
ACH-000911,0.00594543530490651
ACH-000912,-0.33819645905430984
ACH-000913,-0.4411084436047317
ACH-000915,-0.3440227770427236
ACH-000916,-1.162437113365739
ACH-000917,-0.6357806000972572
ACH-000920,-0.17780100986351954
ACH-000921,-0.593441873972932
ACH-000924,-0.4256079484427428
ACH-000926,-0.3868649711415151
ACH-000928,-0.3551196193137231
ACH-000929,-0.30788004751868603
ACH-000932,-0.7616952746833807
ACH-000935,-0.2070629285476199
ACH-000936,-0.3250907512029204
ACH-000937,-0.7084327745261438
ACH-000938,-0.6054473429694142
ACH-000939,-0.25201934142111193
ACH-000941,-0.2741150958363661
ACH-000943,-0.1088967029586837
ACH-000946,-0.4313465961436408
ACH-000947,-0.3752077796183225
ACH-000948,-0.41725979390679824
ACH-000950,0.04113046008969087
ACH-000953,-0.6910617017353066
ACH-000954,-0.3329649238951084
ACH-000957,-0.4860347343317961
ACH-000958,-0.6066403966989804
ACH-000960,-0.6903660453022695
ACH-000963,-0.3137918589124072
ACH-000968,-0.2926373343972644
ACH-000969,-0.3822592079247399
ACH-000972,-0.40971969983548207
ACH-000973,-0.16222433058584634
ACH-000974,-0.2817221300396496
ACH-000978,-0.282626291636832
ACH-000984,-0.28437813195046
ACH-000986,-0.5781330568947803
ACH-000988,-0.2138387671921026
ACH-000993,-0.3741077942625354
ACH-000994,-0.6409538092469443
ACH-000996,-0.20150796229105897
ACH-001001,-0.4768189548117978
ACH-001020,-0.2779128628826093
ACH-001028,-0.2380025770717722
ACH-001031,-0.3233292330470631
ACH-001038,-0.5142813206772107
ACH-001048,-0.5456077237998136
ACH-001050,-0.1514610596372778
ACH-001053,-0.3154509357432186
ACH-001054,-0.5198902655771794
ACH-001061,-0.6057935951808642
ACH-001067,-0.2359807650131924
ACH-001075,-0.23673420556088198
ACH-001096,-0.3799206040887843
ACH-001111,-0.5901792148421929
ACH-001119,-0.5547226555340735
ACH-001128,-0.2801606770970603
ACH-001134,-0.653667060561507
ACH-001151,-0.8632447244850512
ACH-001163,-0.7848804738329825
ACH-001164,-0.2371229111129831
ACH-001183,-0.2563384014965239
ACH-001192,-0.4428561519797428
ACH-001193,-0.3992266153518539
ACH-001196,-0.2978119556804327
ACH-001197,-0.5376153137755182
ACH-001205,-0.48898423045989603
ACH-001211,-0.6734814117590492
ACH-001212,-0.09078675884541253
ACH-001228,-0.4040499611051684
ACH-001232,-0.13229358352039972
ACH-001239,-0.4717143475303149
ACH-001270,-0.436687009322136
ACH-001274,-0.3538639669335525
ACH-001275,-0.2875792812991632
ACH-001277,0.036006325036697394
ACH-001278,-0.2900688995735446
ACH-001280,-0.18701892108448412
ACH-001283,-0.32311422323833233
ACH-001289,-0.6156919467695577
ACH-001300,-0.20947351145338924
ACH-001301,-0.08559945726625902
ACH-001302,-0.2955543961367824
ACH-001306,-0.29861690469271196
ACH-001318,-0.17423089983279705
ACH-001322,0.0070760645359359406
ACH-001328,-0.11630630544615266
ACH-001332,-0.26616547033858523
ACH-001336,-0.11955064875833316
ACH-001346,-0.12338672047211845
ACH-001353,-0.3072809417463919
ACH-001354,-0.6284754789136644
ACH-001367,-0.6236848634951999
ACH-001368,-0.4639313238579052
ACH-001374,-0.3814315437573134
ACH-001377,-0.13394987335173902
ACH-001380,-0.22316857530741294
ACH-001391,-0.4809648966700008
ACH-001408,-0.55816288541092
ACH-001430,-0.3734666265843128
ACH-001431,-0.6096159567881053
ACH-001450,-0.7399950187852952
ACH-001496,-0.5898059958075852
ACH-001500,-0.34261427466026645
ACH-001523,-0.32235362295424075
ACH-001532,-0.10630046626436417
ACH-001550,-0.33820026826946115
ACH-001552,-0.26552916856504105
ACH-001554,-0.44951415456533583
ACH-001654,-0.13012708938984988
ACH-001735,-0.6819372744518051
ACH-001736,-0.6917981309559992
ACH-001737,-0.2514054361014449
ACH-001740,-0.4949303243163838
ACH-001745,-0.2499075906948959
ACH-001765,-0.3925086104917676
