,DLST (1743)
ACH-000450,-0.11432752341408516
ACH-000452,-0.2368750976587628
ACH-000454,-0.7357871695453431
ACH-000458,-0.18621238227051454
ACH-000459,-0.5987456558150767
ACH-000460,-0.22270076011168016
ACH-000461,-0.13231682610881332
ACH-000463,-0.006658115385205639
ACH-000464,-0.241385783361683
ACH-000466,-0.19805519187239484
ACH-000467,-0.3740700733858999
ACH-000468,-0.2894679588207435
ACH-000469,-0.05645590599718611
ACH-000470,-0.17746901255973505
ACH-000471,-0.5487443084862321
ACH-000472,-0.18805100659250806
ACH-000473,-0.1963997561314116
ACH-000475,-0.19047716562911146
ACH-000476,-0.5959105666741455
ACH-000477,-0.375664193085195
ACH-000479,-0.578452907047875
ACH-000480,-0.09698392046991818
ACH-000481,-0.443996256683858
ACH-000483,-0.1958407708204248
ACH-000484,-0.5616134182838627
ACH-000485,-0.2563992949511215
ACH-000486,-0.4245788910889444
ACH-000487,-0.6639191820956383
ACH-000488,-0.2291188887814987
ACH-000490,-0.1159951466471828
ACH-000491,-0.3483652477155878
ACH-000495,-0.34548277275625955
ACH-000496,-0.2138297478237441
ACH-000499,-0.38320590644259256
ACH-000500,-0.2059051127536824
ACH-000502,-0.36375678451751786
ACH-000503,-0.3621219801997903
ACH-000505,-0.3111887178439253
ACH-000507,-0.17588210742164434
ACH-000510,-0.05775564631911046
ACH-000511,-0.23146697993210674
ACH-000512,-0.5363159042371282
ACH-000516,-0.2376443755922984
ACH-000517,-0.4886102338786888
ACH-000518,-0.41049376707285984
ACH-000520,-0.12678669285507738
ACH-000521,-0.29439054244124657
ACH-000522,-0.2749150856731709
ACH-000524,-0.12728646336667873
ACH-000527,-0.25284194084149203
ACH-000528,-0.3755722010945196
ACH-000537,-0.2591620852952805
ACH-000541,-0.7204704758895935
ACH-000542,-0.20128505110755895
ACH-000544,-0.33165737357660724
ACH-000545,-0.3721444446511614
ACH-000547,-0.11991938414050772
ACH-000548,-0.33129720582872896
ACH-000549,-0.23235305092946876
ACH-000550,-0.479153901300266
ACH-000552,-0.4149790919842587
ACH-000556,-0.28923470087745856
ACH-000557,-0.5369961580190185
ACH-000569,-0.030634535531593145
ACH-000570,-0.20342391499150334
ACH-000571,-0.276825941458162
ACH-000573,-0.490539572665573
ACH-000576,-0.4821472289112147
ACH-000579,-0.4343549005725003
ACH-000580,-0.9424719155260716
ACH-000584,-0.5192949285076003
ACH-000585,-0.060692450846140035
ACH-000588,-0.3793936699969389
ACH-000589,-0.27660542391730264
ACH-000591,-0.19692084716096286
ACH-000593,-0.14352786688468352
ACH-000600,-0.2651574596328737
ACH-000601,-0.3735379078837216
ACH-000605,-0.16933274526694886
ACH-000606,-0.19656816560869536
ACH-000608,-0.20001512898229226
ACH-000614,-0.4863532626384514
ACH-000616,-0.17210856345266767
ACH-000618,-0.3056735868425796
ACH-000619,-0.5440233678808737
ACH-000620,-0.30661849968850163
ACH-000621,-0.3807863846410426
ACH-000622,-0.21687735506781175
ACH-000623,-0.13790802264386154
ACH-000624,-0.7203091317270209
ACH-000627,-0.1896628753264468
ACH-000630,-0.22284959146093106
ACH-000631,-0.23328390052114506
ACH-000632,-0.3563228998353145
ACH-000633,-0.12324344453936195
ACH-000637,-0.25682938948950923
ACH-000638,-0.3980869249913359
ACH-000646,-0.3705679742556235
ACH-000647,-0.275369124889387
ACH-000648,-0.5260689482729177
ACH-000649,-0.10695564792448692
ACH-000651,-0.3665243139208392
ACH-000652,-0.4444392174391935
ACH-000653,-0.5684478452058127
ACH-000657,-0.2774739445149038
ACH-000658,-0.6165379506637716
ACH-000661,-0.27921365119358016
ACH-000662,-0.2897506961899167
ACH-000663,-0.3202300697053579
ACH-000665,-0.13209436660210735
ACH-000671,-0.282266627766028
ACH-000672,-0.8034392822026178
ACH-000673,-0.16285473736642758
ACH-000676,-0.5312655181292645
ACH-000677,-0.3862194962815503
ACH-000681,-0.004045111380969921
ACH-000683,-0.13999413997101434
ACH-000684,-0.4418648184162661
ACH-000688,-0.13336931376884356
ACH-000693,-0.21188286107832865
ACH-000694,-0.22888201882543055
ACH-000695,-0.31555240841174137
ACH-000696,-0.28791461137379604
ACH-000697,-0.31039347962804303
ACH-000699,-0.031141525097243564
ACH-000701,-0.044562327817544566
ACH-000706,-0.3069974661866657
ACH-000711,-0.5094831009052267
ACH-000713,-0.3303936018597156
ACH-000714,-0.5547223678723703
ACH-000718,-0.2841099462306863
ACH-000720,-0.02478770345184334
ACH-000721,-0.4579215891608445
ACH-000724,-0.2851768283823109
ACH-000725,-0.2638084600074556
ACH-000732,-0.4764068873138302
ACH-000734,-0.09829759520768833
ACH-000735,-0.229878788426014
ACH-000736,-0.4851683288574885
ACH-000738,-0.10204330658291692
ACH-000746,-0.3438156401182657
ACH-000747,-0.4398442465240625
ACH-000748,0.10061871189113047
ACH-000753,-0.5133658748355817
ACH-000756,0.07928514420659788
ACH-000757,-0.2389882610759904
ACH-000758,-0.42013329128442106
ACH-000760,-0.283941882373395
ACH-000762,-0.2901931596307423
ACH-000763,-0.8832687528760541
ACH-000764,-0.3983432672996137
ACH-000765,-0.7898240708249304
ACH-000766,-0.2050553347246378
ACH-000767,-0.4621588330196573
ACH-000768,-0.5639501542112448
ACH-000769,-0.20524429002180067
ACH-000770,-0.4792431987356885
ACH-000771,-0.1296606800587272
ACH-000773,-0.43230810811259934
ACH-000776,-0.2641941629542721
ACH-000777,-0.36074916265294027
ACH-000778,-0.3032938030486898
ACH-000781,-0.24773902052902635
ACH-000782,-0.6253574142115501
ACH-000783,-0.06174398455698225
ACH-000784,-0.15148894044456826
ACH-000785,-0.24426277760630474
ACH-000787,-0.398116442486638
ACH-000788,-0.33452571921412216
ACH-000791,-0.29746220280511165
ACH-000792,-0.18551238305354584
ACH-000794,-0.3248906915728841
ACH-000796,-0.2818170379329241
ACH-000798,-0.16110954874422712
ACH-000799,-0.25795582962679997
ACH-000800,-0.6000328325393884
ACH-000802,-0.01290410970423634
ACH-000804,-0.5509324966817718
ACH-000805,-0.04918315449934594
ACH-000809,-0.4262890417471981
ACH-000810,-0.7657135996580282
ACH-000811,-0.21678324855467124
ACH-000817,-0.7250206669080912
ACH-000819,-0.21124229880847026
ACH-000820,-0.4207655963157764
ACH-000821,-0.7851026813981837
ACH-000822,-0.3177481986309458
ACH-000823,-0.3034580456038907
ACH-000824,-0.00998205131922715
ACH-000827,-0.2697340218169421
ACH-000829,-0.4389836551044645
ACH-000831,-0.4215001909606166
ACH-000832,-0.4551123360417783
ACH-000833,-0.4775665040603386
ACH-000834,0.0502816656656522
ACH-000835,-0.3170822469292664
ACH-000836,0.15464290980840986
ACH-000837,-0.3151276929473724
ACH-000838,-0.6757237190939138
ACH-000839,-0.11111680355981256
ACH-000840,-0.4744346744821056
ACH-000841,-0.17378223325910244
ACH-000843,-0.5519791077799235
ACH-000846,-0.1803729584371617
ACH-000847,-0.08712614709908938
ACH-000848,-0.17051002199436155
ACH-000849,-0.444422398945817
ACH-000851,-0.5381819637836
ACH-000855,-0.562962660725495
ACH-000856,-0.3938569852170312
ACH-000858,-0.08260863382107925
ACH-000859,-0.5055370050532857
ACH-000861,-0.11005381685120767
ACH-000862,-0.2472757286962679
ACH-000865,-0.17933806611440414
ACH-000866,-0.5161383495745958
ACH-000867,-0.2295895310176869
ACH-000869,-0.32777906578871063
ACH-000872,-0.5453032121007492
ACH-000873,-0.292296397032209
ACH-000876,-0.5503194246609389
ACH-000878,-0.7168001403096078
ACH-000880,-0.407054995560029
ACH-000881,-0.428465330402594
ACH-000882,-0.5348794172927
ACH-000884,-0.2813244470224662
ACH-000885,-0.4114548774632751
ACH-000887,-0.3491037927945713
ACH-000889,-0.5349414115037365
ACH-000896,-0.7079691647712313
ACH-000898,-0.2971368402261668
ACH-000900,-0.35913404403859644
ACH-000901,-0.11753604603256262
ACH-000905,-0.13356904598107672
ACH-000906,-0.5195769653984368
ACH-000907,-0.2281878818687427
ACH-000910,-0.3116178812599435
ACH-000911,-0.6009239592532265
ACH-000912,-0.5252218688988529
ACH-000913,-0.15024204177523748
ACH-000915,-0.2768891164134573
ACH-000916,-0.6668552585713055
ACH-000917,-0.5033709760172577
ACH-000920,-0.6151040539589855
ACH-000921,-0.5646200826639557
ACH-000924,-0.21351336100286888
ACH-000926,-0.2346086660749567
ACH-000928,-0.2090042263270034
ACH-000929,-0.272478571164098
ACH-000932,-0.3471774117620717
ACH-000935,-0.15197536615664062
ACH-000936,-0.3189761216479925
ACH-000937,-0.4919543752505414
ACH-000938,-0.4747239004939957
ACH-000939,0.05488488189217625
ACH-000941,-0.508777824687745
ACH-000943,-0.44987274721613546
ACH-000946,-0.2883631679491205
ACH-000947,-0.5101745682305103
ACH-000948,-0.4354575321312421
ACH-000950,-0.15098914506625552
ACH-000953,-0.5129175708987102
ACH-000954,-0.5436901682178878
ACH-000957,-0.07117757893080953
ACH-000958,-0.2738288034478039
ACH-000960,-0.3645680027028186
ACH-000963,-0.5380733372599382
ACH-000968,-0.5046680877114157
ACH-000969,-0.466132209546771
ACH-000972,-0.5967786996520366
ACH-000973,-0.22750727031635035
ACH-000974,-0.35002067792360525
ACH-000978,-0.6016244292794968
ACH-000984,-0.2295871344960533
ACH-000986,-0.4298811113917945
ACH-000988,-0.06303739524051337
ACH-000993,-0.35683632544607863
ACH-000994,-0.4897381059952794
ACH-000996,-0.5079869572133828
ACH-001001,-0.354567184999438
ACH-001020,0.07993193771734558
ACH-001028,-0.33086635880787113
ACH-001031,0.07507224792934795
ACH-001038,-0.6936180156150982
ACH-001048,-0.3909105284847103
ACH-001050,-0.3888270172772336
ACH-001053,-0.14835436711816374
ACH-001054,-0.3867321187783819
ACH-001061,-0.4809090199696349
ACH-001067,-0.4565314390030543
ACH-001075,-0.2092896356739108
ACH-001096,-0.23592659311748365
ACH-001111,-0.4061961701581831
ACH-001119,-0.2456010450016473
ACH-001128,0.755174762785364
ACH-001134,-0.4452323536593947
ACH-001151,-0.3831082789467448
ACH-001163,-0.5206433179100813
ACH-001164,-0.5619051780578808
ACH-001183,0.028363730445092362
ACH-001192,-0.2845899773374028
ACH-001193,-0.30959910686433506
ACH-001196,-0.36926095631787664
ACH-001197,-0.6763556107656266
ACH-001205,-0.2982018286557524
ACH-001211,0.16218901260770907
ACH-001212,-0.10797558879382534
ACH-001228,-0.11595850448522385
ACH-001232,0.059223474486489076
ACH-001239,-0.21134401975166192
ACH-001270,-0.0038887415867266
ACH-001274,-0.427393028134128
ACH-001275,-0.1787548976672029
ACH-001277,-0.016402993610815726
ACH-001278,-0.3047396138088384
ACH-001280,-0.1807171445891549
ACH-001283,0.006394866308740838
ACH-001289,-0.4220358533046823
ACH-001300,-0.21617990994245104
ACH-001301,0.06889474371851835
ACH-001302,-0.3438397491067605
ACH-001306,-0.24869526751623916
ACH-001318,-0.3031107725674172
ACH-001322,0.010960265892787823
ACH-001328,-0.21274650735121806
ACH-001332,-0.27523721861350536
ACH-001336,-0.2691102229472038
ACH-001346,-0.23510425697120876
ACH-001353,-0.19156660246823892
ACH-001354,-0.6039614687904389
ACH-001367,-0.32155472110927585
ACH-001368,-0.3595905053184206
ACH-001374,-0.4269212061760349
ACH-001377,-0.2199407767159152
ACH-001380,-0.5266669753225461
ACH-001391,-0.3850235691312548
ACH-001408,0.017122875323106333
ACH-001430,-0.17060884882511276
ACH-001431,-0.2952237686662202
ACH-001450,-0.6915504807158281
ACH-001496,0.03608156018106495
ACH-001500,-0.062409780632876825
ACH-001523,-0.4192250548178872
ACH-001532,-0.4192033083429626
ACH-001550,-0.07894838249154022
ACH-001552,-0.13266674656357222
ACH-001554,-0.2692263906677236
ACH-001654,-0.1972386370721072
ACH-001735,-0.5031864700167109
ACH-001736,-0.6390638534366839
ACH-001737,-0.4683185741852603
ACH-001740,-0.34644003479141683
ACH-001745,-0.1415804498510082
ACH-001765,-0.17075361875864326
