,GFRAL (389400)
ACH-000004,-0.04849171901447204
ACH-000005,0.2114931877235552
ACH-000007,0.23554076965200044
ACH-000009,0.08974209287227733
ACH-000011,0.09110351809695452
ACH-000012,0.09560264210645082
ACH-000013,0.06270439132662495
ACH-000014,0.15510456674837944
ACH-000015,0.10005563190030503
ACH-000017,0.0849741120330926
ACH-000018,0.15158911112318207
ACH-000019,0.030993496022729283
ACH-000021,0.027961230238931437
ACH-000022,0.12146134531853985
ACH-000025,-0.03436036160362782
ACH-000028,0.06960846173158583
ACH-000030,0.12217663763217518
ACH-000035,0.0390722653142978
ACH-000036,0.1075605487232615
ACH-000037,0.1860129046819143
ACH-000039,0.1918390135414012
ACH-000040,0.07991122420480185
ACH-000041,0.186619125901392
ACH-000042,0.1432170211741151
ACH-000045,0.1416105040796252
ACH-000047,0.07806542786453398
ACH-000052,-0.01040759827117694
ACH-000053,0.10486808111858097
ACH-000054,0.10250129415449796
ACH-000055,0.23206332088050666
ACH-000060,0.19708174417356028
ACH-000067,-0.08184145815608958
ACH-000070,0.062473165449953134
ACH-000075,0.06114646808860811
ACH-000078,0.18871310878109648
ACH-000082,0.09280107303979923
ACH-000085,0.26295132795029724
ACH-000086,0.11217688382247533
ACH-000087,0.20861999499186126
ACH-000092,0.15406018574219507
ACH-000095,0.02887613677807345
ACH-000097,0.09033944361631198
ACH-000098,0.09557208368379283
ACH-000099,0.004902411681401557
ACH-000108,0.1010712469684059
ACH-000113,0.04426960596790916
ACH-000116,0.1797840410018139
ACH-000118,0.10517849895008416
ACH-000120,0.06774877708358068
ACH-000123,-0.015985506445737853
ACH-000127,0.016370251249225476
ACH-000128,0.1343053130135993
ACH-000132,0.06847481589251084
ACH-000133,0.17104302260968868
ACH-000137,0.16449843994623625
ACH-000138,0.04948868011827107
ACH-000142,0.06136977741999335
ACH-000143,0.1483935204151466
ACH-000146,0.16544273215989982
ACH-000148,0.10707825107286653
ACH-000150,0.20962153559561927
ACH-000152,-0.017705539548835744
ACH-000153,0.07517955506405198
ACH-000159,0.10300555530798812
ACH-000160,0.16992113935706898
ACH-000163,0.027845816686329232
ACH-000167,0.19876809466169335
ACH-000168,0.08875579833154912
ACH-000169,0.06865476247649327
ACH-000178,0.14171424867533816
ACH-000183,0.1278626224932743
ACH-000188,0.1422531615934953
ACH-000189,0.430831369433745
ACH-000190,0.1453382491542634
ACH-000198,0.09814541686997498
ACH-000203,-0.20793465205528386
ACH-000204,0.14727496649724744
ACH-000206,0.18914586766616626
ACH-000207,0.17360591882685636
ACH-000208,0.4167523513339936
ACH-000210,0.11713534635039415
ACH-000211,0.1508746808866554
ACH-000215,0.10365096480436996
ACH-000221,0.1054377617481125
ACH-000222,0.07902351763682948
ACH-000223,-0.052924496796067665
ACH-000226,0.05459050257910548
ACH-000227,0.18873191365867775
ACH-000228,-0.0668584384134612
ACH-000231,0.06772691941460716
ACH-000232,0.06178741811077315
ACH-000233,0.11104164834612047
ACH-000234,0.2093874763109866
ACH-000235,0.11750695498593385
ACH-000237,0.1581301808069908
ACH-000238,0.08028005233906144
ACH-000242,0.023482284265477157
ACH-000243,0.1310000276375049
ACH-000244,0.2151037789603432
ACH-000246,0.028556279714589437
ACH-000248,0.15809344921804322
ACH-000250,0.06876383792082075
ACH-000251,0.060557722853109675
ACH-000252,0.299295531598025
ACH-000253,0.09190587041289494
ACH-000255,0.07640497069609979
ACH-000256,0.1628351190206646
ACH-000257,0.19651595859182064
ACH-000258,0.13304245875673398
ACH-000259,0.14314094342347244
ACH-000260,0.09495958663730568
ACH-000261,0.0900880442799444
ACH-000262,0.11363715312913834
ACH-000263,0.31243191714451785
ACH-000264,0.04862836786681648
ACH-000265,0.08653119468525677
ACH-000266,0.11514501804593773
ACH-000272,0.11094664067079407
ACH-000274,0.15753303585656872
ACH-000277,0.06458682113040913
ACH-000278,0.1735221195443207
ACH-000279,0.1472930070278051
ACH-000280,0.1273290003657284
ACH-000281,0.11508256678502027
ACH-000288,0.09271429908958928
ACH-000291,0.13550943741393698
ACH-000293,0.014554637670831825
ACH-000294,0.08286970961679882
ACH-000295,0.14695057424687666
ACH-000296,0.24492038073097405
ACH-000302,0.10744473021417762
ACH-000304,0.16871643006912093
ACH-000307,0.04520835205382144
ACH-000308,0.17722122912441296
ACH-000310,0.09903220204292977
ACH-000311,0.18749211871066696
ACH-000312,0.07674357670471872
ACH-000315,0.05269788253735271
ACH-000316,0.04877763412813446
ACH-000317,0.1176659701121122
ACH-000318,0.13406435731790586
ACH-000319,0.10952892044014048
ACH-000320,0.11458765824900714
ACH-000322,0.02351083920627148
ACH-000323,0.1506059428591917
ACH-000324,0.07613068018442985
ACH-000329,0.15729609956329646
ACH-000330,0.04559822475765411
ACH-000331,0.034907330767805125
ACH-000332,0.03194949846804502
ACH-000334,0.09690724621892248
ACH-000335,0.12221347376414232
ACH-000336,0.024222970998465244
ACH-000337,0.15696552207627598
ACH-000338,-0.5167654832792934
ACH-000339,0.07700257177548096
ACH-000341,0.3184850400379043
ACH-000348,0.07614732593334103
ACH-000350,0.17644493194976038
ACH-000352,0.15255277878954793
ACH-000356,0.06258711817699443
ACH-000361,-0.002381750087450845
ACH-000362,0.1671192781992404
ACH-000363,0.1979508063593742
ACH-000364,0.03847021303566165
ACH-000365,0.1894818895280022
ACH-000366,0.13497377267295493
ACH-000368,0.18166512267855392
ACH-000374,0.13545167831973265
ACH-000375,0.14943723426358993
ACH-000376,0.06633523214885298
ACH-000381,0.13832438551919993
ACH-000383,0.13197455694514273
ACH-000387,0.21170507158688595
ACH-000389,0.07749763093686242
ACH-000390,0.1920225579602633
ACH-000393,0.04509231880164413
ACH-000395,0.2481190250158299
ACH-000396,0.031629988242582244
ACH-000397,0.1612045219769522
ACH-000401,0.2729070454025689
ACH-000402,0.17178272879397993
ACH-000403,0.16156690736660767
ACH-000404,0.08691822011382018
ACH-000406,0.08833598453887939
ACH-000407,0.09111094122005996
ACH-000408,0.09689669248983243
ACH-000410,0.09657403089531344
ACH-000411,0.15422733723051896
ACH-000414,0.14951739719659274
ACH-000415,0.13053936551799925
ACH-000416,0.1241628004471652
ACH-000420,0.07759252848951932
ACH-000421,0.1396079449004108
ACH-000424,0.2569051822586766
ACH-000425,0.13759163000024785
ACH-000426,0.011663481939280526
ACH-000427,0.16127776182113682
ACH-000433,0.18319232286653306
ACH-000435,0.230931084773418
ACH-000436,0.2541238271330574
ACH-000444,0.10405818878283064
ACH-000445,0.1035865154326132
ACH-000448,0.14655922675893915
ACH-000450,0.26746554916321685
ACH-000452,0.16620014975549713
ACH-000454,-0.06807817760640965
ACH-000458,0.09473490513862153
ACH-000459,0.13204442677758774
ACH-000460,0.008162877092006016
ACH-000461,0.040453089068250896
ACH-000463,-0.0068631851369967
ACH-000464,0.10639105679717684
