,DCDC2 (51473)
ACH-000004,-0.11335123789413735
ACH-000005,-0.16862526766443187
ACH-000007,-0.1438643872785517
ACH-000009,-0.1487503795573203
ACH-000011,-0.09115860626654423
ACH-000012,-0.15696384596478144
ACH-000013,-0.15214959754226245
ACH-000014,-0.10196163900294876
ACH-000015,-0.14144373093839438
ACH-000017,-0.3375056718795362
ACH-000018,-0.2095614569351524
ACH-000019,-0.12743021938581114
ACH-000021,-0.07376808624404638
ACH-000022,-0.2273194058152782
ACH-000025,-0.2382237625286165
ACH-000028,-0.06833601910563293
ACH-000030,-0.15509827061239792
ACH-000035,-0.09265760784503567
ACH-000036,-0.1908043717185838
ACH-000037,-0.10525061118704956
ACH-000039,-0.2618621086062037
ACH-000040,-0.2223531278179779
ACH-000041,-0.11751648180014924
ACH-000042,-0.17155290474293527
ACH-000045,-0.17379217095473073
ACH-000047,-0.11834731596276685
ACH-000052,-0.17426946013254666
ACH-000053,-0.07082195513706563
ACH-000054,-0.2730786592671442
ACH-000055,-0.2707711486878802
ACH-000060,-0.1524397331741959
ACH-000067,-0.1737237028755764
ACH-000070,-0.1911489978361011
ACH-000075,-0.18427717192162055
ACH-000078,-0.2852206783674409
ACH-000082,-0.1717712245531015
ACH-000085,0.07435444393365265
ACH-000086,-0.1172031503576297
ACH-000087,-0.4126481992903389
ACH-000092,-0.14011078946320674
ACH-000095,-0.20467720712269466
ACH-000097,-0.12587402992885602
ACH-000098,-0.12164296901430395
ACH-000099,-0.09106395190334768
ACH-000108,-0.09895204068920427
ACH-000113,-0.2277733615063085
ACH-000116,-0.09268011676327588
ACH-000118,-0.22052485991799134
ACH-000120,-0.3383920916446629
ACH-000123,-0.17178204599485422
ACH-000127,-0.16871457109060886
ACH-000128,-0.2959996990128342
ACH-000132,0.011231623360827515
ACH-000133,-0.047223549098904326
ACH-000137,-0.21664718828502044
ACH-000138,-0.20145231715169415
ACH-000142,-0.07410494839980353
ACH-000143,-0.18994337435513287
ACH-000146,-0.11691174115669165
ACH-000148,-0.031232845444768082
ACH-000150,-0.05355541997204978
ACH-000152,-0.2631842953823005
ACH-000153,-0.1383676167293593
ACH-000159,-0.0939812711938746
ACH-000160,-0.10024957081229573
ACH-000163,-0.15174145403254893
ACH-000167,-0.02441318274320981
ACH-000168,-0.19529095877949404
ACH-000169,-0.24599599251611026
ACH-000178,-0.13513217244453798
ACH-000183,-0.15209434231699914
ACH-000188,-0.16682882551481726
ACH-000189,-0.147004022923603
ACH-000190,-0.2981827885563343
ACH-000198,-0.19245043284217955
ACH-000203,0.2275247011566657
ACH-000204,-0.16596157129891864
ACH-000206,-0.07381555088319218
ACH-000207,-0.10416659061481276
ACH-000208,0.004986484993814007
ACH-000210,-0.1980008888259445
ACH-000211,-0.1485275771378493
ACH-000215,-0.17100388136902422
ACH-000221,-0.13368850133345336
ACH-000222,-0.13870126653140755
ACH-000223,-0.16179123157696745
ACH-000226,-0.10035253676319886
ACH-000227,-0.2493877470701617
ACH-000228,-0.12997658242434074
ACH-000231,-0.20990558046430452
ACH-000232,-0.1843835270585871
ACH-000233,-0.11401908508952945
ACH-000234,-0.26212493993154906
ACH-000235,-0.13513386808950556
ACH-000237,-0.02782928351050031
ACH-000238,-0.11339501039055265
ACH-000242,-0.08179960498277647
ACH-000243,-0.10039309063834116
ACH-000244,-0.13177404469410045
ACH-000246,0.0074099815319951705
ACH-000248,-0.5490828567518881
ACH-000250,-0.1544655650226035
ACH-000251,-0.07548293606711493
ACH-000252,-0.15832930685629115
ACH-000253,-0.16016516154676555
ACH-000255,-0.07574504291222188
ACH-000256,-0.038028735564035916
ACH-000257,-0.1803712923309129
ACH-000258,-0.03972748005953963
ACH-000259,-0.15582840090942582
ACH-000260,-0.16936156330728253
ACH-000261,-0.04054202263024183
ACH-000262,0.1401077449018632
ACH-000263,-0.13167997781109111
ACH-000264,-0.16000861877210565
ACH-000265,-0.2927689681588541
ACH-000266,-0.14345651354261346
ACH-000272,-0.0947807110186306
ACH-000274,-0.1929006483099692
ACH-000277,-0.1577853994796672
ACH-000278,-0.03053779177802178
ACH-000279,-0.18984998368382625
ACH-000280,-0.07134850042999852
ACH-000281,-0.2147953257433598
ACH-000288,-0.19109820355867332
ACH-000291,-0.09913039490887957
ACH-000293,-0.20589979445829676
ACH-000294,-0.0922652159483902
ACH-000295,-0.4493385111091275
ACH-000296,-0.09358521685005476
ACH-000302,-0.10076852743342328
ACH-000304,-0.13967869272528755
ACH-000307,-0.1378223279046471
ACH-000308,-0.15775002651437128
ACH-000310,-0.09569811966043228
ACH-000311,-0.2874056464688856
ACH-000312,-0.19120068785743025
ACH-000315,-0.012953739516968878
ACH-000316,-0.1938213095004409
ACH-000317,-0.19073873461902668
ACH-000318,-0.1394406658438874
ACH-000319,-0.09254031685730088
ACH-000320,-0.28132611816501985
ACH-000322,-0.0887526235030296
ACH-000323,-0.13077379491152294
ACH-000324,-0.04290976186179623
ACH-000329,-0.0992680373081588
ACH-000330,-0.17574282199334315
ACH-000331,-0.15520745742144815
ACH-000332,-0.1506569589837376
ACH-000334,-0.2949628237948033
ACH-000335,-0.1521576029668128
ACH-000336,-0.0072108601068976265
ACH-000337,-0.19730693585175024
ACH-000338,0.15209828107740886
ACH-000339,-0.14073102169080862
ACH-000341,-0.059163697677902014
ACH-000348,-0.2263297806595689
ACH-000350,-0.19699850015931936
ACH-000352,-0.1291028077447412
ACH-000356,-0.30254943441600324
ACH-000361,-0.17868411361848555
ACH-000362,-0.08336407460863192
ACH-000363,-0.1194299249921196
ACH-000364,-0.13697682645756645
ACH-000365,-0.19319561069592825
ACH-000366,-0.1631692867401072
ACH-000368,-0.20474400721703545
