,KCNQ4 (9132)
ACH-000004,-0.09344808788004763
ACH-000005,-0.3900215360202972
ACH-000007,-0.26987961619885903
ACH-000009,-0.05156562113131935
ACH-000011,-0.2183971686940992
ACH-000012,-0.20740923624774385
ACH-000013,-0.10611736049996433
ACH-000014,0.06580261021161739
ACH-000015,-0.09158097702542924
ACH-000017,-0.23475979521548754
ACH-000018,-0.06855265652714472
ACH-000019,0.04322011552969958
ACH-000021,-0.09973378881285122
ACH-000022,-0.0496765992825382
ACH-000025,-0.05019788973450188
ACH-000028,0.013448728267166615
ACH-000030,-0.0887730452996056
ACH-000035,-0.24587967406533365
ACH-000036,-0.09690207564331173
ACH-000037,0.01147332774356193
ACH-000039,0.07425906582886943
ACH-000040,-0.0005803438951974987
ACH-000041,-0.13633732867999634
ACH-000042,0.13713834558306418
ACH-000045,0.06443569995879588
ACH-000047,-0.008463829722873151
ACH-000052,-0.026181792217762876
ACH-000053,-0.13274974030839998
ACH-000054,-0.09837967744567737
ACH-000055,0.005756109936420932
ACH-000060,-0.13124281588953124
ACH-000067,-0.0036695369572482704
ACH-000070,-0.06544455300030971
ACH-000075,-0.16961890922774664
ACH-000078,-0.07242759008803118
ACH-000082,-0.1049127200997105
ACH-000085,-0.12337742039646145
ACH-000086,-0.1113470660417797
ACH-000087,-0.21534099354002856
ACH-000092,-0.21607640101806952
ACH-000095,-0.11455012789447695
ACH-000097,-0.16928091768062992
ACH-000098,-0.08210778869819943
ACH-000099,-0.04552628681065432
ACH-000108,-0.16768791027107588
ACH-000113,-0.07547373029385768
ACH-000116,-0.09544452450144347
ACH-000118,0.0040558570081489324
ACH-000120,0.05283915612505144
ACH-000123,-0.0926872722935448
ACH-000127,-0.00124081496774164
ACH-000128,-0.18443500490221468
ACH-000132,-0.16234593238565542
ACH-000133,-0.10426078898185934
ACH-000137,-0.2938320737364441
ACH-000138,-0.04611526568118341
ACH-000142,-0.08762701296142747
ACH-000143,0.09982686413976692
ACH-000146,-0.06120124880705595
ACH-000148,-0.10557139548777543
ACH-000150,-0.3224518349337738
ACH-000152,-0.1486768911447333
ACH-000153,-0.228917879445298
ACH-000159,-0.14303610468750688
ACH-000160,-0.1366003443845479
ACH-000163,-0.020484873880969857
ACH-000167,-0.456135589201047
ACH-000168,-0.2132971891552223
ACH-000169,-0.12565221162912765
ACH-000178,-0.0231017333787188
ACH-000183,0.094106423740511
ACH-000188,-0.17368600077314314
ACH-000189,-0.1700407405522256
ACH-000190,-0.055015341495819166
ACH-000198,0.05039254851177817
ACH-000203,0.4060727021473031
ACH-000204,-0.07470308839075979
ACH-000206,0.017906481705504164
ACH-000207,-0.09302059386349096
ACH-000208,-0.08001206194815715
ACH-000210,-0.13532025340982742
ACH-000211,-0.034543752844131415
ACH-000215,-0.17842661722868713
ACH-000221,-0.0703044694014001
ACH-000222,-0.10435447824536236
ACH-000223,-0.10657828190147564
ACH-000226,-0.08365308323061263
ACH-000227,-0.06145366639277585
ACH-000228,-0.13415069081336106
ACH-000231,-0.10492909318806667
ACH-000232,-0.05973897419636449
ACH-000233,-0.024879414445513275
ACH-000234,0.02569515408183056
ACH-000235,-0.053821756315913856
ACH-000237,-0.13901488750598398
ACH-000238,-0.11294311535603195
ACH-000242,0.11920734645257247
ACH-000243,-0.16810808244582515
ACH-000244,0.07689372004939395
ACH-000246,-0.0640056921251287
ACH-000248,-0.08642772001005686
ACH-000250,-0.06541987772265064
ACH-000251,-0.19899030907921905
ACH-000252,0.16104701767528806
ACH-000253,-0.2268824360780511
ACH-000255,-0.17339670502153362
ACH-000256,-0.02312925064269871
ACH-000257,-0.024449975664527952
ACH-000258,-0.11503461724749793
ACH-000259,-0.17488151962480852
ACH-000260,-0.005852374064209468
ACH-000261,-0.07600873389791563
ACH-000262,-0.13476346039051187
ACH-000263,-0.3568036627650123
ACH-000264,-0.11825253570260033
ACH-000265,0.061600054799889024
ACH-000266,-0.029124067948721757
ACH-000272,-0.11498690320083152
ACH-000274,-0.18886661618061776
ACH-000277,-0.060402267985339035
ACH-000278,-0.10395100115837616
ACH-000279,-0.11659565074414965
ACH-000280,-0.057745001505280724
ACH-000281,0.07629928701298885
ACH-000288,-0.1104056455864865
ACH-000291,-0.10953995230002844
ACH-000293,-0.1997610227493263
ACH-000294,0.018453667175230292
