,SBK2 (646643)
ACH-000148,-0.2251624140529205
ACH-000150,-0.009580465176775231
ACH-000152,-0.17180172613257205
ACH-000153,-0.527669168961872
ACH-000159,-0.15849839122409368
ACH-000160,-0.03777120691254587
ACH-000163,-0.11709881515134135
ACH-000167,0.15316076550910854
ACH-000168,-0.257601980095508
ACH-000169,-0.22119080170309915
ACH-000178,-0.1742000457859034
ACH-000183,-0.01854600294083426
ACH-000188,0.04645803472096318
ACH-000189,-0.07601692801532038
ACH-000190,0.1357618469150793
ACH-000198,-0.18400243624366466
ACH-000203,0.21757356685366455
ACH-000204,-0.09524985695121346
ACH-000206,0.0612039702158758
ACH-000207,-0.17433609990337967
ACH-000208,-0.34644157313836355
ACH-000210,-0.43369609312478413
ACH-000211,-0.055020474202675335
ACH-000215,-0.13107262717323875
ACH-000221,-0.11475570069259285
ACH-000222,-0.21250872830640885
ACH-000223,-0.13139579989894168
ACH-000226,0.01661594211239769
ACH-000227,-0.12275374010209222
ACH-000228,-0.01839398025242173
ACH-000231,-0.16572400290924422
ACH-000232,-0.20115982841309546
ACH-000233,-0.22225200819271546
ACH-000234,-0.16487798781701454
ACH-000235,-0.09813190815178756
ACH-000237,-0.20561919723445515
ACH-000238,-0.11580108934666815
ACH-000242,-0.14040333075898245
ACH-000243,-0.06770350702392212
ACH-000244,-0.07472961191308951
ACH-000246,-0.23321538292704805
ACH-000248,-0.12635317046094754
ACH-000250,-0.14479557382675684
ACH-000251,0.17261254068630907
ACH-000252,0.02557788099261117
ACH-000253,-0.20302930763936725
ACH-000255,-0.2290282017068071
ACH-000256,-0.2960199633465114
ACH-000257,-0.10598406192387556
ACH-000258,-0.2768904287422789
ACH-000259,-0.2606682581125305
ACH-000260,-0.10256078786878843
ACH-000261,-0.10981529369579596
ACH-000262,-0.146457179613997
ACH-000263,-0.1505814107769573
ACH-000264,0.057572430160833625
ACH-000265,-0.11658480060658408
ACH-000266,-0.18379033499829245
ACH-000272,-0.19547392586165316
ACH-000274,-0.10522936797840872
ACH-000277,-0.2660816261364133
ACH-000278,-0.1169155270415784
ACH-000279,-0.016135695492192487
ACH-000280,-0.2550372566400325
ACH-000281,-0.18567740566172825
ACH-000288,-0.03301062441159109
ACH-000291,-0.04527029074565336
ACH-000293,-0.07469422462619829
ACH-000294,-0.22323059365504389
ACH-000295,-0.13723184590747595
ACH-000296,-0.0292328231398746
ACH-000302,-0.3577729348459349
ACH-000304,-0.06447348726411313
ACH-000307,-0.2427014800009313
ACH-000308,-0.1610523734503393
ACH-000310,-0.0753463585257494
ACH-000311,-0.15546820859614882
ACH-000312,-0.1325191897960912
ACH-000315,-0.3354228752141865
ACH-000316,-0.12029695247940905
ACH-000317,-0.13342601464200032
ACH-000318,-0.2237956836795605
ACH-000319,-0.15156405994876132
ACH-000320,-0.2144411334292964
ACH-000322,-0.13194747168268556
ACH-000323,-0.2076425069496296
ACH-000324,-0.21510439182255264
ACH-000329,-0.224378968844052
ACH-000330,0.1664749322970321
ACH-000331,-0.1085773681918721
ACH-000332,-0.12760095834306706
ACH-000334,-0.02057161125939971
ACH-000335,-0.03003571790171048
ACH-000336,0.007610852739074566
ACH-000337,-0.06327780187168525
ACH-000338,0.3009280194899846
ACH-000339,-0.1967901930691636
ACH-000341,-0.16524336605571546
ACH-000348,-0.2086478336801012
ACH-000350,-0.2667861722811943
ACH-000352,-0.057896338348825065
ACH-000356,-0.05671309695773825
ACH-000361,-0.34165507162766584
ACH-000362,-0.3050635815470969
ACH-000363,-0.04516858722916789
ACH-000364,-0.3164372077247029
ACH-000365,-0.09922709885688104
ACH-000366,-0.15911108178801867
ACH-000368,-0.03673409473777226
ACH-000374,0.04183884944768902
ACH-000375,-0.15156181750785036
ACH-000376,-0.1297250513270546
ACH-000381,-0.15192665190534904
ACH-000383,-0.14018264107468414
ACH-000387,-0.1073648148691911
ACH-000389,-0.4537391917231146
ACH-000390,-0.11661530544341993
ACH-000393,-0.3915371431910639
ACH-000395,-0.4094578913713964
ACH-000396,-0.2864405687370099
ACH-000397,-0.209879823246356
ACH-000401,-0.15896985114064233
ACH-000402,0.014603177672021222
ACH-000403,-0.2019758058938428
ACH-000404,0.1432322131153446
ACH-000406,-0.20579090423623195
ACH-000407,-0.020306005524684857
ACH-000408,-0.2838730571147923
ACH-000410,-0.2257968511122309
ACH-000411,-0.1084242815591136
ACH-000414,-0.19660208055881864
ACH-000415,-0.10443832513342624
ACH-000416,-0.14343232877862086
ACH-000420,-0.05831078053801585
ACH-000421,-0.1472574515561134
ACH-000424,0.024240037671668737
ACH-000425,-0.22649513067261454
ACH-000426,-0.2019802306397635
ACH-000427,-0.1112274356295766
ACH-000433,-0.15037023656905374
ACH-000435,-0.10606602098228582
ACH-000436,-0.004084584864524904
ACH-000444,-0.09870300671976613
ACH-000445,0.050167455282422925
ACH-000448,-0.02859677060131945
ACH-000450,-0.13284390248671402
ACH-000452,-0.16902802047623536
ACH-000454,-0.0912439965194302
ACH-000458,-0.2955632944069962
ACH-000459,-0.12561251598763706
ACH-000460,-0.048474501612926116
ACH-000461,-0.1055604960681762
ACH-000463,-0.17045566073663748
ACH-000464,-0.1673899969198964
ACH-000466,-0.23107230331691084
ACH-000467,-0.05507478668219835
ACH-000468,-0.1318108229978291
ACH-000469,0.012600228370197182
ACH-000470,0.042264818266614435
ACH-000471,0.0010715549923316784
ACH-000472,-0.15068486328086345
ACH-000473,-0.1833644234898768
ACH-000475,-0.06077477816312225
ACH-000476,-0.12118282089261123
ACH-000477,-0.301693055114638
ACH-000479,-0.32650882935002645
ACH-000480,-0.07847311981876975
ACH-000481,-0.0598951130405145
ACH-000483,-0.009396856793580741
ACH-000484,-0.33919365941525353
ACH-000485,-0.12375415238290938
ACH-000486,-0.04009742994719856
ACH-000487,-0.1492199211508258
ACH-000488,-0.13401897359517428
ACH-000490,-0.1199179745971928
ACH-000491,-0.2634784537766169
ACH-000495,-0.013358954649526307
ACH-000496,-0.1505341623298601
ACH-000499,-0.31926758417821244
ACH-000500,-0.3688246275697691
ACH-000502,-0.2485220724964519
ACH-000503,-0.007941887032111366
ACH-000505,-0.1283184813597839
ACH-000507,-0.12896560525647838
ACH-000510,-0.2369148010537799
ACH-000511,-0.13469902617675053
ACH-000512,-0.3581172720704533
ACH-000516,-0.0942650259412045
ACH-000517,-0.19077726015172256
ACH-000518,-0.3618862108796376
ACH-000520,-0.30655310871115715
ACH-000521,-0.2201334012805752
ACH-000522,-0.11994633161533932
ACH-000524,-0.09379804674898204
ACH-000527,-0.038475446154721565
ACH-000528,-0.10231239409117364
ACH-000537,-0.201349832710956
ACH-000541,-0.1655913174272945
ACH-000542,-0.13980753067515966
ACH-000544,-0.056484723673968784
ACH-000545,-0.016202606645700175
ACH-000547,0.18950102731297
ACH-000548,-0.0640832660767469
ACH-000549,-0.21186010606924205
ACH-000550,-0.14600902829021092
ACH-000552,-0.1647236183946789
ACH-000556,-0.3035969721760968
ACH-000557,-0.13904899627523276
ACH-000569,-0.22950280610712825
ACH-000570,-0.11176479642887516
ACH-000571,-0.26080125629963946
ACH-000573,-0.08742311587678503
ACH-000576,-0.1654816034682802
ACH-000579,-0.014115372026304219
ACH-000580,-0.07444596099351587
ACH-000584,-0.1392417313203564
ACH-000585,-0.1597246057572206
ACH-000588,-0.2403765704777664
ACH-000589,0.053581866679401374
ACH-000591,-0.1378336976744734
ACH-000593,-0.15548259818069227
ACH-000600,-0.1763287805786202
ACH-000601,-0.1731217905301604
ACH-000605,-0.09383187306470922
ACH-000606,-0.11825680901406525
ACH-000608,-0.17736688558697836
ACH-000614,-0.30548731126720663
ACH-000616,-0.2269943757334209
ACH-000618,-0.14930413812840007
ACH-000619,0.05227903700538415
ACH-000620,-0.3016263751899308
ACH-000621,-0.142891273001568
ACH-000622,-0.2143537695865928
ACH-000623,-0.11902290325185648
ACH-000624,-0.15627285557193932
ACH-000627,-0.2542646307438214
ACH-000630,-0.1358302581872657
ACH-000631,-0.0602257950321568
ACH-000632,-0.0765161796725284
ACH-000633,-0.2362785356378381
ACH-000637,-0.12351502206751552
ACH-000638,-0.07028641076926459
ACH-000646,-0.35486265906491016
ACH-000647,-0.041488851540378506
ACH-000648,-0.050182413177417125
ACH-000649,-0.1885194550783932
ACH-000651,-0.2418366356250349
ACH-000652,-0.20606678150210234
ACH-000653,-0.17783633100122626
ACH-000657,-0.18594798995067766
ACH-000658,-0.1922104846939077
ACH-000661,-0.057721252714745014
ACH-000662,-0.18490265416983856
ACH-000663,-0.15150642279780324
ACH-000665,-0.08188697222591396
ACH-000671,-0.0162082292426347
ACH-000672,0.09037511108104887
ACH-000673,-0.1036973933396625
ACH-000676,-0.08932987794509137
ACH-000677,-0.14303973950835247
ACH-000681,-0.24049677267579106
ACH-000683,-0.14820334313523748
ACH-000684,-0.2643585906966951
ACH-000688,-0.13760870851637727
ACH-000693,-0.053481347848450315
ACH-000694,-0.08234165230288347
ACH-000695,-0.3437098757195044
ACH-000696,-0.11998935142475213
ACH-000697,-0.24942099131519865
ACH-000699,-0.1322163522814005
ACH-000701,-0.16096498061781914
ACH-000706,-0.024115630410380468
ACH-000711,-0.15739992234333755
ACH-000713,-0.08123219100185962
ACH-000714,-0.15743408711533174
ACH-000718,-0.02542099495884512
ACH-000720,-0.07574088111824055
ACH-000721,-0.08642177797731762
ACH-000724,-0.2908515801925993
ACH-000725,-0.2810573478521098
ACH-000732,-0.17742138787659825
ACH-000734,-0.13344252305588153
ACH-000735,-0.03710824662178338
ACH-000736,-0.16713429839090602
ACH-000738,-0.2054857568181697
ACH-000746,0.054883070346451936
ACH-000747,-0.18025174725380327
ACH-000748,-0.07371250738445527
ACH-000753,-0.14303454132437896
ACH-000756,-0.17172800115549566
ACH-000757,-0.02191973950644075
ACH-000758,-0.0880212273066744
ACH-000760,-0.14921706244042593
ACH-000762,0.01044441456367031
ACH-000763,-0.10002389850488752
ACH-000764,-0.09731896324672333
ACH-000765,-0.27183796258902976
ACH-000766,-0.2676403615202512
ACH-000767,-0.19942331926342605
ACH-000768,-0.21491571534484294
ACH-000769,-0.2521175760317088
ACH-000770,-0.1769211830911453
ACH-000771,-0.0906604849303428
ACH-000773,-0.19979685147701806
ACH-000776,-0.16627225170565504
ACH-000777,-0.2089539080221391
ACH-000778,-0.1657686480583124
ACH-000781,-0.1509430941036165
ACH-000782,-0.4449581050745484
ACH-000783,-0.18109106080397014
ACH-000784,-0.16746880781671405
ACH-000785,-0.19219308930360604
ACH-000787,-0.30396348428692554
ACH-000788,-0.1242788637672968
ACH-000791,-0.05267915517184472
ACH-000792,-0.055058162350399835
ACH-000794,-0.1452194627861548
ACH-000796,-0.06480515237379994
ACH-000798,-0.11781068537230048
ACH-000799,-0.03070889671386752
ACH-000800,-0.03875071039199038
ACH-000802,-0.1992728303949088
ACH-000804,0.037849903578803405
ACH-000805,-0.05184341635274264
ACH-000809,-0.202437498868038
ACH-000810,-0.1529897784683319
ACH-000811,-0.18409030735125784
ACH-000817,-0.10841289190538246
ACH-000819,-0.2602244726269587
ACH-000820,0.013141042574429374
ACH-000821,0.16110735954897532
ACH-000822,-0.25262276479626833
ACH-000823,-0.11974896975449932
ACH-000824,-0.2669722986894523
ACH-000827,-0.28894895887068284
ACH-000829,-0.2826348234958089
ACH-000831,-0.07041306468727318
ACH-000832,0.09258901660540128
ACH-000833,-0.12167053710291002
ACH-000834,0.02688494340732604
ACH-000835,-0.02740917978693988
ACH-000836,-0.2274152047235028
ACH-000837,-0.05240610523365692
ACH-000838,-0.006375885284116388
ACH-000839,-0.18260045263464275
ACH-000840,-0.10887431357470627
ACH-000841,-0.2076099471672207
ACH-000843,-0.23047878257588744
ACH-000846,-0.2773528467602325
ACH-000847,-0.16316971597991825
ACH-000848,0.00354360901462377
ACH-000849,-0.28248999142885217
ACH-000851,-0.16232864213163284
ACH-000855,-0.011066776691319408
ACH-000856,-0.3279039772021363
ACH-000858,-0.28189839289170804
ACH-000859,-0.1378471550152166
ACH-000861,-0.26490174125936056
ACH-000862,-0.15329856265037173
ACH-000865,-0.11320600645287207
ACH-000866,-0.045516263228171816
ACH-000867,-0.11643745944682828
ACH-000869,-0.20739547751085732
ACH-000872,-0.08617756249632108
ACH-000873,-0.08842077714452093
ACH-000876,-0.17500768631660713
ACH-000878,-0.26271125946063584
ACH-000880,-0.12664668731376788
ACH-000881,-0.23955556730754465
ACH-000882,-0.2015648314359623
ACH-000884,-0.04513994651759565
ACH-000885,-0.14217775712212358
ACH-000887,-0.11706934924195365
ACH-000889,-0.1066376178300726
ACH-000896,-0.16399687999006016
ACH-000898,0.024031106967743972
ACH-000900,-0.139515374254635
ACH-000901,-0.11094629887992738
ACH-000905,-0.14022708014984575
ACH-000906,-0.15043841923129758
ACH-000907,0.15633140239377402
ACH-000910,-0.0977143197401068
ACH-000911,-0.25451450342711457
ACH-000912,-0.21901103027541446
ACH-000913,-0.2263226282653109
ACH-000915,-0.1011739473445694
ACH-000916,-0.08396912050852741
ACH-000917,-0.12787797968638048
ACH-000920,-0.2787836049703253
ACH-000921,0.004474723683414164
ACH-000924,-0.0004911304524464636
ACH-000926,-0.05362757081010626
ACH-000928,-0.17383709128714905
ACH-000929,-0.28387032052451844
ACH-000932,-0.3604675392189959
ACH-000935,-0.3498496986979471
ACH-000936,-0.18347198796273453
ACH-000937,-0.08004564583253515
ACH-000938,-0.2714985665978673
ACH-000939,-0.23653068287533496
ACH-000941,-0.1832755165672376
ACH-000943,-0.13947764467605853
ACH-000946,-0.1480232397680263
ACH-000947,-0.1883137741525953
ACH-000948,-0.05650525821600628
ACH-000950,-0.21066154313653326
ACH-000953,-0.13762362563779662
ACH-000954,0.1627240881070478
ACH-000957,-0.07672178629899334
ACH-000958,-0.020333083172623823
ACH-000960,-0.10455860694431704
ACH-000963,-0.06807886931373434
ACH-000968,-0.14813727565674892
ACH-000969,-0.1779550621934199
ACH-000972,-0.21262918914554613
ACH-000973,-0.16940471202619842
ACH-000974,-0.16485945419515385
ACH-000978,-0.17587412131940824
ACH-000984,-0.15911872060134252
ACH-000986,-0.2408118206955787
ACH-000988,0.1262622078157191
ACH-000993,-0.14541467483658926
ACH-000994,-0.19088764909308886
ACH-000996,-0.3577805916196373
ACH-001001,-0.1443378113979646
ACH-001020,-0.3724881186311848
ACH-001028,-0.07524564990237853
ACH-001031,-0.2898618775756536
ACH-001038,-0.09553605969319308
ACH-001048,-0.14827605503645647
ACH-001050,0.016667043233779516
ACH-001053,-0.18070162074647989
ACH-001054,-0.040139285570740535
ACH-001061,-0.07813244116314122
ACH-001067,-0.21314902290411708
ACH-001075,-0.010311619131133171
ACH-001096,-0.27556222663938496
ACH-001111,-0.27365867448201603
ACH-001119,-0.3667835142842476
ACH-001128,-0.3030478847658497
ACH-001134,-0.15837736281333906
ACH-001151,-0.028973213247647067
ACH-001163,0.002805835098565296
ACH-001164,-0.3972151174722494
ACH-001183,-0.1004649728414008
ACH-001192,-0.08241809602368108
ACH-001193,-0.15263519540853246
ACH-001196,-0.20270405371785147
ACH-001197,0.002791170339940945
ACH-001205,0.07170174810609893
ACH-001211,-0.1424337760945453
ACH-001212,-0.1566248182125177
ACH-001228,-0.04957144658204332
ACH-001232,-0.06481626091049443
ACH-001239,-0.0468174436305999
ACH-001270,-0.29752328945928275
ACH-001274,-0.018996780366576687
ACH-001275,0.016348695731109936
ACH-001277,-0.0030928702450389953
ACH-001278,0.03298717304877589
ACH-001280,-0.08267436401560002
ACH-001283,-0.1046644347308844
ACH-001289,-0.006659842054316993
ACH-001300,-0.2103049045882561
ACH-001301,-0.32700638199825105
ACH-001302,-0.058761709091377234
ACH-001306,-0.2072723195328599
ACH-001318,-0.20718662566545787
ACH-001322,0.1839825241468191
ACH-001328,-0.0688459077351348
ACH-001332,-0.04595295915230836
ACH-001336,0.0015913310030559098
ACH-001346,-0.15696365167964496
ACH-001353,-0.027127672993604832
ACH-001354,-0.0230727660363018
ACH-001367,-0.07458129037947578
ACH-001368,-0.050347099578306416
ACH-001374,-0.26828572509098386
ACH-001377,-0.16638978789772732
ACH-001380,-0.1164056470156647
ACH-001391,-0.19960261838958568
ACH-001408,-0.15114331795614686
ACH-001430,-0.06095433474402037
ACH-001431,-0.12725797557936772
ACH-001450,-0.13713834658164442
ACH-001496,-0.30611365459310097
ACH-001500,-0.19420278828207133
ACH-001523,-0.0034070103734037504
ACH-001532,-0.09060824832115576
ACH-001550,-0.08846404716467067
ACH-001552,-0.016299126506425548
ACH-001554,-0.10383911540511652
ACH-001654,-0.08227394252275819
ACH-001735,-0.1696599626272366
ACH-001736,-0.17142735161483916
ACH-001737,-0.15560824815879812
ACH-001740,-0.21989584009311788
ACH-001745,-0.26322420222003146
ACH-001765,0.0015143255648766725
