,GOT2 (2806)
ACH-000004,-0.2576089378388099
ACH-000005,-0.1531708543294099
ACH-000007,-0.2257542278713943
ACH-000009,-0.042650004226909816
ACH-000011,-0.11403879990138414
ACH-000012,-0.0286748766390686
ACH-000013,-0.014226730727891884
ACH-000014,0.057069550611506224
ACH-000015,-0.022161245018011973
ACH-000017,-0.002809264083397809
ACH-000018,0.006200489664068961
ACH-000019,-0.04393354316809588
ACH-000021,-0.194837726998926
ACH-000022,-0.00483933222462475
ACH-000025,-0.22351686588104128
ACH-000028,0.14548097523886844
ACH-000030,-0.2008297053849573
ACH-000035,-0.2667465015348354
ACH-000036,-0.18337578527561788
ACH-000037,0.04882560282645466
ACH-000039,-0.6601595340326437
ACH-000040,0.02068304785369016
ACH-000041,-0.026032506724077743
ACH-000042,0.005277893402361871
ACH-000045,-0.6435669248679986
ACH-000047,-0.042265336690973015
ACH-000052,0.0252715099637471
ACH-000053,-0.5355567953099225
ACH-000054,-0.4884983008121118
ACH-000055,-0.15492973944981525
ACH-000060,-0.09955601428153027
ACH-000067,-0.10608587848126484
ACH-000070,-0.4577656371796495
ACH-000075,-0.4230915100259379
ACH-000078,-0.3646125877710771
ACH-000082,-0.06560168765859838
ACH-000085,-0.2889922940395937
ACH-000086,-0.08074559126117263
ACH-000087,-0.4695634634867886
ACH-000092,-0.08684754982621312
ACH-000095,-0.13028665249911753
ACH-000097,-0.21427196014495206
ACH-000098,-0.12450311844737826
ACH-000099,-0.18403918799288424
ACH-000108,0.022788260356657836
ACH-000113,-0.22223500028098533
ACH-000116,-0.1116721274747792
ACH-000118,-0.031372017247148117
ACH-000120,-0.15816893666915047
ACH-000123,0.09758341634159126
ACH-000127,-0.2847138006454025
ACH-000128,-0.14123812456024845
ACH-000132,-0.14607764387064326
ACH-000133,0.053819754864106464
ACH-000137,-0.2540678865884198
ACH-000138,-0.06498163342084375
ACH-000142,-0.012287765011970993
ACH-000143,-0.01965783491016997
ACH-000146,-0.5540075983136328
ACH-000148,-0.17648917557095872
ACH-000150,0.05817490747603815
ACH-000152,0.02990907552361208
ACH-000153,-0.29466494120395714
ACH-000159,-0.011726815611638963
ACH-000160,0.2634907428244744
ACH-000163,-0.11496270631166745
ACH-000167,0.6410864902113911
ACH-000168,-0.1321179510769827
ACH-000169,-0.024416228966456628
ACH-000178,-0.04482417421389486
ACH-000183,0.032160076154080036
ACH-000188,-0.1007424922655796
ACH-000189,-0.05906556120310062
ACH-000190,0.3118820397504893
ACH-000198,-0.6971918863665248
ACH-000203,-0.5550852380782022
ACH-000204,-0.0674723713760058
ACH-000206,-0.15482052508892155
ACH-000207,-0.2484572487241788
ACH-000208,0.0003614942556353759
ACH-000210,0.20931125430723066
ACH-000211,-0.41631595240387104
ACH-000215,-0.027746909333301328
ACH-000221,-0.8996075297493513
ACH-000222,0.1730206099437909
ACH-000223,-0.17504393471795035
ACH-000226,-0.17921222232484
ACH-000227,-0.14647740530234524
ACH-000228,-0.1284881656260507
ACH-000231,-0.01005923078909316
ACH-000232,0.014443929963041629
ACH-000233,-0.5744497283153771
ACH-000234,-0.0999998932018744
ACH-000235,-0.1878723905903194
ACH-000237,-0.04652368408008003
ACH-000238,0.06969542199361321
ACH-000242,-0.18951234281365625
ACH-000243,0.07353679440599578
ACH-000244,-0.05337998221967508
ACH-000246,-0.026772973111908654
ACH-000248,-0.0607306426601299
ACH-000250,-0.25129709219102425
ACH-000251,-0.08347922871426927
ACH-000252,-0.4398412901264352
ACH-000253,-0.16442520964078094
ACH-000255,-0.12523398438450134
ACH-000256,0.022118305681288884
ACH-000257,-0.467845819085449
ACH-000258,-0.07825791782796539
ACH-000259,0.06579131669964343
ACH-000260,-0.05111675753737477
ACH-000261,-0.5994451249254708
ACH-000262,0.0189294517367552
ACH-000263,0.14585392889016502
ACH-000264,-0.16696918030558128
ACH-000265,0.1215037040070154
ACH-000266,-0.04477685336522343
ACH-000272,-0.07372237230999625
ACH-000274,-0.0687442780759687
ACH-000277,-0.263358678207314
ACH-000278,0.09219378397721414
ACH-000279,-0.4615090693833447
ACH-000280,-0.16614134155165486
ACH-000281,-0.2152759550017853
ACH-000288,-0.08639329778887654
ACH-000291,-0.030364329348482988
ACH-000293,-0.126660944689401
ACH-000294,0.0013169543657534128
ACH-000295,-0.07300240999004459
ACH-000296,0.3240832772871393
ACH-000302,0.06597815358757822
ACH-000304,-0.11146018332546367
ACH-000307,-0.04846824372242403
ACH-000308,0.007898484918487702
ACH-000310,-0.18123585945695436
ACH-000311,-0.2485159217316356
ACH-000312,0.01915284371898853
ACH-000315,-0.05404221674267681
ACH-000316,-0.4652010830390966
ACH-000317,-0.14137373365659592
ACH-000318,-0.09011155775485473
ACH-000319,-0.2063490524604576
ACH-000320,0.09484688362701103
ACH-000322,-0.19682454992225035
ACH-000323,0.0518065911473223
ACH-000324,-0.049747275245434285
ACH-000329,0.0029849106416336268
ACH-000330,-0.08117309966469889
ACH-000331,-0.14921311390153386
ACH-000332,-0.12371486669647705
ACH-000334,-0.17012824869711995
ACH-000335,-0.22879360829754805
ACH-000336,-0.3579995085764518
ACH-000337,-0.19270735946502013
ACH-000338,-0.5863312217729446
ACH-000339,-0.5454571290852192
ACH-000341,-0.2369456610483819
ACH-000348,-0.11347425174220395
ACH-000350,-0.2333793694993213
ACH-000352,-0.12404129554833195
ACH-000356,-0.13938826060436693
ACH-000361,-0.3203263113996829
ACH-000362,-0.7504437454522382
ACH-000363,-0.09566038830056724
ACH-000364,-0.07863411695880716
ACH-000365,-0.11920839705899412
ACH-000366,0.03572608989544762
ACH-000368,0.05232164766890955
ACH-000374,-0.0375475099519448
ACH-000375,0.061123566395803575
ACH-000376,-0.0607929407032187
ACH-000381,-0.1931197223988794
ACH-000383,-0.1758148293990307
ACH-000387,-0.23385673266556756
ACH-000389,-0.2511487350148513
ACH-000390,-0.15596129573596607
ACH-000393,-0.4394129737662237
ACH-000395,0.15956388283862932
ACH-000396,-0.4236966767005815
ACH-000397,-0.44797248620401103
ACH-000401,-0.17960086016552482
ACH-000402,-0.7875322417548215
ACH-000403,-0.010965518503219902
ACH-000404,-0.07563613368567733
ACH-000406,-0.8277511151316855
ACH-000407,-0.050967707231823665
ACH-000408,-0.10184414530286212
ACH-000410,-0.07796532539753477
ACH-000411,-0.04675855802732328
ACH-000414,-0.07650742089350578
ACH-000415,-0.06467801146061555
ACH-000416,-0.15182446914830378
ACH-000420,-0.17184748269224576
ACH-000421,-0.06280184222065886
ACH-000424,-0.28729949921030584
ACH-000425,-0.4918423405761586
ACH-000426,-0.20496956703015387
ACH-000427,-0.1628818237014923
ACH-000433,-0.10575268217558892
ACH-000435,0.01746339204777
ACH-000436,0.1096415592219774
ACH-000444,-0.4732890397288378
ACH-000445,0.22965300797916235
ACH-000448,-0.06018356013572885
ACH-000450,-0.2684231961154821
ACH-000452,-0.12070816346886187
ACH-000454,-0.21731879273781912
ACH-000458,0.0037141622940925407
ACH-000459,-0.5279318779994439
ACH-000460,-0.0010363826061943568
ACH-000461,-0.05375793747549175
ACH-000463,-0.10065687152020952
ACH-000464,-0.14977061992097918
ACH-000466,-0.13887405620509927
ACH-000467,-0.23855640586525026
ACH-000468,-0.10289933285102104
ACH-000469,-0.20771514096042729
ACH-000470,-0.1231597306860998
ACH-000471,-0.25530004198212025
ACH-000472,-0.1987206602596735
ACH-000473,0.12349985112697764
ACH-000475,-0.07779554338168737
ACH-000476,-0.30562860616684545
ACH-000477,-0.21741649385900846
ACH-000479,-0.07267231959433099
ACH-000480,0.13536994692159085
ACH-000481,-0.26882560052110177
ACH-000483,0.019334777815442943
ACH-000484,-0.4281001864426637
ACH-000485,-0.0777446973796863
ACH-000486,-0.3534319676317106
ACH-000487,-0.15313238678069374
ACH-000488,-0.01121040807264527
ACH-000490,-0.06689919543297282
ACH-000491,-0.07130854638665693
ACH-000495,-0.16228953656519052
ACH-000496,-0.07484426104958536
ACH-000499,-0.4426639600963603
ACH-000500,0.5253718792830325
ACH-000502,0.06760377999175958
ACH-000503,-0.10683935610513924
ACH-000505,-0.10283604456088256
ACH-000507,0.07592773981674522
ACH-000510,0.056807304027758014
ACH-000511,-0.13955065404440015
ACH-000512,-0.4639619130128656
ACH-000516,-0.1214540383158584
ACH-000517,-0.06359187416793856
ACH-000518,-0.12031784927310606
ACH-000520,0.06532321764086403
ACH-000521,-0.03520514760455789
ACH-000522,-0.31762265837619824
ACH-000524,0.01265056745467365
ACH-000527,-0.013076410580564777
ACH-000528,-0.4188443941346058
ACH-000537,0.11828726951314192
ACH-000541,-0.2196452583645486
ACH-000542,-0.1886133099073008
ACH-000544,-0.09789561743131957
ACH-000545,-0.14707176995550394
ACH-000547,-0.2626657832052963
ACH-000548,-0.1694504899435782
ACH-000549,0.02871571691574028
ACH-000550,-0.15932828811646466
ACH-000552,-0.17300893569503248
ACH-000556,-0.19348814262988975
ACH-000557,-0.039244579832604036
ACH-000569,-0.0004539306947414981
ACH-000570,0.0074757737069990875
ACH-000571,-0.6400381423103895
ACH-000573,-0.19081078415780056
ACH-000576,-0.3247738494169737
ACH-000579,-0.054790527084752266
ACH-000580,-0.9297134466327891
ACH-000584,-0.019631421740333985
ACH-000585,-0.027763488979098118
ACH-000588,-0.3544057909641896
ACH-000589,0.03144377711935985
ACH-000591,-0.20072111498999687
ACH-000593,-0.05551357716053742
ACH-000600,-0.2482535717878751
ACH-000601,-0.058003273564232315
ACH-000605,-0.18870706008113705
ACH-000606,0.11609616470922245
ACH-000608,-0.02838534515325084
ACH-000614,-0.15875533884600138
ACH-000616,-0.09110502883464244
ACH-000618,-0.1236608779316878
ACH-000619,0.0937454753570498
ACH-000620,-0.13510018082189612
ACH-000621,-0.13393571431815546
ACH-000622,-0.333540905808712
ACH-000623,0.005460180818803642
ACH-000624,-0.0912323439677167
ACH-000627,-0.08561000500374692
ACH-000630,-0.00559898225578956
ACH-000631,-0.1115405307046834
ACH-000632,-0.11908189716766655
ACH-000633,-0.04105878133641887
ACH-000637,-0.28990255570122897
ACH-000638,-0.1311895007710907
ACH-000646,-0.23956680225145635
ACH-000647,-0.17026817078131315
ACH-000648,-0.36133263831915896
ACH-000649,-0.014987120803508603
ACH-000651,-0.22121580130373386
ACH-000652,-0.1562882744347141
ACH-000653,-0.3863923198529564
ACH-000657,-0.4669944067974356
ACH-000658,-0.1479187669910109
ACH-000661,-0.5688759520986932
ACH-000662,-0.19539711967557397
ACH-000663,-0.17668800458222764
