,RPL32 (6161)
ACH-000004,-0.994224461497864
ACH-000005,-1.0078008382103492
ACH-000007,-1.0445276766861291
ACH-000009,-1.0026937975182937
ACH-000011,-1.3365710383807006
ACH-000012,-1.1231889173499452
ACH-000013,-0.9724459621080971
ACH-000014,-1.3209308702991729
ACH-000015,-1.323585908175951
ACH-000017,-0.8628674152922323
ACH-000018,-1.18386892230967
ACH-000019,-1.0644253262343717
ACH-000021,-1.1413553510061405
ACH-000022,-0.8995481324214514
ACH-000025,-1.1627030638994549
ACH-000028,-1.0507113265904642
ACH-000030,-1.1694976011694291
ACH-000035,-0.9295949972907508
ACH-000036,-1.1745696597504427
ACH-000037,-1.1444219425850957
ACH-000039,-0.9826456076806768
ACH-000040,-1.0948700852392603
ACH-000041,-1.0840024973700997
ACH-000042,-1.2730015348011134
ACH-000045,-1.580229333544316
ACH-000047,-1.3015443053561655
ACH-000052,-1.1867347331075349
ACH-000053,-0.9298521332020416
ACH-000054,-0.9745888842414978
ACH-000055,-1.028436531535354
ACH-000060,-1.240951066868212
ACH-000067,-1.143542171026664
ACH-000070,-1.3001744690277741
ACH-000075,-1.2051399640993077
ACH-000078,-1.2332265366544766
ACH-000082,-0.9465634858906083
ACH-000085,-1.2940774991670982
ACH-000086,-1.1234953162578531
ACH-000087,-1.268728697086868
ACH-000092,-1.1347758416004332
ACH-000095,-1.2483342604838907
ACH-000097,-1.1749430917314156
ACH-000098,-1.1743780699932471
ACH-000099,-0.9809624983979016
ACH-000108,-1.4152443281200462
ACH-000113,-1.1403677644125492
ACH-000116,-0.9961564427330952
ACH-000118,-1.1679257726178356
ACH-000120,-1.1838483784645166
ACH-000123,-1.195319394939606
ACH-000127,-1.2727352225833413
ACH-000128,-1.2537780580348936
ACH-000132,-0.9853698341961062
ACH-000133,-1.0962516483434954
ACH-000137,-0.8819259031701332
ACH-000138,-1.1720694447547302
ACH-000142,-1.1588798678223462
ACH-000143,-1.0324442431498229
ACH-000146,-1.1976020343701654
ACH-000148,-1.2275859630643888
ACH-000150,-1.1576318881750105
