,SSH2 (85464)
ACH-000004,-0.12417138877694656
ACH-000005,-0.17115645444797628
ACH-000007,-0.2962059911834796
ACH-000009,-0.4030008819521369
ACH-000011,-0.1897414148234296
ACH-000012,-0.26861831820006066
ACH-000013,-0.1962995156756318
ACH-000014,-0.2258134060085092
ACH-000015,-0.11781544728633997
ACH-000017,-0.5819302415492625
ACH-000018,0.08041537853770538
ACH-000019,-0.3308609615198298
ACH-000021,-0.2856704643328094
ACH-000022,-0.2752541746172067
ACH-000025,-0.08121940795872037
ACH-000028,-0.19142078621790992
ACH-000030,-0.344882619223814
ACH-000035,-0.3824158291633206
ACH-000036,-0.2183688385157768
ACH-000037,-0.14423567623980746
ACH-000039,-0.22142108249812384
ACH-000040,-0.10349160858754096
ACH-000041,-0.1918103372062641
ACH-000042,-0.2106321839377412
ACH-000045,0.04736002830271458
ACH-000047,-0.06231255078611132
ACH-000052,-0.025885353779590437
ACH-000053,-0.16087836888834284
ACH-000054,-0.11300369104117855
ACH-000055,-0.3563151666686269
ACH-000060,-0.2513339428064337
ACH-000067,-0.14200280088751566
ACH-000070,-0.3998742624307667
ACH-000075,-0.17850209537508854
ACH-000078,-0.13737893215040609
ACH-000082,-0.2663604768309328
ACH-000085,-0.1097766025228265
ACH-000086,-0.13836098956344872
ACH-000087,-0.2301272844276241
ACH-000092,-0.10005540453878717
ACH-000095,-0.38773655747231295
ACH-000097,-0.2593928098425058
ACH-000098,-0.1670439684031893
ACH-000099,-0.2723368828766256
ACH-000108,-0.06625151706269099
ACH-000113,-0.09614130915449544
ACH-000116,-0.2304433091177352
ACH-000118,-0.050164536682933136
ACH-000120,-0.16344172619013927
ACH-000123,-0.27479819374089914
ACH-000127,-0.16948436531311556
ACH-000128,-0.23446498517981065
ACH-000132,-0.3239176700217122
ACH-000133,-0.13035657540895754
ACH-000137,-0.13677201752552015
ACH-000138,-0.18823278042320288
ACH-000142,-0.2535519305454713
ACH-000143,-0.4245235156782142
ACH-000146,-0.2010698516261996
ACH-000148,-0.17988186782334056
ACH-000150,-0.03268812587351805
ACH-000152,-0.2116821141089082
ACH-000153,-0.13069992867878116
ACH-000159,-0.10793776944082252
ACH-000160,-0.2572371407000733
ACH-000163,-0.008013423873866707
ACH-000167,-0.06127947468367347
ACH-000168,-0.3208312428487074
ACH-000169,-0.002881007307189516
ACH-000178,-0.2330382166289196
ACH-000183,-0.2816441710731514
ACH-000188,-0.2352606116623817
ACH-000189,-0.2823942914987033
ACH-000190,-0.1923324131372756
ACH-000198,-0.09650523349635373
ACH-000203,0.07273993441272114
ACH-000204,-0.31136720827181114
ACH-000206,-0.4599179460490265
ACH-000207,-0.23142999425051425
ACH-000208,-0.2033916778983668
ACH-000210,-0.07957212816676124
ACH-000211,-0.23905586634092085
ACH-000215,-0.08337114678013674
ACH-000221,-0.30531776499647906
ACH-000222,-0.3116695465797317
ACH-000223,-0.2276220811922766
ACH-000226,-0.2130196409366469
ACH-000227,-0.2095617644157128
ACH-000228,-0.17755062380379813
ACH-000231,-0.17091083571557605
ACH-000232,-0.11255200990171753
ACH-000233,-0.13763148770315234
ACH-000234,-0.3742817595879043
ACH-000235,-0.20540251560936626
ACH-000237,-0.1019045420254664
ACH-000238,-0.23168961184087605
ACH-000242,-0.08412435255449001
ACH-000243,-0.2766566355723813
ACH-000244,-0.34052831893561697
ACH-000246,-0.27156621432328626
ACH-000248,-0.4832092689304586
ACH-000250,-0.24682031604342705
ACH-000251,-0.10411341789047772
ACH-000252,0.12208943259516455
ACH-000253,-0.13872323473340126
ACH-000255,-0.32872716270037805
ACH-000256,-0.3844649115918133
ACH-000257,-0.30360435420102105
ACH-000258,-0.155955073416309
ACH-000259,-0.7431408368016791
ACH-000260,-0.1708245637350776
ACH-000261,-0.1550934771235236
ACH-000262,-0.32229329310941857
ACH-000263,-0.06425949263841263
ACH-000264,-0.2961547606947059
ACH-000265,-0.1921719154092246
ACH-000266,-0.18739054297204366
ACH-000272,-0.15661983696226325
ACH-000274,-0.2442536824378108
ACH-000277,-0.0192969466862522
ACH-000278,-0.15136079240989184
ACH-000279,-0.15379512280344104
ACH-000280,-0.15662214125960933
ACH-000281,-0.07017691972722095
ACH-000288,-0.2309871290261601
ACH-000291,-0.2081523001895662
ACH-000293,-0.2679856576228967
ACH-000294,-0.38781874204486905
ACH-000295,-0.4646635743367114
ACH-000296,-0.6523947403294336
ACH-000302,-0.18175173471630635
ACH-000304,-0.11613739281123255
ACH-000307,-0.20177673254242628
ACH-000308,-0.12085145908608275
ACH-000310,-0.19963632380473573
ACH-000311,-0.1931709646824044
ACH-000312,-0.14179187490154485
ACH-000315,-0.14741146093553914
ACH-000316,-0.16124964040206216
ACH-000317,-0.2233352906764421
ACH-000318,-0.21467412412545397
ACH-000319,-0.2666807463079635
ACH-000320,-0.25369051626078154
ACH-000322,-0.14324089567192316
ACH-000323,-0.283216927666713
ACH-000324,-0.18804723344169916
ACH-000329,-0.2138817763436536
ACH-000330,-0.3648135570508886
ACH-000331,-0.24336447255931276
ACH-000332,-0.17327011572218834
ACH-000334,-0.22558443759155666
ACH-000335,-0.43177307972520745
ACH-000336,-0.14808934461801598
ACH-000337,-0.21182341678827493
ACH-000338,0.4553344877240818
ACH-000339,-0.28832415480277523
ACH-000341,-0.06583736105723527
ACH-000348,-0.2446744392887676
ACH-000350,-0.2420703788456252
ACH-000352,-0.14026167068138748
ACH-000356,-0.22168758330951072
ACH-000361,-0.15320071042415814
ACH-000362,-0.11046713746052718
ACH-000363,-0.30523118733041515
ACH-000364,-0.052122880813579166
ACH-000365,-0.4696520635433551
ACH-000366,-0.1698198758169918
ACH-000368,-0.14044463138487334
ACH-000374,-0.2300941718298748
ACH-000375,-0.07999392014352269
ACH-000376,-0.2435608763490761
ACH-000381,-0.45483094430230103
ACH-000383,-0.08757906062654354
ACH-000387,-0.21502124452520874
ACH-000389,-0.02441251751479412
ACH-000390,-0.37743079322064976
ACH-000393,-0.2807708314956971
ACH-000395,-0.07127191638371556
ACH-000396,-0.2678115555660567
ACH-000397,-0.15949032629520926
ACH-000401,-0.24459271736941096
ACH-000402,-0.4559185105416269
ACH-000403,-0.2504297730675987
ACH-000404,-0.12129513204467787
ACH-000406,-0.1837737130111192
ACH-000407,-0.10254745996968158
ACH-000408,-0.2999380823637886
ACH-000410,-0.14567940822385794
ACH-000411,-0.1250692413760303
ACH-000414,-0.18101799372765254
ACH-000415,-0.29849380367294265
ACH-000416,-0.09564885450682067
ACH-000420,-0.08774597436577854
ACH-000421,-0.28681268361857365
ACH-000424,-0.35279835615771266
ACH-000425,-0.20835601954379152
ACH-000426,-0.22147098467698376
ACH-000427,-0.27463157106338915
ACH-000433,-0.30935676929544376
ACH-000435,-0.3803960370266105
ACH-000436,-0.3490665379205605
ACH-000444,-0.3060697637955807
ACH-000445,-0.20744172411294326
ACH-000448,-0.26260846455536857
ACH-000450,-0.13650539845221732
ACH-000452,-0.3354800584886797
ACH-000454,-0.06879578116498301
ACH-000458,-0.2912031755591458
ACH-000459,-0.2308755327552681
ACH-000460,-0.3848987861454826
ACH-000461,-0.14738236588233225
ACH-000463,-0.24180021010418806
ACH-000464,-0.11718005297485933
ACH-000466,-0.1937586417811817
ACH-000467,-0.3249467750457645
ACH-000468,-0.1810672534768687
ACH-000469,-0.12750777020868506
ACH-000470,-0.2178628742055841
ACH-000471,-0.2392162825665609
ACH-000472,-0.15303393241110858
ACH-000473,-0.3205864750101968
ACH-000475,-0.1336004633161872
ACH-000476,-0.19553103575918088
ACH-000477,-0.2784931212627842
ACH-000479,-0.0824550179955068
ACH-000480,-0.2878121298830492
ACH-000481,-0.3741227413091886
ACH-000483,-0.0852960570335695
ACH-000484,-0.2584783489642553
ACH-000485,-0.11901498657894953
ACH-000486,-0.13414608221327276
ACH-000487,-0.07717987095423011
ACH-000488,-0.3267062481744568
ACH-000490,-0.22833422757017405
ACH-000491,-0.3051233244349837
ACH-000495,0.0066809316424184546
ACH-000496,-0.3614184766059281
ACH-000499,-0.06048634538516984
ACH-000500,-0.06488854022106083
ACH-000502,-0.17727355313591853
ACH-000503,-0.2098468553992172
ACH-000505,-0.05727499757837176
ACH-000507,-0.18406126675800435
ACH-000510,-0.15536081979303984
ACH-000511,-0.140082102807052
ACH-000512,-0.236969773452258
ACH-000516,-0.16655986510652926
ACH-000517,-0.21731314183281905
ACH-000518,-0.29859645757951225
ACH-000520,-0.3073834723837879
ACH-000521,-0.2930167710703728
ACH-000522,-0.1246328328472986
ACH-000524,-0.40403615097982337
ACH-000527,-0.1996455735806656
ACH-000528,-0.16036105622134791
ACH-000537,-0.17619438824199732
ACH-000541,-0.07630700016976212
ACH-000542,-0.18279700457790016
ACH-000544,-0.2736982862009145
ACH-000545,-0.03610869898348301
ACH-000547,-0.3263424221459765
ACH-000548,-0.12900858935558074
ACH-000549,-0.13737227806455507
ACH-000550,-0.13618923238818753
ACH-000552,-0.170016283392073
ACH-000556,-0.26914741787613355
ACH-000557,-0.1932022961054796
ACH-000569,-0.015047788522628662
ACH-000570,-0.20803079610049252
ACH-000571,-0.17931641578439686
ACH-000573,-0.20506311468193916
ACH-000576,-0.18615437943796465
ACH-000579,-0.08338766223872965
ACH-000580,-0.23250890382840625
ACH-000584,-0.2608514642718314
ACH-000585,-0.1884097513362237
ACH-000588,-0.2698881255382397
ACH-000589,-0.08760505398569557
ACH-000591,-0.06873275398323521
ACH-000593,-0.19724703464317286
ACH-000600,-0.2626429963655751
ACH-000601,-0.15860076042183555
ACH-000605,-0.7743471086820757
ACH-000606,-0.2897744420433186
ACH-000608,-0.3572545062690505
ACH-000614,-0.18528039922075676
ACH-000616,-0.17301584561794334
ACH-000618,-0.07755103225370773
ACH-000619,-0.2280523059015035
ACH-000620,-0.2284936118708362
ACH-000621,-0.13408399839177998
ACH-000622,-0.2622060332803565
ACH-000623,-0.3161452775029369
ACH-000624,-0.15717657315926772
ACH-000627,-0.2199752672998705
ACH-000630,-0.10934795235108104
ACH-000631,-0.08123679252353751
ACH-000632,-0.36990405509844704
ACH-000633,-0.04812083525334023
ACH-000637,-0.1432509058503045
ACH-000638,-0.11546060592275248
ACH-000646,-0.5880018540076518
ACH-000647,-0.2849936407682919
ACH-000648,-0.06713162685629387
ACH-000649,-0.1999345728124549
ACH-000651,-0.3075971285457979
ACH-000652,-0.4745762830084849
ACH-000653,-0.40006444981197786
ACH-000657,-0.20868657609300445
ACH-000658,-0.12789363241387502
ACH-000661,-0.09495463677409942
