,RAB40B (10966)
ACH-000004,-0.07798040029974451
ACH-000005,-0.17688481300103587
ACH-000007,-0.1455040938395636
ACH-000009,-0.3013546244346001
ACH-000011,-0.1805340541759417
ACH-000012,-0.08441276414469312
ACH-000013,-0.09931401825959817
ACH-000014,0.15938869387997906
ACH-000015,0.008551704039711826
ACH-000017,-0.26324248451705456
ACH-000018,-0.11406410477803647
ACH-000019,-0.11411633705695046
ACH-000021,-0.11259983027191227
ACH-000022,-0.10474832118941227
ACH-000025,0.08137555742192137
ACH-000028,-0.15626865083306854
ACH-000030,-0.096166108436141
ACH-000035,-0.021093816750057736
ACH-000036,-0.14759554426058066
ACH-000037,-0.14133937742513314
ACH-000039,-0.08987742961970667
ACH-000040,-0.049060843816809314
ACH-000041,-0.023382276340305982
ACH-000042,-0.1985489604996198
ACH-000045,-0.16013960874754496
ACH-000047,-0.03598629535973585
ACH-000052,-0.293817436175668
ACH-000053,-0.12043121889554168
ACH-000054,-0.053405802420974965
ACH-000055,-0.31650358094995984
ACH-000060,-0.14420265906648394
ACH-000067,-0.018398812523686355
ACH-000070,-0.17993961437785347
ACH-000075,-0.2015544768705626
ACH-000078,-0.3275714534912608
ACH-000082,-0.07918478951715872
ACH-000085,-0.2486699602955468
ACH-000086,-0.14283411380701738
ACH-000087,-0.06359850829708681
ACH-000092,-0.06635711175612534
ACH-000095,-0.13557038723330114
ACH-000097,-0.15640581979695214
ACH-000098,-0.07739931415828355
ACH-000099,-0.3788030916194234
ACH-000108,-0.07731656149856153
ACH-000113,-0.18630208092769068
ACH-000116,-0.15995535773012373
ACH-000118,0.02983124396010035
ACH-000120,-0.3647691995865111
ACH-000123,-0.029686631060250813
ACH-000127,-0.03195542129779638
ACH-000128,-0.2059109936870783
ACH-000132,-0.14152746463118082
ACH-000133,-0.07387556568319438
ACH-000137,-0.05595954069088992
ACH-000138,-0.11376987694309645
ACH-000142,-0.2498962472704813
ACH-000143,-0.20685483082521847
ACH-000146,-0.05954654170234984
ACH-000148,-0.10772139835345848
ACH-000150,-0.09674197779255096
ACH-000152,-0.046624847121939074
ACH-000153,-0.05060760262640916
ACH-000159,-0.2500422281472261
ACH-000160,-0.13397136509455526
ACH-000163,-0.10166605965307282
ACH-000167,0.07058175899880045
ACH-000168,-0.15036859511939482
ACH-000169,-0.13303239995748564
ACH-000178,-0.07760428637249937
ACH-000183,0.057083730609535366
ACH-000188,-0.11286128657123345
ACH-000189,-0.0431882859742976
ACH-000190,0.08788021053190577
ACH-000198,-0.07875267271077258
ACH-000203,-0.2800662851423021
ACH-000204,-0.1485539010050899
ACH-000206,0.004738633278303698
ACH-000207,-0.023773662154787902
ACH-000208,0.08860860684798698
ACH-000210,-0.0956701144695867
ACH-000211,-0.18109418747077186
ACH-000215,-0.1138708254234572
ACH-000221,-0.04278986005420074
ACH-000222,-0.09275077976842183
ACH-000223,-0.0618477813407952
ACH-000226,-0.10633872112162222
ACH-000227,-0.07705804516003319
ACH-000228,-0.22057955774975085
ACH-000231,-0.16733387131218946
ACH-000232,-0.061628082723600784
ACH-000233,-0.1704310403388
ACH-000234,-0.1734441928484974
ACH-000235,-0.0816532337124056
ACH-000237,-0.10859520214870784
ACH-000238,-0.05079671342846305
ACH-000242,-0.2245257117321364
ACH-000243,-0.14421532583850036
ACH-000244,-0.1310930201875134
ACH-000246,-0.2749732275015938
ACH-000248,-0.2599893427063608
ACH-000250,-0.1010340285788656
ACH-000251,-0.2660234166964731
ACH-000252,-0.06827769391709347
ACH-000253,-0.0937599440199257
ACH-000255,-0.2511155081519035
ACH-000256,-0.17615757870951687
ACH-000257,-0.1329878773707228
ACH-000258,-0.10933075842542332
ACH-000259,-0.19781388579021306
ACH-000260,-0.1258738428887006
ACH-000261,-0.07329058892918998
ACH-000262,-0.17482172836092422
ACH-000263,-0.11489359881712015
ACH-000264,-0.1059601563591058
ACH-000265,-0.013381132755033982
ACH-000266,-0.17282523951847353
ACH-000272,-0.011442788638901484
ACH-000274,-0.1803422966822268
ACH-000277,-0.11542637247632465
ACH-000278,-0.13995921096246455
ACH-000279,-0.1908732920399933
ACH-000280,-0.015404412227763129
ACH-000281,-0.10124404554276804
ACH-000288,-0.13159710924660045
ACH-000291,-0.07531392115254001
ACH-000293,-0.08152293866306644
ACH-000294,-0.10386668143098003
ACH-000295,-0.18242840691480897
ACH-000296,-0.1186410361299769
ACH-000302,-0.04079848157126282
ACH-000304,-0.203453724907505
ACH-000307,-0.09116159528007013
ACH-000308,-0.05234632449239461
ACH-000310,-0.2709530488806659
ACH-000311,-0.008281983838602628
ACH-000312,-0.16881802654785238
ACH-000315,0.04927502087731005
ACH-000316,-0.12853326583983452
ACH-000317,-0.17192076939640108
ACH-000318,-0.05906491234684433
ACH-000319,-0.01991891998841477
ACH-000320,0.0629315723267477
ACH-000322,-0.020146699837114142
ACH-000323,-0.0889957286371763
ACH-000324,-0.16590456797686098
ACH-000329,-0.15073378719255934
ACH-000330,-0.0998255958833266
ACH-000331,-0.07338756800956281
ACH-000332,-0.10829641313604718
ACH-000334,-0.07083206259995825
ACH-000335,-0.14484466554273212
ACH-000336,-0.05589925590341276
ACH-000337,-0.2680941418820649
ACH-000338,0.4010498712871543
ACH-000339,-0.11491813924450164
ACH-000341,-0.024911642061430657
ACH-000348,-0.12138777677912532
ACH-000350,-0.18797350670094387
ACH-000352,-0.2333825102813144
ACH-000356,-0.016679115481784614
ACH-000361,0.11760900160253272
ACH-000362,-0.05369221674094612
ACH-000363,-0.10594122588525033
ACH-000364,-0.03636731588695021
ACH-000365,-0.118971973338215
ACH-000366,-0.14635620721849102
