,EVC (2121)
ACH-000004,0.14170360825820255
ACH-000005,-0.18376330005956992
ACH-000007,0.15156128265021335
ACH-000009,0.10271647776235232
ACH-000011,0.03504941765135591
ACH-000012,-0.006371315247365226
ACH-000013,0.09405714470147246
ACH-000014,0.23037795456794005
ACH-000015,0.1159297706922906
ACH-000017,0.06369163600303132
ACH-000018,0.2057879572075844
ACH-000019,0.16458499635200044
ACH-000021,0.001178277138609149
ACH-000022,0.09494604590302437
ACH-000025,0.05379307152505597
ACH-000028,0.13128230795694654
ACH-000030,0.07545884245794672
ACH-000035,0.049895744197198624
ACH-000036,0.13403069568666687
ACH-000037,0.05833298605081145
ACH-000039,0.04943034352145858
ACH-000040,0.1754094161807398
ACH-000041,0.06972280028675917
ACH-000042,0.039609053422210966
ACH-000045,0.07849818326458792
ACH-000047,0.020837286439479026
ACH-000052,0.031624256456550696
ACH-000053,0.1244108227618548
ACH-000054,0.0554009216824267
ACH-000055,0.15952531493241004
ACH-000060,-0.08510186734317407
ACH-000067,-0.012114993330944115
ACH-000070,0.02783268703492737
ACH-000075,0.12447562493482205
ACH-000078,-0.03829141456241495
ACH-000082,0.057351767612883325
ACH-000085,-0.13777971988283325
ACH-000086,-0.06194748079488
ACH-000087,0.2460692274684877
ACH-000092,0.08149396469527158
ACH-000095,-0.11868297598591515
ACH-000097,0.041124798461747665
ACH-000098,0.11165432902290776
ACH-000099,0.06347080720338318
ACH-000108,-0.004754973971021964
ACH-000113,0.10333269152996837
ACH-000116,0.04362003255618317
ACH-000118,0.06675446350393151
ACH-000120,0.3086810473537535
ACH-000123,0.11882398695841355
ACH-000127,0.1572210367515046
ACH-000128,-0.022611437510643803
ACH-000132,0.0247836823115822
ACH-000133,0.028429884687251113
ACH-000137,0.012121647946756334
ACH-000138,0.07121146214835758
ACH-000142,0.08215953240917362
ACH-000143,-0.007918916344047771
ACH-000146,0.13549936110471386
ACH-000148,0.09111800037998448
ACH-000150,-0.1321872835814481
ACH-000152,0.019642737033613068
ACH-000153,-0.053228143048711915
ACH-000159,0.08646935499647675
ACH-000160,0.011205501513821672
ACH-000163,-0.0003255678762283754
ACH-000167,-0.2742282858530115
ACH-000168,0.22897018864698385
ACH-000169,-0.018046144024664392
ACH-000178,-0.034849153025489965
ACH-000183,0.09405879093979977
ACH-000188,0.10658633427163136
ACH-000189,0.03402569277986426
ACH-000190,0.06307047728839213
ACH-000198,0.04831426466188177
ACH-000203,0.008602797029453877
ACH-000204,-0.04439285430239789
ACH-000206,0.2293948585396508
ACH-000207,-0.05975297805520149
ACH-000208,0.2744570129797413
ACH-000210,-0.1843594080135849
ACH-000211,-0.023702926996918724
ACH-000215,-0.0169445499032126
ACH-000221,0.17082783437111845
ACH-000222,-0.08211353070834737
ACH-000223,0.0459016511111459
ACH-000226,0.0231246668855426
ACH-000227,0.13492851516293106
ACH-000228,-0.07828605132517055
ACH-000231,0.01691657300611359
ACH-000232,0.041487622911201234
ACH-000233,0.08842176601382674
ACH-000234,0.08349586848117432
ACH-000235,0.018776372492591054
ACH-000237,-0.13740512606170258
ACH-000238,0.0256875091156615
ACH-000242,0.06878360138986181
ACH-000243,0.08410350515989087
ACH-000244,-0.22613142280093304
ACH-000246,0.12448569309791252
ACH-000248,0.004914279976714762
ACH-000250,-0.022985693616770102
ACH-000251,-0.18320124443142347
ACH-000252,0.12904243818762398
ACH-000253,0.07435453614138414
ACH-000255,0.05713698557915385
ACH-000256,-0.01738774060478416
ACH-000257,-0.16731370964160444
ACH-000258,0.027121129727762074
ACH-000259,-0.013764810956920205
ACH-000260,0.014958487971140643
ACH-000261,0.06476395779947877
ACH-000262,0.034754339569498464
ACH-000263,0.12288921867983428
ACH-000264,-0.020397188718332897
ACH-000265,0.07157934504666645
ACH-000266,0.010227467433891291
ACH-000272,0.11295301849941446
ACH-000274,0.03784505793708212
ACH-000277,0.0557616181692249
ACH-000278,0.0006340440821681465
ACH-000279,0.0841099877443961
ACH-000280,-0.005466167875818026
ACH-000281,0.03225086082545678
ACH-000288,0.05199680407144035
ACH-000291,-0.07014175497792342
ACH-000293,0.015100012459241212
ACH-000294,-0.013565730380363685
ACH-000295,0.09503189395272857
ACH-000296,-0.012007234523017362
ACH-000302,0.023893647116096404
ACH-000304,-0.06925031083374475
ACH-000307,0.035425119481027376
ACH-000308,0.02664891427099509
ACH-000310,0.02789310514784124
ACH-000311,0.09932445642511432
ACH-000312,0.01231639022899643
ACH-000315,0.1624859260529573
ACH-000316,0.11063414413125616
ACH-000317,0.14160056387526804
ACH-000318,-0.0604571304227205
ACH-000319,0.024137291504684737
ACH-000320,-0.0012811292996421524
ACH-000322,-0.10789546101850488
ACH-000323,0.018873100116749263
ACH-000324,0.015013235894773441
ACH-000329,0.0208082665160574
ACH-000330,-0.15858364416621032
ACH-000331,0.10528208496435763
ACH-000332,0.07586078801448977
ACH-000334,-0.01496115557231234
ACH-000335,0.09305403035858567
ACH-000336,0.3844822137489048
ACH-000337,0.04241202887675544
ACH-000338,0.26947901907706323
ACH-000339,0.06445004187752301
ACH-000341,0.1281370749584909
ACH-000348,0.0437549317132078
ACH-000350,-0.07082608629132918
ACH-000352,-0.015800957210949637
ACH-000356,-0.1193581481725014
ACH-000361,0.3826278594081322
ACH-000362,0.09851031719859228
ACH-000363,0.126475017109466
ACH-000364,-0.019580187893047232
ACH-000365,0.00333196924604519
ACH-000366,0.018862262176203952
ACH-000368,-0.13442974051903556
ACH-000374,0.013832754194655609
ACH-000375,-0.006678424248139943
ACH-000376,0.0886157461217567
ACH-000381,-0.06710705163785828
ACH-000383,0.0795793390678228
ACH-000387,0.024955823974423443
ACH-000389,-0.017533759418786474
ACH-000390,0.03466141535298339
ACH-000393,0.05101489201421368
ACH-000395,-0.01583156560615791
ACH-000396,0.1857887947867988
ACH-000397,-0.09823619875914023
ACH-000401,0.06410825374650488
ACH-000402,-0.07490063663314432
ACH-000403,-0.05408863790627433
ACH-000404,-0.2806690919114057
ACH-000406,0.06789851974905213
ACH-000407,0.05103887843111826
ACH-000408,-0.04375703522408528
ACH-000410,-0.03634479127406945
ACH-000411,0.017260716617966257
ACH-000414,0.04192339927380349
ACH-000415,-0.04825255553097838
ACH-000416,0.05859650184983034
ACH-000420,0.11739388306079855
ACH-000421,0.035790282072255986
ACH-000424,0.10675734753629096
ACH-000425,0.054198051902839633
ACH-000426,0.008295113544489412
ACH-000427,-0.1439784486545273
ACH-000433,-0.039192372483032034
ACH-000435,0.2974502391840832
ACH-000436,0.1121746582914077
ACH-000444,-0.1174711818548563
ACH-000445,0.2136577794952673
ACH-000448,0.04554683095742365
ACH-000450,0.1923844309166096
ACH-000452,0.010096986537143832
ACH-000454,0.050473503091450336
ACH-000458,0.15097436309857312
ACH-000459,0.2423330048594513
ACH-000460,0.043635942645919586
ACH-000461,-0.0016674057262803866
ACH-000463,-0.01921681117255239
ACH-000464,-0.1532762193814472
ACH-000466,-0.028261965225674406
ACH-000467,0.058956629247919
ACH-000468,0.04398282635064679
ACH-000469,0.10864792372578597
ACH-000470,-0.018955725485803918
ACH-000471,0.07216260091111801
ACH-000472,-0.026019565634560444
ACH-000473,0.009815688456186524
ACH-000475,0.08818170877843018
ACH-000476,-0.02735675557916119
ACH-000477,0.08720887568328295
ACH-000479,0.008579241744582727
ACH-000480,0.021346178409449933
ACH-000481,0.01871762262372297
ACH-000483,0.047723815601793534
ACH-000484,-0.060057701663963466
ACH-000485,0.017701661791637208
ACH-000486,0.017256658967687608
ACH-000487,0.06930119081196354
ACH-000488,0.12775572524458734
ACH-000490,-0.10095364244083006
ACH-000491,0.08644060377931345
ACH-000495,0.09999540189746207
ACH-000496,0.1125742729558095
ACH-000499,0.12514625983958666
ACH-000500,0.050394455994675985
ACH-000502,0.01911530721396072
ACH-000503,0.0057563269726655176
ACH-000505,0.04618966767954756
ACH-000507,0.12236008004184185
ACH-000510,0.062361484452121925
ACH-000511,-0.0072068127447893066
ACH-000512,-0.1774042510203421
ACH-000516,0.13499822374653075
ACH-000517,-0.00045303157446033104
ACH-000518,0.13291534428050705
ACH-000520,0.046936674325786236
ACH-000521,0.04774183814926207
ACH-000522,0.06304045862426673
ACH-000524,0.024452470372055387
ACH-000527,0.04729465190006475
ACH-000528,0.10973618761785256
ACH-000537,-0.031861748727779006
ACH-000541,0.191695512447882
ACH-000542,-0.012964112940635104
ACH-000544,0.10972787103424574
ACH-000545,0.11699659080347645
ACH-000547,0.0825433685536269
ACH-000548,0.06784093679375712
ACH-000549,-0.029901136506242706
ACH-000550,0.07632556399844279
ACH-000552,0.08067345145867635
ACH-000556,0.03408905337322878
ACH-000557,0.007446972290856691
ACH-000569,0.18382579527138
ACH-000570,-0.014435422666620082
ACH-000571,-0.04723730900928291
ACH-000573,0.005685142641172175
ACH-000576,0.01530871371833646
ACH-000579,0.20997568684473664
ACH-000580,0.06994476660624628
ACH-000584,0.005050651449231122
ACH-000585,0.05276696041249273
ACH-000588,-0.11059389952951393
ACH-000589,0.0827720299748174
ACH-000591,0.12160192961241495
ACH-000593,-0.01023493218236438
ACH-000600,-0.1361016856931446
ACH-000601,0.05367198520681585
ACH-000605,0.00938327381864463
ACH-000606,-0.11749708082967975
ACH-000608,0.0004102180987278629
ACH-000614,0.055174920595642565
ACH-000616,0.03265393009753366
ACH-000618,0.043914224059965035
ACH-000619,-0.010351928189352422
ACH-000620,0.011844904852486208
ACH-000621,0.0008709789815723308
ACH-000622,-0.0606855141325399
ACH-000623,0.027344209975189625
ACH-000624,-0.01868224787331018
ACH-000627,-0.029874185739527336
ACH-000630,0.056973085633598736
ACH-000631,-0.021651798309088588
ACH-000632,0.04483056923326263
ACH-000633,0.08668952658155694
ACH-000637,-0.004706492208219379
ACH-000638,0.12153268993379095
ACH-000646,0.06955192706563243
ACH-000647,0.09035651669507196
ACH-000648,0.16056832772096447
ACH-000649,-0.009877073905840372
ACH-000651,0.004436772409128481
ACH-000652,0.09163341892717093
ACH-000653,0.07579603786669714
ACH-000657,0.024321204784689455
ACH-000658,-0.0005605425876529996
ACH-000661,0.08589714645319796
ACH-000662,-0.3222160792036772
ACH-000663,0.01890891378101505
ACH-000665,0.04184807837525616
ACH-000671,0.15015068780059065
ACH-000672,0.13660966198384247
ACH-000673,0.0034918679443464444
ACH-000676,0.02578924489188064
ACH-000677,-0.040621832098785726
ACH-000681,0.0003900356640030311
ACH-000683,0.031132832447445757
ACH-000684,0.08734065051561306
ACH-000688,0.1780669459625004
ACH-000693,0.031532432997763045
ACH-000694,-0.0212022862782014
