,ACTN1 (87)
ACH-000004,-0.1818170745632101
ACH-000005,-0.18402687257475106
ACH-000007,-0.21139989406061616
ACH-000009,-0.12605240231486814
ACH-000011,-0.09939981932283168
ACH-000012,-0.10578774362450748
ACH-000013,-0.11054760489310833
ACH-000014,-0.07923196715245537
ACH-000015,-0.19544654804045952
ACH-000017,-0.15617248779285098
ACH-000018,-0.3099584553907394
ACH-000019,-0.1630076320769666
ACH-000021,-0.026228910517684882
ACH-000022,-0.05650226076503857
ACH-000025,-0.15687562222973495
ACH-000028,-0.09082991253155603
ACH-000030,-0.12194139187013035
ACH-000035,-0.11887466828570813
ACH-000036,-0.11728881674845995
ACH-000037,-0.16388643574220754
ACH-000039,-0.03749686654338981
ACH-000040,-0.3872392282492567
ACH-000041,-0.16492904702403838
ACH-000042,-0.12528035722962774
ACH-000045,-0.04012138273884806
ACH-000047,-0.22499371026653808
ACH-000052,-0.4818560765465417
ACH-000053,-0.0728419324104177
ACH-000054,-0.26045433802002543
ACH-000055,0.10329504635107624
ACH-000060,-0.40336520858867386
ACH-000067,-0.234232712593584
ACH-000070,0.002483944167787411
ACH-000075,-0.27107455181970463
ACH-000078,-0.27377110642999125
ACH-000082,-0.23603037225213486
ACH-000085,-0.19890632249452173
ACH-000086,-0.16967384641675556
ACH-000087,-0.05224844963852466
ACH-000092,-0.2999326440665018
ACH-000095,-0.22377108697812104
ACH-000097,-0.2587544380913031
ACH-000098,-0.25709871513536464
ACH-000099,-0.20015998218383388
ACH-000108,-0.13010804307303725
ACH-000113,-0.11861805540327044
ACH-000116,-0.1496779042262924
ACH-000118,-0.09267627131717952
ACH-000120,-0.22246908152635167
ACH-000123,-0.11190993894491097
ACH-000127,-0.1654253835645611
ACH-000128,-0.21630857003574214
ACH-000132,0.07233139878698264
ACH-000133,-0.19138241977664489
ACH-000137,-0.24104458343704846
ACH-000138,-0.18983220694328168
ACH-000142,-0.17305471751006016
ACH-000143,-0.18695815512346656
ACH-000146,-0.2233734275222677
ACH-000148,-0.263270959132112
ACH-000150,-0.09820464562779777
ACH-000152,-0.31456444899782066
ACH-000153,-0.003310454222267511
ACH-000159,-0.15515515429308244
ACH-000160,-0.1700218520396182
ACH-000163,-0.3416197313533361
ACH-000167,-0.17862256729791462
ACH-000168,-0.27181559686730783
ACH-000169,-0.12272977762378867
ACH-000178,-0.14407214989336511
ACH-000183,-0.20358997540642207
ACH-000188,-0.16698838752803993
ACH-000189,-0.13521963175939347
ACH-000190,-0.2449450369084141
ACH-000198,-0.1446973550900428
ACH-000203,0.021345232962745056
ACH-000204,-0.451473981163444
ACH-000206,-0.1648969740985952
ACH-000207,-0.1536195056159997
ACH-000208,-0.2208405753787232
ACH-000210,-0.0720747868695864
ACH-000211,-0.3066482565465202
ACH-000215,-0.1621133126670719
ACH-000221,-0.22460655496150853
ACH-000222,0.10333312914061
ACH-000223,-0.27819771756566314
ACH-000226,-0.15603053526744626
ACH-000227,-0.3285450971765504
ACH-000228,-0.11581802808508125
ACH-000231,-0.2457686087420131
ACH-000232,-0.20387249782113948
ACH-000233,-0.09006671702205128
ACH-000234,-0.2484848056603655
ACH-000235,-0.1852278508508158
ACH-000237,-0.05973984061914255
ACH-000238,-0.11912854799419086
ACH-000242,-0.10829033646410843
ACH-000243,-0.08589867963511298
ACH-000244,-0.2772997300018981
ACH-000246,-0.05667567665797432
ACH-000248,-0.24259768344913335
ACH-000250,-0.19040894229206756
ACH-000251,-0.24228225040008985
ACH-000252,-0.010599183465977276
ACH-000253,-0.17702028444905282
ACH-000255,-0.16909365109458355
ACH-000256,-0.1805708465032899
ACH-000257,-0.22213293820476449
ACH-000258,-0.15305978549214053
ACH-000259,-0.09577295578408464
ACH-000260,-0.0914317381613172
ACH-000261,-0.20158135849699532
ACH-000262,0.0766987010501369
ACH-000263,-0.1984622126103945
ACH-000264,-0.1471292401388178
ACH-000265,-0.15944636614098842
ACH-000266,-0.10700690552626432
ACH-000272,-0.10312306374197183
ACH-000274,-0.1360543677047924
ACH-000277,-0.0764889505088873
ACH-000278,-0.1789820591691647
ACH-000279,-0.1592892398599611
ACH-000280,-0.18166235216025625
ACH-000281,-0.18478711101450349
ACH-000288,-0.210441252217672
ACH-000291,-0.2019533261057634
ACH-000293,-0.15471679250966475
ACH-000294,-0.2117034296230448
ACH-000295,-0.3232628861027501
ACH-000296,-0.3138264881578717
ACH-000302,-0.1715562850919976
ACH-000304,-0.29574831697820503
ACH-000307,-0.26231416575108385
ACH-000308,-0.10097517622176468
ACH-000310,-0.16312046810983838
ACH-000311,-0.2786480560189266
ACH-000312,-0.029780298194334857
ACH-000315,-0.024950715542453226
ACH-000316,-0.20620585294980007
ACH-000317,-0.17707167136274946
ACH-000318,-0.1840869193888997
ACH-000319,-0.08709623793294348
ACH-000320,-0.366233678820838
ACH-000322,-0.09022947672988668
ACH-000323,-0.2525368585264489
ACH-000324,-0.2513520852203556
ACH-000329,-0.1348107189342167
ACH-000330,-0.2297502469629619
ACH-000331,-0.061551751188483834
ACH-000332,-0.13008066739018642
ACH-000334,-0.20036819174574574
ACH-000335,0.05972298072912626
ACH-000336,-0.25189342935767434
ACH-000337,-0.12916333429582286
ACH-000338,-0.3280380963409574
ACH-000339,-0.29685456260403964
ACH-000341,-0.2509062083355154
ACH-000348,-0.2117255968864792
ACH-000350,-0.18874556511879126
ACH-000352,-0.2127567485007379
ACH-000356,-0.11560474619720355
ACH-000361,-0.21059441205559848
ACH-000362,-0.13999029816664935
ACH-000363,-0.10795701690043424
ACH-000364,-0.2312108726197685
ACH-000365,-0.24089169885559106
ACH-000366,-0.1292333048403485
ACH-000368,-0.2602118424344643
ACH-000374,-0.11817061254570105
ACH-000375,-0.5429184344233372
ACH-000376,-0.20378991673330948
ACH-000381,-0.13331747512005912
ACH-000383,-0.12408798595082345
ACH-000387,-0.18846511882630085
ACH-000389,-0.2572552426277119
ACH-000390,-0.2355266633214295
ACH-000393,-0.2840279084450367
ACH-000395,-0.23471164045776816
ACH-000396,-0.3276195639264274
