,PDCD6IP (10015)
ACH-000167,-0.11833073268319075
ACH-000168,-0.3064915857554824
ACH-000169,-0.3960407615763752
ACH-000178,-0.2725907384032032
ACH-000183,-0.4111630495647593
ACH-000188,-0.569104868359326
ACH-000189,-0.20516762688773454
ACH-000190,-0.4517133206861953
ACH-000198,-0.12593234087701782
ACH-000203,-0.3430744019021969
ACH-000204,-0.4544970817357023
ACH-000206,-0.6101361146985352
ACH-000207,-0.4229665430729861
ACH-000208,-0.192148035410666
ACH-000210,-0.5724265654797729
ACH-000211,-0.6940740314014857
ACH-000215,-0.43930000267672265
ACH-000221,-0.7691326837410243
ACH-000222,-0.3670220513332126
ACH-000223,-0.6544360801430991
ACH-000226,-0.7125858560020355
ACH-000227,-0.578576687618827
ACH-000228,-0.3850628690272208
ACH-000231,-0.38341231380505975
ACH-000232,-0.7036164284960811
ACH-000233,-0.6913285952843112
ACH-000234,-0.16498511298452065
ACH-000235,-0.3091319362282178
ACH-000237,-0.5763993565840649
ACH-000238,-0.3681699734587861
ACH-000242,-0.20415369571171188
ACH-000243,-0.4560884683287693
ACH-000244,-0.5050650873709132
ACH-000246,-0.3716274441683028
ACH-000248,-0.5808765307895051
ACH-000250,-0.35941911897920337
ACH-000251,-0.5796774982355447
ACH-000252,-0.30222356444849896
ACH-000253,-0.8710288636468675
ACH-000255,-0.36746791118039024
ACH-000256,-0.2853705440635867
ACH-000257,-0.6877056312918975
ACH-000258,-0.6447998960195932
ACH-000259,-0.652079687189989
ACH-000260,-0.22591119578542865
ACH-000261,-0.3246814535470797
ACH-000262,-0.10163140655134048
ACH-000263,-0.454456895030206
ACH-000264,-0.5622313636374123
ACH-000265,-0.5598126987884994
ACH-000266,-0.5235512584663757
ACH-000272,-0.3312140814494027
ACH-000274,-0.1744108686439329
ACH-000277,-0.3182295841113462
ACH-000278,-0.4525304792035463
ACH-000279,-0.6285380169270659
ACH-000280,-0.20312268994103425
ACH-000281,-0.3623931865286545
ACH-000288,-0.3147833543142057
ACH-000291,-0.23387989458021044
ACH-000293,-0.2417127036636265
ACH-000294,-0.10548672164769954
ACH-000295,-0.6031277103709709
ACH-000296,-0.2805673312467292
ACH-000302,-0.2208286284871724
ACH-000304,-0.5145844585754153
ACH-000307,-0.5555641254290173
ACH-000308,-0.3753038139932449
ACH-000310,-0.5177256404809185
ACH-000311,-0.286882483229132
ACH-000312,-0.6128615916130741
ACH-000315,-0.8636383809247107
ACH-000316,-0.34545209333844146
ACH-000317,-0.19297297618458412
ACH-000318,-0.06995099425347613
ACH-000319,-0.1454106695569181
ACH-000320,-0.8028315182582026
ACH-000322,-0.6090966652844086
ACH-000323,-0.3030324706224673
ACH-000324,-0.11360026564210073
ACH-000329,-0.38377292350111103
ACH-000330,-0.2338540358738813
ACH-000331,-0.6445482656952851
ACH-000332,-0.7494366238704474
ACH-000334,-0.373045727988201
ACH-000335,-0.5868316238763482
ACH-000336,-0.5856968874636608
ACH-000337,-0.009494613060879365
ACH-000338,-0.7651718292242589
ACH-000339,-0.3385682461031188
ACH-000341,-0.8034385997762556
ACH-000348,-0.4292969074747406
ACH-000350,-0.2214214039072416
ACH-000352,-0.5552088977657039
ACH-000356,-0.4466965506532261
ACH-000361,-0.34883620185328124
ACH-000362,-0.4300162831840732
ACH-000363,-0.3748320533279638
ACH-000364,-0.2917009904866804
ACH-000365,-0.2599881748040206
ACH-000366,-0.764971494097946
ACH-000368,-0.4034484287630145
ACH-000374,-0.9537035387252136
ACH-000375,-0.3477151069132686
ACH-000376,-0.7044041363771323
ACH-000381,-0.4391135466291409
ACH-000383,-0.46204589231620796
ACH-000387,-0.4893941287858045
ACH-000389,-0.8204916713947628
ACH-000390,-0.43393236737299656
ACH-000393,-0.2512010807803984
ACH-000395,-0.4010581057045589
ACH-000396,-0.5782549461629467
ACH-000397,-0.564619788448612
ACH-000401,-0.4227646082186377
ACH-000402,-0.4659791955001593
ACH-000403,-0.4779144386258602
ACH-000404,-0.7471521326950632
ACH-000406,-0.1144352749724517
ACH-000407,-0.20988865161924686
ACH-000408,-0.5020745049457883
ACH-000410,-0.4235743501137442
ACH-000411,-0.355639143793948
ACH-000414,-0.3346380196481525
ACH-000415,-0.3746431442975868
ACH-000416,-0.5458068530647405
ACH-000420,-0.6144978541527184
ACH-000421,-0.5869154933688461
ACH-000424,-0.4738222504385247
ACH-000425,-0.7205893686792131
ACH-000426,-0.7900685383542055
ACH-000427,-0.4143971607399172
ACH-000433,-0.4049178487617615
ACH-000435,-0.4615453806225776
ACH-000436,-0.2174360261657367
ACH-000444,-0.23536908589975036
ACH-000445,-0.6687337938261633
ACH-000448,-0.3515272799262641
ACH-000450,-0.7291295605245839
ACH-000452,-0.3308566143609928
ACH-000454,-0.6398253097569989
ACH-000458,-0.7249462087872526
ACH-000459,-0.5359817575991906
ACH-000460,-0.4938179413939834
ACH-000461,-0.4662697385980451
ACH-000463,-0.6150258453936397
ACH-000464,-0.2505293416653477
ACH-000466,-0.526210117271318
ACH-000467,-0.3630048430599871
ACH-000468,-0.2590925713765377
ACH-000469,-0.19972111567275005
ACH-000470,-0.4573429900439493
ACH-000471,-0.5395801983938537
ACH-000472,-0.3466586838682336
ACH-000473,-0.4016503899219538
ACH-000475,-0.728101107267884
ACH-000476,-0.22464242417011152
ACH-000477,-0.8857390915979937
ACH-000479,-0.41854235533075
ACH-000480,-0.6263380575654631
ACH-000481,-0.4581735489134717
ACH-000483,-0.3824320396310662
ACH-000484,-0.2867432754206333
ACH-000485,-0.692860835061626
ACH-000486,-0.3797137592974311
ACH-000487,-0.2590024041918243
ACH-000488,-0.2315265003993207
ACH-000490,-0.6993195450871416
ACH-000491,-0.4419450992634804
ACH-000495,-0.27200425017134605
ACH-000496,-0.5176953655538221
ACH-000499,-0.9811312972179156
ACH-000500,-0.042221732420548386
ACH-000502,-0.4984624450959429
ACH-000503,-0.7583384269287194
ACH-000505,-0.22319195530477026
ACH-000507,-0.25585663751828275
ACH-000510,-0.4475076283388764
ACH-000511,-0.2692502232582324
ACH-000512,-0.2788972904171397
ACH-000516,-0.20188568891176412
ACH-000517,-0.6069751981065532
ACH-000518,-0.12057209055731842
ACH-000520,-0.5042629106943082
ACH-000521,-0.28290490851247163
ACH-000522,-0.6381036054171656
ACH-000524,-0.2478737333614604
ACH-000527,-0.2389063719651732
ACH-000528,-0.5382285369475694
ACH-000537,-0.3406744958851876
ACH-000541,-0.4828193837281756
ACH-000542,-0.19706729448665689
ACH-000544,-0.4800545083214713
ACH-000545,-0.19294507670823224
ACH-000547,-0.1386708335693885
ACH-000548,-0.6911244259627969
ACH-000549,-0.4769789419406562
ACH-000550,-0.3024532447109465
ACH-000552,-0.3712305228440188
ACH-000556,-0.6453693406935431
ACH-000557,-0.27752617300843035
ACH-000569,-0.2988751196881513
ACH-000570,-0.6440520253266001
ACH-000571,-0.5356506235455578
ACH-000573,-0.12141513323397445
ACH-000576,-0.3473247455950165
ACH-000579,-1.1894063908553665
ACH-000580,-0.3923750376609578
ACH-000584,-0.36891134011006416
ACH-000585,-0.3398702075980538
ACH-000588,-0.4791800933705638
ACH-000589,-0.34680822856005833
ACH-000591,-0.5769842390860519
ACH-000593,-0.6862448170883728
ACH-000600,-0.4431591451354663
ACH-000601,-0.7201027268324524
ACH-000605,-0.6325217526826424
ACH-000606,-0.3016064789897169
ACH-000608,-0.21400666156617454
ACH-000614,-0.4511596266750986
ACH-000616,-0.5011441219651471
ACH-000618,-0.21662878171436145
ACH-000619,-0.918087154957982
ACH-000620,-0.40646155594383293
ACH-000621,-0.3874699349216558
ACH-000622,-0.8615441505538639
ACH-000623,-0.5034169719317217
ACH-000624,-0.3219137232338941
ACH-000627,-0.2932042069523695
ACH-000630,-0.62348099796572
ACH-000631,-0.5137093953921763
ACH-000632,-0.2693909546147149
ACH-000633,-0.4186503491080344
ACH-000637,-0.2872671081698236
ACH-000638,-0.4799444711926956
ACH-000646,-0.5783676701191754
ACH-000647,-0.3146630430381663
ACH-000648,-0.6992371830005595
ACH-000649,-0.14148448409910186
ACH-000651,-0.010363389609344666
ACH-000652,-0.7415571026584001
ACH-000653,-0.3270434894835149
ACH-000657,-0.3943811140526615
ACH-000658,-0.6646281140141759
ACH-000661,-0.5830330881657996
ACH-000662,-0.2594168370754082
ACH-000663,-0.22279174272112384
ACH-000665,-0.5046805400704967
ACH-000671,-0.2272825930378309
ACH-000672,-0.1059196108762572
ACH-000673,-0.4585023887490332
ACH-000676,-0.2746395651671133
ACH-000677,-0.4506875428275069
ACH-000681,-0.5411222464966412
ACH-000683,-0.650615554580336
ACH-000684,-0.4268684789933159
ACH-000688,-0.3271122760970265
ACH-000693,-0.6322384805084615
ACH-000694,-0.5984674730761951
ACH-000695,-0.36638211342240107
ACH-000696,-0.5088973559412074
ACH-000697,-0.22508650063378796
ACH-000699,-0.36196113698569504
ACH-000701,-0.5925785082771177
ACH-000706,-0.4623903690775821
ACH-000711,-0.2427382925310539
ACH-000713,-0.4046064451755159
ACH-000714,-0.4876619124208407
ACH-000718,-0.5289801022627187
ACH-000720,-0.3447393595975573
ACH-000721,-0.6766324894831504
ACH-000724,-0.4068193959029373
ACH-000725,-0.2763559085785771
ACH-000732,-0.07162029108995144
ACH-000734,-0.6426290998605814
ACH-000735,-0.7514531494116612
ACH-000736,-0.3908265667114581
ACH-000738,-0.2293198401267325
ACH-000746,-0.8862966307372082
ACH-000747,-0.8767537142589881
ACH-000748,-0.2286857019881784
ACH-000753,-0.1983200538744732
ACH-000756,-0.6995841501407024
ACH-000757,-0.4136132319907568
ACH-000758,-0.3163007366092387
ACH-000760,-0.3809792496439484
ACH-000762,-0.7776568636034084
ACH-000763,-1.0210166892746055
ACH-000764,-0.5930670223012349
ACH-000765,-0.5000733110111788
ACH-000766,-0.3837456316486899
ACH-000767,-0.24166207652908736
ACH-000768,-0.4168699886847119
ACH-000769,-0.6082090816730226
ACH-000770,-0.14318717923996518
ACH-000771,-0.03773717968272047
ACH-000773,-0.4499976043415624
ACH-000776,-0.36381252000782016
ACH-000777,-0.4499275869612541
ACH-000778,-0.2807547524411512
ACH-000781,-0.5878730700964371
ACH-000782,-0.5134375750098832
ACH-000783,-0.7665389964212548
ACH-000784,-0.4788985764430797
ACH-000785,-0.6188855226084391
ACH-000787,-0.25845202096416675
ACH-000788,-0.4470572179549596
ACH-000791,-0.5881780434874353
ACH-000792,-0.4494686638412593
ACH-000794,-0.5889251333519575
ACH-000796,-0.3408706370233124
ACH-000798,-0.35187457185704885
ACH-000799,-0.36726072360936257
ACH-000800,-0.5592434814094921
ACH-000802,-0.3506207757913407
ACH-000804,-0.9119638738486232
ACH-000805,-0.2736447523947618
ACH-000809,-0.2584055864999392
ACH-000810,-0.6182626085760384
ACH-000811,-0.3871037525568414
ACH-000817,-0.7756418209007844
ACH-000819,-0.746170537791134
ACH-000820,-0.05883256552393914
ACH-000821,0.0757470642145591
ACH-000822,-0.43186708594954937
ACH-000823,-0.17673044942801233
ACH-000824,-0.7805587808226978
ACH-000827,-0.4569270357717542
ACH-000829,-0.0793589799039371
ACH-000831,-0.007024578210237737
ACH-000832,-0.5931769475926317
ACH-000833,-0.6479770375044724
ACH-000834,-0.43094058093344
ACH-000835,-0.7366516796379411
ACH-000836,-0.3627206160477585
ACH-000837,-0.3027956938149457
ACH-000838,-0.3407850455107177
ACH-000839,-0.42124693504312943
ACH-000840,-0.4801809381562167
ACH-000841,-0.2730522027445145
ACH-000843,-0.6619981719899533
ACH-000846,-0.4140100641899279
ACH-000847,-0.9330276555534268
ACH-000848,-0.625171828164446
ACH-000849,-0.2483796847827252
ACH-000851,-0.4587670396944393
ACH-000855,-0.14091074312441682
ACH-000856,-0.26268786600582794
ACH-000858,-0.2749175372178322
ACH-000859,-0.8488710919408267
ACH-000861,-0.16525940980609813
ACH-000862,-0.6155428384801237
ACH-000865,-0.3046498594338476
ACH-000866,-0.6845594167573852
ACH-000867,-0.715651194893275
ACH-000869,-0.3877832807379697
ACH-000872,-0.6028822332385537
ACH-000873,-0.15524116594262033
ACH-000876,-0.3645502300529009
ACH-000878,-0.20695923378547734
ACH-000880,-0.6436251327784508
ACH-000881,-0.519848257572115
ACH-000882,-0.6179549928000433
ACH-000884,-0.7118895935798626
ACH-000885,-0.17626669174342016
ACH-000887,-0.29473898145510585
ACH-000889,-0.6488619864798532
ACH-000896,-0.23217472073077566
ACH-000898,-0.25131227382760896
ACH-000900,-0.479513971996331
ACH-000901,-0.419611603182784
ACH-000905,-0.13282729840081328
ACH-000906,-0.2280145313382965
ACH-000907,-0.5397014542946766
ACH-000910,-0.7735672086647881
ACH-000911,-0.3786572875550857
ACH-000912,-0.7476880534724614
ACH-000913,-0.5088644681795857
ACH-000915,-0.5438674456758136
ACH-000916,-0.2926731875034781
ACH-000917,-0.27186157226374114
ACH-000920,-0.8277740171102317
ACH-000921,-0.5112610602208022
ACH-000924,-1.027754610017975
ACH-000926,-0.32577606647459795
ACH-000928,-0.13145038014232455
ACH-000929,-0.26935514070796
ACH-000932,-0.4044870961649212
ACH-000935,-0.5343267906720084
ACH-000936,-0.452148915987684
ACH-000937,-0.16568013864596434
ACH-000938,-0.4539773723870858
ACH-000939,-0.6139202491436666
ACH-000941,-0.5015516542542319
ACH-000943,-0.36995572567405177
ACH-000946,-0.18634249626412927
ACH-000947,-0.3291611330223222
ACH-000948,-0.023327337017044102
ACH-000950,-0.3190802433689542
ACH-000953,-0.2987024523401142
ACH-000954,-0.5302672080746283
ACH-000957,-0.2498611210655747
ACH-000958,-0.7105126705479292
ACH-000960,-0.4762256649032638
ACH-000963,-0.1914943043264376
ACH-000968,-0.9118871882142984
ACH-000969,-0.3177913665591441
ACH-000972,-0.39433481530656
ACH-000973,-0.4253451581702961
ACH-000974,-0.4082589524520978
ACH-000978,-0.376714956535072
ACH-000984,-0.10770154384921976
ACH-000986,-0.4129385351647551
ACH-000988,-0.31571803094626394
ACH-000993,-0.4496940367900423
ACH-000994,-0.3797407658500676
ACH-000996,-0.1357658725420661
ACH-001001,-0.179360935455815
ACH-001020,-0.13407516425781096
ACH-001028,-0.5204048838001886
ACH-001031,-0.22608752831365245
ACH-001038,-0.6672078375720172
ACH-001048,-0.3592824692984575
ACH-001050,-0.09403285235857456
ACH-001053,-0.6754536524660881
ACH-001054,-0.5918681780133977
ACH-001061,-0.1488256313983733
ACH-001067,-0.2518725601752072
ACH-001075,-0.17439204760825994
ACH-001096,-0.587051482595785
ACH-001111,-0.12934324469642186
ACH-001119,-0.3946140555556207
ACH-001128,-0.5261151449077408
ACH-001134,-0.6515726601224345
ACH-001151,-0.2562801068655393
ACH-001163,-0.2765214691496539
ACH-001164,-0.7439675047725667
ACH-001183,-0.27075582677450594
ACH-001192,-0.41333497821199894
ACH-001193,-0.6593709242274842
ACH-001196,-0.3474016483778902
ACH-001197,-0.2234196833238842
ACH-001205,-0.3091584593449824
ACH-001211,-0.4801450916482615
ACH-001212,-0.7676764384274809
ACH-001228,-0.3345570088198412
ACH-001232,-0.2951557256346711
ACH-001239,-0.35933292481606915
ACH-001270,-0.1527769914710451
ACH-001274,-0.25119780755118143
ACH-001275,-0.5122428809974224
ACH-001277,-0.6558239777375688
ACH-001278,-0.32896009118159475
ACH-001280,-0.278171044062964
ACH-001283,-0.5389483435770962
ACH-001289,-0.448107048542124
ACH-001300,-0.6810079029431317
ACH-001301,-0.4469739341340035
ACH-001302,-0.4821372832914854
ACH-001306,-0.2793381178929616
ACH-001318,-0.1912324082630974
ACH-001322,-0.7814690505881449
ACH-001328,-0.4550365725905489
ACH-001332,-0.5001268896127214
ACH-001336,-0.4775369282959786
ACH-001346,-0.7990451960603553
ACH-001353,-0.2545723768580494
ACH-001354,-0.4907262614342372
ACH-001367,-0.2081679588785438
ACH-001368,-0.3121644536773243
ACH-001374,-0.20105353449806915
ACH-001377,-0.4403057485113288
ACH-001380,-0.4562056460915501
ACH-001391,-0.2054050066765266
ACH-001408,-0.5899853427735847
ACH-001430,-0.5657972388932525
ACH-001431,-0.6881697192313687
ACH-001450,-0.2643034572838923
ACH-001496,-0.3837158532240405
ACH-001500,-0.485060744545532
ACH-001523,-0.4565876283118613
ACH-001532,-0.2648750676682872
ACH-001550,-0.4671385204884119
ACH-001552,-0.2624111041967276
ACH-001554,-0.5459610551334657
ACH-001654,-0.2280380407783857
ACH-001735,-0.3174781792497337
ACH-001736,-0.3443522022066737
ACH-001737,-0.4097286877670395
ACH-001740,-0.6412406071704553
ACH-001745,-0.5514527611158463
ACH-001765,-0.4553807255283629
