,APOC1 (341)
ACH-000004,-0.24755117454532394
ACH-000005,-0.2750303398607258
ACH-000007,-0.20321822318576696
ACH-000009,-0.3238066261435004
ACH-000011,-0.21022880751695572
ACH-000012,-0.19840657396368525
ACH-000013,-0.4436836274259566
ACH-000014,-0.20449146991015932
ACH-000015,-0.42139758666919536
ACH-000017,-0.13127032736530234
ACH-000018,-0.24335573827088336
ACH-000019,-0.1651018686251143
ACH-000021,-0.2997302128169459
ACH-000022,-0.29104889138883816
ACH-000025,-0.19643298524995845
ACH-000028,-0.22283414757946635
ACH-000030,-0.21270737643567872
ACH-000035,-0.3968958596116206
ACH-000036,-0.2452791369901816
ACH-000037,-0.2223459333380852
ACH-000039,-0.062453386308805627
ACH-000040,-0.3039866252161784
ACH-000041,-0.3837018033860207
ACH-000042,-0.10154890904436648
ACH-000045,-0.3230309909789522
ACH-000047,-0.11514603061306294
ACH-000052,-0.1949679938458114
ACH-000053,-0.3978621257098352
ACH-000054,-0.37769397769639934
ACH-000055,-0.009923960845111062
ACH-000060,-0.09368072695281364
ACH-000067,-0.26898541370061474
ACH-000070,-0.2223470189609032
ACH-000075,-0.7481461825129456
ACH-000078,-0.12055911264007912
ACH-000082,-0.4281182922375157
ACH-000085,-0.1856566446594144
ACH-000086,-0.3344924353624044
ACH-000087,-0.3192395275547239
ACH-000092,-0.24565585244033294
ACH-000095,-0.26954366849859146
ACH-000097,-0.3823093701201877
ACH-000098,-0.2928291100815968
ACH-000099,-0.22891241440352605
ACH-000108,-0.4482483992904004
ACH-000113,-0.28765026670158483
ACH-000116,-0.1843299570270416
ACH-000118,-0.1876952019773942
ACH-000120,-0.3058820660027497
ACH-000123,-0.17608328389064395
ACH-000127,-0.22298422545224444
ACH-000128,-0.2552029085397074
ACH-000132,-0.3104078112513541
ACH-000133,-0.3852420580886765
ACH-000137,-0.4221521027599845
ACH-000138,-0.24696085647176566
ACH-000142,-0.198531429104722
ACH-000143,-0.16507180405924488
ACH-000146,-0.18473687571031694
ACH-000148,-0.09325877890405423
ACH-000150,-0.3185794730674347
ACH-000152,-0.19916768576320926
ACH-000153,-0.6010141233438598
ACH-000159,-0.2794191761166014
ACH-000160,-0.3264752574798599
ACH-000163,-0.2338587867175961
ACH-000167,-0.12247059580421099
ACH-000168,-0.19976438356139856
ACH-000169,-0.3036012034384237
ACH-000178,-0.3023058065229152
ACH-000183,-0.29709747562769223
ACH-000188,-0.2357434119380928
ACH-000189,-0.22201318499808834
ACH-000190,-0.21838796222614626
ACH-000198,-0.2277246940908579
ACH-000203,-0.262348135623428
ACH-000204,-0.36261240169813297
ACH-000206,-0.024070587608847928
ACH-000207,-0.2675405867989783
ACH-000208,-0.4709578801618247
ACH-000210,-0.2484262629206349
ACH-000211,-0.3091542936132469
ACH-000215,-0.3062925409880246
ACH-000221,-0.4732585081511152
ACH-000222,-0.1223430215837686
ACH-000223,-0.2516291223960776
ACH-000226,-0.20301805565559464
ACH-000227,-0.11470174466343624
ACH-000228,-0.3068179232922641
ACH-000231,-0.24805643021759785
ACH-000232,-0.23318255652106026
ACH-000233,-0.20773630426946368
ACH-000234,-0.34213029424590474
ACH-000235,-0.2195165589827333
ACH-000237,-0.302356589941031
ACH-000238,0.0004100828692114339
ACH-000242,-0.3734628812160959
ACH-000243,-0.23689081357778666
ACH-000244,-0.3930206892037209
ACH-000246,-0.2700423169712873
ACH-000248,-0.25588032299475005
ACH-000250,-0.29961833245600605
ACH-000251,-0.5515712799681739
