,TBRG1 (84897)
ACH-000004,0.007733763027483526
ACH-000005,-0.0594697501941216
ACH-000007,-0.21644246504394987
ACH-000009,-0.20410787986539008
ACH-000011,-0.3822466124812968
ACH-000012,-0.20058813177042295
ACH-000013,-0.04280113605780676
ACH-000014,0.03290895084476448
ACH-000015,-0.005995186883829218
ACH-000017,-0.30590892833809313
ACH-000018,-0.1613613535589146
ACH-000019,0.1689158228233295
ACH-000021,-0.03647869873304878
ACH-000022,-0.1891477165340832
ACH-000025,0.0516411430485154
ACH-000028,-0.09561109398008066
ACH-000030,-0.13740876996776327
ACH-000035,-0.052032409273539366
ACH-000036,-0.18172422955553774
ACH-000037,-0.1280628549904617
ACH-000039,0.23013778102563845
ACH-000040,-0.19469794083796735
ACH-000041,0.013929545644153477
ACH-000042,0.1901828088968403
ACH-000045,-0.03775295362224807
ACH-000047,-0.022909321025356862
ACH-000052,0.16645653014097708
ACH-000053,-0.2789224885808093
ACH-000054,-0.13629240678920804
ACH-000055,0.1270795384690151
ACH-000060,-0.17273486190787246
ACH-000067,0.1299123369067738
ACH-000070,0.1294338023500328
ACH-000075,0.12814754690351216
ACH-000078,0.02250025611262255
ACH-000082,0.014634085795023403
ACH-000085,0.01468616878819707
ACH-000086,-0.06932494963813117
ACH-000087,-0.13194556526635434
ACH-000092,-0.025877931354978505
ACH-000095,-0.04512641838471818
ACH-000097,0.01057376511678115
ACH-000098,0.043533898858626734
ACH-000099,-0.12336710510022338
ACH-000108,-0.06713307882889265
ACH-000113,0.1138050579242241
ACH-000116,-0.02864110241803567
ACH-000118,-0.10877201664003416
ACH-000120,0.08070183931973059
ACH-000123,-0.17285930998564775
ACH-000127,-0.12198483001992527
ACH-000128,-0.021935864345267158
ACH-000132,-0.15234714093635282
ACH-000133,-0.008341218054317945
ACH-000137,0.0552628450815794
ACH-000138,-0.08239491297994586
ACH-000142,-0.14802706106967295
ACH-000143,0.018567023751100444
ACH-000146,0.03868367590512753
ACH-000148,-0.03087666251474173
ACH-000150,0.09645941093992533
ACH-000152,-0.008247452126240756
ACH-000153,-0.18109673816759664
ACH-000159,-0.10522693804521174
ACH-000160,0.127839080670065
ACH-000163,0.20537036967766945
ACH-000167,-0.10957549463116116
ACH-000168,0.176909971809735
ACH-000169,-0.13486810993784154
ACH-000178,-0.0796168797860596
ACH-000183,-0.08050693969228752
ACH-000188,-0.14334010994153018
ACH-000189,0.00427246627402073
ACH-000190,-0.22252248555696036
ACH-000198,-0.16973135553436688
ACH-000203,-0.2977913148219857
ACH-000204,-0.10670920951844183
ACH-000206,0.018619539210928703
ACH-000207,0.053653877613571835
ACH-000208,-0.3077513634850709
ACH-000210,0.10464688413139947
ACH-000211,-0.05299158700698402
ACH-000215,0.006295714885333023
ACH-000221,-0.2107458861134626
ACH-000222,-0.1610879139650009
ACH-000223,-0.07625289374948731
ACH-000226,-0.2239340405117839
ACH-000227,-0.226849220337312
ACH-000228,0.044670566385513255
ACH-000231,-0.007870866650867997
ACH-000232,0.1279640354181968
ACH-000233,-0.14195382914149424
ACH-000234,-0.02069547589126073
ACH-000235,-0.0209625326715013
ACH-000237,-0.020178268064477686
ACH-000238,0.09329059882750687
ACH-000242,-0.07580980541672519
ACH-000243,-0.09460005134535453
ACH-000244,0.17549346727664236
ACH-000246,-0.041274311054886235
ACH-000248,-0.06195278711304969
ACH-000250,-0.2065953721776956
ACH-000251,-0.250619634805332
ACH-000252,-0.17679035161708606
ACH-000253,-0.13454073369078864
ACH-000255,0.07008919050817279
ACH-000256,-0.20256953045500084
ACH-000257,-0.2192262524307866
ACH-000258,-0.012515613669227672
ACH-000259,0.20911729721090155
ACH-000260,0.04407271927257789
ACH-000261,-0.07136237000796394
ACH-000262,-0.057596620179413825
ACH-000263,0.042811441439903036
ACH-000264,-0.17812070129225924
ACH-000265,0.02797423393629891
ACH-000266,0.07505659824746183
ACH-000272,0.055236832429687466
ACH-000274,-0.06728799321750982
ACH-000277,-0.4918539310244018
ACH-000278,-0.030991948776446662
ACH-000279,-0.013916028410574668
ACH-000280,-0.042229222446809836
ACH-000281,-0.027542157125671343
ACH-000288,0.11757724251043562
ACH-000291,-0.131278342102149
ACH-000293,-0.10078457013750994
ACH-000294,-0.13924028733298233
ACH-000295,-0.2586720487951315
ACH-000296,-0.12414084110407796
ACH-000302,-0.05628970579827183
ACH-000304,0.043300983650391166
ACH-000307,-0.06271453318916217
ACH-000308,0.05873021047321305
ACH-000310,-0.05060392292477904
ACH-000311,-0.2706504116096047
ACH-000312,-0.010682709662509459
ACH-000315,0.2716603300642588
ACH-000316,-0.10935474967305654
ACH-000317,-0.1647986706793145
ACH-000318,-0.023257534719092823
ACH-000319,-0.07675938730073542
ACH-000320,0.2563997624096745
ACH-000322,-0.16647810334419755
ACH-000323,-0.004056579838326906
ACH-000324,-0.057064890585328924
ACH-000329,-0.007893254794012105
ACH-000330,-0.27327868256209065
ACH-000331,-0.028385458446228987
ACH-000332,-0.11621997522249285
ACH-000334,-0.09227358049142456
ACH-000335,-0.04884653296370604
ACH-000336,0.3888741268939891
ACH-000337,0.07862494972044402
ACH-000338,-0.14418361362448245
ACH-000339,-0.07229034994776996
ACH-000341,-0.17732146966767567
ACH-000348,-0.09916580719805512
ACH-000350,-0.11206156142713294
ACH-000352,-0.033057166114499784
ACH-000356,0.019675028269691343
ACH-000361,-0.12285108855984245
ACH-000362,0.1672467648229083
ACH-000363,-0.04992435888595651
ACH-000364,-0.030748848923524245
ACH-000365,-0.04578843999927787
ACH-000366,-0.08573858534391365
ACH-000368,-0.19078713384835586
ACH-000374,-0.18734449497788733
ACH-000375,-0.07074174636106352
ACH-000376,-0.02881783658372328
ACH-000381,-0.060556090617468375
ACH-000383,-0.0049567280675231395
ACH-000387,-0.0912848564442994
ACH-000389,-0.09211117588246116
ACH-000390,0.005277903446494786
ACH-000393,-0.11803675005365576
ACH-000395,-0.1151482713293804
ACH-000396,-0.056952244731326124
ACH-000397,-0.3137504558510482
ACH-000401,0.05766193438781999
ACH-000402,0.18244833999476845
ACH-000403,-0.12328291790847234
ACH-000404,0.15123051663351872
ACH-000406,-0.03928765127548093
ACH-000407,-0.2344948634246429
ACH-000408,0.1934609351074169
ACH-000410,0.06160911981801025
ACH-000411,-0.2090388259367379
ACH-000414,-0.0878991118200754
ACH-000415,-0.0020429415287585412
ACH-000416,0.01425983997874241
ACH-000420,-0.016066293786279166
ACH-000421,0.003954838990136521
ACH-000424,-0.16315851283675273
ACH-000425,-0.10924700787293024
ACH-000426,-0.13728086411103532
ACH-000427,0.0808526633815591
ACH-000433,0.16443723412092764
ACH-000435,-0.012958355732103929
ACH-000436,-0.2422014548365361
ACH-000444,-0.08004158869283548
ACH-000445,-0.1265276190414681
ACH-000448,-0.210197948979493
ACH-000450,-0.3780117252617807
ACH-000452,-0.10865450826751624
ACH-000454,0.007858116762627017
ACH-000458,-0.17121291507566866
ACH-000459,-0.15682747618951495
ACH-000460,-0.13827857474944585
ACH-000461,-0.3275827627098249
ACH-000463,-0.013774101727372695
ACH-000464,-0.10298793781264652
ACH-000466,0.11232966300849473
ACH-000467,-0.003923293578115539
ACH-000468,0.025524866486086498
ACH-000469,-0.17440992906040076
ACH-000470,-0.0656143911434835
ACH-000471,-0.2442640908036693
ACH-000472,-0.07005308235497727
ACH-000473,0.04699063786515478
ACH-000475,-0.02898539180679692
