,KCNC4 (3749)
ACH-000004,-0.2212583279960285
ACH-000005,-0.005756203586454529
ACH-000007,-0.1416047667155343
ACH-000009,-0.301849693025506
ACH-000011,-0.06940797941214248
ACH-000012,-0.2810066292605753
ACH-000013,-0.23023933543452546
ACH-000014,-0.159760620061065
ACH-000015,-0.15111619120590875
ACH-000017,-0.2057635243478547
ACH-000018,-0.14223512223166376
ACH-000019,-0.3748584027184593
ACH-000021,-0.15754004574977876
ACH-000022,-0.19286758430285295
ACH-000025,-0.3887567779996569
ACH-000028,-0.2924267616455221
ACH-000030,-0.3013860827082373
ACH-000035,-0.4118869029207203
ACH-000036,-0.3020429415540112
ACH-000037,-0.25797008669968136
ACH-000039,-0.3883528911122442
ACH-000040,-0.3414760509631238
ACH-000041,-0.1751159804246286
ACH-000042,-0.20491905164856344
ACH-000045,-0.2459159666733333
ACH-000047,-0.2589217378289809
ACH-000052,-0.1981623384708656
ACH-000053,-0.16708028003660338
ACH-000054,-0.3043539060317341
ACH-000055,0.01580842704365109
ACH-000060,-0.2825776041731039
ACH-000067,-0.5133684652294978
ACH-000070,-0.07639453947803214
ACH-000075,-0.06289369928103235
ACH-000078,-0.14368754847788698
ACH-000082,-0.09577914150748516
ACH-000085,-0.07745346000581807
ACH-000086,-0.16696400995359711
ACH-000087,-0.13130653202136186
ACH-000092,-0.4066545468102485
ACH-000095,-0.2107141894146807
ACH-000097,-0.16468144602374102
ACH-000098,-0.25464217269357675
ACH-000099,-0.15642547241600538
ACH-000108,-0.3193174224158192
ACH-000113,-0.2348657381801373
ACH-000116,-0.2733285443939253
ACH-000118,-0.2091190332395448
ACH-000120,-0.12874723474042135
ACH-000123,-0.1172290100596074
ACH-000127,-0.26562415111258986
ACH-000128,-0.3185624988606585
ACH-000132,-0.2671168629308804
ACH-000133,-0.1105413316953577
ACH-000137,-0.3209392264379907
ACH-000138,-0.03569935226765264
ACH-000142,-0.22361815538504728
ACH-000143,-0.36416778172424896
ACH-000146,-0.18014745584482095
ACH-000148,-0.16487019583011173
ACH-000150,-0.16275046352428804
ACH-000152,-0.4684344723960496
ACH-000153,-0.2299982391989641
ACH-000159,-0.2425420996722914
ACH-000160,-0.037770026034404484
ACH-000163,-0.27887377806431923
ACH-000167,-0.35657079500305777
ACH-000168,-0.10474168804296632
ACH-000169,-0.2585108112563373
ACH-000178,-0.19210640306898333
ACH-000183,-0.2397836078735999
ACH-000188,-0.2562325398740496
ACH-000189,-0.15184365042259987
ACH-000190,-0.10235994751085914
ACH-000198,-0.4097134721119885
ACH-000203,-0.8213196744059139
ACH-000204,-0.2408658121745973
ACH-000206,0.13097713683996354
ACH-000207,-0.2196385025479174
ACH-000208,-0.3826293686105176
ACH-000210,-0.0984336960479416
ACH-000211,-0.17900991844550074
ACH-000215,-0.31712860178048663
ACH-000221,-0.37933829835521465
ACH-000222,-0.250153007029406
ACH-000223,-0.224622100966086
ACH-000226,-0.4432382552771934
ACH-000227,-0.18523631557260564
ACH-000228,-0.27760014651116416
ACH-000231,-0.25916374104681644
ACH-000232,-0.2130253885737986
ACH-000233,-0.1890338983302673
ACH-000234,-0.3026838504114461
ACH-000235,-0.19532963635313216
ACH-000237,-0.08718032632632612
ACH-000238,-0.22732119498519684
ACH-000242,-0.3226866842316051
ACH-000243,-0.16835712216015528
ACH-000244,-0.17709918238182545
ACH-000246,-0.12254283745764195
ACH-000248,-0.5513407383838885
ACH-000250,-0.23330240627584994
ACH-000251,-0.2734704330008649
ACH-000252,-0.3611604493739491
ACH-000253,-0.3266059360587318
ACH-000255,-0.5391347421318784
ACH-000256,0.1255811970647129
ACH-000257,-0.14495790803930264
ACH-000258,-0.14994606843236752
ACH-000259,-0.31508956084224343
ACH-000260,-0.2873006628092651
ACH-000261,-0.2205592932386408
ACH-000262,-0.3258788718644915
ACH-000263,-0.2719940410684552
ACH-000264,-0.1885524965192835
ACH-000265,-0.2521299398471574
ACH-000266,-0.1873238417096456
ACH-000272,-0.2365569495535562
ACH-000274,-0.1845028030791356
ACH-000277,-0.2606803462347235
ACH-000278,-0.3183633736873213
ACH-000279,-0.2011336568433753
ACH-000280,-0.34023125176526114
ACH-000281,-0.0931539920659026
ACH-000288,-0.2583933642272118
ACH-000291,-0.1777150514261433
ACH-000293,-0.18419443495123886
ACH-000294,-0.16282213706233728
ACH-000295,-0.33748426591346903
ACH-000296,-0.19071818091342455
ACH-000302,-0.3818848948497711
ACH-000304,-0.14613837767878765
ACH-000307,-0.2185874226875084
ACH-000308,-0.20242869528761245
ACH-000310,-0.2821388939447705
ACH-000311,-0.16329158132251442
ACH-000312,-0.3500713171581197
ACH-000315,-0.4079165401549173
ACH-000316,-0.2065063351597208
ACH-000317,-0.4220867768564849
ACH-000318,-0.2343808980044544
ACH-000319,-0.23845257165665634
ACH-000320,-0.12383252905631605
ACH-000322,-0.1987190162951267
ACH-000323,-0.3980361442823911
ACH-000324,-0.3692825298205055
ACH-000329,-0.22577037409874295
ACH-000330,-0.34513076195895503
ACH-000331,-0.26101304445378426
ACH-000332,-0.20333495895415205
ACH-000334,-0.0095407416655113
ACH-000335,-0.3447285209203436
ACH-000336,-0.18563880756208734
ACH-000337,-0.4313772414613202
ACH-000338,-0.2204961435065756
ACH-000339,-0.2691207178631582
ACH-000341,-0.2319211365184605
ACH-000348,-0.22135299036000874
ACH-000350,-0.26689022074104
ACH-000352,-0.2805301794390533
ACH-000356,-0.16199024968662076
ACH-000361,-0.40684954203487933
ACH-000362,-0.22323698252243232
ACH-000363,-0.21031664176463916
ACH-000364,-0.5012058954980774
ACH-000365,-0.17736683540420362
ACH-000366,-0.2438209349497749
ACH-000368,-0.31072111594633417
ACH-000374,-0.2145742569288272
ACH-000375,-0.2725840518978784
ACH-000376,-0.3099641505230448
ACH-000381,-0.210890765621186
ACH-000383,-0.24289988490387435
ACH-000387,-0.21767339831619534
ACH-000389,-0.08855131275539725
ACH-000390,-0.30163432989672906
ACH-000393,-0.3556963518652137
ACH-000395,-0.314697624149558
ACH-000396,-0.3431771764687065
ACH-000397,-0.2492743676043631
ACH-000401,-0.17740549932084132
ACH-000402,-0.1760912532139176
ACH-000403,-0.10908902980324016
ACH-000404,-0.3628074681398414
ACH-000406,-0.20416605719265668
ACH-000407,-0.23627411810255014
ACH-000408,-0.4696188806243452
ACH-000410,-0.16794596666136746
ACH-000411,-0.2658587191209497
ACH-000414,-0.13540276326185813
ACH-000415,-0.2562217206573437
ACH-000416,-0.34822289494143993
ACH-000420,-0.13669845833949945
ACH-000421,-0.19314061678287767
ACH-000424,-0.24883001359749005
ACH-000425,-0.11759568655720108
ACH-000426,-0.07977814399205728
ACH-000427,-0.37778523729509295
ACH-000433,-0.052787331886875115
ACH-000435,-0.13749727780030754
ACH-000436,-0.4502121436746928
ACH-000444,-0.3649041150472666
ACH-000445,-0.10256512775147113
ACH-000448,-0.3590820966594831
ACH-000450,-0.18596406534392376
ACH-000452,-0.18714689134631002
ACH-000454,-0.4045235958706035
ACH-000458,-0.09348161036456276
ACH-000459,-0.16888899119031608
ACH-000460,-0.2305401285409803
ACH-000461,-0.49584840627658294
ACH-000463,-0.2833654939979322
ACH-000464,-0.20187603142868255
ACH-000466,-0.1380393632136806
ACH-000467,-0.2520110420224041
ACH-000468,-0.3555364444291427
ACH-000469,-0.12149032579390467
ACH-000470,-0.024570170097574225
ACH-000471,-0.16662535057314778
ACH-000472,-0.2259389771007447
ACH-000473,-0.07186872801176247
ACH-000475,-0.3021142896982524
ACH-000476,-0.24366770047978184
ACH-000477,0.04348007962088828
ACH-000479,-0.34232087029404273
ACH-000480,-0.20374505907727436
ACH-000481,-0.27668421536539345
ACH-000483,-0.1084497530090772
ACH-000484,-0.15191119506593234
ACH-000485,-0.2540450698313246
ACH-000486,-0.2725663001786671
ACH-000487,-0.3071680516038822
ACH-000488,-0.2009741964727242
ACH-000490,-0.2168769508509884
ACH-000491,-0.16246579589999918
ACH-000495,-0.10675189538379133
ACH-000496,-0.4389641302734466
ACH-000499,-0.3267280769086444
ACH-000500,0.09217076151697673
ACH-000502,-0.2238855771001759
ACH-000503,-0.2075762357175403
ACH-000505,-0.2636917146688149
ACH-000507,-0.2128715498602414
ACH-000510,-0.21160840586409035
ACH-000511,-0.23616694206149716
ACH-000512,-0.1593291772587723
ACH-000516,-0.12112939377889932
ACH-000517,-0.2485936752307409
ACH-000518,-0.1820850027004092
ACH-000520,-0.2295854867857073
ACH-000521,-0.31762242809814195
ACH-000522,-0.3867219466302245
ACH-000524,-0.34029988058503186
ACH-000527,-0.18777293458806107
ACH-000528,-0.1380185668586409
ACH-000537,-0.10587896190196043
ACH-000541,0.0949085626828512
ACH-000542,-0.14385384841910487
ACH-000544,-0.4121596877973268
ACH-000545,-0.3747379356080548
ACH-000547,-0.14783280103095164
ACH-000548,-0.14957501501941334
ACH-000549,-0.485430430927966
ACH-000550,-0.2812566615864128
ACH-000552,-0.335924527890324
ACH-000556,-0.19668220641393816
ACH-000557,-0.14900802915770836
ACH-000569,-0.3149838334714189
ACH-000570,-0.2796018248344232
ACH-000571,-0.24093957379496506
ACH-000573,-0.17205022580965212
ACH-000576,-0.1953364688696708
ACH-000579,-0.3806868355809717
ACH-000580,-0.0363448556556379
ACH-000584,-0.2447503936732248
ACH-000585,-0.12512840257476412
ACH-000588,-0.3348046502194776
ACH-000589,-0.31466123569943394
ACH-000591,-0.3682153944714477
ACH-000593,-0.1586288066816724
ACH-000600,-0.1604598265266048
ACH-000601,-0.21474633835072365
ACH-000605,-0.4540884214491023
ACH-000606,-0.3311289238800628
ACH-000608,-0.180532744688173
ACH-000614,-0.2578861983988425
ACH-000616,-0.27730765486210285
ACH-000618,-0.14466238637476306
ACH-000619,-0.2672498164724496
ACH-000620,-0.3596778343028948
ACH-000621,-0.29617348637212376
ACH-000622,-0.16207731984556895
ACH-000623,-0.31195630969075705
ACH-000624,-0.2327274283100558
ACH-000627,-0.24223973267035334
ACH-000630,-0.15871721936002986
ACH-000631,-0.4525966392558735
ACH-000632,-0.2366595995624493
ACH-000633,-0.1154082126148696
ACH-000637,-0.14910678447654838
ACH-000638,-0.2219571882399925
ACH-000646,-0.06851352974835859
ACH-000647,-0.1649564228730492
ACH-000648,-0.2688292525812779
ACH-000649,-0.2536446638431703
ACH-000651,-0.35696389195754324
ACH-000652,-0.4659400132185016
ACH-000653,-0.3662321212664534
ACH-000657,-0.26721843789890803
ACH-000658,-0.2670235720224452
ACH-000661,-0.21991606061479368
ACH-000662,-0.1845647519625635
ACH-000663,-0.25472355869484903
ACH-000665,-0.2719502561609289
ACH-000671,-0.11605172021340884
ACH-000672,0.3895829162534116
ACH-000673,-0.088794057262279
ACH-000676,-0.36144907332551657
ACH-000677,-0.18374146970527103
ACH-000681,-0.08195935440328067
ACH-000683,-0.29182945782448344
ACH-000684,-0.22722404077603325
ACH-000688,-0.31163213599224265
ACH-000693,-0.2073326409428137
ACH-000694,-0.09915914233011466
ACH-000695,-0.2922409277206114
ACH-000696,-0.2286439972601335
ACH-000697,-0.3184310645930518
ACH-000699,-0.2170629056912368
ACH-000701,-0.2307250570833292
ACH-000706,-0.4130822915437756
ACH-000711,-0.1206547760819516
ACH-000713,-0.3689592444601527
ACH-000714,-0.3413285189258357
ACH-000718,-0.2366584011865833
ACH-000720,-0.35192106250183025
ACH-000721,-0.3376417428537877
ACH-000724,0.02532921783428584
ACH-000725,-0.234463440417795
ACH-000732,-0.2593614378894793
ACH-000734,-0.41647139271980027
ACH-000735,-0.20540086877498706
ACH-000736,-0.2133833078482456
ACH-000738,-0.3429694516717896
ACH-000746,-0.16619089004442034
ACH-000747,-0.254055675942826
ACH-000748,-0.1077784463362907
ACH-000753,-0.1480698568218521
ACH-000756,-0.3471829943249147
ACH-000757,-0.27733160437592763
ACH-000758,-0.09526073867638447
ACH-000760,-0.3160216280317525
ACH-000762,-0.3247363555822895
ACH-000763,-0.14263722242984794
ACH-000764,-0.12389540828171032
ACH-000765,-0.564054167870619
ACH-000766,-0.3184461129138107
ACH-000767,-0.2308084088050505
ACH-000768,-0.2257946658640376
ACH-000769,-0.4145693873124876
ACH-000770,-0.1900193755858652
ACH-000771,-0.2553111010897355
ACH-000773,-0.09102804215595814
ACH-000776,-0.5117556944101042
ACH-000777,-0.09914559050694448
ACH-000778,-0.2908030340048732
ACH-000781,-0.1536787180833222
ACH-000782,-0.009047428401742014
ACH-000783,-0.23012377469227216
ACH-000784,-0.239027926720988
ACH-000785,-0.2751585525353448
ACH-000787,-0.23877808109957166
ACH-000788,-0.1597106618785852
ACH-000791,-0.3375582136281592
ACH-000792,-0.1384796907444653
ACH-000794,-0.2682512311813716
ACH-000796,-0.32699954473535353
ACH-000798,-0.4325338298940701
ACH-000799,-0.0013920145988431216
ACH-000800,-0.20419052854617095
ACH-000802,-0.37210304102516345
ACH-000804,-0.13154499246028747
ACH-000805,-0.1371645540621318
ACH-000809,-0.13666448566852213
ACH-000810,-0.3183798611087009
ACH-000811,-0.1778206068831731
ACH-000817,-0.14867582587685804
ACH-000819,-0.4006652495014795
ACH-000820,-0.473817796430937
ACH-000821,-0.4218506858740529
ACH-000822,-0.19999569152572394
ACH-000823,-0.1771641698317883
ACH-000824,-0.17115318981549532
ACH-000827,-0.2270867017542117
ACH-000829,-0.2506625194356392
ACH-000831,-0.5889037447884236
ACH-000832,-0.3669474791576511
ACH-000833,-0.2919593499885348
ACH-000834,-0.14117132909618574
ACH-000835,-0.1849724154673272
ACH-000836,-0.21091772257852515
ACH-000837,-0.3022436049972354
ACH-000838,-0.3603682141855275
ACH-000839,-0.2410490836332464
ACH-000840,-0.13224624965482362
ACH-000841,-0.3260454636348958
ACH-000843,-0.4712159059438413
ACH-000846,-0.18677194909777314
ACH-000847,-0.3653202399151721
ACH-000848,-0.1978667369117744
ACH-000849,-0.20590494344230914
ACH-000851,-0.3771039919422075
ACH-000855,-0.3208358552108802
ACH-000856,-0.3279870506928781
ACH-000858,-0.3750136596121608
ACH-000859,-0.27547000896969626
ACH-000861,-0.2693546813795349
ACH-000862,-0.2927357707937007
ACH-000865,-0.19661493970409386
ACH-000866,-0.15011619644710564
ACH-000867,-0.3014171755134195
ACH-000869,-0.3469554531904086
ACH-000872,-0.2349440063680068
ACH-000873,-0.2760554232404437
ACH-000876,-0.3436322879239528
ACH-000878,-0.10062086830567826
ACH-000880,-0.15029988175367742
ACH-000881,-0.1913189474426652
ACH-000882,-0.2692212324441682
ACH-000884,-0.26635222003134845
ACH-000885,-0.27342356560977543
ACH-000887,-0.30169218572016354
ACH-000889,-0.2784540302035173
ACH-000896,-0.4545715733703638
ACH-000898,-0.2188883585045883
