,GSS (2937)
ACH-000004,-0.17273853924604046
ACH-000005,0.13750244800734449
ACH-000007,0.15184699413886846
ACH-000009,0.08314711744138051
ACH-000011,0.20932524058583607
ACH-000012,0.2398894552444711
ACH-000013,0.26445227082681755
ACH-000014,0.12036968815273966
ACH-000015,0.01872665533845048
ACH-000017,-0.022681072657721048
ACH-000018,0.13011615471009794
ACH-000019,-0.10666028959559444
ACH-000021,-0.01942771026520972
ACH-000022,0.10314383282982302
ACH-000025,0.04205128933353939
ACH-000028,-0.11932047794001352
ACH-000030,0.0777605647958107
ACH-000035,0.07049825771760279
ACH-000036,0.041482908367535064
ACH-000037,0.08117765011750258
ACH-000039,0.206262412270414
ACH-000040,0.013349450004893518
ACH-000041,0.08629826832930405
ACH-000042,0.004843378810426475
ACH-000045,-0.3589292385926013
ACH-000047,-0.2213442664439296
ACH-000052,0.14362463263108274
ACH-000053,0.010252244646854258
ACH-000054,0.10400583783323626
ACH-000055,0.17900336398620498
ACH-000060,0.2846997042221822
ACH-000067,0.14083737267849242
ACH-000070,-0.3045610025397177
ACH-000075,0.18006894753331992
ACH-000078,0.2369671647101497
ACH-000082,0.046173902533288985
ACH-000085,0.05428289522783095
ACH-000086,-0.002870961504684009
ACH-000087,0.2233215362366947
ACH-000092,-0.028636661606840117
ACH-000095,0.21058553249153414
ACH-000097,-0.015174394936068016
ACH-000098,0.13899752744662833
ACH-000099,0.16773191285033814
ACH-000108,0.20472715414453632
ACH-000113,-0.22187692212802967
ACH-000116,-0.025647539032108303
ACH-000118,0.2306792199104979
ACH-000120,0.2223316525780014
ACH-000123,0.18703965093722927
ACH-000127,0.22419272135166274
ACH-000128,0.030521768549543433
ACH-000132,0.2096529512810513
ACH-000133,-0.0005028270606459163
ACH-000137,0.030216966435853858
ACH-000138,0.06534352804230882
ACH-000142,0.1611436088171495
ACH-000143,0.3874213250126979
ACH-000146,-0.1565356822249679
ACH-000148,-0.04889412737987002
ACH-000150,0.17488525641083236
ACH-000152,0.15363561477262613
ACH-000153,0.19562954153874887
ACH-000159,0.11557415391005588
ACH-000160,0.04200579845185909
ACH-000163,-0.10223662267234347
ACH-000167,-0.06573102177971178
ACH-000168,-0.0020380267562454526
ACH-000169,0.10351874813142133
ACH-000178,0.0704526121032805
ACH-000183,-0.3351324572730698
ACH-000188,0.02967533146703928
ACH-000189,-0.10613387708636894
ACH-000190,0.02539813707937405
ACH-000198,-0.2997214244099966
ACH-000203,0.5334409573445652
ACH-000204,-0.07682523225985455
ACH-000206,-0.09823907983159427
ACH-000207,-0.0680210962679266
ACH-000208,0.14906691813415684
ACH-000210,0.03773692280503162
ACH-000211,0.06398574748609781
ACH-000215,0.09558450483111128
ACH-000221,0.004405574111086511
ACH-000222,0.2194342283827528
ACH-000223,0.08612803930406496
ACH-000226,-0.10147561848203976
ACH-000227,-0.026871888944826474
ACH-000228,-0.09493192912617177
ACH-000231,-0.03286712419633744
ACH-000232,0.20804694591379366
ACH-000233,-0.005168483418238829
ACH-000234,0.1232957744596594
ACH-000235,0.09751071531668117
ACH-000237,0.2089175284398238
ACH-000238,0.008235827186210111
ACH-000242,0.3085794015398238
ACH-000243,0.18518815926422116
ACH-000244,0.21004326292506909
ACH-000246,0.15771007178409865
ACH-000248,0.1941717080029945
ACH-000250,0.1630474265297888
ACH-000251,0.0492032191118309
ACH-000252,0.19999270691681306
ACH-000253,0.17523118626742065
ACH-000255,-0.07182823117532335
ACH-000256,0.08840438006739973
ACH-000257,0.2702879324633338
ACH-000258,-0.16219650264297766
ACH-000259,0.2805460669352995
ACH-000260,0.2017742511408286
ACH-000261,0.03744662970783714
ACH-000262,0.1070754890159024
ACH-000263,0.11292062338018315
ACH-000264,0.05874567701666576
ACH-000265,0.09506423883167056
ACH-000266,0.07481884459861933
ACH-000272,0.06288870185496584
ACH-000274,-0.021919134644464072
ACH-000277,-0.14190656953410266
ACH-000278,0.05685217931768504
ACH-000279,0.0305251257816244
ACH-000280,0.15377734693319592
ACH-000281,0.08506776051900461
ACH-000288,0.14593806953981844
ACH-000291,0.05671455874419961
ACH-000293,0.10036337392490748
ACH-000294,-0.3474465906285501
ACH-000295,0.09212014967783476
ACH-000296,-0.02093673611367547
ACH-000302,0.10999851554323
ACH-000304,0.0655706859038714
ACH-000307,0.14781143839827515
ACH-000308,0.15108041833810776
ACH-000310,0.08565060284022899
ACH-000311,0.1699628747965623
ACH-000312,0.09785030837916114
ACH-000315,-0.10229853860483212
ACH-000316,0.11575583945352425
ACH-000317,0.04892763257173301
ACH-000318,0.11372830634090805
ACH-000319,0.2030032589469005
ACH-000320,-0.07875920825052453
ACH-000322,0.36866305315788944
ACH-000323,0.1553613523787369
ACH-000324,0.13564251886021186
