,BTNL9 (153579)
ACH-000004,0.10414881940762842
ACH-000005,-0.08390011109554013
ACH-000007,0.06123369922235894
ACH-000009,0.10919482971084662
ACH-000011,0.14071755400034378
ACH-000012,0.1270394867360845
ACH-000013,0.15122151762212205
ACH-000014,0.14945160348674355
ACH-000015,0.023042903064785788
ACH-000017,0.13593732168346942
ACH-000018,0.14265944869872896
ACH-000019,0.21278008770254175
ACH-000021,0.061642513640522825
ACH-000022,0.027025106878087204
ACH-000025,0.27587995386564523
ACH-000028,0.10231526061105184
ACH-000030,0.15506943863455094
ACH-000035,0.08625860962838902
ACH-000036,0.17922784230788222
ACH-000037,0.12103843425213265
ACH-000039,0.07281650688710152
ACH-000040,0.27505792181470623
ACH-000041,0.0006327744216890924
ACH-000042,0.07100302191584877
ACH-000045,0.008296855351798253
ACH-000047,0.04840530646934031
ACH-000052,-0.04115461790496637
ACH-000053,0.14288701035145518
ACH-000054,0.11488442808223122
ACH-000055,0.1099283022460164
ACH-000060,0.026664338644740156
ACH-000067,0.15844433743404385
ACH-000070,0.19412922727012027
ACH-000075,0.338748358178302
ACH-000078,0.08603316797293163
ACH-000082,0.16484464314392674
ACH-000085,0.02150649092086733
ACH-000086,0.08537691989613089
ACH-000087,0.2797778001813965
ACH-000092,0.053238111426507466
ACH-000095,0.05661591580458258
ACH-000097,0.1957857966471754
ACH-000098,0.04573755311099272
ACH-000099,0.11370446153367506
ACH-000108,0.12553320538851698
ACH-000113,0.13782643139665213
ACH-000116,0.1626013249110587
ACH-000118,0.10634058125095636
ACH-000120,0.09758760081500267
ACH-000123,0.11529202926334865
ACH-000127,0.0771499662809351
ACH-000128,0.07190677864599361
ACH-000132,0.05868567675879662
ACH-000133,0.15898739345026866
ACH-000137,0.14936168841384256
ACH-000138,0.13327878234285473
ACH-000142,0.13693851497660786
ACH-000143,0.17529676714206074
ACH-000146,0.1197617453801018
ACH-000148,0.15498025136613694
ACH-000150,-0.08314701516803873
ACH-000152,0.1652615890166232
ACH-000153,0.28473085082085525
ACH-000159,0.08306271705827194
ACH-000160,0.09732618537470944
ACH-000163,0.04748741484572735
ACH-000167,-0.09779110764608824
ACH-000168,0.21030314221180899
ACH-000169,0.22442307781195356
ACH-000178,0.0614542941829247
ACH-000183,-0.0009114724351742752
ACH-000188,0.13010173750015286
ACH-000189,0.4076422551993045
ACH-000190,0.17396692073315165
ACH-000198,0.09165603647451573
ACH-000203,-0.08121048943583374
ACH-000204,0.11210002474781466
ACH-000206,0.10215816964263776
ACH-000207,0.18876569876698696
ACH-000208,0.011807227226747229
ACH-000210,0.11912181313009428
ACH-000211,0.1790185442698658
ACH-000215,0.05487854120090565
ACH-000221,0.06553435821820595
ACH-000222,0.19278675314869986
ACH-000223,-0.07942109868289743
ACH-000226,0.09004833936900346
ACH-000227,0.1268800407919963
ACH-000228,0.11784685747624632
ACH-000231,0.119986702469664
ACH-000232,0.0019155829435361304
ACH-000233,-0.11068694622428037
ACH-000234,0.022906609051538792
ACH-000235,0.1072074610206496
ACH-000237,0.0718020585387716
ACH-000238,0.09482334912414901
ACH-000242,0.3401861301228787
ACH-000243,0.09429121783820997
ACH-000244,0.2184330227511492
ACH-000246,0.07200296504319185
ACH-000248,0.06770314032617876
ACH-000250,0.09207224381219964
ACH-000251,0.13975467922377388
ACH-000252,0.08295370466163232
