,NSA2 (10412)
ACH-000476,-0.7641876575317046
ACH-000477,-0.7382659083468759
ACH-000479,-1.1545138373488115
ACH-000480,-0.9031391556067896
ACH-000481,-0.9589292186459089
ACH-000483,-0.7109636116653815
ACH-000484,-0.8266881864298876
ACH-000485,-0.8721868592241897
ACH-000486,-0.7453959295375946
ACH-000487,-0.793208869333522
ACH-000488,-0.7136434532020071
ACH-000490,-0.7366602136570313
ACH-000491,-0.7883992903035175
ACH-000495,-0.6576042898388664
ACH-000496,-0.8371263666561908
ACH-000499,-0.751118751892074
ACH-000500,-0.8268029869151031
ACH-000502,-0.7386038349106706
ACH-000503,-0.9502473473206726
ACH-000505,-0.8403310192780705
ACH-000507,-0.8251454882463624
ACH-000510,-0.8131299454169199
ACH-000511,-0.9544685483496326
ACH-000512,-0.8834169854640439
ACH-000516,-0.9404289578747266
ACH-000517,-1.1534625542428794
ACH-000518,-0.7897399188578234
ACH-000520,-0.9527042470753788
ACH-000521,-0.9621363248113876
ACH-000522,-0.9286576082400764
ACH-000524,-0.955159669972547
ACH-000527,-0.7225114910937709
ACH-000528,-0.848569660747999
ACH-000537,-0.7223394116341988
ACH-000541,-0.9626949578322644
ACH-000542,-0.8656787436251993
ACH-000544,-0.8176957092742769
ACH-000545,-0.8961061972688191
ACH-000547,-0.8465274862339858
ACH-000548,-0.9066481332161812
ACH-000549,-0.8589968311456798
ACH-000550,-0.7701479980256366
ACH-000552,-0.9043248575628412
ACH-000556,-0.9031205235732666
ACH-000557,-0.9495946382473209
ACH-000569,-0.8921535568251552
ACH-000570,-0.8392878040013625
ACH-000571,-0.7898249828453868
ACH-000573,-0.8529153715009666
ACH-000576,-0.6001114039940975
ACH-000579,-0.8397435736028085
ACH-000580,-0.7755976749740018
ACH-000584,-0.765568398670225
ACH-000585,-0.6308673753329812
ACH-000588,-0.40518718563560985
ACH-000589,-0.8850857853029109
ACH-000591,-0.8276272779459013
ACH-000593,-0.8749558192823254
ACH-000600,-0.7576062681146937
ACH-000601,-0.8803508094714851
ACH-000605,-1.037391492881203
ACH-000606,-0.8540527567632805
ACH-000608,-0.7134070588975865
ACH-000614,-0.8039508911022277
ACH-000616,-0.7950016745316537
ACH-000618,-0.7925252172765304
ACH-000619,-0.7259750990977419
ACH-000620,-0.7794153375605934
ACH-000621,-0.9373154500963476
ACH-000622,-1.103163560558738
ACH-000623,-0.7212853544309883
ACH-000624,-0.8700398310185345
ACH-000627,-0.9285975408673208
ACH-000630,-0.821292166601018
ACH-000631,-0.7428591013259829
ACH-000632,-0.7026400455869106
ACH-000633,-0.6498758000383961
ACH-000637,-0.6733127595850589
ACH-000638,-0.8506705607745755
ACH-000646,-0.5939321612462695
ACH-000647,-0.8181546330702082
ACH-000648,-0.7221377524343806
ACH-000649,-0.8832273831713627
ACH-000651,-0.8028793874614918
ACH-000652,-0.7605124827700064
ACH-000653,-0.771689379976601
ACH-000657,-0.8363209587540699
ACH-000658,-0.5770408705425661
ACH-000661,-0.7124067914379273
ACH-000662,-1.3191165335706578
ACH-000663,-0.8711147178686897
ACH-000665,-0.9401868520637656
ACH-000671,-0.7863515468743214
ACH-000672,-0.7745669414570316
ACH-000673,-0.7761170566631502
ACH-000676,-0.7036550709515631
ACH-000677,-0.7104470632883388
ACH-000681,-0.6487333635278975
ACH-000683,-0.7563337757996074
ACH-000684,-0.8187446093077528
ACH-000688,-0.8027969196442117
ACH-000693,-0.8148747807306055
ACH-000694,-0.713973990778597
ACH-000695,-0.9572918751814901
ACH-000696,-0.8738442324890896
ACH-000697,-0.9850190417406306
ACH-000699,-0.8596789913063182
ACH-000701,-0.7489304519013832
ACH-000706,-0.8937718195121662
ACH-000711,-1.0121149137009495
ACH-000713,-0.9122902560704204
ACH-000714,-0.5862915833376864
ACH-000718,-0.8185693655605573
ACH-000720,-0.7386541460188194
ACH-000721,-0.8147051496086278
ACH-000724,-0.7215789945916872
ACH-000725,-1.0125700467904355
ACH-000732,-0.843027401766635
ACH-000734,-0.6414115892136376
ACH-000735,-0.9211365107988306
ACH-000736,-0.8330074564047479
ACH-000738,-0.8417329887232831
ACH-000746,-0.6642516960096809
ACH-000747,-0.9356621575336936
ACH-000748,-0.8904015422347562
ACH-000753,-0.6569006457949679
ACH-000756,-0.9483388796566801
ACH-000757,-0.7666053133773324
ACH-000758,-0.8690450902634566
ACH-000760,-0.7954962644858268
ACH-000762,-0.8475904397705398
ACH-000763,-0.7486234553126064
ACH-000764,-1.017797629528003
ACH-000765,-0.7844970057902085
ACH-000766,-1.0568536480617137
ACH-000767,-1.000684667870164
ACH-000768,-0.8102694240099819
ACH-000769,-0.9606874710715292
ACH-000770,-0.8811841941299674
ACH-000771,-0.9060514732504524
ACH-000773,-0.9709982524861626
ACH-000776,-0.5943219521180251
ACH-000777,-0.6656939281060836
ACH-000778,-0.8774742613174391
ACH-000781,-0.764547357099532
ACH-000782,-0.7407199456264358
ACH-000783,-0.8284574534111991
ACH-000784,-0.7180209339251948
ACH-000785,-0.9839608000209822
ACH-000787,-0.8079879718045146
ACH-000788,-0.8455157482744456
ACH-000791,-0.8594028539236261
ACH-000792,-0.8325718258885083
ACH-000794,-0.7978680115915833
ACH-000796,-0.8254387508785294
ACH-000798,-0.9746332146793024
ACH-000799,-0.8361768210278567
ACH-000800,-0.9607403592965656
ACH-000802,-0.7960298444558521
ACH-000804,-0.7441375017710771
ACH-000805,-0.8701033134987722
ACH-000809,-0.7395442016451012
ACH-000810,-0.8295960308080489
ACH-000811,-0.7976373977322021
ACH-000817,-0.7723296409049181
ACH-000819,-0.8874264208281604
ACH-000820,-1.0865555022950821
ACH-000821,-0.7171025239746939
ACH-000822,-0.7944279768557083
ACH-000823,-0.6966372351985841
ACH-000824,-0.8740214783612495
ACH-000827,-0.881193493546047
ACH-000829,-0.8741530399029239
ACH-000831,-0.8053692443721345
ACH-000832,-0.6976427141219544
ACH-000833,-0.6502056782423682
ACH-000834,-0.7134760117980241
ACH-000835,-0.6874478149674741
ACH-000836,-0.9563381078299577
ACH-000837,-0.8683287679752307
ACH-000838,-0.5034399473742829
ACH-000839,-0.7915966266846736
ACH-000840,-0.6769760483312416
ACH-000841,-0.7307029544667184
ACH-000843,-0.7355149128252477
ACH-000846,-0.8881438783219904
ACH-000847,-0.7397075191150778
ACH-000848,-0.9231764379102312
ACH-000849,-0.6453662620815992
ACH-000851,-0.9042261027908582
ACH-000855,-0.8647745945213712
ACH-000856,-0.6482304641148421
ACH-000858,-0.9493917913121682
ACH-000859,-0.8500037055682061
ACH-000861,-0.6880833864241331
ACH-000862,-0.7181374431788561
ACH-000865,-0.7536770493026466
ACH-000866,-0.8630377045239934
ACH-000867,-0.8709798592122429
ACH-000869,-0.7653626735454615
ACH-000872,-0.8404077094906255
ACH-000873,-0.9614924067410364
ACH-000876,-0.7193970706761268
ACH-000878,-0.6920734744319561
ACH-000880,-0.742675525630216
ACH-000881,-0.6145744327111823
ACH-000882,-0.8846672395215902
ACH-000884,-0.8851295285045714
ACH-000885,-0.7452824002042736
ACH-000887,-0.9324693128296272
ACH-000889,-0.5749034863635967
ACH-000896,-0.647705609527652
ACH-000898,-0.93913210321107
ACH-000900,-0.8527603033172685
ACH-000901,-0.9569251599246664
ACH-000905,-0.8391803918823186
ACH-000906,-1.0447050448925546
ACH-000907,-0.8428814410115496
ACH-000910,-0.8120336016193803
ACH-000911,-0.7936082524853966
ACH-000912,-0.7509629393020991
ACH-000913,-0.6644090527099061
ACH-000915,-0.8638759547077541
ACH-000916,-0.9885123668483394
ACH-000917,-0.8357421845333719
ACH-000920,-0.5522905369663978
ACH-000921,-0.99607773790955
ACH-000924,-0.9732846679521986
ACH-000926,-0.7614125739126579
ACH-000928,-0.9468640440013476
ACH-000929,-0.647630017894793
ACH-000932,-0.7783914882767827
ACH-000935,-0.9346322945096809
ACH-000936,-0.9085509810513728
ACH-000937,-0.8178124536908769
ACH-000938,-0.9057757583582836
ACH-000939,-0.7545426377043662
ACH-000941,-0.7700569576886818
ACH-000943,-0.646037011177284
ACH-000946,-0.7596375331114584
ACH-000947,-0.7965962891634089
ACH-000948,-0.8458231685004876
ACH-000950,-0.7276145783455871
ACH-000953,-0.7703319497064691
ACH-000954,-0.5011849241379597
ACH-000957,-0.9689156230599392
ACH-000958,-0.925696913584668
ACH-000960,-0.9755516207215011
ACH-000963,-1.0459278679581412
ACH-000968,-0.6650223442469066
ACH-000969,-0.842146048465105
ACH-000972,-1.0055753007217274
ACH-000973,-0.9834946946829641
ACH-000974,-0.6601729528445748
ACH-000978,-0.9805058600201144
ACH-000984,-0.9786292025261002
ACH-000986,-0.8863400457715351
ACH-000988,-0.7101194338106713
ACH-000993,-0.8282872669810362
ACH-000994,-0.8038877106429799
ACH-000996,-0.8958050160328458
ACH-001001,-0.9269583363470166
ACH-001020,-0.8420533224856123
ACH-001028,-0.8801965568719965
ACH-001031,-0.6561495195715641
ACH-001038,-1.0155452263735243
ACH-001048,-0.7677840333960333
ACH-001050,-0.7119095190807644
ACH-001053,-0.9633544114984208
ACH-001054,-0.7815723990479131
ACH-001061,-0.9733920122791596
ACH-001067,-0.7734964784383634
ACH-001075,-0.8344729943335728
ACH-001096,-0.8475095511639377
ACH-001111,-0.6503329875173759
ACH-001119,-0.8396345256522626
ACH-001128,-0.9268557971671809
ACH-001134,-0.8036705455896364
ACH-001151,-1.0486894887617129
ACH-001163,-0.7358093313252841
ACH-001164,-0.7752676569507776
ACH-001183,-0.5736584690035161
ACH-001192,-0.6421747802224547
ACH-001193,-0.9541688131241542
ACH-001196,-0.7432479695965759
ACH-001197,-0.8253697512957321
ACH-001205,-0.8664496192896938
ACH-001211,-0.7861382120023502
ACH-001212,-0.9602796405122276
ACH-001228,-0.9690853071128036
ACH-001232,-0.9545061447507311
ACH-001239,-0.7423716296495442
ACH-001270,-0.6630899325733921
ACH-001274,-0.6771650353637981
ACH-001275,-0.7013499078695689
ACH-001277,-0.9953550685493094
ACH-001278,-0.7788287044618732
ACH-001280,-0.7213695213669423
ACH-001283,-0.6558647283541555
ACH-001289,-0.8652169374357007
ACH-001300,-0.8724340645080114
ACH-001301,-0.9750409733747568
ACH-001302,-1.1605441313722855
ACH-001306,-0.5338618802308958
ACH-001318,-0.8959535495906614
ACH-001322,-0.7149897586648433
ACH-001328,-0.9798367849316796
ACH-001332,-1.1119961778148428
ACH-001336,-1.0010773395695742
ACH-001346,-0.6534804690627256
ACH-001353,-0.9486259847872508
ACH-001354,-0.9627951021218316
ACH-001367,-0.8469508239492922
ACH-001368,-0.8182765299761091
ACH-001374,-0.7469114463225079
ACH-001377,-0.71552027694838
ACH-001380,-0.98071063867923
ACH-001391,-0.8814156501904441
ACH-001408,-0.827264417724075
ACH-001430,-0.9903166256975459
ACH-001431,-0.8127905334106917
ACH-001450,-0.7987424410850826
ACH-001496,-1.0437440982524695
ACH-001500,-0.8144994900105176
ACH-001523,-0.7341178786092402
ACH-001532,-0.7199362893847683
ACH-001550,-0.7872345279273685
ACH-001552,-0.8288305574258703
ACH-001554,-0.6952480102148099
ACH-001654,-0.6966945014650796
ACH-001735,-0.7095091608565551
ACH-001736,-0.8433118562209727
ACH-001737,-1.0283002920116064
ACH-001740,-0.7354333457337767
ACH-001745,-0.813919457174841
ACH-001765,-0.713278814962286
