,ARPP19 (10776)
ACH-000153,-0.42516707996174025
ACH-000159,-0.2586811592370675
ACH-000160,-0.16358879829214495
ACH-000163,-0.11710008406622377
ACH-000167,-0.2664440426432235
ACH-000168,-0.5287360953189101
ACH-000169,-0.2709397765351621
ACH-000178,-0.3448009716955256
ACH-000183,-0.4013204751131483
ACH-000188,-0.3315188501375492
ACH-000189,-0.20915758721320185
ACH-000190,-0.2163228455120529
ACH-000198,-0.3121735895663447
ACH-000203,-0.2339685324924844
ACH-000204,-0.2912086144973194
ACH-000206,-0.1950170348389633
ACH-000207,-0.06882840886200622
ACH-000208,-0.13033003573634505
ACH-000210,-0.018726393130363558
ACH-000211,-0.1593050587967789
ACH-000215,-0.2696876871599818
ACH-000221,-0.2547300684739384
ACH-000222,-0.40663786174009386
ACH-000223,-0.4123459078612988
ACH-000226,-0.25805740865409826
ACH-000227,-0.06974634065930506
ACH-000228,-0.08449300940379094
ACH-000231,-0.23039703927182545
ACH-000232,-0.25420611744504273
ACH-000233,-0.013136157013001
ACH-000234,-0.46825657913174606
ACH-000235,-0.2964039803735231
ACH-000237,-0.6802106924552521
ACH-000238,-0.210617980118878
ACH-000242,-0.39416412645647975
ACH-000243,-0.27070761697847906
ACH-000244,-0.3475455852590957
ACH-000246,-0.10274579443079554
ACH-000248,-0.2220132586982238
ACH-000250,-0.2720553794278785
ACH-000251,-0.20804989359569698
ACH-000252,-0.07813640404520794
ACH-000253,-0.2042977216667038
ACH-000255,-0.3132471195507785
ACH-000256,-0.17520558900900862
ACH-000257,-0.3544207545249339
ACH-000258,-0.2865675151643808
ACH-000259,-0.20136985337218075
ACH-000260,-0.2867714949978025
ACH-000261,-0.3228309514816133
ACH-000262,-0.3318931858557013
ACH-000263,-0.2049478287096872
ACH-000264,-0.17611407451406305
ACH-000265,-0.367292142539732
ACH-000266,-0.2669493728202039
ACH-000272,-0.35292211943046203
ACH-000274,-0.217655333312127
ACH-000277,-0.15557776629780898
ACH-000278,-0.26690929808491765
ACH-000279,-0.2937556412605114
ACH-000280,-0.0440574228967572
ACH-000281,-0.13666277712634414
ACH-000288,-0.3596036433811136
ACH-000291,-0.2260199528914408
ACH-000293,-0.16120846360354654
ACH-000294,-0.336068244529622
ACH-000295,-0.4128313189874656
ACH-000296,-0.258547087606501
ACH-000302,-0.2016984939070665
ACH-000304,-0.1543924533602847
ACH-000307,-0.3130774240065555
ACH-000308,-0.21143973922152254
ACH-000310,-0.28406560111026563
ACH-000311,-0.3632878798538877
ACH-000312,-0.09459862279359482
ACH-000315,-0.13602960426055974
ACH-000316,-0.31985387512547736
ACH-000317,-0.4318997669126608
ACH-000318,-0.18931294852072134
ACH-000319,-0.26223226848855075
ACH-000320,-0.286553930253348
ACH-000322,-0.19075895798337655
ACH-000323,-0.16674027501004018
ACH-000324,-0.22213643226248306
ACH-000329,-0.19865453014103526
ACH-000330,-0.16689460030296738
ACH-000331,-0.3529567241312736
ACH-000332,-0.21174778550793305
ACH-000334,-0.3133041598011369
ACH-000335,-0.4232959148502325
ACH-000336,-0.043001614446971016
ACH-000337,-0.08028357296083262
ACH-000338,-0.3061889411652602
ACH-000339,-0.1753723230329403
ACH-000341,-0.2449962983228748
ACH-000348,-0.3375040120431799
ACH-000350,-0.27079876555458665
ACH-000352,-0.2091823842106625
ACH-000356,-0.18482853679089775
ACH-000361,-0.2686473916363965
ACH-000362,-0.2546311765548658
ACH-000363,-0.1995392658709572
ACH-000364,-0.25302209045498897
ACH-000365,-0.20698071212610056
ACH-000366,-0.15830600388161215
ACH-000368,-0.2703203079626217
ACH-000374,-0.3760464998359896
ACH-000375,-0.24679872277824386
ACH-000376,-0.1794768857880289
ACH-000381,-0.18794137295819646
ACH-000383,-0.21836702167027364
ACH-000387,-0.4057082300660755
ACH-000389,-0.14736821318260868
ACH-000390,-0.14460246695711834
ACH-000393,-0.3182159498510181
ACH-000395,-0.21091670630469836
ACH-000396,-0.2818934078635021
ACH-000397,-0.23432350640275226
ACH-000401,-0.3926248453791271
ACH-000402,-0.2890782025325633
ACH-000403,-0.301022047060264
ACH-000404,-0.2937022334205583
ACH-000406,-0.19001550531537428
ACH-000407,-0.4434136623760722
ACH-000408,-0.11229802138938133
ACH-000410,-0.40482521812083416
ACH-000411,-0.17279468543222629
ACH-000414,-0.35178645835083633
ACH-000415,-0.20472139469264744
ACH-000416,-0.2277139271566246
ACH-000420,-0.1479641064662138
ACH-000421,-0.278481824674406
ACH-000424,-0.3131956090184311
ACH-000425,-0.3859753695013696
ACH-000426,-0.4634122727660219
ACH-000427,-0.28593076540029944
ACH-000433,-0.2933040983541655
ACH-000435,-0.5732287393957359
ACH-000436,-0.3128184797666517
ACH-000444,-0.2915663685009145
ACH-000445,-0.26250911157296875
ACH-000448,-0.2810864752212849
ACH-000450,-0.27455457861398924
ACH-000452,-0.1959822479544195
ACH-000454,-0.28590276469647474
ACH-000458,-0.16611715861816093
ACH-000459,-0.13588350731619386
ACH-000460,-0.2479379358061167
ACH-000461,-0.3197103459127373
ACH-000463,-0.3032735282815754
ACH-000464,-0.3605356598442519
ACH-000466,-0.21757364000447585
ACH-000467,-0.21126924834349808
ACH-000468,-0.32045697803755
ACH-000469,-0.3287776848843281
ACH-000470,-0.1800489553228648
ACH-000471,-0.21845873304127109
ACH-000472,-0.21143900636364926
ACH-000473,-0.04914036657796436
ACH-000475,-0.3224022270514705
ACH-000476,-0.18294184564566807
ACH-000477,-0.3528215887725726
ACH-000479,-0.3893502731886132
ACH-000480,-0.2703678504172495
ACH-000481,-0.2291329086724481
ACH-000483,-0.30775521580877474
ACH-000484,-0.13094500307379367
ACH-000485,-1.0975839060028134
ACH-000486,-0.2437412703503741
ACH-000487,-0.18535963967701213
ACH-000488,-0.177834890239016
ACH-000490,-0.3914810611813945
ACH-000491,-0.3290117028785703
ACH-000495,-0.42527646574494
ACH-000496,-0.3527604907635179
ACH-000499,-0.5194552371960631
ACH-000500,-0.5344293914582399
ACH-000502,-0.2666707673201245
ACH-000503,-0.27088686755066793
ACH-000505,-0.3946595838433227
ACH-000507,-0.14004485250198045
ACH-000510,-0.2363073214974103
ACH-000511,-0.38778111312504027
ACH-000512,-0.4352793397389538
ACH-000516,-0.2998135398281226
ACH-000517,-0.3030750250201477
ACH-000518,-0.016846363798981467
ACH-000520,-0.4704378928693895
ACH-000521,-0.15716584530177147
ACH-000522,-0.3809644349551676
ACH-000524,-0.19642145314359946
ACH-000527,-0.2055375400592645
ACH-000528,-0.1864574759798296
ACH-000537,-0.15850633479273646
ACH-000541,-0.4505380641689633
ACH-000542,-0.2540870773070291
ACH-000544,-0.2735807725621153
ACH-000545,-0.33283121729403303
ACH-000547,-0.28416962221250724
ACH-000548,-0.18874760976906632
ACH-000549,-0.17614859607231292
ACH-000550,-0.07360197699812643
ACH-000552,-0.1547151296762427
ACH-000556,-0.07438925337254465
ACH-000557,-0.2789899919130701
ACH-000569,-0.09019825253109293
ACH-000570,-0.2427143617139227
ACH-000571,-0.22029048037623952
ACH-000573,-0.3062921826928421
ACH-000576,-0.4347227912247569
ACH-000579,-0.08970751813443352
ACH-000580,-0.21617624382324072
ACH-000584,-0.23567888030377634
ACH-000585,-0.25507675090383586
ACH-000588,-0.21446352847545333
ACH-000589,-0.2102922470112051
ACH-000591,-0.21875965987135096
ACH-000593,-0.24152607359701164
ACH-000600,-0.28013738646635833
ACH-000601,-0.2996364097713333
ACH-000605,-0.11633984523350945
ACH-000606,-0.3330830793876371
ACH-000608,-0.2410640474204284
ACH-000614,-0.16060971512814615
ACH-000616,-0.08099058403959529
ACH-000618,-0.1392794512879176
ACH-000619,-0.2762422380071713
ACH-000620,-0.2920266345137316
ACH-000621,-0.1228375089905526
ACH-000622,-0.15511791756398813
ACH-000623,-0.4508773682654661
ACH-000624,-0.2660947346657699
ACH-000627,-0.12477434493405384
ACH-000630,-0.18151382022490906
ACH-000631,-0.03553173548673787
ACH-000632,-0.12069277275281383
ACH-000633,-0.2546580246182373
ACH-000637,-0.3177962818557272
ACH-000638,-0.2868785051435267
ACH-000646,-0.059526655253735565
ACH-000647,-0.13876934518274034
ACH-000648,-0.3324235873002219
ACH-000649,-0.20883405811442585
ACH-000651,-0.20583380162479087
ACH-000652,-0.3461897454927766
ACH-000653,-0.1387999937469094
ACH-000657,-0.23311736460716415
ACH-000658,-0.18712738103426169
ACH-000661,-0.2002282799448416
ACH-000662,-0.02810864922881819
ACH-000663,-0.21239751733804213
ACH-000665,-0.2522784558703596
ACH-000671,-0.152122837222641
ACH-000672,-0.6601519302068671
ACH-000673,-0.4010472812934525
ACH-000676,-0.22414018717852285
ACH-000677,-0.25773253146539826
ACH-000681,-0.3487697092165457
ACH-000683,-0.21944687814461247
ACH-000684,-0.3451038240073278
ACH-000688,-0.23245472454553265
ACH-000693,-0.3868723854529544
ACH-000694,-0.2799429428855408
ACH-000695,-0.2064743137460808
ACH-000696,-0.35660556726859244
ACH-000697,-0.10505749421289773
ACH-000699,-0.2801128056934248
ACH-000701,-0.06768921025097245
ACH-000706,-0.2470619485095865
ACH-000711,-0.2586048628087021
ACH-000713,-0.1465065846574012
ACH-000714,-0.22432391364284365
ACH-000718,-0.2322895423430086
ACH-000720,-0.2784337357913469
ACH-000721,-0.2039621462153352
ACH-000724,-0.21910734853650446
ACH-000725,-0.15235940665245504
ACH-000732,-0.2578900481323172
ACH-000734,-0.1231321202088827
ACH-000735,-0.2228048001689443
ACH-000736,-0.07280962527261578
ACH-000738,-0.2538664999635328
ACH-000746,-0.2546484609795148
ACH-000747,-0.3111034876548444
ACH-000748,-0.19076421831921367
ACH-000753,-0.22302265124374326
ACH-000756,-0.203142458871248
ACH-000757,-0.34579428750415275
ACH-000758,-0.26778364171094005
ACH-000760,-0.22251113899555386
ACH-000762,-0.34485895618449103
ACH-000763,-0.436595102959266
ACH-000764,-0.18386543067867306
ACH-000765,-0.28007539391760755
ACH-000766,-0.2526618811279715
ACH-000767,-0.18587482120010648
ACH-000768,-0.30204343988509125
ACH-000769,-0.33466604227482755
ACH-000770,-0.2663223110446885
ACH-000771,-0.2394317988368511
ACH-000773,-0.2839816421037681
ACH-000776,-0.3394206852125555
ACH-000777,-0.2397220801828931
ACH-000778,-0.3473927500941433
ACH-000781,-0.27535858469327285
ACH-000782,-0.21677001017017716
ACH-000783,-0.2757435076809271
ACH-000784,-0.3960065442201355
ACH-000785,-0.3071710943256213
ACH-000787,-0.3426780641981022
ACH-000788,-0.3322958098495256
ACH-000791,-0.3945921390780864
ACH-000792,-0.1821084512428553
ACH-000794,-0.2426211597571487
ACH-000796,-0.09038268159314393
ACH-000798,-0.2070841009055092
ACH-000799,-0.1333129379350265
ACH-000800,-0.5058208989609969
ACH-000802,-0.3636794680745311
ACH-000804,-0.5611964474513327
ACH-000805,-0.309976281985919
ACH-000809,-0.21076802002086947
ACH-000810,-0.3598795329299737
ACH-000811,-0.1854964533467122
ACH-000817,-0.6017202868628944
ACH-000819,-0.1022589845056227
ACH-000820,-0.40851303431265856
ACH-000821,-0.4403758876733671
ACH-000822,-0.3174096827601226
ACH-000823,-0.1890389583130898
ACH-000824,-0.3063161707146204
ACH-000827,-0.23728636237126216
ACH-000829,-0.36972487069381627
ACH-000831,-0.2429559463011465
ACH-000832,-0.25396623598342205
ACH-000833,-0.1693657208918811
ACH-000834,-0.29423625295914274
ACH-000835,-0.2265958906885369
ACH-000836,-0.14535376142050607
ACH-000837,-0.24508283981121434
ACH-000838,-0.2743835141092968
ACH-000839,-0.12667205839372994
ACH-000840,-0.03725336995624968
ACH-000841,-0.5002778085913627
ACH-000843,-0.13340338477108216
ACH-000846,-0.30670507902071625
ACH-000847,-0.12029290361506095
ACH-000848,-0.3110424045200477
ACH-000849,-0.278260709088649
ACH-000851,-0.18375926739698906
ACH-000855,-0.266572456462719
ACH-000856,-0.3110743108134084
ACH-000858,-0.20378763491702476
ACH-000859,-0.4741941716347431
ACH-000861,-0.2781835053441714
ACH-000862,-0.1503553033492135
ACH-000865,-0.335128327401039
ACH-000866,-0.20868670412692006
ACH-000867,-0.288665823467039
ACH-000869,-0.3578991430123422
ACH-000872,-0.08615153732592133
ACH-000873,-0.4457363867403255
ACH-000876,-0.3226556890412463
ACH-000878,-0.29079019587162924
ACH-000880,-0.11343597442820914
ACH-000881,-0.24760893413163595
ACH-000882,-0.1717280479440971
ACH-000884,-0.4056205596455205
ACH-000885,-0.1795223969807924
ACH-000887,-0.1861222326896388
ACH-000889,-0.11457255948185223
ACH-000896,-0.28342078933802056
ACH-000898,-0.3337443865008679
ACH-000900,-0.1991633778402148
ACH-000901,-0.2923082217399088
ACH-000905,-0.25762404546704304
ACH-000906,-0.20117442824524195
ACH-000907,-0.337629086410935
ACH-000910,-0.2735044701307221
ACH-000911,-0.2786094399489064
ACH-000912,-0.2514118248179687
ACH-000913,-0.21335646173841508
ACH-000915,-0.2751194172349807
ACH-000916,-0.3295819095424549
ACH-000917,-0.17035718804010225
ACH-000920,-0.30301836705996193
ACH-000921,-0.3623490159120341
ACH-000924,-0.2542756300184922
ACH-000926,-0.21225260818578887
ACH-000928,-0.2826335381147188
ACH-000929,-0.11824659355071401
ACH-000932,-0.2619983578655717
ACH-000935,-0.029018914701536263
ACH-000936,-0.2483332810542405
ACH-000937,-0.22791162352039615
ACH-000938,-0.35026066670849715
ACH-000939,-0.2607739962251522
ACH-000941,-0.1954785619811074
ACH-000943,-0.21636604639048054
ACH-000946,-0.304556936903175
ACH-000947,-0.10909969303256578
ACH-000948,-0.2750109812923377
ACH-000950,-0.31942143417222024
ACH-000953,-0.24644322310890585
ACH-000954,-0.29360872042686936
ACH-000957,-0.2267366905050231
ACH-000958,-0.2625106507408712
ACH-000960,-0.3998432261260544
ACH-000963,-0.3746666096837991
ACH-000968,-0.1727987178183815
ACH-000969,-0.27156439260829945
ACH-000972,0.008216920418006545
ACH-000973,-0.2276848370428196
ACH-000974,-0.2537627206364053
ACH-000978,-0.2257666988027674
ACH-000984,-0.2227257693216197
ACH-000986,-0.3747126524724329
ACH-000988,-0.21914921065338894
ACH-000993,-0.16149425664684158
ACH-000994,-0.3044419096796317
ACH-000996,-0.3067695855208565
ACH-001001,-0.24521240693926216
ACH-001020,0.008671791323464231
ACH-001028,-0.4241796732024344
ACH-001031,-0.2620091609464485
ACH-001038,-0.09950419960412586
ACH-001048,-0.2106180181571921
ACH-001050,-0.19288090408602868
ACH-001053,-0.3325287658656486
ACH-001054,-0.07972990764191655
ACH-001061,-0.19306523489452496
ACH-001067,-0.17591800091975746
ACH-001075,-0.2819041408118977
ACH-001096,-0.18088525268376812
ACH-001111,0.06879373149548151
ACH-001119,-0.3028562758079014
ACH-001128,-0.3672732918011492
ACH-001134,-0.3774786431683535
ACH-001151,-0.16878045881266313
ACH-001163,-0.3637613293736801
ACH-001164,-0.2559680760529449
ACH-001183,-0.1714751931087212
ACH-001192,-0.3302854121722199
ACH-001193,-0.2627373874330585
ACH-001196,-0.11454438814170405
ACH-001197,-0.18918979112897136
ACH-001205,-0.4207460720077627
ACH-001211,-0.34348040877578945
ACH-001212,-0.20498128427053466
ACH-001228,-0.23509934291228196
ACH-001232,-0.18445467973788934
ACH-001239,-0.07758968375996755
ACH-001270,-0.3350873096325435
ACH-001274,-0.3786417686939496
ACH-001275,-0.11031760820410014
ACH-001277,-0.20564151093247046
ACH-001278,-0.15157569182563216
ACH-001280,-0.2360025144215054
ACH-001283,-0.26543531372419243
ACH-001289,-0.3683000331248265
ACH-001300,-0.11357731130688332
ACH-001301,-0.13235766304261964
ACH-001302,-0.4432767312895453
ACH-001306,-0.27019847735587066
ACH-001318,-0.40562752755239817
ACH-001322,-0.19903940431154485
ACH-001328,-0.2361176807420396
ACH-001332,-0.331905588366622
ACH-001336,-0.30044597788748706
ACH-001346,-0.260994661248012
ACH-001353,-0.3425110929200239
ACH-001354,-0.16279673448470838
ACH-001367,0.16743986870411326
ACH-001368,-0.2542812587516584
ACH-001374,-0.03522409589561036
ACH-001377,-0.20553972870477133
ACH-001380,-0.26241848672126594
ACH-001391,-0.22987328647826905
ACH-001408,-0.2594610400127031
ACH-001430,-0.2416845088354998
ACH-001431,-0.26487654197582705
ACH-001450,-0.15031157498203673
ACH-001496,-0.1525495061423335
ACH-001500,-0.13506845799652106
ACH-001523,-0.2727244718638761
ACH-001532,-0.37282418770452136
ACH-001550,-0.20733151023757174
ACH-001552,-0.20734262623184346
ACH-001554,-0.33967786123078697
ACH-001654,-0.4297389999769185
ACH-001735,-0.10122857007257408
ACH-001736,-0.12692280770491834
ACH-001737,-0.4441345904396998
ACH-001740,-0.3489298863610548
ACH-001745,-0.4605335367878798
ACH-001765,-0.2872279373001033
