,PRR14L (253143)
ACH-000004,-0.0727653014892778
ACH-000005,-0.11022335082830613
ACH-000007,-0.08162553203805561
ACH-000009,-0.17280814552842913
ACH-000011,-0.022913224385748842
ACH-000012,-0.0528700286918042
ACH-000013,0.04599108427622711
ACH-000014,-0.0868766454086631
ACH-000015,0.08373509040222994
ACH-000017,-0.21547222959068515
ACH-000018,-0.14458685044922107
ACH-000019,0.002875455873780287
ACH-000021,6.568534540879337e-05
ACH-000022,-0.12814885955133565
ACH-000025,-0.03312194899483889
ACH-000028,-0.07002308492999625
ACH-000030,-0.048468440590828735
ACH-000035,-0.2138942927628055
ACH-000036,0.01932273573257228
ACH-000037,-0.06958114813562673
ACH-000039,0.02703065629509586
ACH-000040,-0.002708657923748634
ACH-000041,0.0017046475642985722
ACH-000042,-0.0017133801677582448
ACH-000045,-0.01971872335696
ACH-000047,-0.16072998877503694
ACH-000052,0.08196356020667699
ACH-000053,0.13415311141823585
ACH-000054,-0.09871358473393332
ACH-000055,-0.2975464417463833
ACH-000060,0.0025260060314483477
ACH-000067,-0.0554271938873214
ACH-000070,-0.0012131647850201481
ACH-000075,-0.036291738583042236
ACH-000078,-0.1179815623450789
ACH-000082,-0.027696643513539204
ACH-000085,0.09441753457946812
ACH-000086,0.17114107510519475
ACH-000087,-0.10396923657867216
ACH-000092,-0.03368628217837193
ACH-000095,-0.11911503664965578
ACH-000097,-0.13540067694895302
ACH-000098,-0.06878471934830864
ACH-000099,0.14987253662765276
ACH-000108,-0.00867398250822176
ACH-000113,-0.020110459577003945
ACH-000116,-0.006313735008556852
ACH-000118,0.0792968567145811
ACH-000120,0.07232719208513573
ACH-000123,0.09281410298121226
ACH-000127,0.07727500278015077
ACH-000128,-0.13805914839850875
ACH-000132,-0.17574382644615066
ACH-000133,-0.007142463950078145
ACH-000137,0.016205840143561454
ACH-000138,0.11970778257428867
ACH-000142,0.10715245220059644
ACH-000143,-0.04903263415734894
ACH-000146,0.035714531599495995
ACH-000148,-0.0034884399090095893
ACH-000150,-0.1914477191898032
ACH-000152,0.003874990860670432
ACH-000153,0.06910582792001163
ACH-000159,0.07339115380274859
ACH-000160,-0.11935326844584696
ACH-000163,0.04411962383164898
ACH-000167,0.2191892478613372
ACH-000168,-0.08808680110539271
ACH-000169,-0.09057188263134752
ACH-000178,-0.02984119393691833
ACH-000183,0.009851383620052922
ACH-000188,0.037491520244953634
ACH-000189,-0.05523969853446552
ACH-000190,-0.1021649607106106
ACH-000198,-0.08620009980226158
ACH-000203,-0.31939260937482233
ACH-000204,-0.0034427070609337604
ACH-000206,-0.13735511199267256
ACH-000207,-0.0815693060649937
ACH-000208,-0.1234676692727944
ACH-000210,-0.1270538125969541
ACH-000211,-0.017443804919036254
ACH-000215,-0.0329338436079154
ACH-000221,-0.1438944528114631
ACH-000222,0.19191764707028894
ACH-000223,-0.04548600891125572
ACH-000226,0.06964600225411638
ACH-000227,-0.07699435995383445
ACH-000228,-0.011092122320993807
ACH-000231,-0.2351886408872508
ACH-000232,-0.08586922866077364
ACH-000233,0.00734340591676372
ACH-000234,0.04082442615050544
ACH-000235,0.03945342907840906
ACH-000237,-0.07203412966651815
ACH-000238,0.13025059913886985
ACH-000242,0.07811107346976014
ACH-000243,-0.1231203695663124
ACH-000244,-0.22683766390888835
ACH-000246,-0.0076390167410734094
ACH-000248,-0.14507776922322912
ACH-000250,-0.0011564469980564751
ACH-000251,0.08759905584640304
ACH-000252,-0.09620081343830153
ACH-000253,0.03290750193781645
ACH-000255,-0.15903672066958027
ACH-000256,0.062461499393558065
ACH-000257,-0.03111398323306608
ACH-000258,0.056851916049795184
ACH-000259,0.016703062452906217
ACH-000260,-0.05625102993278183
ACH-000261,-0.008472939878613407
ACH-000262,0.05918735736947011
ACH-000263,0.18373475811263612
ACH-000264,-0.059993556959946924
ACH-000265,-0.13525072571020605
ACH-000266,0.0009398229410439132
ACH-000272,-0.06402297052295702
ACH-000274,-0.12068224909348975
ACH-000277,-0.15555758240983966
ACH-000278,-0.03417949840444694
ACH-000279,-0.09044652828270988
ACH-000280,0.0011500154424873418
ACH-000281,0.0249672887446796
ACH-000288,0.01780660886835199
ACH-000291,-0.04174219541745222
ACH-000293,-0.05943757851339621
ACH-000294,0.009312696372291823
ACH-000295,0.1742554029132067
ACH-000296,-0.14614430018786392
ACH-000302,-0.21561098734715653
ACH-000304,-0.4074922656641176
ACH-000307,-0.06089718896616461
ACH-000308,-0.06740546005311468
ACH-000310,-0.13251488457977426
ACH-000311,-0.07025068752026355
ACH-000312,0.005927936311027777
ACH-000315,-0.12524760376294486
ACH-000316,-0.058169297594597935
ACH-000317,0.03128422749001451
ACH-000318,0.07488724919770225
ACH-000319,0.019496892332420523
ACH-000320,-0.05943215456310672
ACH-000322,-0.19193615087814364
ACH-000323,-0.16904451608175505
ACH-000324,-0.14623910461966294
ACH-000329,-0.1126182861445162
ACH-000330,-0.1961427502821828
ACH-000331,-0.040101127224640216
ACH-000332,0.022669828879917857
ACH-000334,-0.1011147788664992
ACH-000335,-0.1115960205672183
ACH-000336,0.05510189645612528
ACH-000337,-0.18991184941649716
ACH-000338,0.04039965551470955
ACH-000339,0.0728130201785722
ACH-000341,0.047619860792018714
ACH-000348,-0.04982742925359772
ACH-000350,0.042693602091126055
ACH-000352,-0.09558142685207367
ACH-000356,0.12065290040395045
ACH-000361,-0.1063323317277822
ACH-000362,-0.01818733309171627
ACH-000363,-0.018639771122597917
ACH-000364,-0.09110006938388042
ACH-000365,0.01020166359493263
ACH-000366,-0.09789122368383962
ACH-000368,-0.2497438609416089
ACH-000374,0.15604349048494198
ACH-000375,-0.03313278802533485
ACH-000376,-0.050473823636616184
ACH-000381,-0.12297048591676173
ACH-000383,0.020297665406560163
ACH-000387,-0.0648671968466102
ACH-000389,-0.09645678038066746
ACH-000390,0.0031531821962912827
ACH-000393,-0.15461291850116846
ACH-000395,-0.08440188691056508
ACH-000396,0.18660530928611546
ACH-000397,-0.021257102460693844
ACH-000401,-0.3111763090937835
ACH-000402,0.1299261089243755
ACH-000403,0.011477812924328132
ACH-000404,-0.02739306812823889
ACH-000406,-0.0947267837359574
ACH-000407,-0.002405657214283473
ACH-000408,-0.16752795872152754
ACH-000410,-0.07686075631136273
ACH-000411,0.044859858419878086
ACH-000414,0.12717510341865446
ACH-000415,-0.00843810696166005
ACH-000416,0.02718533261561851
ACH-000420,-0.13597230190062426
ACH-000421,-0.05072986290739709
ACH-000424,-0.11736823624279268
ACH-000425,-0.2471593352755927
ACH-000426,0.2531638677905594
ACH-000427,-0.14564098356104285
ACH-000433,-0.2113051182918189
ACH-000435,-0.1042938732465952
ACH-000436,-0.05068882230634295
ACH-000444,-0.14650840021698586
ACH-000445,-0.3276422092532971
ACH-000448,-0.005234304755337989
ACH-000450,-0.056761587338229925
ACH-000452,0.01678386513686232
ACH-000454,-0.2127774010802604
ACH-000458,0.030527153860341407
ACH-000459,0.04611618038938666
ACH-000460,-0.04345344294493765
ACH-000461,-0.24026998617561846
ACH-000463,0.0037277936962921577
ACH-000464,0.17572820904429265
ACH-000466,-0.017371267701074077
ACH-000467,-0.15501762891826698
ACH-000468,0.0764826582354287
ACH-000469,-0.16402560243291278
ACH-000470,-0.004528657844671411
ACH-000471,0.010109163854066695
ACH-000472,-0.08429143586478331
ACH-000473,0.02403445849676237
ACH-000475,0.02280690876535919
ACH-000476,0.07167706593239656
ACH-000477,-0.025109746753079143
ACH-000479,-0.006922338541066949
ACH-000480,-0.08512932098789343
ACH-000481,-0.0040141635038094545
ACH-000483,-0.011498562052374636
ACH-000484,-0.10079149565665704
ACH-000485,0.007069920591276768
ACH-000486,-0.05599535503325337
ACH-000487,0.13576390740270455
ACH-000488,0.04426191462961476
ACH-000490,-0.0569836296101995
ACH-000491,0.038311357260100584
ACH-000495,0.0808954207227656
ACH-000496,-0.07490862415684525
ACH-000499,-0.19617416795053108
ACH-000500,0.11732362556837282
ACH-000502,0.015614974311693822
ACH-000503,0.2110325194412672
ACH-000505,0.005514529225775274
ACH-000507,-0.013511098271258782
ACH-000510,-0.08138398985149371
ACH-000511,-0.12232560430460457
ACH-000512,-0.12409391766126746
ACH-000516,-0.07655495307362085
ACH-000517,-0.03270403569818334
ACH-000518,0.027874313438024018
ACH-000520,-0.03513499743092206
ACH-000521,0.2647641856685197
ACH-000522,0.004661663397442617
ACH-000524,-0.09104147647394653
