,SNAP29 (9342)
ACH-000004,-0.3460760871107144
ACH-000005,-0.10329191979351886
ACH-000007,-0.4303960015131262
ACH-000009,-0.20326320273386156
ACH-000011,-0.8535106034823354
ACH-000012,-0.2106361486356004
ACH-000013,-0.27260713628256994
ACH-000014,-0.4871570837325023
ACH-000015,-0.36174969943363705
ACH-000017,-0.16624337795583882
ACH-000018,-0.15118513090548685
ACH-000019,-0.35171220778976536
ACH-000021,-0.13132658242459652
ACH-000022,-0.2707813833102671
ACH-000025,-0.4716105838617266
ACH-000028,-0.2616027356662735
ACH-000030,-0.3711720017512343
ACH-000035,-0.3126652754216383
ACH-000036,-0.389322425706364
ACH-000037,0.0208333491711587
ACH-000039,-0.22800786612780155
ACH-000040,-0.21057715587172093
ACH-000041,-0.16733175250986854
ACH-000042,-0.6127410858035575
ACH-000045,-0.2671911127632986
ACH-000047,-0.2753304879643573
ACH-000052,-0.4087806565320867
ACH-000053,-0.4343626655273718
ACH-000054,-0.37030541163653824
ACH-000055,-0.4052695944462378
ACH-000060,-0.24378072201053144
ACH-000067,-0.4849280938989173
ACH-000070,-0.1946722859781274
ACH-000075,-0.22123529092908695
ACH-000078,-0.1461129053030538
ACH-000082,-0.3864253710231301
ACH-000085,-0.10091910660600224
ACH-000086,-0.1623540871366949
ACH-000087,-0.15772678737140006
ACH-000092,-0.3760782779282689
ACH-000095,-0.27713346970235064
ACH-000097,-0.2645789181872063
ACH-000098,-0.4575490330045568
ACH-000099,-0.2746415254849852
ACH-000108,-0.18443694336920574
ACH-000113,-0.07591204999156181
ACH-000116,-0.42545471311524063
ACH-000118,-0.34902220951489843
ACH-000120,-0.2882093288666777
ACH-000123,-0.3792515757948571
ACH-000127,-0.35862851315072963
ACH-000128,-0.22559485087873324
ACH-000132,-0.4109275522387397
ACH-000133,-0.4638079712741385
ACH-000137,-0.35340251925010385
ACH-000138,-0.2846104510336093
ACH-000142,-0.5579758689770976
ACH-000143,-0.5636129993690872
ACH-000146,-0.3494201633989457
ACH-000148,-0.3383594169448301
ACH-000150,-0.3683638535490221
ACH-000152,-0.34856799799674953
ACH-000153,-0.18890458837243326
ACH-000159,-0.05278787226536009
ACH-000160,-0.3290448222160281
ACH-000163,-0.2930201739071192
ACH-000167,-0.4641203826379397
ACH-000168,-0.09283473683059006
ACH-000169,-0.5109030998056404
ACH-000178,-0.30835176020144245
ACH-000183,-0.32380921224040604
ACH-000188,-0.3148935149208157
ACH-000189,-0.3364743544536345
ACH-000190,-0.3074970150473751
ACH-000198,-0.2477313078638347
ACH-000203,0.05697287352132342
ACH-000204,-0.4385151748024401
ACH-000206,-0.2231561179978611
ACH-000207,-0.2968046951904616
ACH-000208,-0.20150609222831545
ACH-000210,-0.3294630628300613
ACH-000211,-0.3739102347168416
ACH-000215,-0.34703008029922106
ACH-000221,-0.12533420757557562
ACH-000222,-0.7063939308595398
ACH-000223,-0.40253455049219705
ACH-000226,-0.42287038026657997
ACH-000227,-0.3021630900384614
ACH-000228,-0.4355810618582749
ACH-000231,-0.36425196959990896
ACH-000232,-0.3393954487553676
ACH-000233,-0.3655666715175432
ACH-000234,-0.2532081167967869
ACH-000235,-0.3072977107959796
ACH-000237,-0.3219056562527883
ACH-000238,-0.2177144463331704
ACH-000242,-0.12737761401874034
ACH-000243,-0.2603878807642292
ACH-000244,-0.5147981442200253
ACH-000246,-0.4089910154914579
ACH-000248,-0.23347054033366035
ACH-000250,-0.3014704624843632
ACH-000251,-0.4864834659442272
ACH-000252,-0.3796551018747021
ACH-000253,-0.2819655109896749
ACH-000255,-0.32956248955596784
ACH-000256,-0.4842847337595454
ACH-000257,-0.11709163748153235
ACH-000258,-0.3446602439933997
ACH-000259,-0.279071574099387
ACH-000260,-0.22708866573966624
ACH-000261,-0.2675365527791534
ACH-000262,-0.3686729833282672
ACH-000263,-0.6098346304042491
ACH-000264,-0.3126510058589107
ACH-000265,-0.32880914723550864
ACH-000266,-0.3331745987766929
ACH-000272,-0.5282244629172698
ACH-000274,-0.2492653504241454
ACH-000277,-0.21059211510043027
ACH-000278,-0.5783179122018671
ACH-000279,-0.2803795121370651
ACH-000280,-0.26546911713003435
ACH-000281,-0.00635405311090923
ACH-000288,-0.25829182953457697
ACH-000291,-0.2438199713398878
ACH-000293,-0.3677952731486223
ACH-000294,-0.03644591419013449
ACH-000295,-0.1683277185462338
ACH-000296,-0.4450461525698197
ACH-000302,-0.4288343897818749
ACH-000304,-0.4416444955425389
ACH-000307,-0.3524395688286546
ACH-000308,-0.40691135643213217
ACH-000310,-0.26676077117306696
ACH-000311,-0.30226316864225244
ACH-000312,-0.2601992209768204
ACH-000315,-0.2606682813914276
ACH-000316,-0.3574737355425328
ACH-000317,-0.1619966511396835
ACH-000318,-0.5956529241474796
ACH-000319,-0.28015615671412114
ACH-000320,-0.36697508803602896
ACH-000322,-0.2544123362060692
ACH-000323,-0.4871880110712484
ACH-000324,-0.2181471965865404
ACH-000329,-0.16237516685598485
ACH-000330,-0.14063909905642386
ACH-000331,-0.2400632135370836
ACH-000332,-0.30527475705073986
ACH-000334,-0.043345802961480905
ACH-000335,-0.3725231087587657
ACH-000336,-0.35230357097044784
ACH-000337,-0.34338975139454114
ACH-000338,-0.5950982671008535
ACH-000339,-0.21180698509356136
ACH-000341,-0.15785996187161289
ACH-000348,-0.2472197835680152
ACH-000350,-0.06744399384191935
ACH-000352,-0.1713427248277749
ACH-000356,-0.23692426790150894
ACH-000361,-0.3076087125332634
ACH-000362,-0.2490284638851449
ACH-000363,-0.32512583199761963
ACH-000364,-0.25375589466972603
ACH-000365,-0.4373638560737279
ACH-000366,-0.3377936109711836
ACH-000368,-0.4154271470557262
ACH-000374,-0.1705107099622978
ACH-000375,-0.5067377316551406
ACH-000376,-0.59978031863687
ACH-000381,-0.3288638641402797
ACH-000383,-0.2896565323445371
