,GET4 (51608)
ACH-000004,0.23373995277572704
ACH-000005,0.06021894170587733
ACH-000007,-0.537196314720058
ACH-000009,-0.4342116581097822
ACH-000011,-0.5501846038935506
ACH-000012,-0.12440308865611673
ACH-000013,0.06119874521937091
ACH-000014,-0.3989833944058026
ACH-000015,-0.09727274716211927
ACH-000017,-0.4766062851020455
ACH-000018,0.11196966743334663
ACH-000019,0.04460536793334996
ACH-000021,-0.1782690209942526
ACH-000022,-0.29731693222806704
ACH-000025,0.10483798239946572
ACH-000028,-0.0625770035705885
ACH-000030,-0.4373361304075735
ACH-000035,-0.24204774651809685
ACH-000036,-0.5181537487053107
ACH-000037,-0.18612042745495025
ACH-000039,-0.11290494508108667
ACH-000040,-0.24783878219614225
ACH-000041,0.1112314989694869
ACH-000042,-0.06366321951337778
ACH-000045,0.1161540814583914
ACH-000047,0.03604569417008156
ACH-000052,-0.14398765160325974
ACH-000053,-0.16301582347626134
ACH-000054,-0.06607435895509439
ACH-000055,-0.5186726948025228
ACH-000060,-0.11699972729235154
ACH-000067,0.00039300263548621095
ACH-000070,-0.4769161989119071
ACH-000075,-0.12476541376653245
ACH-000078,-0.0902768195826236
ACH-000082,-0.12181774036282085
ACH-000085,-0.2098660938892696
ACH-000086,-0.423474551783644
ACH-000087,-0.3417256395702252
ACH-000092,-0.16051896737607166
ACH-000095,-0.09332668021403714
ACH-000097,-0.3688362718423695
ACH-000098,-0.3801947914039301
ACH-000099,-0.7248066204665607
ACH-000108,-0.42963538057172457
ACH-000113,-0.60891716109116
ACH-000116,-0.21418581893298969
ACH-000118,-0.1627029706430443
ACH-000120,-0.2657930212102924
ACH-000123,-0.2591870261042292
ACH-000127,-0.1432213915421239
ACH-000128,-0.238587130904001
ACH-000132,-0.03555489430555886
ACH-000133,-0.455857793233432
ACH-000137,0.06090967378677365
ACH-000138,-0.370719759984155
ACH-000142,-0.32826384533295344
ACH-000143,-0.17649828653080915
ACH-000146,-0.3319438837839318
ACH-000148,-0.30962047248913205
ACH-000150,-0.06931586491153742
ACH-000152,-0.3674723107119864
ACH-000153,-0.14068186040445932
ACH-000159,-0.14265255793851225
ACH-000160,-0.24123527585634974
ACH-000163,-0.31083633597068844
ACH-000167,-0.8794141357839232
ACH-000168,-0.19175126174834625
ACH-000169,-0.4889663828410988
ACH-000178,-0.3814155168260164
ACH-000183,-0.5063942156245966
ACH-000188,-0.0808632409753913
ACH-000189,-0.4195633683340269
ACH-000190,-0.3213414046475789
ACH-000198,-0.2302844031181817
ACH-000203,0.3552345804575922
ACH-000204,-0.14209745128901344
ACH-000206,-0.7545841717489475
ACH-000207,-0.3790353987742153
ACH-000208,-0.12843847710189304
ACH-000210,-0.40831055805823663
ACH-000211,-0.16411924838461645
ACH-000215,-0.03150522682697305
ACH-000221,-0.3748992165148095
ACH-000222,-0.20873373656564428
ACH-000223,-0.21466096380945987
ACH-000226,0.017842450824243624
ACH-000227,-0.01472571453787479
ACH-000228,0.022897189935362817
ACH-000231,-0.4480823129338972
ACH-000232,-0.08138731624662197
ACH-000233,-0.5250650665718095
ACH-000234,-0.5570620250544024
ACH-000235,-0.16230450190832296
ACH-000237,-0.2778388341726141
ACH-000238,-0.29836240605014663
ACH-000242,0.06458235366126716
ACH-000243,-0.09573748755476956
ACH-000244,-0.3953304421081714
ACH-000246,-0.6041928327749418
ACH-000248,-0.5059861910165971
ACH-000250,-0.7675022066765849
ACH-000251,0.16684210408960867
ACH-000252,0.16289519742285988
ACH-000253,-0.2688341616026244
ACH-000255,0.13510370192843887
ACH-000256,-0.05028215845248732
ACH-000257,-0.19623976773045254
ACH-000258,-0.045066459451610315
ACH-000259,0.08698620929859703
ACH-000260,0.11888598810581273
ACH-000261,-0.06788396214752689
ACH-000262,-0.544997515421147
ACH-000263,-0.1438014495765979
ACH-000264,-0.28222946737953664
ACH-000265,0.1824228792545776
ACH-000266,-0.12017539309867913
ACH-000272,-0.5651293352495171
ACH-000274,-0.0045870329872124025
ACH-000277,-0.25842323744183593
ACH-000278,-0.4553557715270974
ACH-000279,-0.4771400143165693
ACH-000280,-0.23382711404531145
ACH-000281,-0.3185245440388872
ACH-000288,-0.3139794160850428
ACH-000291,0.04958311368471919
ACH-000293,-0.2440875620643751
ACH-000294,-0.16385665120784987
ACH-000295,-0.5983187471249843
ACH-000296,0.1711384831610276
ACH-000302,-0.0617296260939236
ACH-000304,-0.31475008002499405
ACH-000307,-0.3759033515113189
ACH-000308,-0.10832659031177233
ACH-000310,0.07280597784355647
ACH-000311,-0.4668169888886205
ACH-000312,-0.10942358267736292
ACH-000315,-0.18990349892836167
ACH-000316,-0.034784478926271525
ACH-000317,-0.7826710531077401
ACH-000318,-0.6302178387646408
