,STK17B (9262)
ACH-000004,-0.1684128701518565
ACH-000005,-0.2576626408559086
ACH-000007,0.07786320646999302
ACH-000009,-0.13304666447164207
ACH-000011,-0.11973380021855115
ACH-000012,-0.0943271494416298
ACH-000013,-0.0051185808286000785
ACH-000014,-0.17746845540770584
ACH-000015,-0.10667543172261257
ACH-000017,-0.08269309690233485
ACH-000018,-0.05976647769737343
ACH-000019,-0.2429012628266145
ACH-000021,-0.017675926345428597
ACH-000022,-0.04322999290127274
ACH-000025,-0.012021420356419506
ACH-000028,-0.01718390293256416
ACH-000030,-0.015788724121982615
ACH-000035,0.01603142772230815
ACH-000036,0.0004433931176537862
ACH-000037,-0.026353055913011226
ACH-000039,-0.06625859151598362
ACH-000040,-0.2286919958505973
ACH-000041,-0.23084254519164896
ACH-000042,-0.07614740002220037
ACH-000045,-0.12685513401766732
ACH-000047,0.0579286267406196
ACH-000052,-0.06072079525892055
ACH-000053,-0.18523106962308925
ACH-000054,-0.07245332896122017
ACH-000055,-0.07299191707692153
ACH-000060,0.09675001411584813
ACH-000067,-0.012485331616017096
ACH-000070,-0.1293471039984006
ACH-000075,-0.14796244096498126
ACH-000078,-0.2662494939971623
ACH-000082,-0.046274290640622516
ACH-000085,-0.08087119040977814
ACH-000086,-0.0922175060592101
ACH-000087,0.0051980092131168115
ACH-000092,-0.18000852054103544
ACH-000095,-0.14250360906007573
ACH-000097,-0.00831357808718704
ACH-000098,-0.22268821214163734
ACH-000099,-0.18682375727303788
ACH-000108,0.017807761354153122
ACH-000113,-0.2856205784774337
ACH-000116,-0.13355934347248288
ACH-000118,-0.0356827371417683
ACH-000120,-0.037329463750629885
ACH-000123,-0.1435137674468962
ACH-000127,-0.06385932738452735
ACH-000128,-0.13010220892265115
ACH-000132,0.01281100754371805
ACH-000133,-0.07217427608583613
ACH-000137,-0.12255399694566226
ACH-000138,0.01326663636042435
ACH-000142,-0.02265321829257088
ACH-000143,-0.03783803435193133
ACH-000146,-0.18675004734993547
ACH-000148,-0.02324465688562677
ACH-000150,0.008164940661379001
ACH-000152,0.02987207176947125
ACH-000153,-0.1052593655556155
ACH-000159,-0.12927310035131373
ACH-000160,-0.12517338080739926
ACH-000163,-0.12394382688689365
ACH-000167,-0.3164646260237167
ACH-000168,-0.16494958471003798
ACH-000169,-0.03680131765305307
ACH-000178,-0.060937655605733526
ACH-000183,-0.42356004091146665
ACH-000188,-0.040580996781618486
ACH-000189,-0.07016766808848761
ACH-000190,-0.030021552514798745
ACH-000198,-0.0357066552936225
ACH-000203,-0.15399393862974742
ACH-000204,0.07326956161542729
ACH-000206,-0.3117643814902444
ACH-000207,0.06711325299304466
ACH-000208,0.1867498620781905
ACH-000210,0.07868965409134256
ACH-000211,-0.106701071303257
ACH-000215,-0.10585390459562223
ACH-000221,-0.07948881494166189
ACH-000222,0.023497340537797125
ACH-000223,-0.1858152358293553
ACH-000226,-0.06396719009740018
ACH-000227,-0.1894113883440004
ACH-000228,-0.05018880029714701
ACH-000231,-0.09919096646065173
ACH-000232,-0.05096720660426979
ACH-000233,-0.2982561421056782
ACH-000234,-0.1068977705866508
ACH-000235,-0.03638374548260017
ACH-000237,-0.10439414270642958
ACH-000238,-0.0909902802729146
ACH-000242,-0.022314725359372446
