,ATP6V1G2 (534)
ACH-000004,0.011294097007453414
ACH-000005,-0.00949221650335555
ACH-000007,-0.1837768661851366
ACH-000009,-0.023097421695063056
ACH-000011,-0.06829057338106866
ACH-000012,-0.07295407767588621
ACH-000013,-0.10303270047673134
ACH-000014,0.012891646365610769
ACH-000015,-0.062136214714766234
ACH-000017,-0.028626360115623938
ACH-000018,-0.4053912467048616
ACH-000019,0.11033030826642523
ACH-000021,-0.098289431087018
ACH-000022,-0.06656116284251266
ACH-000025,-0.09696215097968112
ACH-000028,-0.10698146319093403
ACH-000030,-0.015735421409860468
ACH-000035,-0.15401666870800065
ACH-000036,-0.2105765990399837
ACH-000037,0.01514753469779029
ACH-000039,-0.19536311300744116
ACH-000040,-0.10061519727112696
ACH-000041,-0.08067670362746061
ACH-000042,-0.06126395491670099
ACH-000045,-0.13803671333479292
ACH-000047,-0.11489851680954488
ACH-000052,-0.11610142512955955
ACH-000053,-0.03696761867427277
ACH-000054,-0.05088865519892069
ACH-000055,-0.17654522866260364
ACH-000060,-0.23748215104335774
ACH-000067,-0.1118308940781294
ACH-000070,-0.1874588041210961
ACH-000075,-0.1731784003396866
ACH-000078,0.033912231631606324
ACH-000082,-0.06819198226582578
ACH-000085,-0.20090121494990887
ACH-000086,-0.14168082423662584
ACH-000087,-0.08898483950249157
ACH-000092,-0.07152277293758029
ACH-000095,-0.007486006061942782
ACH-000097,-0.053337096285922994
ACH-000098,-0.03477451178303475
ACH-000099,-0.12191161909309173
ACH-000108,-0.1333026064759805
ACH-000113,-0.15289747170065762
ACH-000116,-0.10659937120769676
ACH-000118,-0.06794563141177498
ACH-000120,0.04547508083470845
ACH-000123,-0.13099450644736169
ACH-000127,-0.08533744228920664
ACH-000128,-0.2171322899669764
ACH-000132,-0.27538367377152084
ACH-000133,-0.03544847166993085
ACH-000137,-0.11933984914583586
ACH-000138,-0.05531838416247653
ACH-000142,-0.12555006557830256
ACH-000143,-0.1440123430045486
ACH-000146,-0.07853846344368763
ACH-000148,0.005138520494734357
ACH-000150,0.03949021117062528
ACH-000152,-0.08746025650902738
ACH-000153,-0.06279051731424065
ACH-000159,-0.024128843137964973
ACH-000160,-0.05569609822775736
ACH-000163,-0.08983895765055529
ACH-000167,0.05209748128953126
ACH-000168,0.0030532688950319123
ACH-000169,-0.12287161761986555
ACH-000178,-0.11540587901891596
ACH-000183,-0.1207385601087879
ACH-000188,-0.04180480952523272
ACH-000189,-0.2409875479175862
ACH-000190,-0.1342368012763314
ACH-000198,-0.1126874509725097
ACH-000203,0.3461244791910699
ACH-000204,-0.09657918427502153
ACH-000206,-0.21014104850097676
ACH-000207,-0.17369136199090635
ACH-000208,-0.24169799594312602
ACH-000210,-0.31271946079337953
ACH-000211,0.031750190009433334
ACH-000215,-0.10760338542600424
ACH-000221,-0.008736967421334872
ACH-000222,-0.12250269449256128
ACH-000223,-0.23134310404461736
ACH-000226,-0.11557908644299875
ACH-000227,-0.06157780344357385
ACH-000228,-0.1933716234527772
ACH-000231,-0.1465161662944968
ACH-000232,0.02012746387887345
ACH-000233,-0.010828610678702687
ACH-000234,0.06759802041808939
ACH-000235,-0.1128514672559572
ACH-000237,-0.06203683253879168
ACH-000238,-0.2181946861746711
ACH-000242,0.10139858521570057
ACH-000243,-0.059015759806046474
ACH-000244,-0.06557322247690102
ACH-000246,-0.10491628277525528
ACH-000248,-0.20910684645654626
ACH-000250,-0.20088304730679374
ACH-000251,-0.157941248348385
ACH-000252,-0.15775353014124746
ACH-000253,-0.1516012224545071
ACH-000255,-0.03596750864597774
ACH-000256,-0.04966577506386848
ACH-000257,0.17489715306675518
ACH-000258,-0.018638259056679644
ACH-000259,-0.1602334306263085
ACH-000260,-0.04166172235827723
ACH-000261,-0.12120517803799655
ACH-000262,0.02550170856304718
ACH-000263,0.03731956750436445
ACH-000264,-0.06577821120265509
ACH-000265,0.012723753150666787
ACH-000266,-0.15393890435372146
ACH-000272,-0.10893232050518284
ACH-000274,-0.18350737398568906
ACH-000277,-0.1526721209375666
ACH-000278,-0.08958141737634663
ACH-000279,-0.08769412675588811
ACH-000280,-0.09021711902041486
ACH-000281,-0.08603597852231888
ACH-000288,-0.1002921367777572
ACH-000291,-0.09318451273429228
ACH-000293,-0.12391493592520512
ACH-000294,0.1021335295975581
ACH-000295,-0.223245307618661
ACH-000296,-0.15040906288850586
ACH-000302,-0.12046788617353014
ACH-000304,-0.3822646291708728
ACH-000307,-0.0755678005042769
ACH-000308,-0.12020868200370713
ACH-000310,0.03746178485002175
ACH-000311,0.011713114164847615
ACH-000312,-0.09029775641065288
ACH-000315,-0.15539972840290922
ACH-000316,-0.27803654224731444
ACH-000317,-0.03288359307872065
ACH-000318,0.07380987411457228
ACH-000319,-0.03386505881731531
ACH-000320,-0.03583151096601471
ACH-000322,-0.07374525772282149
ACH-000323,-0.22884490210374855
ACH-000324,-0.12907650928299988
ACH-000329,-0.06257659678338193
ACH-000330,-0.2085864429902735
ACH-000331,-0.06670097938676786
ACH-000332,-0.11453093727546132
ACH-000334,-0.1600987355402554
ACH-000335,-0.0023934633781496554
ACH-000336,-0.08955344375036077
ACH-000337,-0.13908202825987245
ACH-000338,-0.10335622629850792
ACH-000339,-0.12285548115289716
ACH-000341,-0.05179688818523485
ACH-000348,-0.01141143924063077
ACH-000350,-0.017799587934544808
ACH-000352,-0.06592298670852459
ACH-000356,-0.26087694819859464
ACH-000361,-0.028299361996701144
ACH-000362,-0.18868916534027985
ACH-000363,0.03714236446750733
ACH-000364,0.0770872427649384
ACH-000365,-0.08758248716398526
ACH-000366,-0.08275337308612465
ACH-000368,-0.09907386472508434
ACH-000374,-0.6267952405051173
ACH-000375,-0.22504138331917584
ACH-000376,0.005681107774910152
ACH-000381,0.006352235971210126
ACH-000383,-0.1013477523142723
ACH-000387,-0.16548161860269636
ACH-000389,-0.03251513695887712
ACH-000390,-0.039711631718763234
ACH-000393,-0.07358031030630789
ACH-000395,-0.19407962875535686
ACH-000396,-0.412870399916068
ACH-000397,-0.1165024428126066
ACH-000401,-0.1947855802770177
ACH-000402,0.08945990528629529
ACH-000403,-0.14317919921191638
ACH-000404,0.002804132054513268
ACH-000406,-0.1821134299308579
ACH-000407,-0.0902789917824979
ACH-000408,-0.19823172367167005
ACH-000410,-0.11025143742775616
ACH-000411,-0.041781414967150654
ACH-000414,-0.06901376327802958
ACH-000415,-0.19791593915228897
ACH-000416,-0.02766655176216896
ACH-000420,0.07250524540527058
ACH-000421,-0.11941196291418335
ACH-000424,0.09711786984531226
ACH-000425,-0.10024730991686613
ACH-000426,-0.021190480514889663
ACH-000427,0.04363654684094071
ACH-000433,-0.10297573447360624
ACH-000435,-0.334186993180901
ACH-000436,-0.02783737848902393
ACH-000444,-0.17598209412045698
ACH-000445,-0.15868038380721594
ACH-000448,-0.086059047354062
ACH-000450,-0.05184740418910497
ACH-000452,-0.09201542867109046
ACH-000454,-0.14768184517419986
ACH-000458,-0.08505432286184096
ACH-000459,-0.15839019754298111
