,POLR3H (171568)
ACH-000278,-1.4961187449466065
ACH-000279,-1.3456521760848574
ACH-000280,-1.4567055514781615
ACH-000281,-1.3321070550755263
ACH-000288,-1.3704806561165486
ACH-000291,-1.228668157174708
ACH-000293,-1.2602489868809452
ACH-000294,-1.2942753138200505
ACH-000295,-1.4666379269903145
ACH-000296,-1.5081677737616757
ACH-000302,-1.404453469516249
ACH-000304,-1.1686535366760695
ACH-000307,-1.4105778804880802
ACH-000308,-1.4111262995368166
ACH-000310,-0.6733083529598992
ACH-000311,-1.2141447090146105
ACH-000312,-1.1540067997783432
ACH-000315,-1.1900692742790473
ACH-000316,-1.3761864370787216
ACH-000317,-1.3340433218449754
ACH-000318,-1.3328596319136143
ACH-000319,-1.356508249339109
ACH-000320,-1.1802699891036084
ACH-000322,-1.2589800181150903
ACH-000323,-1.2954810368091252
ACH-000324,-1.252979299206816
ACH-000329,-1.1772790629357477
ACH-000330,-1.3567933807466568
ACH-000331,-1.1939867533468795
ACH-000332,-1.3704600851834732
ACH-000334,-1.1233383102213077
ACH-000335,-1.3894324297053722
ACH-000336,-1.6557255395416643
ACH-000337,-1.4367126922808495
ACH-000338,-1.5240349119651675
ACH-000339,-1.3806201763276598
ACH-000341,-0.7719426148410626
ACH-000348,-1.1970554965527298
ACH-000350,-1.2459439581103342
ACH-000352,-1.1969606298274589
ACH-000356,-1.3734432481326584
ACH-000361,-1.5580510416313087
ACH-000362,-1.485977158002291
ACH-000363,-0.8094156739408286
ACH-000364,-1.1991130343683822
ACH-000365,-1.2606329138117938
ACH-000366,-1.322951677421934
ACH-000368,-1.2735871044495244
ACH-000374,-1.2013858024294175
ACH-000375,-1.1391522474940825
ACH-000376,-1.3579683301566616
ACH-000381,-1.2449895816676018
ACH-000383,-1.4145445776589132
ACH-000387,-1.6064240629886948
ACH-000389,-1.2686835897371704
ACH-000390,-1.4014478864325592
ACH-000393,-1.3927931823526951
ACH-000395,-1.151345513630529
ACH-000396,-1.607367737325395
ACH-000397,-1.512300318271543
ACH-000401,-1.1150173964573804
ACH-000402,-1.2824824602085036
ACH-000403,-1.2741181547082014
ACH-000404,-1.8287809080753084
ACH-000406,-1.4856026204928916
ACH-000407,-1.3509245142453932
ACH-000408,-1.4792780158920236
ACH-000410,-1.3159876561309352
ACH-000411,-1.218393634832714
ACH-000414,-1.2663230609329814
ACH-000415,-1.5227789266091116
ACH-000416,-1.321169831663958
ACH-000420,-1.324178423382877
ACH-000421,-1.3796658102573998
ACH-000424,-1.2332463265489648
ACH-000425,-1.2121355294902103
ACH-000426,-1.2604411409407623
ACH-000427,-1.1022903230163956
ACH-000433,-1.2461409168107964
ACH-000435,-1.3468008845620147
ACH-000436,-1.1918509940735291
ACH-000444,-1.2698440863827287
ACH-000445,-1.237054655969223
ACH-000448,-1.045006901901463
ACH-000450,-1.3544900288123598
ACH-000452,-1.44533661574386
ACH-000454,-1.4079946676959547
ACH-000458,-1.2838508728926483
ACH-000459,-1.3845216188127625
ACH-000460,-1.232300998445793
ACH-000461,-1.2109082107820843
ACH-000463,-1.1977489959591812
ACH-000464,-1.0924177095485792
ACH-000466,-1.5551204354680497
ACH-000467,-1.2702509578738943
ACH-000468,-1.4251886528460669
ACH-000469,-1.2424530867206391
ACH-000470,-1.5724067781149107
ACH-000471,-1.4669647141347997
ACH-000472,-1.3510423423655913
ACH-000473,-1.3510338351905198
ACH-000475,-1.4007514418951499
ACH-000476,-1.2026980007926875
ACH-000477,-1.093770586517811
ACH-000479,-1.4034434601740031
ACH-000480,-1.2870042647753768
ACH-000481,-1.3056402234368067
ACH-000483,-1.4538566311484804
ACH-000484,-1.3029518293424909
ACH-000485,-1.2410289519839464
ACH-000486,-1.2152659925850464
ACH-000487,-1.3544550025278022
ACH-000488,-1.285762226292556
ACH-000490,-1.3082726165997578
ACH-000491,-1.2105845593458016
ACH-000495,-1.2242647985892694
ACH-000496,-1.3143866617433255
ACH-000499,-1.2843370326689625
ACH-000500,-1.3103138020198328
ACH-000502,-1.3312955659021295
ACH-000503,-1.532024725384386
ACH-000505,-1.311179564168758
ACH-000507,-1.3255497237867802
ACH-000510,-1.496771191084713
ACH-000511,-1.308778587306385
ACH-000512,-1.1535401584556293
ACH-000516,-1.1833561699343869
ACH-000517,-1.1183792486012358
ACH-000518,-1.4783177559998
ACH-000520,-1.3060894132975605
ACH-000521,-1.2628726517193418
ACH-000522,-1.2786164864838718
ACH-000524,-1.037257383609973
ACH-000527,-1.2204316129807222
ACH-000528,-1.2907703575044598
ACH-000537,-1.469922453811518
ACH-000541,-1.1494407752831084
ACH-000542,-1.3653242455732784
ACH-000544,-1.270304086078311
ACH-000545,-1.4287727775792385
ACH-000547,-1.5610777254372945
ACH-000548,-1.2225747716488191
ACH-000549,-1.221406586479098
ACH-000550,-1.2182984718309848
ACH-000552,-1.499553698377175
ACH-000556,-1.2586810488049327
ACH-000557,-1.067257077488257
ACH-000569,-1.1457695682546862
ACH-000570,-1.4594877405232138
ACH-000571,-1.205415294279547
ACH-000573,-1.577713524963499
ACH-000576,-1.3083071381641351
ACH-000579,-1.4232696501914164
ACH-000580,-0.9838681036080936
ACH-000584,-1.5242059297150248
ACH-000585,-1.3266606497675666
ACH-000588,-1.1393282085190923
ACH-000589,-1.2033640024109582
ACH-000591,-1.3189088835350706
ACH-000593,-1.2816758618027804
ACH-000600,-1.161058461005467
ACH-000601,-1.4011435353689918
ACH-000605,-1.4998823714269465
ACH-000606,-1.2396468888323182
ACH-000608,-0.92124493285291
ACH-000614,-1.160047930059091
ACH-000616,-1.25088400753143
ACH-000618,-1.319688522296132
ACH-000619,-1.3466722018185229
ACH-000620,-1.018684033133521
ACH-000621,-1.094847633945675
ACH-000622,-1.4686969169634687
ACH-000623,-1.4149814857137744
ACH-000624,-1.2582730816587535
ACH-000627,-1.2787496922964103
ACH-000630,-1.3754257130467562
ACH-000631,-1.14797885367916
ACH-000632,-1.387866182192549
ACH-000633,-1.2209965119447468
ACH-000637,-1.3144418415703378
ACH-000638,-1.2829259003170317
ACH-000646,-0.9537872327291834
ACH-000647,-1.3585694507891592
ACH-000648,-1.1866408256687622
ACH-000649,-1.350511697142789
ACH-000651,-1.4108048835302462
ACH-000652,-1.3127567316993354
ACH-000653,-1.1712956836035864
ACH-000657,-1.293514449975161
ACH-000658,-1.4294753912294944
ACH-000661,-1.1024990126144778
ACH-000662,-1.0059599900147091
ACH-000663,-1.0977596499681224
ACH-000665,-1.380564607171135
ACH-000671,-1.0960454371957522
ACH-000672,-1.4047432991142528
ACH-000673,-1.3731905600970282
ACH-000676,-1.3083865215156265
ACH-000677,-0.8435955647834995
ACH-000681,-1.3220024245550726
ACH-000683,-1.4084021700595053
ACH-000684,-1.5982350140888657
ACH-000688,-1.5195179221567898
ACH-000693,-1.3211721093219275
ACH-000694,-1.2466924320382713
ACH-000695,-1.1480621971892897
ACH-000696,-1.2701230012586662
ACH-000697,-1.311987110147803
ACH-000699,-1.0935077275354028
ACH-000701,-1.1266374092919125
ACH-000706,-1.4043066799961956
ACH-000711,-1.2881105957603454
ACH-000713,-1.3333728696841236
ACH-000714,-1.2791890511797113
ACH-000718,-1.2286645010587407
ACH-000720,-1.3607086563777575
ACH-000721,-1.4654904270719948
ACH-000724,-1.1920032750036933
ACH-000725,-1.0638960914450872
ACH-000732,-1.3002278440752482
ACH-000734,-1.4288091934867135
ACH-000735,-1.108714085822705
ACH-000736,-1.3518217667251708
ACH-000738,-1.2435121923647
ACH-000746,-1.2388033049001566
ACH-000747,-1.3266745384702363
ACH-000748,-1.2102877093511426
ACH-000753,-1.5364149789099937
ACH-000756,-1.4748649919319687
ACH-000757,-1.5622361165801373
ACH-000758,-1.2457898869513548
ACH-000760,-1.3471900979296907
ACH-000762,-1.3485093656772271
ACH-000763,-1.1171337016838159
ACH-000764,-1.64763684263302
ACH-000765,-1.388277619640638
ACH-000766,-1.4413340129456886
ACH-000767,-1.173215319188398
ACH-000768,-1.2757565320013051
ACH-000769,-1.0959688786689068
ACH-000770,-1.3583442532386552
ACH-000771,-1.2930199985162436
ACH-000773,-1.0472568869483658
ACH-000776,-1.2096922926433653
ACH-000777,-1.5634381429466355
ACH-000778,-1.2153546800359731
ACH-000781,-1.46398147964918
ACH-000782,-1.2778049219098144
ACH-000783,-1.034958196973353
ACH-000784,-1.3496890193232511
ACH-000785,-1.1917330891154096
ACH-000787,-1.3422827772478942
ACH-000788,-1.2668049010217175
ACH-000791,-1.5295678143306681
ACH-000792,-1.179330813448721
ACH-000794,-1.263867805913078
ACH-000796,-1.2533964679328935
ACH-000798,-1.1691279940179504
ACH-000799,-1.0969496114722266
ACH-000800,-1.575070553031219
ACH-000802,-1.4012540057396594
ACH-000804,-1.2477118706883403
ACH-000805,-1.1077514067563032
ACH-000809,-1.3774221324424747
ACH-000810,-1.5655581806055794
ACH-000811,-1.2707086006273278
ACH-000817,-1.2357127892634328
ACH-000819,-1.250950128619219
ACH-000820,-1.553456195449073
ACH-000821,-1.2960722842270362
ACH-000822,-1.062278218978718
ACH-000823,-1.2119526030299457
ACH-000824,-1.296073699510304
ACH-000827,-1.1991288564209075
ACH-000829,-1.1085881799234554
ACH-000831,-1.3431691824333836
ACH-000832,-1.316976451589306
ACH-000833,-1.365167955091534
ACH-000834,-1.3282345071027442
ACH-000835,-1.4303359588905828
ACH-000836,-0.7918541522386833
ACH-000837,-1.4104951433765704
ACH-000838,-1.2342857724343004
ACH-000839,-1.2985998820118658
ACH-000840,-1.3028884338222662
ACH-000841,-1.2975552297926212
ACH-000843,-1.4262565847321615
ACH-000846,-1.3648856854086042
ACH-000847,-1.581215404609986
ACH-000848,-1.1642121386121052
ACH-000849,-1.318515766312791
ACH-000851,-1.2481545474214089
ACH-000855,-1.5673868335379266
ACH-000856,-1.3269412354609036
ACH-000858,-1.2793809127578342
ACH-000859,-1.5591071548374056
ACH-000861,-1.319312800774898
ACH-000862,-1.3702657123291688
ACH-000865,-1.2864412816305897
ACH-000866,-1.3690115930914275
ACH-000867,-1.2946415885957128
ACH-000869,-0.8625651389324592
ACH-000872,-1.4207580524103858
ACH-000873,-1.3254341827114933
ACH-000876,-0.7638950650171501
ACH-000878,-1.5065111016017807
ACH-000880,-1.3948324030864947
ACH-000881,-1.408044116575757
ACH-000882,-1.1423671735422147
ACH-000884,-1.343236988324261
ACH-000885,-1.327126214208189
ACH-000887,-1.2578001319421734
ACH-000889,-1.4390953573304417
ACH-000896,-1.5578675177917722
ACH-000898,-1.1534056423686143
ACH-000900,-1.236269389368892
ACH-000901,-1.4813375346243882
ACH-000905,-1.1958573019415286
ACH-000906,-1.2967180485766892
ACH-000907,-1.377493706802427
ACH-000910,-1.2441408798070963
ACH-000911,-1.3366797734173497
ACH-000912,-1.4539227357807796
ACH-000913,-1.2647874883021155
ACH-000915,-1.1515187887086449
ACH-000916,-0.8198080001249681
ACH-000917,-1.4209543157130908
ACH-000920,-1.4982512095234255
ACH-000921,-1.3611150756112202
ACH-000924,-1.1414958718070134
ACH-000926,-1.4276974345781916
ACH-000928,-1.5015371275418783
ACH-000929,-1.477378403487858
ACH-000932,-1.2582890453030415
ACH-000935,-1.1101300869200834
ACH-000936,-1.1838512437594315
ACH-000937,-1.2799414804811369
ACH-000938,-1.141204587129692
ACH-000939,-1.1569855787372298
ACH-000941,-1.4449221273889852
ACH-000943,-1.4084184431650897
ACH-000946,-1.2772830222498226
ACH-000947,-1.213165692015105
ACH-000948,-1.188573087547345
ACH-000950,-1.3592078700249568
ACH-000953,-1.288105474132321
ACH-000954,-1.1637799056757607
ACH-000957,-1.3412000807267892
ACH-000958,-1.4071922239738563
ACH-000960,-0.9135925947076964
ACH-000963,-1.0379594816892412
ACH-000968,-1.2491863576792923
ACH-000969,-1.3109030271535251
ACH-000972,-1.1829896759450238
ACH-000973,-1.2891872003417972
ACH-000974,-1.3234998165376657
ACH-000978,-1.4759501053508095
ACH-000984,-1.3508325826104346
ACH-000986,-1.1684806587929832
ACH-000988,-1.5159335003683092
ACH-000993,-1.0123489608019314
ACH-000994,-1.2428333442678339
ACH-000996,-1.3814946026314183
ACH-001001,-1.1139751980236126
ACH-001020,-1.2333229129468608
ACH-001028,-1.3358923889675538
ACH-001031,-1.7954196487243916
ACH-001038,-1.274671037978493
ACH-001048,-1.3353918366234698
ACH-001050,-1.0750775955832732
ACH-001053,-1.1680052737085018
ACH-001054,-1.2328027088843396
ACH-001061,-1.1951820586915929
ACH-001067,-1.2739030198144379
ACH-001075,-1.464535380438235
ACH-001096,-1.2545833216378708
ACH-001111,-1.2948730383082712
ACH-001119,-1.1293783146239542
ACH-001128,-0.4034295141183522
ACH-001134,-1.0400495349189118
ACH-001151,-1.2714392973491395
ACH-001163,-1.333905415306824
ACH-001164,-1.2852924791989433
ACH-001183,-1.369738581999643
ACH-001192,-1.1801850278615815
ACH-001193,-1.598064852283296
ACH-001196,-1.2923123874545437
ACH-001197,-0.9869843324918878
ACH-001205,-1.2612127288327917
ACH-001211,-1.235492033924393
ACH-001212,-1.4882055349109222
ACH-001228,-1.5211903414510983
ACH-001232,-1.4008935559095208
ACH-001239,-1.255059935907158
ACH-001270,-1.5946449306383117
ACH-001274,-1.1693933600941628
ACH-001275,-1.2936495475594267
ACH-001277,-1.079096208880224
ACH-001278,-1.5464909638285067
ACH-001280,-1.0203890685862536
ACH-001283,-1.3344730594938634
ACH-001289,-1.162475612160907
ACH-001300,-1.292797698032977
ACH-001301,-1.1988624875028946
ACH-001302,-1.1418726766615428
ACH-001306,-1.3877898383596676
ACH-001318,-1.480860995795361
ACH-001322,-1.1751035814490058
ACH-001328,-1.280222363972348
ACH-001332,-1.4317485193175032
ACH-001336,-1.3710082568653117
ACH-001346,-1.5058608557424291
ACH-001353,-1.364601639756117
ACH-001354,-1.206715218022778
ACH-001367,-1.5824392540776668
ACH-001368,-1.4304855448105165
ACH-001374,-1.465128519718773
ACH-001377,-1.2595443916030504
ACH-001380,-1.1129636681645738
ACH-001391,-1.3683865538477915
ACH-001408,-1.2563451942281063
ACH-001430,-1.1321500072796769
ACH-001431,-1.2804179111911524
ACH-001450,-1.1990845601850306
ACH-001496,-1.0459499738834424
ACH-001500,-1.305942013432259
ACH-001523,-1.3619091623182442
ACH-001532,-1.5785749534998874
ACH-001550,-0.9155953786014008
ACH-001552,-1.3295591356257712
ACH-001554,-1.313313998560135
ACH-001654,-1.3589601514354837
ACH-001735,-1.2783591345913248
ACH-001736,-1.0838719014210283
ACH-001737,-1.1658969678636797
ACH-001740,-1.2632646540484511
ACH-001745,-1.2539271792908453
ACH-001765,-1.2329568795631725
