,PRLHR (2834)
ACH-000211,-0.2780809500846053
ACH-000215,-0.14911726038463516
ACH-000221,-0.016990855003387675
ACH-000222,-0.008043284546866841
ACH-000223,-0.19534799752006474
ACH-000226,-0.05539527753975036
ACH-000227,-0.19039516093878991
ACH-000228,-0.10620393865028556
ACH-000231,-0.22108674330714864
ACH-000232,-0.2491398180327258
ACH-000233,-0.2862780694495897
ACH-000234,-0.23736528018128197
ACH-000235,-0.15801202290408936
ACH-000237,-0.1917382166337169
ACH-000238,-0.1319023851948706
ACH-000242,0.12022946976850475
ACH-000243,-0.2933963704602708
ACH-000244,-0.04408785540382055
ACH-000246,-0.2392060365151767
ACH-000248,-0.06014366605175446
ACH-000250,-0.2526652987769566
ACH-000251,-0.12848251722186066
ACH-000252,-0.1350214356149594
ACH-000253,-0.2544577846159153
ACH-000255,-0.4390407093861451
ACH-000256,-0.2821643249899169
ACH-000257,-0.3860646417542826
ACH-000258,-0.15096613581429374
ACH-000259,-0.2717198696510554
ACH-000260,-0.21064216859868312
ACH-000261,-0.3190189070326905
ACH-000262,0.010848235585500556
ACH-000263,-0.3506966688462001
ACH-000264,-0.2516191131695607
ACH-000265,-0.22256971558523106
ACH-000266,-0.2493865662275992
ACH-000272,-0.0886022448356976
ACH-000274,-0.20987035571894944
ACH-000277,-0.22639670423804706
ACH-000278,-0.10518272678695507
ACH-000279,-0.4619365512462367
ACH-000280,-0.19131157870848434
ACH-000281,-0.1739902606823577
ACH-000288,-0.3671668149646433
ACH-000291,-0.2665013817933973
ACH-000293,-0.1324789687856801
ACH-000294,-0.1618940767908196
ACH-000295,0.002166341135598679
ACH-000296,0.004451589818406038
ACH-000302,-0.06537980176814029
ACH-000304,-0.26390190907951
ACH-000307,-0.16307137857626408
ACH-000308,-0.1731961319595404
ACH-000310,-0.38995233258288187
ACH-000311,-0.11562749638262095
ACH-000312,-0.15894570225263624
ACH-000315,-0.061212236962230625
ACH-000316,-0.1132742248589668
ACH-000317,-0.07043989899988684
ACH-000318,-0.2366639377040737
ACH-000319,-0.29624746322141216
ACH-000320,-0.2359122819687523
ACH-000322,-0.08118700026963173
ACH-000323,-0.3939512748815511
ACH-000324,-0.21394326152585846
ACH-000329,-0.3213344215401443
ACH-000330,-0.20258921970059404
ACH-000331,-0.2888898375088234
ACH-000332,-0.22562726994792656
ACH-000334,-0.3997916332180121
ACH-000335,0.05462145327654769
ACH-000336,-0.2094459120989103
ACH-000337,-0.3515187998955181
ACH-000338,-0.04354452721602003
ACH-000339,-0.24350269596691826
ACH-000341,-0.13377093235027934
ACH-000348,-0.12648864307798552
ACH-000350,-0.16468787706509788
ACH-000352,-0.2589423340017415
ACH-000356,-0.2462860973641101
ACH-000361,-0.1868933784517202
ACH-000362,-0.16779948847979295
ACH-000363,-0.3432291567798097
ACH-000364,0.07392771111240366
ACH-000365,-0.2328790642989943
ACH-000366,-0.2212561725738272
ACH-000368,-0.16280331679121027
ACH-000374,-0.3198168727572397
ACH-000375,-0.058276194339067576
ACH-000376,-0.20648306584914214
ACH-000381,0.008439157526688399
ACH-000383,-0.07477623583763875
ACH-000387,-0.1850366748471734
ACH-000389,-0.5937246519575722
ACH-000390,-0.1403417468960623
ACH-000393,-0.10490866377924253
ACH-000395,-0.1747269638460784
ACH-000396,-0.5601802593353461
ACH-000397,-0.09418215070315727
ACH-000401,-0.21234958000912746
ACH-000402,-0.14881723328739527
ACH-000403,-0.2485430789438145
ACH-000404,-0.19908539133442515
ACH-000406,-0.17074829973442074
ACH-000407,-0.09944690840933766
ACH-000408,-0.25461527414998925
ACH-000410,-0.11882363821040022
ACH-000411,-0.34422218091730034
ACH-000414,-0.06690050850976095
ACH-000415,-0.14027739312246235
ACH-000416,-0.1269344012930206
ACH-000420,-0.2699165850809185
ACH-000421,-0.18113816211475894
ACH-000424,-0.31587267429098803
ACH-000425,-0.4290569269955489
ACH-000426,-0.045266482158428996
ACH-000427,-0.34334993750669673
ACH-000433,-0.16568170275510238
ACH-000435,-0.12116695735684994
ACH-000436,-0.19441620498567014
ACH-000444,-0.35470210667227675
ACH-000445,-0.3937652705802495
ACH-000448,-0.2097522109711238
ACH-000450,-0.15720363726018602
ACH-000452,-0.2982074326400553
ACH-000454,-0.2749499068014487
ACH-000458,-0.08682663600536193
ACH-000459,0.056916706420704836
ACH-000460,-0.1644205506598575
ACH-000461,-0.13552847400501886
ACH-000463,-0.1409434923616589
ACH-000464,-0.02991896893982702
ACH-000466,-0.07296344450302476
ACH-000467,-0.2914317405529586
ACH-000468,-0.08277703253290243
ACH-000469,-0.09915422268894007
ACH-000470,-0.15087078875011992
ACH-000471,-0.13895091683694796
ACH-000472,-0.2954594214149053
ACH-000473,-0.010846104577115191
ACH-000475,-0.19667742551033365
ACH-000476,-0.1979073070183716
ACH-000477,-0.2813520032505988
ACH-000479,-0.28408317369900354
ACH-000480,-0.29819991559536424
ACH-000481,-0.36672133738721
ACH-000483,-0.019632672387841697
ACH-000484,-0.053502152194485016
ACH-000485,-0.4338466231700898
ACH-000486,-0.11099171546590546
ACH-000487,-0.3030001465115426
ACH-000488,-0.14633494206196182
ACH-000490,0.04249372740137045
ACH-000491,-0.14343971005739575
ACH-000495,-0.10873892761031012
ACH-000496,-0.10577837866684794
ACH-000499,-0.2611147687762181
ACH-000500,0.15630964746868828
ACH-000502,-0.13691708988766632
ACH-000503,0.015028585449193934
ACH-000505,-0.1730308534049765
ACH-000507,-0.2703991877599233
ACH-000510,-0.11791612024357027
ACH-000511,-0.1092619480158489
ACH-000512,-0.34449439109685404
ACH-000516,-0.08114252778444196
ACH-000517,-0.1140022814978977
ACH-000518,-0.27792928803143085
ACH-000520,-0.2910485589879199
ACH-000521,-0.16025449438244374
ACH-000522,-0.06661490557424653
ACH-000524,-0.1851019218967434
ACH-000527,-0.21075811315539145
ACH-000528,-0.16646270325936374
ACH-000537,-0.14304801403499404
ACH-000541,-0.488394213877177
ACH-000542,-0.2261298106541969
ACH-000544,-0.2840559086916245
ACH-000545,-0.15667716842862422
ACH-000547,-0.4410102841137542
ACH-000548,-0.18658707495837426
ACH-000549,-0.2693781674614737
ACH-000550,-0.21950036651931548
ACH-000552,-0.08903279728817114
ACH-000556,-0.055087947608682006
ACH-000557,-0.22833950578122894
ACH-000569,-0.2999387007858756
ACH-000570,-0.21609612589555005
ACH-000571,-0.1461546435166451
ACH-000573,-0.18488678688965368
ACH-000576,-0.11389910772047199
ACH-000579,0.01778146977936089
ACH-000580,-0.12195870732407085
ACH-000584,-0.028247455181649412
ACH-000585,-0.2475658459004541
ACH-000588,0.024620890583824447
ACH-000589,-0.2396493857761835
ACH-000591,-0.1828996416304722
ACH-000593,-0.11574876702249727
ACH-000600,-0.1351642504129783
ACH-000601,-0.17882993322495555
ACH-000605,-0.0906662517339871
ACH-000606,-0.09022983648768833
ACH-000608,-0.1312117794279329
ACH-000614,-0.07931427851822581
ACH-000616,-0.21793673871918548
ACH-000618,-0.15231226407165768
ACH-000619,-0.1548570843654323
ACH-000620,-0.20834434956452064
ACH-000621,-0.4095623986221123
ACH-000622,-0.4134634407853766
ACH-000623,-0.10021126863419924
ACH-000624,-0.117675533725644
ACH-000627,-0.2890728521244379
ACH-000630,-0.028300361216062636
ACH-000631,-0.17293017979281
ACH-000632,-0.10594354463715368
ACH-000633,-0.2744576514161801
ACH-000637,-0.17803985610913126
ACH-000638,-0.07613814840845225
ACH-000646,-0.3919946499768562
ACH-000647,-0.22603183039759625
ACH-000648,-0.21099178058304946
ACH-000649,-0.139643114772991
ACH-000651,-0.2841536005297722
ACH-000652,-0.2393040405900642
ACH-000653,-0.032529829063324515
ACH-000657,-0.2603933005089593
ACH-000658,-0.2735082343793511
ACH-000661,-0.13890118220489406
ACH-000662,-0.495717876731384
ACH-000663,-0.00672536419602887
ACH-000665,-0.16142670088289932
ACH-000671,-0.13863319028294235
ACH-000672,-0.7407445789952117
ACH-000673,-0.2834992637567001
ACH-000676,-0.30470790175158124
ACH-000677,-0.17837190871938888
ACH-000681,0.02276621595123491
ACH-000683,-0.3081226778888411
ACH-000684,-0.15334003456127632
ACH-000688,-0.14931824488687812
ACH-000693,-0.1864013195674204
ACH-000694,-0.1043387742924908
ACH-000695,-0.3552208823659315
ACH-000696,-0.1313520670713235
ACH-000697,-0.4366638099653758
ACH-000699,-0.3132094181956536
ACH-000701,-0.10867235917907644
ACH-000706,-0.011282142448772176
ACH-000711,-0.2354864546695888
ACH-000713,-0.014712148853590394
ACH-000714,-0.12167325554350082
ACH-000718,-0.07311144732896394
ACH-000720,-0.1697795473589237
ACH-000721,-0.05699391528326735
ACH-000724,-0.051865127006580775
ACH-000725,-0.15684436365018728
ACH-000732,-0.15378527071696238
ACH-000734,-0.0935371060913813
ACH-000735,-0.2209207924090299
ACH-000736,-0.1248381418783329
ACH-000738,-0.3785613597491179
ACH-000746,-0.11055741058134858
ACH-000747,-0.23069613646289505
ACH-000748,-0.3809095336151467
ACH-000753,-0.14090309500458675
ACH-000756,0.1392867188039398
ACH-000757,-0.06781636494235349
ACH-000758,-0.11737798841032665
ACH-000760,-0.16868314300637194
ACH-000762,-0.13753971409262294
ACH-000763,-0.2014542440408011
ACH-000764,-0.25676123417291835
ACH-000765,-0.20858626367524324
ACH-000766,-0.182537552742996
ACH-000767,-0.3767236078939104
ACH-000768,-0.209379230083848
ACH-000769,0.0
ACH-000770,-0.16753542163282542
ACH-000771,-0.1486962142770942
ACH-000773,-0.053153547561066536
ACH-000776,-0.3261580713497538
ACH-000777,-0.06773601440658282
ACH-000778,-0.19839285450254115
ACH-000781,-0.1614959307086218
ACH-000782,-0.2588692324071
ACH-000783,-0.21991326853135365
ACH-000784,-0.19314081850741546
ACH-000785,-0.16759706816728534
ACH-000787,-0.1362745554100858
ACH-000788,-0.20202560343749268
ACH-000791,-0.1422588595396033
ACH-000792,-0.15276835659087273
ACH-000794,-0.2621464436105129
ACH-000796,-0.33096328775192874
ACH-000798,-0.3817545966713577
ACH-000799,-0.0029165033002680513
ACH-000800,-0.011627580779592295
ACH-000802,-0.11673808816678473
ACH-000804,-0.23025050210221915
ACH-000805,-0.257845269382371
ACH-000809,-0.08220736401328674
ACH-000810,-0.08064812680184544
ACH-000811,-0.1874917780833113
ACH-000817,-0.11802515657187265
ACH-000819,-0.159031058883486
ACH-000820,-0.09885853871413608
ACH-000821,0.21614127458624927
ACH-000822,-0.11346787167118914
ACH-000823,-0.2377261840931767
ACH-000824,-0.1980122741879935
ACH-000827,-0.0970197517322745
ACH-000829,-0.15001039748910608
ACH-000831,-0.18227884424849766
ACH-000832,-0.2686083877953913
ACH-000833,-0.23824179218986516
ACH-000834,-0.1378720835870207
ACH-000835,-0.1584237842218158
ACH-000836,-0.3241260281540346
ACH-000837,-0.3085832838292953
ACH-000838,-0.3168810330377531
ACH-000839,-0.17791885101751626
ACH-000840,-0.05928575044056723
ACH-000841,-0.042714842433058064
ACH-000843,-0.18392841406068186
ACH-000846,-0.13462848312188186
ACH-000847,-0.12843492139613374
ACH-000848,-0.036696745447949666
ACH-000849,-0.23898184871534345
ACH-000851,-0.20798042401056696
ACH-000855,-0.27676233699403
ACH-000856,-0.3055974566768322
ACH-000858,-0.07781930211796671
ACH-000859,-0.3027420531792616
ACH-000861,-0.2459684250424525
ACH-000862,-0.2415721808430911
ACH-000865,-0.2112152622267746
ACH-000866,-0.2503873674510195
ACH-000867,-0.302840034645694
ACH-000869,-0.18032719305429676
ACH-000872,-0.1992684355873538
ACH-000873,-0.19359486075682766
ACH-000876,-0.4284066726084392
ACH-000878,-0.17140960463998348
ACH-000880,0.034961374469558264
ACH-000881,-0.33077976958875843
ACH-000882,-0.22210693829783146
ACH-000884,-0.17555520213840398
ACH-000885,-0.1296345490705993
ACH-000887,-0.18567556982037786
ACH-000889,-0.21174068634787635
ACH-000896,-0.056224481109856235
ACH-000898,-0.2724824994872035
ACH-000900,-0.03010332372314777
ACH-000901,-0.24120246553477265
ACH-000905,-0.2436434482731381
ACH-000906,-0.0723635562126549
ACH-000907,-0.35797611398271395
ACH-000910,-0.28011065151996
ACH-000911,-0.1322860705811047
ACH-000912,-0.0690530607684943
ACH-000913,-0.07609516889565708
ACH-000915,-0.1169037301372171
ACH-000916,0.26900113937716
ACH-000917,-0.08108237039918044
ACH-000920,-0.10878834883757027
ACH-000921,-0.2657683918977604
ACH-000924,-0.1292136103396208
ACH-000926,-0.09821284520374092
ACH-000928,-0.2328944096649583
ACH-000929,0.019287770179782792
ACH-000932,-0.1698818754271361
ACH-000935,-0.2847581049882764
ACH-000936,-0.26898315628194536
ACH-000937,-0.103200550199902
ACH-000938,-0.41018253473708816
ACH-000939,-0.1898218839322999
ACH-000941,-0.11323676894472802
ACH-000943,-0.19193505379716846
ACH-000946,-0.23039035537369734
ACH-000947,-0.2305548335782124
ACH-000948,-0.1899630352204864
ACH-000950,-0.3069054973298464
ACH-000953,-0.211850580241512
ACH-000954,0.060127169339110866
ACH-000957,-0.04261647280128567
ACH-000958,-0.15016232539966493
ACH-000960,-0.1406523128260762
ACH-000963,-0.1009103723749968
ACH-000968,-0.3512592737635928
ACH-000969,-0.17538130926393689
ACH-000972,-0.5262804108257016
ACH-000973,-0.2752454587755147
ACH-000974,-0.16341035087885974
ACH-000978,-0.22609748170264266
ACH-000984,-0.3705160776549725
ACH-000986,-0.04724503287061064
ACH-000988,-0.3093923135046221
ACH-000993,-0.17029266321962516
ACH-000994,-0.12083089160665572
ACH-000996,-0.2564372796187767
ACH-001001,-0.22375080102107345
ACH-001020,0.056398115753803324
ACH-001028,-0.2673658785790498
ACH-001031,-0.2107329557649348
ACH-001038,-0.1948138669708517
ACH-001048,-0.22065842068274275
ACH-001050,-0.3185458580057258
ACH-001053,-0.2788395561417541
ACH-001054,-0.31270764335138523
ACH-001061,-0.2120369890083292
ACH-001067,-0.19590779193605087
ACH-001075,-0.07059302646508019
ACH-001096,-0.2310761667755865
ACH-001111,-0.4151210530587141
ACH-001119,-0.2352055894791124
ACH-001128,-0.08519293265419728
ACH-001134,-0.13516265857925566
ACH-001151,-0.18800822653370614
ACH-001163,-0.2452198482117075
ACH-001164,-0.4120600255757995
ACH-001183,-0.2541227399617237
ACH-001192,-0.1853785990780432
ACH-001193,-0.27214625503842194
ACH-001196,-0.009867683964553788
ACH-001197,-0.4007052449223787
ACH-001205,-0.4488745165179516
ACH-001211,-0.2914817294434125
ACH-001212,0.2002297880176355
ACH-001228,-0.16879615505736828
ACH-001232,-0.17732344243578788
ACH-001239,-0.3027971738150075
ACH-001270,-0.2363565228295701
ACH-001274,-0.011747935050853316
ACH-001275,-0.2265432525747155
ACH-001277,-0.20402506928752365
ACH-001278,-0.08487521207681611
ACH-001280,-0.2428916739302181
ACH-001283,-0.28467324697274793
ACH-001289,-0.18647881241360625
ACH-001300,-0.3214158676458217
ACH-001301,-0.25641190667324465
ACH-001302,-0.3448011659644267
ACH-001306,-0.04464449619821147
ACH-001318,-0.23764623641721194
ACH-001322,-0.47778086971749895
ACH-001328,-0.15389331915969734
ACH-001332,-0.2994868149362712
ACH-001336,-0.04089484816802913
ACH-001346,-0.23203626263241955
ACH-001353,-0.1537082693166236
ACH-001354,-0.360083567943709
ACH-001367,-0.21550419791449185
ACH-001368,-0.20762895043656385
ACH-001374,-0.02047115570657693
ACH-001377,-0.1045451996818412
ACH-001380,-0.2556407666745736
ACH-001391,-0.3920158400162301
ACH-001408,-0.17454165242688122
ACH-001430,-0.2482926242917187
ACH-001431,-0.10594581553774733
ACH-001450,-0.21091479869692448
ACH-001496,-0.05990913817605775
ACH-001500,-0.1902202726211908
ACH-001523,-0.3741070936038096
ACH-001532,-0.18490601400569465
ACH-001550,-0.192328859684136
ACH-001552,-0.15543849469768745
ACH-001554,-0.20511055118315355
ACH-001654,-0.15256757994424064
ACH-001735,-0.2143070226391444
ACH-001736,-0.13814045462660873
ACH-001737,-0.4111549689198931
ACH-001740,-0.11219579532319957
ACH-001745,-0.17111230348154874
ACH-001765,-0.12569301917401798
