,NWD2 (57495)
ACH-000279,-0.1540366354445421
ACH-000280,-0.16234979531485585
ACH-000281,-0.11504636104508185
ACH-000288,-0.06497704979933512
ACH-000291,0.015618334484000403
ACH-000293,-0.1463708817037314
ACH-000294,-0.1526700206365167
ACH-000295,-0.3098444350622768
ACH-000296,-0.09692611691255976
ACH-000302,-0.20104476244349206
ACH-000304,0.007502138443435914
ACH-000307,-0.018372453407685757
ACH-000308,-0.11985963636481052
ACH-000310,-0.1592981925945606
ACH-000311,-0.07507603211805924
ACH-000312,-0.1538245768588345
ACH-000315,-0.2426098117466922
ACH-000316,0.09264117375131127
ACH-000317,-0.021384111524775325
ACH-000318,-0.17297752832096178
ACH-000319,-0.20264463841250124
ACH-000320,-0.13141822327748084
ACH-000322,-0.3463045309684184
ACH-000323,-0.0017792887650045555
ACH-000324,-0.029665036570045874
ACH-000329,-0.1547231499292311
ACH-000330,-0.22025384284074773
ACH-000331,-0.05332464469268012
ACH-000332,-0.029958527884428512
ACH-000334,-0.13799015980773327
ACH-000335,-0.22983850297688624
ACH-000336,-0.31952530307520444
ACH-000337,0.08890131156055686
ACH-000338,-0.06773193481951786
ACH-000339,-0.042037439208498915
ACH-000341,-0.04372166167145145
ACH-000348,-0.10728951579971732
ACH-000350,-0.03398918734337994
ACH-000352,-0.08148463405228895
ACH-000356,0.04909192447286126
ACH-000361,0.02533831805409916
ACH-000362,-0.09909412409398284
ACH-000363,-0.11431193380363422
ACH-000364,-0.04231374504030667
ACH-000365,-0.10477987824738216
ACH-000366,-0.10622458389555776
ACH-000368,-0.06042115873832898
ACH-000374,-0.045112059475622114
ACH-000375,-0.2131839295023159
ACH-000376,-0.10438094079591677
ACH-000381,-0.13904116196582172
ACH-000383,-0.09324128006473684
ACH-000387,-0.04606419829677623
ACH-000389,-0.014381418428921591
ACH-000390,-0.20386917308858898
ACH-000393,-0.13050898668344146
ACH-000395,-0.04335790842359298
ACH-000396,-0.10883253232635254
ACH-000397,-0.0048119404256585785
ACH-000401,-0.2041922547596848
ACH-000402,0.020266147772537525
ACH-000403,-0.1898185846287326
ACH-000404,0.18075612521766893
ACH-000406,-0.10929623645952187
ACH-000407,-0.0300546837790998
ACH-000408,-0.04933938199433215
ACH-000410,0.003856713092926864
ACH-000411,0.034268713425568566
ACH-000414,-0.10457758907093452
ACH-000415,-0.13556257110060604
ACH-000416,-0.0661233707444423
ACH-000420,-0.12398810090457905
ACH-000421,-0.0369316056590946
ACH-000424,0.08535805714229792
ACH-000425,-0.047224591247783186
ACH-000426,-0.3516121401420785
ACH-000427,-0.18858547149054716
ACH-000433,-0.17039484262968926
ACH-000435,-0.34401787489157376
ACH-000436,-0.14518134775343694
ACH-000444,-0.13828801053047055
ACH-000445,0.09560623459070304
ACH-000448,-0.10443297331572957
ACH-000450,-0.08844777231505292
ACH-000452,-0.11201131350693504
ACH-000454,-0.12895763170605076
ACH-000458,-0.05851416451045314
ACH-000459,-0.255619719157516
ACH-000460,-0.15863277574336893
ACH-000461,-0.053421143268392465
ACH-000463,-0.1476903510687187
ACH-000464,-0.12335034279551718
ACH-000466,-0.2028861975566683
ACH-000467,-0.0632730885458062
ACH-000468,-0.15143818540415294
ACH-000469,-0.07405921879291409
ACH-000470,-0.0702375273376836
ACH-000471,-0.21130475236294086
ACH-000472,-0.09151536920015964
ACH-000473,-0.16637299752593734
ACH-000475,-0.0671006084829608
ACH-000476,-0.1175880373468594
ACH-000477,-0.019597843767554808
ACH-000479,-0.02793914543095286
ACH-000480,-0.1363669667517124
ACH-000481,-0.11223321820494853
ACH-000483,-0.13793214522968328
ACH-000484,-0.036748323824277465
ACH-000485,-0.04448962447117191
ACH-000486,-0.2271898936286649
ACH-000487,-0.11373965889536733
ACH-000488,-0.03953092098764865
ACH-000490,-0.13866854114672422
ACH-000491,-0.15716821936713746
ACH-000495,-0.24543936964596225
ACH-000496,-0.12716888826210646
ACH-000499,-0.09523751893273456
ACH-000500,-0.006964918680694513
ACH-000502,-0.21356920654377404
ACH-000503,-0.3092509357938455
ACH-000505,-0.12542088124595924
ACH-000507,-0.2251933313130752
ACH-000510,-0.10983281323155167
ACH-000511,-0.0894075037873579
ACH-000512,0.07246216527337486
ACH-000516,-0.15937085878781462
ACH-000517,-0.1408794316556056
ACH-000518,-0.01884151525291073
ACH-000520,-0.15061159632075408
ACH-000521,-0.10506819584262336
ACH-000522,-0.02699244173484481
ACH-000524,-0.07608983027016153
ACH-000527,-0.15698572721878812
ACH-000528,-0.1077533003330704
ACH-000537,-0.11976677630125705
ACH-000541,-0.11381929032873557
ACH-000542,-0.058014952908146226
ACH-000544,0.004583598604261905
ACH-000545,-0.1417821896004466
ACH-000547,0.020141302689526196
ACH-000548,-0.1044189664374968
ACH-000549,-0.0834895991565848
ACH-000550,-0.08740691691352546
ACH-000552,-0.10266858104835687
ACH-000556,-0.2087789545158144
ACH-000557,-0.17985117058094266
ACH-000569,-0.025974322380102215
ACH-000570,-0.1224057360190458
ACH-000571,-0.1992850251465716
ACH-000573,-0.2428537477396029
ACH-000576,0.004770905753142595
ACH-000579,-0.10458364435529716
ACH-000580,-0.21318132284891406
ACH-000584,-0.13227057993998995
ACH-000585,-0.09779979788867604
ACH-000588,-0.09222942679977213
ACH-000589,-0.058205883956296174
ACH-000591,-0.09611623508282223
ACH-000593,-0.13604600204592548
ACH-000600,-0.03407331496126571
ACH-000601,-0.10922434449968996
ACH-000605,-0.16551519490366412
ACH-000606,-0.1275341139456773
ACH-000608,-0.04984641890504034
ACH-000614,-0.012894627660224787
ACH-000616,-0.23084859701300964
ACH-000618,-0.19957867829305626
ACH-000619,-0.11733232142624166
ACH-000620,-0.031672877307923494
ACH-000621,-0.0042610429771550535
ACH-000622,0.03106671710963128
ACH-000623,-0.19269390241226625
ACH-000624,-0.10852200288301447
ACH-000627,-0.07799795467834951
ACH-000630,0.00863571975192659
ACH-000631,-0.1723649171369304
ACH-000632,-0.044134983745422414
ACH-000633,-0.06593858377616911
ACH-000637,-0.1451745146916436
ACH-000638,-0.08958226995858454
ACH-000646,-0.00988666885448904
ACH-000647,-0.1178301237285844
ACH-000648,-0.08351208911097008
ACH-000649,-0.044495354123284016
ACH-000651,-0.07541340702280924
ACH-000652,0.06857487200498312
ACH-000653,0.16542882924237926
ACH-000657,-0.05912813338491388
ACH-000658,0.057737647547295726
ACH-000661,-0.10447521967633766
ACH-000662,-0.18822569349854068
ACH-000663,-0.07165781056312975
ACH-000665,-0.058445509936308135
ACH-000671,-0.025607657828426732
ACH-000672,0.06363621402193015
ACH-000673,-0.13052399972303844
ACH-000676,-0.17069016277441315
ACH-000677,-0.08873978272386275
ACH-000681,-0.14342984447700075
ACH-000683,-0.07824612529174077
ACH-000684,-0.059732980357700874
ACH-000688,-0.19174950230008286
ACH-000693,-0.028372381851495876
ACH-000694,-0.05449115017458278
ACH-000695,0.09198844999901992
ACH-000696,-0.12532218622164218
ACH-000697,-0.06566986258379225
ACH-000699,-0.2762342629079429
ACH-000701,-0.15914493051387085
ACH-000706,-0.21023358444919385
ACH-000711,-0.07224357103629744
ACH-000713,-0.0843695257640053
ACH-000714,-0.19326805838678107
ACH-000718,-0.10518583660868366
ACH-000720,-0.1716734079971978
ACH-000721,-0.02215901826645517
ACH-000724,-0.12373089478138763
ACH-000725,-0.039266613613045065
ACH-000732,0.060399852755943714
ACH-000734,-0.11014310630416413
ACH-000735,-0.14083354271166754
ACH-000736,-0.07799531775347042
ACH-000738,-0.24006116707328895
ACH-000746,-0.10946593462218793
ACH-000747,-0.13070811854570827
ACH-000748,-0.1304533653904659
ACH-000753,-0.04582350162387743
ACH-000756,-0.11532141772122174
ACH-000757,-0.08227607120882502
ACH-000758,-0.1482451223979389
ACH-000760,-0.12038221714400132
ACH-000762,-0.16505744664168245
ACH-000763,-0.05358862501719137
ACH-000764,-0.18623106191500674
ACH-000765,-0.006194317130484522
ACH-000766,-0.03500595911747875
ACH-000767,-0.1509664181160553
ACH-000768,-0.030799806015360663
ACH-000769,-0.06144362029738819
ACH-000770,-0.14851314673070684
ACH-000771,-0.1868970963591388
ACH-000773,-0.22343323613137145
ACH-000776,-0.13620193135552058
ACH-000777,-0.028205455217839386
ACH-000778,0.03756815367048821
ACH-000781,-0.10944031222598018
ACH-000782,-0.10369397953554413
ACH-000783,-0.14354654857056814
ACH-000784,-0.06663491354669775
ACH-000785,-0.2067567716620013
ACH-000787,-0.10385420111231798
ACH-000788,-0.04873866870621737
ACH-000791,-0.022990861788713846
ACH-000792,-0.1847618198323799
ACH-000794,-0.17384929338793553
ACH-000796,-0.05253651916528866
ACH-000798,-0.08459349030239023
ACH-000799,-0.14384741190786116
ACH-000800,0.02766856127004837
ACH-000802,-0.03349322126904879
ACH-000804,-0.1551927431859052
ACH-000805,-0.13353671638008355
ACH-000809,-0.08214451462620033
ACH-000810,-0.060581462996134726
ACH-000811,-0.07178346241018797
ACH-000817,-0.09035150039239256
ACH-000819,-0.06125019873689967
ACH-000820,-0.4660676376259866
ACH-000821,-0.13188042315056234
ACH-000822,0.0030433942030412115
ACH-000823,-0.19977693464212404
ACH-000824,-0.13724599630880152
ACH-000827,-0.06917522291321365
ACH-000829,-0.1739842499052461
ACH-000831,-0.07968152047133062
ACH-000832,-0.27792089594306885
ACH-000833,-0.10116068415665484
ACH-000834,-0.0565716732125488
ACH-000835,-0.12953041997653691
ACH-000836,-0.05991611994965484
ACH-000837,-0.07998755681134614
ACH-000838,-0.06875759563403537
ACH-000839,-0.05059758983204099
ACH-000840,-0.10667089092108407
ACH-000841,-0.0980817379574194
ACH-000843,-0.10516659355663106
ACH-000846,-0.2169276873959558
ACH-000847,-0.07877507065395982
ACH-000848,-0.07054342859807937
ACH-000849,-0.1350111186475063
ACH-000851,-0.1993662804027623
ACH-000855,-0.10210028737938226
ACH-000856,-0.2280193665688572
ACH-000858,-0.16315139611198476
ACH-000859,-0.10644875184371852
ACH-000861,-0.10178549609809694
ACH-000862,-0.03770376044921878
ACH-000865,-0.1428825717411242
ACH-000866,-0.14275166206829232
ACH-000867,-0.15545304845578925
ACH-000869,-0.06833205316045665
ACH-000872,0.0347811705135682
ACH-000873,-0.1957917373749167
ACH-000876,-0.09409657593602322
ACH-000878,-0.2377099900245227
ACH-000880,-0.1545484556485977
ACH-000881,-0.08507459613191734
ACH-000882,0.002845244386237002
ACH-000884,-0.07612222161937654
ACH-000885,-0.09420885687714646
ACH-000887,-0.06465992703793648
ACH-000889,-0.11998926909312076
ACH-000896,-0.17170852972138828
ACH-000898,-0.044272350348124816
ACH-000900,-0.1114584335820074
ACH-000901,-0.08514477178626735
ACH-000905,-0.10315807899196652
ACH-000906,-0.20705342995153067
ACH-000907,-0.014335270599250213
ACH-000910,-0.10950464495197663
ACH-000911,-0.13701557530049088
ACH-000912,-0.10330462558418976
ACH-000913,-0.03174528677637236
ACH-000915,0.042635129740121284
ACH-000916,-0.10052972301956788
ACH-000917,-0.15193655408692466
ACH-000920,0.21428060663264684
ACH-000921,0.02617826912432655
ACH-000924,-0.1405832395439492
ACH-000926,-0.06877897037158819
ACH-000928,-0.15974539401344182
ACH-000929,-0.029427594817221618
ACH-000932,-0.08491645518354775
ACH-000935,-0.08507837991806443
ACH-000936,-0.1889568297976844
ACH-000937,-0.15154576414830376
ACH-000938,-0.059133909866550524
ACH-000939,-0.1301064439254407
ACH-000941,-0.19468753445679587
ACH-000943,-0.08926561117976912
ACH-000946,-0.11673718425171857
ACH-000947,-0.04984022379611988
ACH-000948,-0.19453901182433267
ACH-000950,-0.011668553966888809
ACH-000953,-0.07201569623469188
ACH-000954,-0.1483386440254192
ACH-000957,-0.03417792700387148
ACH-000958,-0.10923192168076533
ACH-000960,-0.12701460653341035
ACH-000963,-0.13041793044676253
ACH-000968,0.13107685676710956
ACH-000969,-0.095888433197775
ACH-000972,-0.13632850693079174
ACH-000973,-0.14430134652147578
ACH-000974,-0.10894263250840533
ACH-000978,-0.13008810688160127
ACH-000984,-0.16011107296928107
ACH-000986,-0.1838028862364039
ACH-000988,-0.09740585568924708
ACH-000993,-0.25317655927781124
ACH-000994,-0.10379723112263077
ACH-000996,-0.13257334963107084
ACH-001001,-0.13501355820187844
ACH-001020,-0.030143808844189268
ACH-001028,-0.12073693263063726
ACH-001031,0.052701755808166766
ACH-001038,-0.0640953699845607
ACH-001048,-0.17003056327335944
ACH-001050,-0.05113636802289197
ACH-001053,0.08883343433631181
ACH-001054,-0.003734957799216097
ACH-001061,-0.05958860468214305
ACH-001067,-0.12474559079667535
ACH-001075,-0.21820772245628897
ACH-001096,-0.1045268901547512
ACH-001111,-0.09644370222037464
ACH-001119,0.08465825401514039
ACH-001128,-0.2727122341592376
ACH-001134,-0.0395350063594956
ACH-001151,-0.046023056734652436
ACH-001163,-0.005607213892142301
ACH-001164,0.08351311570155727
ACH-001183,-0.3260759919502585
ACH-001192,-0.12916465159432344
ACH-001193,-0.26070067908724764
ACH-001196,-0.02166988575401601
ACH-001197,-0.1423539276783157
ACH-001205,0.03721007366607796
ACH-001211,-0.14659256472246132
ACH-001212,0.0284474257044942
ACH-001228,-0.23930480373715346
ACH-001232,-0.09524670616519998
ACH-001239,0.010727426895195305
ACH-001270,-0.0551187980283615
ACH-001274,-0.1810251255406116
ACH-001275,-0.11464687203553285
ACH-001277,-0.06463109394267423
ACH-001278,-0.13019567794707687
ACH-001280,-0.2042608277969704
ACH-001283,-0.13943025273012152
ACH-001289,-0.1652052120964255
ACH-001300,-0.059759439121332435
ACH-001301,-0.2121621996664324
ACH-001302,-0.1715335956246347
ACH-001306,0.0062732947114437655
ACH-001318,-0.03650230727707434
ACH-001322,-0.10736219928521903
ACH-001328,-0.06824521752681527
ACH-001332,-0.3789631624701253
ACH-001336,-0.1955196579396011
ACH-001346,-0.12449584252454958
ACH-001353,-0.07959796770614383
ACH-001354,-0.10025690247504837
ACH-001367,-0.15021490008218247
ACH-001368,-0.09099434417148383
ACH-001374,-0.108767619567066
ACH-001377,0.021773398916768542
ACH-001380,-0.03678458085378513
ACH-001391,-0.0469086296344076
ACH-001408,-0.16781090516466887
ACH-001430,-0.04714027717909633
ACH-001431,-0.13113465811326855
ACH-001450,-0.08842928313504686
ACH-001496,-0.030818186756918386
ACH-001500,-0.16892773019810375
ACH-001523,-0.16712976081009176
ACH-001532,-0.04316882219704615
ACH-001550,-0.033909126087820686
ACH-001552,-0.04166646298720444
ACH-001554,-0.12814837073470964
ACH-001654,-0.08384893037042612
ACH-001735,-0.114681420392369
ACH-001736,0.0005976092075065428
ACH-001737,-0.17016219843486785
ACH-001740,-0.03872400678792271
ACH-001745,-0.17403984768750538
ACH-001765,-0.025105791439444483
