,DIRAS3 (9077)
ACH-000233,-0.194193730288377
ACH-000234,-0.09135684733386387
ACH-000235,-0.14601157583414212
ACH-000237,-0.23782502372345804
ACH-000238,-0.13093313906263487
ACH-000242,-0.07782319214087194
ACH-000243,-0.17781505707132825
ACH-000244,-0.15094602351266526
ACH-000246,-0.13324432575282089
ACH-000248,-0.1501507476686895
ACH-000250,-0.15218069869400352
ACH-000251,-0.4742064645434354
ACH-000252,-0.3366085139780775
ACH-000253,-0.1455567125732691
ACH-000255,-0.3578294087178913
ACH-000256,-0.19537598272602447
ACH-000257,-0.14541398259175015
ACH-000258,0.009101060397207629
ACH-000259,-0.14198381805679006
ACH-000260,-0.2525773919136677
ACH-000261,-0.1621665020329163
ACH-000262,-0.1011861931565086
ACH-000263,0.022603521153481857
ACH-000264,-0.1320495388706651
ACH-000265,-0.16420904681399084
ACH-000266,-0.0760421393330466
ACH-000272,-0.2715788784267548
ACH-000274,-0.17871641386345907
ACH-000277,-0.14328584050751478
ACH-000278,-0.25725809452167153
ACH-000279,-0.2368606091510272
ACH-000280,-0.17613921674116198
ACH-000281,-0.06516271731759378
ACH-000288,-0.22227580968062696
ACH-000291,-0.29391912937204234
ACH-000293,-0.07363491694295139
ACH-000294,-0.1615805124066647
ACH-000295,-0.156931946421529
ACH-000296,-0.18017261912023072
ACH-000302,-0.10811639215056464
ACH-000304,-0.10054400309386367
ACH-000307,-0.1830989970078944
ACH-000308,-0.14775885334241787
ACH-000310,-0.3416017320183312
ACH-000311,-0.2382819233785079
ACH-000312,-0.03061135717459996
ACH-000315,-0.11362038337558746
ACH-000316,-0.006473119000616175
ACH-000317,-0.26438441100796783
ACH-000318,-0.20743884534143014
ACH-000319,-0.3611905624392025
ACH-000320,-0.215983345367142
ACH-000322,-0.16979233880290548
ACH-000323,-0.2573336361680079
ACH-000324,-0.06366875938353715
ACH-000329,-0.10703735686022683
ACH-000330,-0.07868710123438694
ACH-000331,-0.2662398453075017
ACH-000332,-0.1980308170162527
ACH-000334,-0.06320977495828245
ACH-000335,-0.3028373104181173
ACH-000336,-0.4618175785139626
ACH-000337,0.04339380017488802
ACH-000338,0.12675250885384248
ACH-000339,-0.17939604905021833
ACH-000341,-0.3411377099985627
ACH-000348,-0.19181411230274806
ACH-000350,-0.12145926060987455
ACH-000352,-0.005259960754703061
ACH-000356,-0.08855131176979356
ACH-000361,-0.1323417408699614
ACH-000362,-0.19017643102818055
ACH-000363,-0.11447618748309495
ACH-000364,-0.1966886615023
ACH-000365,-0.20504291778146272
ACH-000366,-0.11657972802488173
ACH-000368,-0.1613051720075824
ACH-000374,-0.2470626225685579
ACH-000375,-0.1801897221457553
ACH-000376,-0.1869071493191912
ACH-000381,-0.04389250309316405
ACH-000383,-0.2377134419422984
ACH-000387,-0.15254067064122212
ACH-000389,-0.07423819593552339
ACH-000390,-0.22236449231134325
ACH-000393,-0.17949905764684626
ACH-000395,0.0045784095556970885
ACH-000396,-0.04628464845381729
ACH-000397,-0.16525104172734742
ACH-000401,-0.18278502570859034
ACH-000402,-0.17715940684096568
ACH-000403,-0.06749995912840377
ACH-000404,-0.1279052292338299
ACH-000406,-0.16158642319309235
ACH-000407,-0.34484109504548155
ACH-000408,-0.12268742331774092
ACH-000410,-0.33234613659637685
ACH-000411,-0.2789844661277133
ACH-000414,-0.19575908516127707
ACH-000415,-0.20236586514548147
ACH-000416,-0.16064724427945618
ACH-000420,-0.13111356619563533
ACH-000421,-0.06679765082434047
ACH-000424,-0.2763796260887382
ACH-000425,-0.14330259049622
ACH-000426,-0.21057079803566395
ACH-000427,-0.14314946511670398
ACH-000433,-0.14724454678919902
ACH-000435,0.10752663406305676
ACH-000436,-0.3728243825722316
ACH-000444,-0.30045958231910985
ACH-000445,-0.3940471004668205
ACH-000448,-0.1818103524720838
ACH-000450,-0.36751008304901744
ACH-000452,-0.06374266150394807
ACH-000454,-0.3801443348041568
ACH-000458,-0.2271547602166361
ACH-000459,-0.3619122397100963
ACH-000460,-0.1523968163871914
ACH-000461,-0.31985764010724343
ACH-000463,-0.2628890041068853
ACH-000464,-0.4236305218346049
ACH-000466,-0.09426322681746976
ACH-000467,-0.2443257355032171
ACH-000468,-0.0940985048051472
ACH-000469,-0.1649598521087495
ACH-000470,0.02733294164048821
ACH-000471,-0.13083986165398245
ACH-000472,-0.06584847060992906
ACH-000473,-0.11385246514136448
ACH-000475,-0.1945422296269713
ACH-000476,-0.2730996928267428
ACH-000477,-0.06243371731762931
ACH-000479,-0.024496354083261247
ACH-000480,-0.23582751445406994
ACH-000481,-0.10648978863959167
ACH-000483,-0.0014582083560406027
ACH-000484,-0.23525473602960714
ACH-000485,-0.17579225170623902
ACH-000486,-0.3633733167717947
ACH-000487,-0.2555397992116332
ACH-000488,-0.1838124054647781
ACH-000490,-0.14687723651572612
ACH-000491,-0.1876542637712235
ACH-000495,-0.14937813877179218
ACH-000496,-0.17666487637417355
ACH-000499,-0.22528633842245874
ACH-000500,-0.3549228012334798
ACH-000502,-0.10405695773642992
ACH-000503,-0.20690982761359675
ACH-000505,-0.08243413095536681
ACH-000507,-0.19978166487228444
ACH-000510,-0.2401731600495012
ACH-000511,-0.13062638708199378
ACH-000512,-0.3879186468949666
ACH-000516,-0.09836335164571457
ACH-000517,-0.07973443438354305
ACH-000518,-0.1505235383887464
ACH-000520,-0.16932170574130845
ACH-000521,-0.1061165266673141
ACH-000522,-0.3215821368412221
ACH-000524,-0.1004377380911502
ACH-000527,-0.11540825310222955
ACH-000528,-0.16018508542825974
ACH-000537,-0.18588690062225832
ACH-000541,-0.01150160659720258
ACH-000542,-0.15470244604030653
ACH-000544,-0.6072166920143316
ACH-000545,-0.20739701962410348
ACH-000547,-0.15180594020213736
ACH-000548,-0.3343369982502193
ACH-000549,-0.1455543017129519
ACH-000550,-0.225808387864238
ACH-000552,-0.19491822689275445
ACH-000556,-0.29531600161257354
ACH-000557,-0.059105703362627326
ACH-000569,-0.09657214227919862
ACH-000570,-0.14915643726673938
ACH-000571,-0.2277939517989437
ACH-000573,-0.3395112482522729
ACH-000576,-0.2975231731589462
ACH-000579,-0.25741163297885045
ACH-000580,-0.009867210397016487
ACH-000584,-0.19090632313188574
ACH-000585,-0.1421961920877081
ACH-000588,-0.07578535410444967
ACH-000589,-0.13409984840865052
ACH-000591,-0.2442695101737683
ACH-000593,-0.3462678196691169
ACH-000600,-0.32838042143423085
ACH-000601,-0.1326211577728006
ACH-000605,-0.1669184900760039
ACH-000606,-0.26430230301591323
ACH-000608,-0.07475134670610592
ACH-000614,-0.2737917674875503
ACH-000616,-0.19888504348027888
ACH-000618,-0.2649004144753025
ACH-000619,-0.1370681945163026
ACH-000620,-0.3593314333359396
ACH-000621,-0.2559654874986587
ACH-000622,-0.1848286091326764
ACH-000623,-0.1558330889997525
ACH-000624,-0.14595312361370674
ACH-000627,-0.23509651373661536
ACH-000630,-0.23657058200351855
ACH-000631,-0.04115803756982359
ACH-000632,-0.040698118703577216
ACH-000633,-0.12802287725526287
ACH-000637,-0.3349609777346214
ACH-000638,-0.19286668600985155
ACH-000646,-0.06903093110762913
ACH-000647,-0.12589263033381706
ACH-000648,-0.19097170865404728
ACH-000649,-0.11432582798748993
ACH-000651,-0.2295198179596777
ACH-000652,-0.3503491731791554
ACH-000653,-0.3045259264532996
ACH-000657,-0.18033455588271546
ACH-000658,-0.07426186731403014
ACH-000661,-0.18862073128541496
ACH-000662,-0.004838450096715753
ACH-000663,-0.16564745637749614
ACH-000665,-0.2486542373744581
ACH-000671,-0.24104414765646145
ACH-000672,-0.4215283051510333
ACH-000673,-0.14237138149913753
ACH-000676,-0.1995101318670202
ACH-000677,-0.20190950706507976
ACH-000681,-0.10921303051588137
ACH-000683,-0.3395651808384896
ACH-000684,-0.20283280106830112
ACH-000688,-0.1316249935155999
ACH-000693,-0.19572322972969794
ACH-000694,-0.1673750899021393
ACH-000695,-0.2177025603262162
ACH-000696,-0.1815602306775624
ACH-000697,-0.33715281794489543
ACH-000699,0.009534053605387652
ACH-000701,-0.14734348883456105
ACH-000706,-0.16231942649050796
ACH-000711,-0.16763311298604086
ACH-000713,-0.4479984292163973
ACH-000714,-0.11874972701295265
ACH-000718,-0.142699973591661
ACH-000720,-0.15176184566261106
ACH-000721,-0.29128250505435704
ACH-000724,-0.15636618997285698
ACH-000725,0.06189576821134118
ACH-000732,-0.21764024707881896
ACH-000734,-0.2771597956374082
ACH-000735,-0.17025504325070093
ACH-000736,-0.116422403420198
ACH-000738,-0.100447541625109
ACH-000746,-0.16276228316866906
ACH-000747,-0.3475205415080078
ACH-000748,-0.2053906511021194
ACH-000753,-0.2660781309198533
ACH-000756,-0.216025173691328
ACH-000757,-0.23343660275624706
ACH-000758,-0.19981369985341052
ACH-000760,-0.06651429599034718
ACH-000762,-0.25492487063066105
ACH-000763,-0.17150020593449272
ACH-000764,-0.15099224316753804
ACH-000765,-0.2537939096042517
ACH-000766,-0.03718601592937577
ACH-000767,-0.19649359139024875
ACH-000768,-0.14349727542108978
ACH-000769,-0.2923883239350044
ACH-000770,-0.1662238192978442
ACH-000771,-0.2007350491484526
ACH-000773,-0.17647138406392116
ACH-000776,-0.15575701467578176
ACH-000777,-0.19804579588917226
ACH-000778,-0.041327634751059064
ACH-000781,-0.06960334241989465
ACH-000782,-0.18850601850459214
ACH-000783,-0.14962736931646944
ACH-000784,-0.3081489153396904
ACH-000785,-0.1815903419294196
ACH-000787,-0.22856189885573394
ACH-000788,-0.13618639438230135
ACH-000791,-0.291460245334565
ACH-000792,-0.10275090259044536
ACH-000794,-0.2888334105230631
ACH-000796,-0.2175261966781764
ACH-000798,-0.08533373889018317
ACH-000799,-0.09840945110455004
ACH-000800,-0.2266252234908307
ACH-000802,-0.13035764610525458
ACH-000804,-0.3436424471347305
ACH-000805,-0.26924308883238485
ACH-000809,-0.23126561452445504
ACH-000810,-0.23637673343576746
ACH-000811,-0.1386548055408752
ACH-000817,-0.3792748073733459
ACH-000819,-0.17423821556576535
ACH-000820,-0.3899528759553567
ACH-000821,-0.4501820033089303
ACH-000822,-0.015291849660785685
ACH-000823,-0.2183972500497761
ACH-000824,-0.08193143682852701
ACH-000827,-0.2846209609994784
ACH-000829,-0.14838152358477522
ACH-000831,-0.25982950897139184
ACH-000832,-0.30842410516188823
ACH-000833,-0.2302138160748448
ACH-000834,-0.2796868042968356
ACH-000835,-0.1580858764324911
ACH-000836,-0.13580239431065952
ACH-000837,-0.13002418660754836
ACH-000838,-0.13881949896487175
ACH-000839,-0.2491039814062416
ACH-000840,-0.34042311869568104
ACH-000841,-0.2264999356256517
ACH-000843,-0.3519212047356616
ACH-000846,-0.4299494005033259
ACH-000847,-0.4118911342907332
ACH-000848,-0.1618818615959378
ACH-000849,-0.020952444876829877
ACH-000851,-0.2992876726490453
ACH-000855,-0.4492045808967714
ACH-000856,-0.0508636996741146
ACH-000858,-0.21881364539747752
ACH-000859,0.05901667189676635
ACH-000861,-0.043398133119471605
ACH-000862,-0.18386523056685344
ACH-000865,-0.18939088074871585
ACH-000866,-0.11329923040875065
ACH-000867,-0.08474234572306974
ACH-000869,-0.22393671854876712
ACH-000872,-0.2929600598867691
ACH-000873,-0.05421404604371391
ACH-000876,-0.17521831537226512
ACH-000878,-0.05557951852870817
ACH-000880,-0.037036146942352806
ACH-000881,-0.2320020679314224
ACH-000882,-0.061928265914635724
ACH-000884,-0.21496720220259904
ACH-000885,-0.21909075473676987
ACH-000887,-0.2742450053059517
ACH-000889,-0.2852290941183967
ACH-000896,-0.2728273363624326
ACH-000898,-0.2282653480523876
ACH-000900,-0.10486460372235766
ACH-000901,-0.1758182266092533
ACH-000905,-0.14601844860706878
ACH-000906,-0.17996792507256806
ACH-000907,-0.4088043226239376
ACH-000910,-0.0403699537086066
ACH-000911,-0.12497349058955914
ACH-000912,-0.20744384274746552
ACH-000913,-0.1319395859460787
ACH-000915,-0.28277291724879033
ACH-000916,-0.18151373453667105
ACH-000917,-0.11301280695024099
ACH-000920,-0.36107062737124
ACH-000921,-0.16011846932412485
ACH-000924,-0.06498561367983101
ACH-000926,-0.13016234341604804
ACH-000928,-0.12254203698156528
ACH-000929,-0.08553508931229256
ACH-000932,-0.279284260517813
ACH-000935,-0.028264104115248174
ACH-000936,-0.35059442697256643
ACH-000937,-0.17368645657192294
ACH-000938,-0.1896092744328539
ACH-000939,-0.17294244908571166
ACH-000941,-0.10130340444324376
ACH-000943,-0.12937576839509848
ACH-000946,-0.2789551217462469
ACH-000947,-0.14041583740549327
ACH-000948,-0.1787007962250377
ACH-000950,-0.3291320879565673
ACH-000953,-0.22328878694343807
ACH-000954,-0.3844868115039517
ACH-000957,-0.2758495115889841
ACH-000958,-0.22965474368487684
ACH-000960,-0.12283142098189602
ACH-000963,-0.15014975922115145
ACH-000968,-0.13895608815756108
ACH-000969,-0.2465376895693349
ACH-000972,0.3323175687187593
ACH-000973,-0.1728566796284248
ACH-000974,-0.0631073062749051
ACH-000978,-0.4114521882365529
ACH-000984,-0.1209091148621447
ACH-000986,-0.2311440877441573
ACH-000988,-0.09339454825973262
ACH-000993,-0.0578770783089069
ACH-000994,-0.21214068325996005
ACH-000996,-0.21809718745330453
ACH-001001,-0.32533056762065443
ACH-001020,-0.13598931473257292
ACH-001028,-0.12453089829300283
ACH-001031,-0.15527208297970946
ACH-001038,-0.0619319311273026
ACH-001048,-0.1870174221260919
ACH-001050,-0.2696207889241031
ACH-001053,-0.18647753740966844
ACH-001054,-0.13186557915381206
ACH-001061,-0.2359506433462685
ACH-001067,-0.27781092629668896
ACH-001075,-0.21364239630488988
ACH-001096,-0.1969562167925772
ACH-001111,-0.14148486484873402
ACH-001119,-0.044644251934968605
ACH-001128,-0.2754076240299683
ACH-001134,-0.16393869867045693
ACH-001151,-0.17192248786441028
ACH-001163,-0.12221126095438033
ACH-001164,-0.16266029335881085
ACH-001183,-0.2063324196911479
ACH-001192,-0.2693621235724427
ACH-001193,0.021313492247091958
ACH-001196,-0.1903817533337337
ACH-001197,-0.17259288211561824
ACH-001205,-0.10951245389649072
ACH-001211,-0.27367880119444643
ACH-001212,-0.2655220248895964
ACH-001228,-0.2256878226404332
ACH-001232,-0.20515365752574505
ACH-001239,-0.35756193973336536
ACH-001270,-0.3199360024941069
ACH-001274,-0.1549257100072155
ACH-001275,-0.20729903362293312
ACH-001277,-0.3281929708909516
ACH-001278,-0.004972528543222032
ACH-001280,0.00810128178684563
ACH-001283,-0.2269200997862494
ACH-001289,0.19985770427384333
ACH-001300,-0.2931900215377095
ACH-001301,-0.2647972289917582
ACH-001302,-0.424038480106048
ACH-001306,-0.2863887903136303
ACH-001318,-0.3361381234704589
ACH-001322,-0.3379761336929805
ACH-001328,-0.2937667931249265
ACH-001332,-0.3042655787974333
ACH-001336,-0.0790799080169604
ACH-001346,-0.15199995895546375
ACH-001353,-0.2265919329516982
ACH-001354,-0.13744152991305825
ACH-001367,-0.4124324934671408
ACH-001368,-0.17829638679843482
ACH-001374,-0.20250027012040955
ACH-001377,-0.14884841366285093
ACH-001380,-0.2560798715257589
ACH-001391,-0.13079755199098653
ACH-001408,-0.11696774146472926
ACH-001430,-0.3308006281988209
ACH-001431,-0.21928027245195872
ACH-001450,-0.18070698350426706
ACH-001496,-0.17089886632584864
ACH-001500,-0.21103295152747065
ACH-001523,-0.2732166670213955
ACH-001532,-0.1956895482188777
ACH-001550,-0.12572998693400386
ACH-001552,-0.1880886781632182
ACH-001554,-0.12438066612919155
ACH-001654,-0.16872833210451652
ACH-001735,-0.049527925146419134
ACH-001736,-0.09989107351819433
ACH-001737,-0.2339387030853884
ACH-001740,-0.27085460408908235
ACH-001745,-0.1922529974874728
ACH-001765,-0.052890241644942784
