,AGMO (392636)
ACH-000004,0.04540897755044243
ACH-000005,-0.14499579407261595
ACH-000007,-0.15784394444858876
ACH-000009,0.004702704162785625
ACH-000011,0.03174387584704428
ACH-000012,0.0765868819850676
ACH-000013,0.07223557669753951
ACH-000014,0.06804056061946452
ACH-000015,-0.03731001420975248
ACH-000017,0.032188399461597524
ACH-000018,0.13369234862262785
ACH-000019,0.0605549948352341
ACH-000021,0.03766019518962165
ACH-000022,0.0981672499171655
ACH-000025,0.10897728875629337
ACH-000028,0.08532603489175115
ACH-000030,0.0525188089107283
ACH-000035,0.05718947322544786
ACH-000036,0.06599064484252766
ACH-000037,0.06929999281856039
ACH-000039,0.007698222779274348
ACH-000040,-0.005255761059958722
ACH-000041,-0.04804457980116532
ACH-000042,-0.06302165022806515
ACH-000045,0.051993740630632695
ACH-000047,-0.037988540682665814
ACH-000052,0.1731185336858839
ACH-000053,0.08701645913425925
ACH-000054,-0.006975830265124758
ACH-000055,0.17315407309298667
ACH-000060,-0.0262329285528804
ACH-000067,-0.016057752300943192
ACH-000070,-0.001506019495240158
ACH-000075,-0.08367719251767691
ACH-000078,-0.030505751198626224
ACH-000082,0.01438375322590816
ACH-000085,-0.17648078352795854
ACH-000086,0.08577939463626505
ACH-000087,-0.031297338197851424
ACH-000092,0.1511845241271634
ACH-000095,-0.005264305775696768
ACH-000097,0.051766972808904174
ACH-000098,0.013950273689755243
ACH-000099,-0.10794386473308654
ACH-000108,0.05226781818894943
ACH-000113,0.08798109738301158
ACH-000116,0.007909971101256803
ACH-000118,0.06335009328902906
ACH-000120,-0.007500227560515434
ACH-000123,0.043437287813692514
ACH-000127,-0.04933289852652364
ACH-000128,0.08851407447297384
ACH-000132,0.14191431605977936
ACH-000133,-0.026535622484495952
ACH-000137,0.23486998825990424
ACH-000138,0.16306705229983962
ACH-000142,0.08061604965871633
ACH-000143,0.1442674821154045
ACH-000146,0.02795769311325075
ACH-000148,-0.012529693556026828
ACH-000150,0.02236373076515069
ACH-000152,0.10720463343507554
ACH-000153,-0.00814628293374537
ACH-000159,0.03902823387644795
ACH-000160,0.062468049685897586
ACH-000163,0.007333038128526631
ACH-000167,-0.11630093830965572
ACH-000168,0.0052799428528143505
ACH-000169,0.0165510540792848
ACH-000178,-0.0007787644686872258
ACH-000183,0.19048997058635905
ACH-000188,0.21848366679908146
ACH-000189,0.1060635022317154
ACH-000190,-0.051443396161350616
ACH-000198,-0.005865613697265106
ACH-000203,0.4591398544380501
ACH-000204,0.2665778680327203
ACH-000206,0.04670455933652248
ACH-000207,0.0900109539027399
ACH-000208,0.037769429499696784
ACH-000210,0.1173043848102449
ACH-000211,0.07023555914307716
ACH-000215,0.0836410348891563
ACH-000221,0.06413923901360301
ACH-000222,0.08851578559815076
ACH-000223,0.06447332140420109
ACH-000226,0.02822029782875316
ACH-000227,-0.01852415451026721
ACH-000228,0.09715853381787293
ACH-000231,0.10769086503183982
ACH-000232,0.1101293611069504
ACH-000233,0.10551588424210416
ACH-000234,0.024372007175645947
ACH-000235,0.056896127563319285
ACH-000237,-0.018998381062132204
ACH-000238,0.11404945441188713
ACH-000242,0.1458421258440088
ACH-000243,0.1029232239310886
ACH-000244,-0.05653361097517037
ACH-000246,-0.05600719953356286
ACH-000248,0.11213199756286256
ACH-000250,0.10481237831728796
ACH-000251,0.188533396340492
ACH-000252,0.03541030158483497
ACH-000253,0.06624361741316416
ACH-000255,0.14169427452454006
ACH-000256,-0.010542531293407991
ACH-000257,-0.003578332165972054
ACH-000258,-0.10239328390690827
ACH-000259,0.09360393499948573
ACH-000260,0.017164871970214587
ACH-000261,0.1700344950027154
ACH-000262,-0.054365883610415576
ACH-000263,-0.06144116762326302
ACH-000264,0.00345394133247928
ACH-000265,0.1411790831236687
ACH-000266,-0.0645842028179208
ACH-000272,0.0471787240934796
ACH-000274,0.09706490212439522
ACH-000277,0.044136410947490684
ACH-000278,0.0004608575659086575
ACH-000279,0.006485317438952507
ACH-000280,0.15997047244857365
ACH-000281,-0.22513929900119384
ACH-000288,0.02351309122058487
ACH-000291,-0.023040416870723838
ACH-000293,0.01625501919223994
ACH-000294,-0.004559171059148628
ACH-000295,-0.0844791466392728
ACH-000296,0.15103930666569645
ACH-000302,-0.002423850563191677
ACH-000304,-0.07097544783435435
ACH-000307,-0.004180111643097743
ACH-000308,0.027886354360350318
ACH-000310,0.05133205467103954
ACH-000311,0.129435812604678
ACH-000312,0.06563291863559531
ACH-000315,0.03085570506751475
ACH-000316,0.015003744030496062
ACH-000317,0.12154720980616016
ACH-000318,0.11034285755189673
ACH-000319,-0.07338707313980684
ACH-000320,0.15678857024472867
ACH-000322,0.043086949019530536
ACH-000323,0.14876653093004732
ACH-000324,0.020358957384102504
ACH-000329,0.1374466209883382
ACH-000330,0.05296534182634224
ACH-000331,0.06561097233984815
ACH-000332,0.03384565564228936
ACH-000334,0.15331738168299125
ACH-000335,-0.048554232483460615
ACH-000336,0.03417082623854925
ACH-000337,-0.0985955131528508
ACH-000338,0.21437972764509755
ACH-000339,-0.010151670367008564
ACH-000341,0.13474822614367235
ACH-000348,0.047266709270754124
ACH-000350,-0.04688116556865952
ACH-000352,0.037239898918703135
ACH-000356,-0.014295248521336009
ACH-000361,-0.006240173507896661
ACH-000362,0.10779474687838336
ACH-000363,0.12039448154212573
ACH-000364,-0.008408946508534356
ACH-000365,0.16061525636359844
ACH-000366,0.05281682203446585
ACH-000368,-0.035277351140761644
ACH-000374,0.0933534739475951
ACH-000375,0.025560741116552897
ACH-000376,-0.03739132578102141
ACH-000381,0.10330977652552052
ACH-000383,-0.02999659611226705
ACH-000387,0.06435253879281726
ACH-000389,-0.12393979558933235
ACH-000390,0.12642546575412472
ACH-000393,0.017367131115992647
ACH-000395,-0.07869844012258831
ACH-000396,0.2605941557622969
ACH-000397,0.07392546431891063
ACH-000401,0.12551122548087046
ACH-000402,0.22398186120774305
ACH-000403,0.09992475890314577
ACH-000404,-0.1116160770959882
ACH-000406,0.07091987328791455
ACH-000407,0.049784706710043716
ACH-000408,0.024705671638338055
ACH-000410,0.20453149021425776
ACH-000411,0.026629173494974342
ACH-000414,0.08359331599285846
ACH-000415,0.0439806360154392
ACH-000416,0.004234039870078697
ACH-000420,-0.046868328352078784
ACH-000421,0.06380700855948483
ACH-000424,0.017145023627761994
ACH-000425,-0.02972961471387548
ACH-000426,0.228743989687341
ACH-000427,-0.07206286477432776
ACH-000433,0.006683033036036787
ACH-000435,0.013309056857771355
ACH-000436,-0.1332229952841456
ACH-000444,0.08198135468895194
ACH-000445,0.04391239742689648
ACH-000448,0.05016506903824087
ACH-000450,0.2607200020203504
ACH-000452,-0.10305107765527023
ACH-000454,0.0939203480116836
ACH-000458,0.19207719375343046
ACH-000459,0.14049211776643422
ACH-000460,0.04452485495238983
ACH-000461,0.02242806111890117
ACH-000463,0.046549488764838234
ACH-000464,0.09356870231973544
ACH-000466,0.03728781321662534
ACH-000467,0.023005211397401196
ACH-000468,0.1424088079872903
ACH-000469,-0.0904768041564316
ACH-000470,0.1199052805871188
ACH-000471,0.08480313686508241
ACH-000472,0.10355490007071226
ACH-000473,0.11567501205470015
ACH-000475,0.037919931862709054
ACH-000476,0.052303077566911965
ACH-000477,0.031628958321336026
ACH-000479,0.07753569442774487
ACH-000480,-0.032307843385867965
ACH-000481,0.0874555503556577
ACH-000483,0.13106240906666247
ACH-000484,0.03488802153976505
ACH-000485,0.10364355862231232
ACH-000486,-0.02240489399548381
ACH-000487,0.14668289267854026
ACH-000488,0.05265965889555252
ACH-000490,-0.029445433683481938
ACH-000491,0.0427043592099371
ACH-000495,0.12748177422228624
ACH-000496,0.0367743854777661
ACH-000499,0.1227793610837163
ACH-000500,-0.28682663229014704
ACH-000502,0.0830983964903754
ACH-000503,0.03686989424270709
ACH-000505,-0.022167539176698014
ACH-000507,0.042836222731190934
ACH-000510,0.06291360440407022
ACH-000511,-0.05406490653096732
ACH-000512,0.23531149769749024
ACH-000516,0.07517755859337925
ACH-000517,0.08878458386942406
ACH-000518,-0.04085893739568449
ACH-000520,0.004701993812409829
ACH-000521,0.04623740548933645
ACH-000522,-0.012437418934567887
ACH-000524,-0.034268384272014465
ACH-000527,0.017847219500727603
ACH-000528,0.033345797883160576
ACH-000537,-0.110857584604673
ACH-000541,0.09206818058227773
ACH-000542,0.030916134335053507
ACH-000544,0.07020854702561903
ACH-000545,0.08760077016306292
ACH-000547,-0.12123199291502358
ACH-000548,0.12104780078128613
ACH-000549,0.04012048160773102
ACH-000550,0.043486500688253694
ACH-000552,0.0973815209931825
ACH-000556,0.09824540854903434
ACH-000557,0.003529474377994797
ACH-000569,0.020217712177155477
ACH-000570,0.11966731820204984
ACH-000571,-0.0024108479931029573
ACH-000573,-0.09363087163950666
ACH-000576,0.11035965361044722
ACH-000579,0.02552071877406129
ACH-000580,0.017831773066756044
ACH-000584,0.0440518910458525
ACH-000585,0.01416994877427629
ACH-000588,0.06767546413961363
ACH-000589,0.11714124740805065
ACH-000591,-0.04556345470617573
ACH-000593,0.03247398780969082
ACH-000600,0.005253423758353068
ACH-000601,0.05040316468483237
ACH-000605,0.037470850147752234
ACH-000606,-0.02336282494793616
ACH-000608,0.0391205998509587
ACH-000614,-0.046491387997679226
ACH-000616,0.08906565173538326
ACH-000618,-0.01950317473128166
ACH-000619,0.003646788757701061
ACH-000620,-0.021725615443547543
ACH-000621,-0.026939667450316715
ACH-000622,0.033958815216034346
ACH-000623,0.02254133382410685
ACH-000624,0.1307209193570235
ACH-000627,0.07073575008768516
