,LONRF2 (164832)
ACH-000004,0.1554362195345503
ACH-000005,-0.4388126128446709
ACH-000007,-0.03924737953010304
ACH-000009,0.07141723809105087
ACH-000011,0.03977528399345393
ACH-000012,0.03255853721604245
ACH-000013,-0.006373477004104812
ACH-000014,-0.220925208278942
ACH-000015,-0.14259544217260786
ACH-000017,0.059517368358222016
ACH-000018,-0.2559331887895481
ACH-000019,0.08813553588073421
ACH-000021,0.0003981409916345253
ACH-000022,0.11340602412749715
ACH-000025,-0.08174997561492664
ACH-000028,-0.09403124590922203
ACH-000030,-0.05101491407159518
ACH-000035,-0.11559805683266035
ACH-000036,-0.07806519626476766
ACH-000037,0.07198581657756621
ACH-000039,0.22432520336248332
ACH-000040,0.13315705059475014
ACH-000041,-0.0604519421623385
ACH-000042,0.06260247284118321
ACH-000045,0.043323597228332435
ACH-000047,0.01266990525113775
ACH-000052,0.026248632423663657
ACH-000053,0.011077486908487644
ACH-000054,-0.00955937055528877
ACH-000055,0.003303846690738816
ACH-000060,-0.09408657409928904
ACH-000067,-0.10202334781202338
ACH-000070,-0.012300654834712559
ACH-000075,-0.0394372371248358
ACH-000078,0.09427604984609626
ACH-000082,-0.03336769416280932
ACH-000085,-0.06885228721850012
ACH-000086,-0.16334596342348706
ACH-000087,-0.18850404155417724
ACH-000092,-0.1148877344050723
ACH-000095,-0.08298579732789826
ACH-000097,-0.048295734211335636
ACH-000098,-0.1348672379804669
ACH-000099,-0.0408377238549756
ACH-000108,0.10084845502227673
ACH-000113,0.023826958899270664
ACH-000116,-0.07733003895954893
ACH-000118,-0.1631919346299293
ACH-000120,-0.06632834068690836
ACH-000123,-0.11487779714440753
ACH-000127,-0.14403828407482588
ACH-000128,-0.1696094005162538
ACH-000132,0.1195740307437706
ACH-000133,0.035738373211437434
ACH-000137,-0.1668771005026322
ACH-000138,-0.03578687075132598
ACH-000142,-0.023107354655150902
ACH-000143,0.10270424696124353
ACH-000146,0.04806497406463171
ACH-000148,-0.08386314424876648
ACH-000150,0.058494419282298565
ACH-000152,-0.0677583223801343
ACH-000153,-0.06893607815278953
ACH-000159,-0.02891740370273773
ACH-000160,-0.13271584151417834
ACH-000163,-0.0003484186985575458
ACH-000167,-0.0700987217222319
ACH-000168,0.12714985377913834
ACH-000169,-0.030022381620138764
ACH-000178,-0.0026732869837854827
ACH-000183,0.055598862131582855
ACH-000188,-0.04589362883708183
ACH-000189,-0.04414784950981911
ACH-000190,-0.10246675077011172
ACH-000198,-0.0856500558543972
ACH-000203,0.1908809217672324
ACH-000204,0.062417002292447225
ACH-000206,0.012703881772242638
ACH-000207,-0.012420615810061209
ACH-000208,-0.1558690002490265
ACH-000210,-0.028393252795401388
ACH-000211,0.009093197236508692
ACH-000215,-0.06958848474100278
ACH-000221,-0.19777109270944096
ACH-000222,-0.06198647873479308
ACH-000223,-0.08488349766574073
ACH-000226,-0.15469914954913064
ACH-000227,-0.0948135991216346
ACH-000228,-0.06827718215923763
ACH-000231,-0.1474572842439117
ACH-000232,0.012445897107135204
ACH-000233,0.042885963626857926
ACH-000234,-0.08941576487353069
ACH-000235,-0.10558850509920996
ACH-000237,-0.05717005760454185
ACH-000238,-0.000751665358327457
ACH-000242,-0.04324172620002853
ACH-000243,-0.12548135802950425
ACH-000244,-0.04171481044885892
ACH-000246,-0.0935163801667275
ACH-000248,0.012303148699063071
ACH-000250,-0.10917295202825307
ACH-000251,-0.1120744648127368
ACH-000252,-0.008809137592622656
ACH-000253,-0.0516363488246506
ACH-000255,-0.13529221432439847
ACH-000256,-0.0857290699719355
ACH-000257,0.028615487761808587
ACH-000258,0.002464022633521505
ACH-000259,-0.10188196655701844
ACH-000260,0.0558089365268393
ACH-000261,-0.117118705480107
ACH-000262,0.117605546416818
ACH-000263,-0.03742765351901421
ACH-000264,-0.014482102730308229
ACH-000265,-0.14420828193988716
ACH-000266,-0.0543289844386844
ACH-000272,-0.02746594129986966
ACH-000274,-0.023366275267823863
ACH-000277,-0.059812916443626366
ACH-000278,-0.07256602805072483
ACH-000279,-0.04125037295274971
ACH-000280,-0.0267792823814361
ACH-000281,0.12314607360856612
ACH-000288,-0.06540308274752787
ACH-000291,-0.013963111685789176
ACH-000293,-0.20038811376899301
ACH-000294,0.17969819729650546
ACH-000295,-0.043969347772758814
ACH-000296,-0.019233937927947583
ACH-000302,0.07476556910703845
ACH-000304,-0.3183098076829176
ACH-000307,-0.030454912196417282
ACH-000308,-0.04741938441603949
ACH-000310,-0.03544951688694041
ACH-000311,-0.02420411147151968
ACH-000312,-0.09363238376906922
ACH-000315,-0.1532002843723681
ACH-000316,-0.17278306072027674
ACH-000317,0.1466875158712719
ACH-000318,0.01740467806364471
ACH-000319,-0.07684554906098683
ACH-000320,-0.10253193361153358
ACH-000322,-0.014538529422221325
ACH-000323,0.03416255922570057
ACH-000324,0.017669481333601078
ACH-000329,0.18258887998278853
ACH-000330,0.005858627330714778
ACH-000331,-0.02810648689413956
ACH-000332,-0.036221393491096536
ACH-000334,-0.07390995035254648
ACH-000335,-0.2220970786210917
ACH-000336,0.07976873512097117
ACH-000337,0.03227330127527884
ACH-000338,0.0917336251755984
ACH-000339,0.007677549539950591
ACH-000341,-0.1452116454613931
ACH-000348,-0.012356340348708313
ACH-000350,0.053414311962402435
ACH-000352,-0.03330951961541679
ACH-000356,0.038317544508686005
ACH-000361,0.04487819848199786
ACH-000362,-0.03581955704399786
ACH-000363,-0.10424958979228456
ACH-000364,-0.33428466405196505
ACH-000365,-0.02665947836018884
ACH-000366,-0.13704248579374767
ACH-000368,0.01739284395041283
ACH-000374,-0.06917849021239197
ACH-000375,-0.13207580289736953
ACH-000376,-0.03017139176146448
ACH-000381,0.029981078892590763
ACH-000383,-0.1138213191197456
ACH-000387,0.05597762422554918
ACH-000389,-0.04219784709570453
ACH-000390,0.040597521274600236
ACH-000393,0.01210714514100287
ACH-000395,-0.020005385260092046
ACH-000396,-0.04351610569268388
ACH-000397,-0.025722591568923658
ACH-000401,0.07950295304685633
ACH-000402,-0.11570905062808358
ACH-000403,-0.06523056778514208
ACH-000404,0.13296728726061213
ACH-000406,0.021813270654676368
ACH-000407,-0.04186388339332876
ACH-000408,-0.11433966566846016
ACH-000410,0.003707726441292242
ACH-000411,-0.010864587425184329
ACH-000414,0.017491410173931396
ACH-000415,-0.07180153883302262
ACH-000416,-0.019572735878467282
ACH-000420,0.0026855492154944584
ACH-000421,-0.10351441611533947
ACH-000424,-0.08537978387303664
ACH-000425,-0.0765549066279627
ACH-000426,0.03215934642465057
ACH-000427,0.01346686499120872
ACH-000433,0.1409263842390854
ACH-000435,-0.0488478492645785
ACH-000436,0.06794091634308244
ACH-000444,-0.06636487009681796
ACH-000445,-0.11168656778932062
ACH-000448,-0.0512759676413559
ACH-000450,-0.013202953552089638
ACH-000452,-0.09484956330728876
ACH-000454,-0.049077151792900536
ACH-000458,0.007489545744950092
