,USP6NL (9712)
ACH-000004,-0.0244291797447317
ACH-000005,0.31972994534660115
ACH-000007,0.1502749944941655
ACH-000009,0.0030175862319781308
ACH-000011,0.0737501637675411
ACH-000012,0.11877814848608588
ACH-000013,-0.04730742447608696
ACH-000014,-0.017223279838429698
ACH-000015,0.06032789917398136
ACH-000017,0.04651082162686845
ACH-000018,-0.14199705111513358
ACH-000019,-0.0973653698080512
ACH-000021,-0.17516216242946364
ACH-000022,0.0786823818168911
ACH-000025,0.23974274842549664
ACH-000028,0.03021277340611218
ACH-000030,-0.009513152367696287
ACH-000035,-0.19397520382007105
ACH-000036,0.07579260326849421
ACH-000037,0.05523707351324821
ACH-000039,0.08052707957428673
ACH-000040,-0.030949059155222093
ACH-000041,0.005735261410578698
ACH-000042,-0.059215379213338866
ACH-000045,0.08445853551330179
ACH-000047,0.015496256938022191
ACH-000052,0.11553911264925545
ACH-000053,0.0439638378323491
ACH-000054,0.06166162150424239
ACH-000055,0.282832420856631
ACH-000060,0.13554813648375658
ACH-000067,0.048732102826129546
ACH-000070,-0.09458836351043724
ACH-000075,-0.016526167868624098
ACH-000078,0.1105104836041535
ACH-000082,0.1971727653831582
ACH-000085,0.18186991847534967
ACH-000086,0.08712828540087712
ACH-000087,0.12593321505997696
ACH-000092,0.05895328241187168
ACH-000095,-0.027500058065431203
ACH-000097,-0.015148078903226198
ACH-000098,-0.0005249727683983245
ACH-000099,0.0930622312799209
ACH-000108,0.08970687070357042
ACH-000113,0.09085256858881087
ACH-000116,-0.09243111277634967
ACH-000118,-0.0010633010523474788
ACH-000120,0.18802889253432709
ACH-000123,0.12342834351064798
ACH-000127,-0.06739675022555454
ACH-000128,0.054110381725670426
ACH-000132,0.028245112313682024
ACH-000133,0.13164979670754248
ACH-000137,0.16703536993274773
ACH-000138,0.06859440617723322
ACH-000142,0.10053538956281932
ACH-000143,-0.08024148557901442
ACH-000146,0.12341202889319343
ACH-000148,0.06112668221429175
ACH-000150,0.1240394741951978
ACH-000152,0.18912962374532827
ACH-000153,0.24389456495074
ACH-000159,-0.0003880082216104284
ACH-000160,0.02586840759513757
ACH-000163,0.17459637384274432
ACH-000167,-0.36759991849749335
ACH-000168,0.11078273677188503
ACH-000169,0.08868866105701526
ACH-000178,-0.03576363923345483
ACH-000183,-0.01036455120929678
ACH-000188,0.045840671769607634
ACH-000189,-0.0446902761221272
ACH-000190,0.037638503468181865
ACH-000198,0.025356641450830397
ACH-000203,0.20903968056969668
ACH-000204,-0.0007739774349132787
ACH-000206,-0.09210654122022822
ACH-000207,-0.046580273615978975
ACH-000208,0.307360384770152
ACH-000210,-0.16907532315091114
ACH-000211,0.09087772737678694
ACH-000215,0.0467269804065512
ACH-000221,0.03691443370053448
ACH-000222,-0.1014858160124894
ACH-000223,0.07568938689727543
ACH-000226,0.11347169542989308
ACH-000227,-0.08894449239678377
ACH-000228,0.074660524158159
ACH-000231,0.03647002535474371
ACH-000232,-0.02365530058624488
ACH-000233,0.07014647372999018
ACH-000234,0.03159458929131902
ACH-000235,-0.02994896404483562
ACH-000237,0.027778647922252396
ACH-000238,0.11558501432905828
ACH-000242,0.17247086826169092
ACH-000243,0.14960923705713094
ACH-000244,-0.028624244158287338
ACH-000246,0.05852526204640038
ACH-000248,0.05461003331534701
ACH-000250,0.0024668907398620087
ACH-000251,0.10931670618693518
ACH-000252,0.14124024383633285
ACH-000253,0.10549773876359901
ACH-000255,0.057769209847963264
ACH-000256,0.16591779662837472
ACH-000257,-0.1253877627239963
ACH-000258,0.13555144900499802
ACH-000259,0.043660632288025567
ACH-000260,0.16089142831470227
ACH-000261,0.06394702469163548
ACH-000262,-0.009607874927978105
ACH-000263,0.1412470146562689
ACH-000264,0.02531172254660489
ACH-000265,-0.002538525135711393
ACH-000266,0.0526332254260351
ACH-000272,0.08658142688504578
ACH-000274,0.006884863537654451
ACH-000277,0.06712512620505287
ACH-000278,0.1070597362262573
ACH-000279,0.0077704013369359485
ACH-000280,0.0995620575344756
ACH-000281,-0.2732329418036127
ACH-000288,0.04284843791044465
ACH-000291,0.04730245768772773
ACH-000293,0.026305004972056963
ACH-000294,0.035155410036184775
ACH-000295,-0.125409470789751
ACH-000296,0.1955278357748909
ACH-000302,0.0461091710117903
ACH-000304,0.11167859826703334
ACH-000307,-0.17415355925705756
ACH-000308,-0.05178893479957551
ACH-000310,0.012340117555821423
ACH-000311,-0.006560182166861417
ACH-000312,0.090211164303652
ACH-000315,0.12797790101626075
ACH-000316,0.0974865134332772
ACH-000317,0.14929204175184144
ACH-000318,-0.08888060118792868
ACH-000319,0.06437246119908817
ACH-000320,0.03149393487375954
ACH-000322,0.13225339096667865
ACH-000323,0.09095792538435164
ACH-000324,-0.018529245584914117
ACH-000329,0.12533711673498568
ACH-000330,-0.10414682423329258
ACH-000331,0.0129644554713427
ACH-000332,-0.04285212378566433
ACH-000334,-0.13127592061472765
ACH-000335,0.3535856803059162
ACH-000336,0.22074793593524272
ACH-000337,0.19953158872062607
ACH-000338,0.03760002109332456
ACH-000339,0.12623884521845086
ACH-000341,0.07576853324765934
ACH-000348,0.10586424616845397
ACH-000350,-0.006644212098351898
ACH-000352,0.1214083011607215
ACH-000356,-0.05487524344787592
ACH-000361,0.2306644260985493
ACH-000362,0.09768706781177007
ACH-000363,0.04115493133835975
ACH-000364,0.09300745742637152
ACH-000365,-0.0018243649589173789
ACH-000366,-0.05426099837796
ACH-000368,0.06462398371181152
ACH-000374,-0.05452881992914267
ACH-000375,0.24077214637351874
ACH-000376,0.019743354840916074
ACH-000381,0.1843741451209871
ACH-000383,-0.10093404485003556
ACH-000387,0.03821580819362341
ACH-000389,0.07719349742644728
ACH-000390,-0.0054896862795683
ACH-000393,0.0999393711282426
ACH-000395,-0.17666792833248854
ACH-000396,-0.3646578515415592
ACH-000397,-0.06058216231284237
ACH-000401,0.06769712208863643
ACH-000402,0.07122480568447906
ACH-000403,-0.046049506630639885
ACH-000404,0.2128156858955476
ACH-000406,0.047856529528144766
ACH-000407,0.13742831348084195
ACH-000408,0.0614953821546747
ACH-000410,0.06483157603750543
ACH-000411,0.07541901664027363
ACH-000414,-0.008965032143634437
ACH-000415,0.09442001397149924
ACH-000416,0.009089709641100991
ACH-000420,0.2167466830897739
ACH-000421,0.0047685979771416535
ACH-000424,-0.02666088909690154
ACH-000425,0.05519484047617638
ACH-000426,0.11291319551928003
ACH-000427,-0.06345689753520975
ACH-000433,-0.013533483058232435
ACH-000435,-0.21174470155526887
ACH-000436,0.05627037828905532
ACH-000444,0.0314702007965229
ACH-000445,0.02260229169437622
ACH-000448,0.11154496938295186
ACH-000450,0.13044608279833522
ACH-000452,-0.05509801872643855
ACH-000454,-0.015740468247236006
ACH-000458,0.1400726424952701
ACH-000459,0.13018596661964776
ACH-000460,-0.008668919165332039
ACH-000461,0.17679864368431494
ACH-000463,0.1875277746515397
ACH-000464,0.11528098565763252
ACH-000466,0.019967927690695
ACH-000467,0.05331757804026465
ACH-000468,0.017029371782898317
ACH-000469,0.09430463418357883
ACH-000470,0.06023880289668172
ACH-000471,-0.007322446275693915
ACH-000472,0.06495333795656337
ACH-000473,0.15744761948795113
ACH-000475,0.0345494698940887
ACH-000476,-0.015354459571233894
ACH-000477,0.0036761905874527732
ACH-000479,0.15884912214349606
ACH-000480,-0.12990908104938045
ACH-000481,0.11693291155825468
ACH-000483,-0.062267403652364335
ACH-000484,0.26360660126539864
ACH-000485,0.0029894037750297924
ACH-000486,0.05204299925457604
ACH-000487,-0.06690525324755194
ACH-000488,0.06441354462371128
ACH-000490,-0.03784173329283933
ACH-000491,-0.0024958683711659296
ACH-000495,0.0820080379455952
ACH-000496,0.2336516550409853
ACH-000499,0.28287703616981946
ACH-000500,-0.08610543485451735
ACH-000502,0.13510065768067467
ACH-000503,0.02838819466547085
ACH-000505,0.047526554867473585
ACH-000507,0.11991076766072485
ACH-000510,0.037451433133598194
ACH-000511,0.01841655223945214
ACH-000512,0.0810012383019362
ACH-000516,0.04605362794212619
ACH-000517,-0.04941459344397802
ACH-000518,0.06533967394566426
ACH-000520,-0.076329988233394
ACH-000521,0.13037011484204625
ACH-000522,-0.05645475889703775
ACH-000524,0.12178346874148148
ACH-000527,-0.07530086398567094
ACH-000528,0.032641925648970435
ACH-000537,0.03731014297932402
ACH-000541,-0.05612490351344394
ACH-000542,0.15609537974403048
