,ATG2A (23130)
ACH-000237,-0.41113176744127533
ACH-000238,-0.4201135026266524
ACH-000242,-0.6422804609493009
ACH-000243,-0.22800234371856995
ACH-000244,-0.3342376514511232
ACH-000246,-0.1909092030546211
ACH-000248,-0.1145864281070825
ACH-000250,-0.2935775027652183
ACH-000251,-0.3932612997157825
ACH-000252,-0.2983916146650761
ACH-000253,-0.1304454559865223
ACH-000255,-0.21588962078553106
ACH-000256,-0.5059014892631132
ACH-000257,-0.1620100846630228
ACH-000258,-0.3120813156950167
ACH-000259,-0.2705284940941656
ACH-000260,-0.19301588289637975
ACH-000261,-0.2908062403304568
ACH-000262,-0.4939950790503132
ACH-000263,-0.024009631555418756
ACH-000264,-0.2865030963449256
ACH-000265,-0.3431442360681394
ACH-000266,-0.3460489406024634
ACH-000272,-0.22937152034893601
ACH-000274,-0.22162378445010747
ACH-000277,-0.4027270800162723
ACH-000278,-0.12661416510432644
ACH-000279,-0.3032908217037969
ACH-000280,-0.2718828270861335
ACH-000281,-0.318497061484047
ACH-000288,-0.29335595302589595
ACH-000291,-0.3138823517046248
ACH-000293,-0.3242356137617742
ACH-000294,-0.01193069681309872
ACH-000295,-0.398173539261969
ACH-000296,-0.07339085286195482
ACH-000302,-0.3298109729160449
ACH-000304,-0.2836130957184784
ACH-000307,-0.2762176696506819
ACH-000308,-0.4515006336827602
ACH-000310,-0.28995400444100866
ACH-000311,-0.2876803644209301
ACH-000312,-0.21422071783701851
ACH-000315,-0.24570178747666424
ACH-000316,-0.4057248846419631
ACH-000317,-0.23481700624751226
ACH-000318,-0.6573035472427552
ACH-000319,-0.220992254027566
ACH-000320,-0.2734338435545379
ACH-000322,-0.2789937649595847
ACH-000323,-0.25698269364633464
ACH-000324,-0.21917630024738005
ACH-000329,-0.17747585499875254
ACH-000330,-0.3488054606192119
ACH-000331,-0.07057717732180291
ACH-000332,-0.379473354171096
ACH-000334,-0.17227729545505
ACH-000335,-0.2706284446533715
ACH-000336,-0.1430424235996141
ACH-000337,-0.5844662512924296
ACH-000338,-0.30329609430464266
ACH-000339,-0.2576013942752797
ACH-000341,-0.2845442525396937
ACH-000348,-0.2241042839118144
ACH-000350,-0.3524670343008656
ACH-000352,-0.3581831702084323
ACH-000356,-0.3488880614244701
ACH-000361,-0.162829573807422
ACH-000362,-0.2664441401133329
ACH-000363,-0.18259302202165587
ACH-000364,-0.340465950566471
ACH-000365,-0.3997189823616922
ACH-000366,-0.5145039190415064
ACH-000368,-0.09645721677384662
ACH-000374,-0.4435923546602796
ACH-000375,-0.17198578615226445
ACH-000376,-0.3035129239637253
ACH-000381,-0.2025563001266098
ACH-000383,-0.3128098126504166
ACH-000387,-0.13002055953444955
ACH-000389,-0.16171056720245175
ACH-000390,-0.3252673570507259
ACH-000393,-0.1970072585694143
ACH-000395,-0.2435525998560691
ACH-000396,-0.4798238225454478
ACH-000397,-0.35697239134645004
ACH-000401,-0.11274195240668194
ACH-000402,-0.25359828426736736
ACH-000403,-0.11998867676030946
ACH-000404,-0.2703941933434877
ACH-000406,-0.29281252725481816
ACH-000407,-0.3601832232552417
ACH-000408,-0.4858987472038104
ACH-000410,-0.27729443165777123
ACH-000411,-0.6457652585554609
ACH-000414,-0.03725748383487298
ACH-000415,-0.4849712682830386
ACH-000416,-0.2571355641748435
ACH-000420,-0.3759368651347051
ACH-000421,-0.3030942421661812
ACH-000424,-0.5243156967492757
ACH-000425,-0.09514557059455066
ACH-000426,-0.0387915410616784
ACH-000427,-0.2464343066538203
ACH-000433,-0.1587215905805683
ACH-000435,-0.4035842711910593
ACH-000436,-0.3583120949763078
ACH-000444,-0.21549744263621812
ACH-000445,-0.4908328037026586
ACH-000448,-0.20794397795218456
ACH-000450,-0.20934481039954275
ACH-000452,-0.33724856214070703
ACH-000454,-0.1858392726235976
ACH-000458,-0.3066932526325636
ACH-000459,-0.08756255930570839
ACH-000460,-0.2167158985145841
ACH-000461,-0.5331010145369182
ACH-000463,-0.16871263760662325
ACH-000464,-0.24489575231787356
ACH-000466,-0.17382528733838162
ACH-000467,-0.17915632016314262
ACH-000468,-0.17853686382629658
ACH-000469,-0.3287689852661049
ACH-000470,-0.3170269559592284
ACH-000471,-0.3738205558507713
ACH-000472,-0.2931849436126686
ACH-000473,-0.3685181449831615
ACH-000475,-0.2235982790857937
ACH-000476,-0.05787438489837971
ACH-000477,-0.284335031865951
ACH-000479,-0.10120408695028917
ACH-000480,-0.2423689967218469
ACH-000481,-0.3372897771644293
ACH-000483,-0.19221956049247807
ACH-000484,-0.2854912873169144
ACH-000485,-0.2503647689458858
ACH-000486,-0.276370904397965
ACH-000487,-0.22070594752423767
ACH-000488,-0.3570570539607432
ACH-000490,-0.17979608234145386
ACH-000491,-0.3229689189206508
ACH-000495,-0.3509677508445736
ACH-000496,-0.2407707897226092
ACH-000499,-0.4353657139551854
ACH-000500,-0.4150646715490352
ACH-000502,-0.2777935554431185
ACH-000503,-0.6398082456082824
ACH-000505,-0.4118478729612513
ACH-000507,-0.31706022023036623
ACH-000510,-0.2347891041768333
ACH-000511,-0.3723024419995137
ACH-000512,-0.04611487323205945
ACH-000516,-0.12622757004343232
ACH-000517,-0.1541417953114854
ACH-000518,-0.11128378853605983
ACH-000520,-0.10270009812432747
ACH-000521,-0.12522197076764993
ACH-000522,-0.2745278866625083
ACH-000524,-0.2554885988746595
ACH-000527,-0.2882558377096761
ACH-000528,-0.2876737494051541
ACH-000537,-0.2708136277763755
ACH-000541,-0.13324819545767552
ACH-000542,-0.3182788780624833
ACH-000544,-0.5748858368509853
ACH-000545,-0.3381352623904672
ACH-000547,-0.3369962839523944
ACH-000548,-0.3713715448886173
ACH-000549,-0.3746002665092791
ACH-000550,-0.107900803786
ACH-000552,-0.2919194272260148
ACH-000556,-0.18486730400070986
ACH-000557,-0.22047861972552493
ACH-000569,-0.4310777800153296
ACH-000570,-0.4548356623607951
ACH-000571,-0.2600609420070548
ACH-000573,-0.34925271872358216
ACH-000576,-0.0595688333454719
ACH-000579,-0.4157112863924172
ACH-000580,-0.3629008019364076
ACH-000584,-0.2871248713897131
ACH-000585,-0.411019277011321
ACH-000588,-0.24249683831009544
ACH-000589,-0.20076740456745254
ACH-000591,-0.30627929542293425
ACH-000593,-0.3185389448546758
ACH-000600,-0.3767077969815645
ACH-000601,-0.2553425498449474
ACH-000605,-0.20052404028142545
ACH-000606,-0.3790746489911167
ACH-000608,-0.2991303520111017
ACH-000614,-0.4709347171176664
ACH-000616,-0.25314487005951297
ACH-000618,-0.3299917682205147
ACH-000619,-0.6456535155205231
ACH-000620,-0.1322350499339277
ACH-000621,-0.20848047001106376
ACH-000622,-0.1854266415902645
ACH-000623,-0.2444795277852493
ACH-000624,-0.22392086296542704
ACH-000627,-0.2194634007569822
ACH-000630,-0.32802869579995475
ACH-000631,-0.05607177987076699
ACH-000632,-0.3640324881180405
ACH-000633,-0.372471413931301
ACH-000637,-0.4762432784440345
ACH-000638,-0.32912071735298914
ACH-000646,-0.05345118764964363
ACH-000647,-0.21300451345056706
ACH-000648,-0.3417132706459818
ACH-000649,-0.38267006504016793
ACH-000651,-0.3148544390893734
ACH-000652,-0.16548107407632692
ACH-000653,-0.2564190965509761
ACH-000657,-0.3088820310078045
ACH-000658,-0.2056624781125399
ACH-000661,-0.5083715172431662
ACH-000662,-0.15185292024714947
ACH-000663,-0.2894210596752668
ACH-000665,-0.3791572957361628
ACH-000671,-0.2670831925092865
ACH-000672,-0.2504118035682956
ACH-000673,-0.19110906034757905
ACH-000676,-0.3335455080155643
ACH-000677,-0.1272290927497216
ACH-000681,-0.4390186929574629
ACH-000683,-0.4190134949423925
ACH-000684,-0.18088882089779615
ACH-000688,-0.10135315697444053
ACH-000693,-0.35942758690141696
ACH-000694,-0.4323812609826335
ACH-000695,-0.11750769467597595
ACH-000696,-0.18897494124377912
ACH-000697,-0.17779437513617974
ACH-000699,-0.2962663429604351
ACH-000701,-0.2372423645558824
ACH-000706,-0.121433199312154
ACH-000711,-0.23474470838681716
ACH-000713,-0.4611075774811175
ACH-000714,-0.3766919611745583
ACH-000718,-0.17633153446668887
ACH-000720,-0.3633954151484451
ACH-000721,-0.13109402710584886
ACH-000724,-0.10438020015621256
ACH-000725,-0.2637958132466258
ACH-000732,-0.2033694543609356
ACH-000734,-0.4782146876135383
ACH-000735,-0.34731803774619485
ACH-000736,-0.15749928041426134
ACH-000738,-0.4277050463973998
ACH-000746,-0.17989879505400438
ACH-000747,-0.1927511099782036
ACH-000748,-0.42575552011172496
ACH-000753,-0.1904424290973575
ACH-000756,-0.3812888921114269
ACH-000757,-0.260119194080605
ACH-000758,-0.21594245238777168
ACH-000760,-0.24124849803207746
ACH-000762,-0.47140437199149293
ACH-000763,-0.2250866882775039
ACH-000764,-0.33733159081772673
ACH-000765,-0.4925750754956376
ACH-000766,-0.19399231686840396
ACH-000767,-0.3499440623095224
ACH-000768,-0.2505737852808371
ACH-000769,-0.3485769072249392
ACH-000770,-0.4211623482274349
ACH-000771,-0.26974525454349385
ACH-000773,-0.15489406029998903
ACH-000776,-0.2840394196094386
ACH-000777,-0.4543674840920104
ACH-000778,-0.4391771353113579
ACH-000781,-0.22383567946999602
ACH-000782,0.06485275684533456
ACH-000783,-0.3186179136376458
ACH-000784,-0.29145601124842385
ACH-000785,-0.1890509617707984
ACH-000787,-0.1332190059047819
ACH-000788,-0.3512370598654664
ACH-000791,-0.38374029172661206
ACH-000792,-0.2843797123426003
ACH-000794,-0.4569170147594251
ACH-000796,-0.2691400559143693
ACH-000798,-0.21568617681354796
ACH-000799,-0.14772230105951362
ACH-000800,-0.174179030423814
ACH-000802,-0.3991366678756659
ACH-000804,-0.3433743341362505
ACH-000805,-0.4155761627876599
ACH-000809,-0.2790630719156509
ACH-000810,-0.22237373629663265
ACH-000811,-0.2592389380837045
ACH-000817,-0.4189916940064125
ACH-000819,-0.4838358808316716
ACH-000820,-0.3778018602447956
ACH-000821,0.008024671770460895
ACH-000822,-0.240044832338758
ACH-000823,-0.3746390248883921
ACH-000824,-0.3522649482427481
ACH-000827,-0.3078352956190218
ACH-000829,-0.3769669274423417
ACH-000831,-0.39032228416780346
ACH-000832,-0.5574787948058476
ACH-000833,-0.31617071549590314
ACH-000834,-0.3530876543304939
ACH-000835,-0.09935996537741892
ACH-000836,-0.23010532386606555
ACH-000837,-0.2841989222253529
ACH-000838,-0.3185623737210877
ACH-000839,-0.5028433317529033
ACH-000840,9.508309960194054e-05
ACH-000841,-0.20834656765928525
ACH-000843,-0.3176795328996005
ACH-000846,-0.07804686513828801
ACH-000847,-0.22209894769756988
ACH-000848,-0.4181137010159955
ACH-000849,-0.2631489440151157
ACH-000851,-0.045892094973737495
ACH-000855,-0.014241190184867513
ACH-000856,-0.29286574626990525
ACH-000858,-0.2052655538033817
ACH-000859,-0.3177934724108355
ACH-000861,-0.3013365849530477
ACH-000862,-0.19348713071055887
ACH-000865,-0.3736625171021586
ACH-000866,-0.24915338554576386
ACH-000867,-0.2168184492322379
ACH-000869,-0.1811144060885132
ACH-000872,-0.2642774517703131
ACH-000873,-0.2538038567090995
ACH-000876,-0.32495507745216595
ACH-000878,-0.2316106333734716
ACH-000880,-0.19841147069277884
ACH-000881,-0.2881705251337732
ACH-000882,-0.3045660608291109
ACH-000884,-0.2079008327270908
ACH-000885,-0.15600433298783487
ACH-000887,-0.39405172311497255
ACH-000889,-0.17910380645267035
ACH-000896,-0.23560308025532065
ACH-000898,-0.3092090671029176
ACH-000900,-0.18503886508279815
ACH-000901,-0.3877347999921224
ACH-000905,-0.35516941506508903
ACH-000906,-0.3794152705592616
ACH-000907,-0.13396752700452955
ACH-000910,-0.17630038138039825
ACH-000911,-0.1683999369304067
ACH-000912,-0.2499201356139249
ACH-000913,-0.2393621464380187
ACH-000915,-0.2009937001302824
ACH-000916,-0.3296702108225061
ACH-000917,-0.3684149716904822
ACH-000920,-0.5257452806847174
ACH-000921,-0.2510770340581138
ACH-000924,-0.08311493276070604
ACH-000926,-0.2014828001160664
ACH-000928,-0.10447249680191724
ACH-000929,-0.4758691125524694
ACH-000932,-0.4195489179275899
ACH-000935,-0.4551723572002629
ACH-000936,-0.4489829028369281
ACH-000937,-0.3716371958402781
ACH-000938,-0.3420186712221701
ACH-000939,-0.0696501105183626
ACH-000941,-0.3172611473079129
ACH-000943,-0.19047983638834734
ACH-000946,-0.3067571063789688
ACH-000947,-0.23447502495654635
ACH-000948,-0.2976902010044428
ACH-000950,-0.15869776541513442
ACH-000953,-0.276379263058419
ACH-000954,-0.2950882764148928
ACH-000957,-0.3037611686274685
ACH-000958,-0.2067802320845638
ACH-000960,-0.13446690003120906
ACH-000963,-0.2536248012265169
ACH-000968,-0.4176761970686755
ACH-000969,-0.2978863088219893
ACH-000972,-0.1367537871724136
ACH-000973,-0.35834513395789225
ACH-000974,-0.2689934438884541
ACH-000978,-0.09381340652828764
ACH-000984,-0.2473507863162709
ACH-000986,-0.24540691870283785
ACH-000988,-0.1933206319875209
ACH-000993,-0.3899606152556071
ACH-000994,-0.4027361803938311
ACH-000996,-0.5427944364447466
ACH-001001,-0.24450772424349346
ACH-001020,-0.38386337469237175
ACH-001028,-0.2079086633094344
ACH-001031,-0.17663030054764398
ACH-001038,-0.2669375864736345
ACH-001048,-0.254115838008607
ACH-001050,-0.2817522375126649
ACH-001053,-0.2879280522334861
ACH-001054,-0.18395074636775466
ACH-001061,-0.1925521858181972
ACH-001067,-0.34376844339836604
ACH-001075,-0.21812525529124285
ACH-001096,-0.2420151385519741
ACH-001111,-0.14775752216406104
ACH-001119,-0.369882934288169
ACH-001128,-0.255273431602651
ACH-001134,-0.2874697139554111
ACH-001151,-0.1137741198095122
ACH-001163,-0.3897501408435525
ACH-001164,-0.2190825434571364
ACH-001183,-0.3074507710358364
ACH-001192,-0.2752273290842309
ACH-001193,-0.3223899533756532
ACH-001196,-0.22819476090052346
ACH-001197,-0.1013887691779826
ACH-001205,-0.3198978428073952
ACH-001211,-0.352780982441792
ACH-001212,-0.07595266044103663
ACH-001228,-0.2282985526095296
ACH-001232,-0.31507227633435386
ACH-001239,-0.1983900560184252
ACH-001270,-0.35744382744202474
ACH-001274,-0.2698350667724567
ACH-001275,-0.2797451961282139
ACH-001277,-0.1949123376942911
ACH-001278,-0.21893831098412406
ACH-001280,-0.18213350188312866
ACH-001283,-0.2385413423734822
ACH-001289,-0.3363724841770333
ACH-001300,-0.28049924449359553
ACH-001301,-0.27466184529151594
ACH-001302,-0.13553229799557165
ACH-001306,-0.2540136786746222
ACH-001318,-0.3995577585001732
ACH-001322,-0.2932237755056156
ACH-001328,-0.12466691811493015
ACH-001332,-0.3722353748949057
ACH-001336,-0.3822269885918088
ACH-001346,-0.3951018768154737
ACH-001353,-0.2273046445678611
ACH-001354,-0.055043915146059816
ACH-001367,-0.497892186511247
ACH-001368,-0.2696248027520992
ACH-001374,-0.1270353474446613
ACH-001377,-0.3121629374253572
ACH-001380,-0.1742256168652364
ACH-001391,-0.3118489163254329
ACH-001408,-0.3382187141031482
ACH-001430,-0.2404588210184231
ACH-001431,-0.35601946601708395
ACH-001450,-0.3326637368420341
ACH-001496,-0.333931349070789
ACH-001500,-0.17036479426530654
ACH-001523,-0.3373940931834956
ACH-001532,-0.11123801619777908
ACH-001550,-0.4378279840160541
ACH-001552,-0.10888221852455664
ACH-001554,-0.23353747908379666
ACH-001654,-0.2969890967043399
ACH-001735,-0.23774396028097874
ACH-001736,-0.21116513094949985
ACH-001737,-0.2877550673492646
ACH-001740,-0.33417764034982994
ACH-001745,-0.19012710367012506
ACH-001765,-0.17657065245169518
