,CCSAP (126731)
ACH-000264,-0.183639609693667
ACH-000265,-0.16381032939930185
ACH-000266,-0.2240965213279489
ACH-000272,-0.1933770907543474
ACH-000274,-0.2910528906933597
ACH-000277,-0.16387978142215107
ACH-000278,-0.08816771184204664
ACH-000279,-0.24550165801749674
ACH-000280,-0.06175104722095664
ACH-000281,-0.013023272119475977
ACH-000288,-0.12714764067484022
ACH-000291,-0.15969643307639125
ACH-000293,-0.11655028622039487
ACH-000294,-0.14441957076182738
ACH-000295,0.15993950622026262
ACH-000296,-0.3360606895009863
ACH-000302,-0.14088492174502434
ACH-000304,-0.010417367063351423
ACH-000307,-0.17924123218255678
ACH-000308,-0.181493694748184
ACH-000310,-0.3523883685463943
ACH-000311,-0.05175781834103745
ACH-000312,-0.17529914227287227
ACH-000315,-0.032329096303547133
ACH-000316,-0.4328974069958014
ACH-000317,-0.2290819362511837
ACH-000318,-0.15119442877211592
ACH-000319,-0.050578117317697305
ACH-000320,-0.07412470745049267
ACH-000322,-0.1958198995636213
ACH-000323,-0.2668014552448682
ACH-000324,-0.14366445319446888
ACH-000329,-0.0725830294337806
ACH-000330,-0.17860328651897206
ACH-000331,-0.2476070824626104
ACH-000332,-0.2485066688577391
ACH-000334,-0.11976148802244005
ACH-000335,-0.20066530381701211
ACH-000336,-0.29255086255220625
ACH-000337,-0.05197150865911258
ACH-000338,-0.5170220894220805
ACH-000339,-0.26166916477271324
ACH-000341,-0.3877445814534065
ACH-000348,-0.2424582263494081
ACH-000350,-0.20814442823367094
ACH-000352,-0.09739360622902164
ACH-000356,-0.25177726042848586
ACH-000361,-0.34918729848545993
ACH-000362,-0.12731454504579126
ACH-000363,-0.3429385350769265
ACH-000364,-0.03756654001162528
ACH-000365,-2.009590292843617e-05
ACH-000366,-0.3828371589441277
ACH-000368,-0.14111026817144787
ACH-000374,-0.08539621344931393
ACH-000375,-0.207660330953084
ACH-000376,-0.14475270196675535
ACH-000381,-0.07503596023614424
ACH-000383,-0.2042504196464656
ACH-000387,-0.10389144706548928
ACH-000389,-0.29668417366168603
ACH-000390,-0.09161530811127272
ACH-000393,-0.32021366148932984
ACH-000395,-0.14905735483087584
ACH-000396,-0.3217974888156263
ACH-000397,-0.1518790697222831
ACH-000401,-0.475892150269899
ACH-000402,0.034592495012487505
ACH-000403,-0.19531397192837105
ACH-000404,-0.3749662459623602
ACH-000406,-0.20134409248784105
ACH-000407,-0.2919553365373016
ACH-000408,-0.21775011044178494
ACH-000410,-0.2142568739593701
ACH-000411,-0.06561479102984878
ACH-000414,-0.17319503325371802
ACH-000415,-0.03621788368280048
ACH-000416,-0.13341805820253202
ACH-000420,-0.2957599624780895
ACH-000421,-0.09873381420429396
ACH-000424,-0.20962017494691376
ACH-000425,-0.1973768446375392
ACH-000426,-0.14357926892380068
ACH-000427,-0.050668309727540266
ACH-000433,-0.1780321004703848
ACH-000435,-0.22187651794933305
ACH-000436,-0.2264082529421625
ACH-000444,-0.21998333889053198
ACH-000445,-0.12005802243170803
ACH-000448,-0.048465871432214584
ACH-000450,-0.19525616311045624
ACH-000452,-0.2402696827840388
ACH-000454,-0.2512741247684839
ACH-000458,-0.24493353748239094
ACH-000459,-0.13397471857331833
ACH-000460,-0.4497729761912399
ACH-000461,-0.6987016812810521
ACH-000463,-0.3604879318985623
ACH-000464,0.00913054277206615
ACH-000466,-0.0751513164492071
ACH-000467,-0.11581853023392985
ACH-000468,-0.07612751449843418
ACH-000469,-0.07910221265047736
ACH-000470,-0.13910991652731272
ACH-000471,-0.18040414479146172
ACH-000472,-0.1743111455198109
ACH-000473,-0.17026428238251987
ACH-000475,-0.20380388663940632
ACH-000476,-0.19678988168427855
ACH-000477,0.04172081679863945
ACH-000479,0.10271223349838653
ACH-000480,-0.2147065399161758
ACH-000481,-0.08712576198226883
ACH-000483,-0.03854280025260494
ACH-000484,-0.2984764354820996
ACH-000485,-0.2315970832172676
ACH-000486,-0.08603616684484243
ACH-000487,-0.05629426824972447
ACH-000488,-0.1258791165835672
ACH-000490,-0.14250152924995665
ACH-000491,-0.04536186602461748
ACH-000495,-0.22144021520774004
ACH-000496,-0.11009543729379397
ACH-000499,-0.0161188415196758
ACH-000500,0.042727244316024586
ACH-000502,-0.1807125909873845
ACH-000503,-0.17514578586891486
ACH-000505,-0.19597523543336545
ACH-000507,-0.15366121153121162
ACH-000510,-0.1087313939955622
ACH-000511,-0.11426088310995727
ACH-000512,-0.3264319206701389
ACH-000516,-0.1865836086711606
ACH-000517,-0.30107791723532035
ACH-000518,-0.03530511042821926
ACH-000520,-0.13477385294592545
ACH-000521,-0.2880644374351953
ACH-000522,-0.2389151008442338
ACH-000524,-0.3732608259454789
ACH-000527,-0.2517049458049768
ACH-000528,-0.2111951936225477
ACH-000537,-0.2888960132938821
ACH-000541,-0.16335462065632889
ACH-000542,-0.2132430097275693
ACH-000544,-0.21346173086697956
ACH-000545,-0.052707703476806006
ACH-000547,0.017090916776743053
ACH-000548,-0.13363174943072426
ACH-000549,-0.1985199739858796
ACH-000550,-0.21351038658089475
ACH-000552,-0.15788636986091756
ACH-000556,-0.14570401708518524
ACH-000557,-0.2580774609476972
ACH-000569,-0.2521917499154369
ACH-000570,-0.10659773401588522
ACH-000571,-0.2417956006013469
ACH-000573,-0.2550066306667877
ACH-000576,-0.11373532497401663
ACH-000579,-0.23160140612090785
ACH-000580,-0.05791051959235649
ACH-000584,-0.07866096384670979
ACH-000585,0.016854615437242742
ACH-000588,-0.25711893567880434
ACH-000589,-0.1862576924610692
ACH-000591,-0.06504654603246462
ACH-000593,-0.3640884754612607
ACH-000600,-0.18117628324256466
ACH-000601,-0.3520592077839046
ACH-000605,-0.18167929199931526
ACH-000606,-0.2397795946155445
ACH-000608,-0.2335078438236005
ACH-000614,-0.2623960428311638
ACH-000616,-0.26250436679349576
ACH-000618,-0.053939588130712285
ACH-000619,-0.13887580280111084
ACH-000620,-0.14549128091028518
ACH-000621,-0.12207179991655352
ACH-000622,-0.2889913800820449
ACH-000623,-0.2193677791391193
ACH-000624,-0.2301028127808856
ACH-000627,-0.2954001979495495
ACH-000630,-0.11769829192373295
ACH-000631,-0.06498932844392144
ACH-000632,-0.1542544871513238
ACH-000633,-0.1806418278955376
ACH-000637,-0.23549273289440145
ACH-000638,-0.11474130199894228
ACH-000646,-0.2404217839851767
ACH-000647,-0.2318391256930546
ACH-000648,-0.22831441901128965
ACH-000649,-0.16595409066423816
ACH-000651,-0.12121774164619838
ACH-000652,-0.29324412652666404
ACH-000653,0.03837325922375587
ACH-000657,-0.2318387846310899
ACH-000658,-0.03463742982778715
ACH-000661,-0.06900536458713298
ACH-000662,-0.23565037263031655
ACH-000663,-0.02492251569518409
ACH-000665,-0.19277512045929432
ACH-000671,-0.20670679642682208
ACH-000672,-0.30003523734791643
ACH-000673,-0.14138632539866572
ACH-000676,-0.2108462268694509
ACH-000677,-0.27909313311698164
ACH-000681,-0.18532265910492327
ACH-000683,-0.3776969864654767
ACH-000684,-0.2744975879130387
ACH-000688,-0.1399846387760809
ACH-000693,-0.0428538866503044
ACH-000694,-0.1653352671225964
ACH-000695,0.08221418760913099
ACH-000696,-0.22163910231050224
ACH-000697,-0.2872682692046699
ACH-000699,-0.08687938023921572
ACH-000701,-0.15012258324238115
ACH-000706,-0.17561998560944098
ACH-000711,-0.17740493215416567
ACH-000713,-0.2373874471498439
ACH-000714,-0.2128950186195165
ACH-000718,-0.4006200801660249
ACH-000720,-0.12062734917671585
ACH-000721,-0.1859801085663916
ACH-000724,-0.003956477693683992
ACH-000725,-0.0794590183731143
ACH-000732,-0.16878919336907444
ACH-000734,-0.3356248945007481
ACH-000735,-0.3344381827070016
ACH-000736,-0.3140409284660332
ACH-000738,-0.22644987687402965
ACH-000746,0.10241517431048656
ACH-000747,-0.2351463429001117
ACH-000748,-0.05019715803580045
ACH-000753,-0.2582960582438242
ACH-000756,-0.25375646450995554
ACH-000757,-0.07707461321262199
ACH-000758,-0.25296542515918363
ACH-000760,-0.1030449522154077
ACH-000762,-0.2207639188315028
ACH-000763,-0.269779925535658
ACH-000764,-0.3193082131316509
ACH-000765,-0.06555073636449793
ACH-000766,0.020794785871479843
ACH-000767,-0.2267792598565709
ACH-000768,-0.3666564663129972
ACH-000769,0.09051556642445574
ACH-000770,-0.08514034286528066
ACH-000771,-0.1562904070314623
ACH-000773,-0.2370952772866876
ACH-000776,-0.1529135522253124
ACH-000777,-0.16771257479653276
ACH-000778,-0.14949582659739954
ACH-000781,-0.09899689860836842
ACH-000782,-0.03435639265823276
ACH-000783,-0.15757553081821102
ACH-000784,-0.234444749855324
ACH-000785,-0.0858583014539305
ACH-000787,-0.11911361564876273
ACH-000788,-0.24704434264268785
ACH-000791,-0.2029923669523533
ACH-000792,-0.13718614023191758
ACH-000794,-0.18577952819588506
ACH-000796,-0.288137251885682
ACH-000798,-0.5342941625254296
ACH-000799,-0.18316821686624704
ACH-000800,-0.0483222471381511
ACH-000802,-0.14887592934663818
ACH-000804,-0.3764401702874946
ACH-000805,-0.24569532014583456
ACH-000809,-0.22042882584301032
ACH-000810,-0.13678001763210584
ACH-000811,-0.18029334439512265
ACH-000817,-0.2506695646475092
ACH-000819,-0.2379788914529808
ACH-000820,-0.4037486751040779
ACH-000821,-0.08452246715931573
ACH-000822,-0.05398473311482445
ACH-000823,-0.033724910311794636
ACH-000824,-0.2782980056570344
ACH-000827,-0.1760539397292077
ACH-000829,-0.05964489953579561
ACH-000831,-0.24492720247636296
ACH-000832,-0.2008029367456111
ACH-000833,-0.27937640988754514
ACH-000834,-0.2972757474999433
ACH-000835,-0.08191260034685806
ACH-000836,-0.0769995773886526
ACH-000837,-0.08855420064333819
ACH-000838,-0.07328716139281373
ACH-000839,-0.24336567618204225
ACH-000840,-0.11657649035880174
ACH-000841,-0.1516478750230841
ACH-000843,-0.2595962291839462
ACH-000846,-0.1836402515191969
ACH-000847,-0.17243967513325628
ACH-000848,-0.014068636082699258
ACH-000849,-0.2710903483172614
ACH-000851,-0.14466716258100065
ACH-000855,-0.1540589294470378
ACH-000856,-0.1999240939758888
ACH-000858,-0.07466153781582463
ACH-000859,-0.1919372431489839
ACH-000861,-0.1921126928853423
ACH-000862,-0.19012969809116734
ACH-000865,-0.12227199373575685
ACH-000866,-0.029009752163065092
ACH-000867,-0.363979288949411
ACH-000869,-0.27913458742881764
ACH-000872,-0.12033738036077282
ACH-000873,-0.09218097449838072
ACH-000876,-0.13216809287717235
ACH-000878,-0.27523718349906723
ACH-000880,-0.44146508922961736
ACH-000881,-0.056746667004496786
ACH-000882,-0.1545045420834695
ACH-000884,-0.2316329711897023
ACH-000885,-0.34219699185858743
ACH-000887,-0.2660231042684449
ACH-000889,-0.2224271189396994
ACH-000896,-0.09609922066629167
ACH-000898,-0.2103746506864884
ACH-000900,-0.12062055119188153
ACH-000901,-0.18714286289470905
ACH-000905,-0.19676645990267666
ACH-000906,-0.25288399039540205
ACH-000907,-0.26735308103294003
ACH-000910,-0.3866320863840553
ACH-000911,-0.3887560976275661
ACH-000912,-0.25801360122568845
ACH-000913,-0.07150864994487616
ACH-000915,-0.1349191042065231
ACH-000916,-0.1013972247605118
ACH-000917,-0.14488556121385715
ACH-000920,-0.5839806581702398
ACH-000921,-0.20351893093235335
ACH-000924,-0.2374292812130128
ACH-000926,-0.1830744974240129
ACH-000928,-0.3116474118843244
ACH-000929,0.24313787104975404
ACH-000932,-0.5184707527451113
ACH-000935,-0.12218541707311435
ACH-000936,-0.2461792150990169
ACH-000937,-0.3338983127055217
ACH-000938,-0.09046001825321376
ACH-000939,-0.09996713421884514
ACH-000941,-0.2070229434490895
ACH-000943,-0.09224119314666614
ACH-000946,-0.2503725371360139
ACH-000947,-0.07904227496425474
ACH-000948,-0.40683586489425533
ACH-000950,-0.2431533685899682
ACH-000953,-0.27796283866674226
ACH-000954,-0.2501416380193651
ACH-000957,-0.10924027215095024
ACH-000958,-0.07530647850114715
ACH-000960,-0.09888441054849227
ACH-000963,-0.4303765617181416
ACH-000968,-0.3241815387627415
ACH-000969,-0.0918804960903488
ACH-000972,-0.5459407306050007
ACH-000973,-0.18053618128745055
ACH-000974,-0.19568837276217696
ACH-000978,-0.2330383947916531
ACH-000984,-0.3546988615714485
ACH-000986,-0.16190985792832227
ACH-000988,-0.3881401357754679
ACH-000993,-0.35464692276804666
ACH-000994,-0.05680629136221421
ACH-000996,-0.3137763490330468
ACH-001001,-0.2383214295739708
ACH-001020,-0.5182581272958592
ACH-001028,-0.14367670153681186
ACH-001031,-0.2459052604278573
ACH-001038,-0.13450289121047468
ACH-001048,-0.11790328864054385
ACH-001050,-0.22119409561310147
ACH-001053,-0.10093141689795967
ACH-001054,-0.4257669015300783
ACH-001061,-0.19327592375624164
ACH-001067,-0.2268081856406071
ACH-001075,-0.20265342514691728
ACH-001096,-0.2461538849684655
ACH-001111,-0.0761508515301353
ACH-001119,-0.12182201983851265
ACH-001128,-0.6137348880755693
ACH-001134,-0.3994108001651119
ACH-001151,-0.17931050827388406
ACH-001163,-0.10870612174889177
ACH-001164,-0.27454925094277965
ACH-001183,0.034459613274655826
ACH-001192,-0.27735519987696816
ACH-001193,0.15918285530871912
ACH-001196,-0.18961202509337216
ACH-001197,-0.04721241492160644
ACH-001205,-0.08704695160389407
ACH-001211,-0.5057196262500528
ACH-001212,-0.2135057449342652
ACH-001228,-0.1345614606755537
ACH-001232,-0.2264995394482576
ACH-001239,-0.10697861006885127
ACH-001270,0.15629392146755666
ACH-001274,-0.004787762176961621
ACH-001275,-0.3506726667555139
ACH-001277,-0.1577295659433365
ACH-001278,0.16051218226142902
ACH-001280,-0.03705449449425965
ACH-001283,-0.07451603533258068
ACH-001289,-0.3722975266720426
ACH-001300,-0.04363906561192394
ACH-001301,0.013267575124630998
ACH-001302,-0.03376898395031209
ACH-001306,-0.1019513820466897
ACH-001318,-0.2407149288797669
ACH-001322,-0.605409726225338
ACH-001328,-0.23981048589939105
ACH-001332,-0.5000314715973401
ACH-001336,-0.14048698287516553
ACH-001346,-0.26586804286186616
ACH-001353,-0.2594852326182661
ACH-001354,-0.3682491719104709
ACH-001367,-0.20530451570248634
ACH-001368,-0.20509574225398053
ACH-001374,-0.2986596918945739
ACH-001377,-0.33902168098913754
ACH-001380,-0.31845910028886804
ACH-001391,-0.1746298239148293
ACH-001408,-0.13356721386780745
ACH-001430,-0.7909636814529368
ACH-001431,-0.15563835376790774
ACH-001450,-0.3416791278472188
ACH-001496,-0.13151477503569056
ACH-001500,-0.01962536223334245
ACH-001523,-0.1504662812129147
ACH-001532,-0.1658283177177614
ACH-001550,-0.21718633490790454
ACH-001552,-0.32886646841457745
ACH-001554,-0.2604870070091323
ACH-001654,-0.17196600023289604
ACH-001735,-0.06381945406576922
ACH-001736,0.016237407909430856
ACH-001737,0.1026548419632014
ACH-001740,-0.8417895784923242
ACH-001745,-0.7723688331042559
ACH-001765,-0.10248068632342618
