,TSR1 (55720)
ACH-000160,-1.2040313303272216
ACH-000163,-1.0117074652095417
ACH-000167,-1.9192185479665944
ACH-000168,-1.202891508882103
ACH-000169,-1.1724497958071638
ACH-000178,-1.2123347007148562
ACH-000183,-1.321404881872971
ACH-000188,-1.2628317277210588
ACH-000189,-1.2274983498545202
ACH-000190,-1.41681193636013
ACH-000198,-1.2251168835970814
ACH-000203,-1.1607010052337026
ACH-000204,-0.8805875512713212
ACH-000206,-1.1611359223304256
ACH-000207,-1.0288286709389878
ACH-000208,-1.0927708042815656
ACH-000210,-1.3032306180283095
ACH-000211,-1.0475966264684993
ACH-000215,-1.2293075532434454
ACH-000221,-1.3706097461114226
ACH-000222,-1.0237091667753258
ACH-000223,-1.0810723642887652
ACH-000226,-1.1804721573984946
ACH-000227,-1.2073933259151342
ACH-000228,-1.2410599342750206
ACH-000231,-1.2045913024110495
ACH-000232,-1.1227025394125316
ACH-000233,-1.208308704978624
ACH-000234,-1.2921177820125476
ACH-000235,-1.2513375035922765
ACH-000237,-1.1801643618700317
ACH-000238,-1.3211687536952073
ACH-000242,-1.0944572194367643
ACH-000243,-1.283166716408208
ACH-000244,-1.139667614532306
ACH-000246,-1.1747624318637453
ACH-000248,-1.217304207682655
ACH-000250,-1.1727589938978138
ACH-000251,-1.2259497262742514
ACH-000252,-1.3442484361511282
ACH-000253,-1.117870692556793
ACH-000255,-1.1877930550502125
ACH-000256,-1.333916976550095
ACH-000257,-1.115887176672561
ACH-000258,-1.0616397489237501
ACH-000259,-0.998003579678948
ACH-000260,-1.4180515441072103
ACH-000261,-1.11618411354863
ACH-000262,-1.0590060975402698
ACH-000263,-1.3786910486460278
ACH-000264,-1.1330847028622284
ACH-000265,-1.1171313835754952
ACH-000266,-1.2009811672338115
ACH-000272,-1.1252011330817504
ACH-000274,-1.3004450885041638
ACH-000277,-1.1303922748153763
ACH-000278,-1.2394435137306965
ACH-000279,-1.2438330264302897
ACH-000280,-1.2930265809855066
ACH-000281,-1.3706259814614137
ACH-000288,-1.3226261176654637
ACH-000291,-1.292373544866752
ACH-000293,-1.178778744086706
ACH-000294,-1.4876532546228958
ACH-000295,-1.3108313713357151
ACH-000296,-1.2339791954795185
ACH-000302,-1.2429334488590862
ACH-000304,-1.0222714906762702
ACH-000307,-1.2687499481280058
ACH-000308,-1.1894092995504608
ACH-000310,-1.2315954963101408
ACH-000311,-1.0337949688472257
ACH-000312,-1.1658609934173307
ACH-000315,-1.3862372564978476
ACH-000316,-1.3849665126673325
ACH-000317,-1.15947057519816
ACH-000318,-1.286640747944832
ACH-000319,-1.2669222415027177
ACH-000320,-1.0775739695975508
ACH-000322,-1.4174180012516782
ACH-000323,-1.3667106627433971
ACH-000324,-1.192020162741441
ACH-000329,-1.0637778295593492
ACH-000330,-1.1286026218460683
ACH-000331,-1.292226548839731
ACH-000332,-1.2123810507901258
ACH-000334,-1.3414627314049659
ACH-000335,-1.2023816239301115
ACH-000336,-1.2881591992185135
ACH-000337,-1.2038106173610683
ACH-000338,-1.336642034224758
ACH-000339,-1.2526848937694028
ACH-000341,-1.1650100170904054
ACH-000348,-1.153640083441031
ACH-000350,-1.0823007329199974
ACH-000352,-1.479789356056258
ACH-000356,-1.3117566629538726
ACH-000361,-1.1306753653470596
ACH-000362,-1.29747222627738
ACH-000363,-1.3643727022503405
ACH-000364,-1.3958627051265895
ACH-000365,-1.2646486221693891
ACH-000366,-1.1884921981908387
ACH-000368,-1.2521099180786934
ACH-000374,-0.930566388595082
ACH-000375,-0.9330024867995949
ACH-000376,-1.188324371105378
ACH-000381,-1.2880560613941372
ACH-000383,-1.2347848500117746
ACH-000387,-1.332596290784258
ACH-000389,-1.2242308128529222
ACH-000390,-1.2355561703930986
ACH-000393,-1.1525410163476006
ACH-000395,-1.2797267656320546
ACH-000396,-1.2478786750470594
ACH-000397,-1.1283263298042154
ACH-000401,-1.234034460796516
ACH-000402,-1.1898891680864854
ACH-000403,-1.3477401995969378
ACH-000404,-0.8221680449898665
ACH-000406,-1.2643715943158538
ACH-000407,-1.3975619033433384
ACH-000408,-1.396328166845404
ACH-000410,-1.115740580307905
ACH-000411,-1.2532923933832052
ACH-000414,-1.1493082069183436
ACH-000415,-1.2815352490876841
ACH-000416,-1.385140471147854
ACH-000420,-1.1428110354726335
ACH-000421,-1.1391494787941676
ACH-000424,-1.2696913098267046
ACH-000425,-1.2570611602674866
ACH-000426,-1.4282854519402524
ACH-000427,-1.197660955651924
ACH-000433,-1.3900450728758664
ACH-000435,-1.257396700698095
ACH-000436,-1.0695302776560194
ACH-000444,-1.2932102629646285
ACH-000445,-1.3253077291899695
ACH-000448,-1.2898889316200777
ACH-000450,-1.3361052947623175
ACH-000452,-1.206965817770861
ACH-000454,-1.2838157340415994
ACH-000458,-1.3087103635731483
ACH-000459,-0.8386148482246658
ACH-000460,-1.2481415403046607
ACH-000461,-1.284082988756613
ACH-000463,-1.1353641501784524
ACH-000464,-1.150431539085314
ACH-000466,-1.5182019569538014
ACH-000467,-1.1945453813268263
ACH-000468,-1.1496063763475894
ACH-000469,-1.128787602278222
ACH-000470,-1.2781678183351886
ACH-000471,-1.2557782110221294
ACH-000472,-1.1485344848094905
ACH-000473,-1.4711815305324565
ACH-000475,-1.2669251882573855
ACH-000476,-1.0407040599679396
ACH-000477,-1.1415275683548014
ACH-000479,-1.14338918395399
ACH-000480,-1.143225970515957
ACH-000481,-1.1787419628837787
ACH-000483,-1.3030566508916068
ACH-000484,-1.043192523363558
ACH-000485,-0.9389846441471263
ACH-000486,-1.2532983514958616
ACH-000487,-1.2912213401071029
ACH-000488,-1.1698437474684005
ACH-000490,-1.0874750216122762
ACH-000491,-1.0671148016702194
ACH-000495,-1.0187374577847017
ACH-000496,-1.3506575955861235
ACH-000499,-1.1238054530825303
ACH-000500,-1.3314237633998234
ACH-000502,-1.2544029233621323
ACH-000503,-1.2835622207561734
ACH-000505,-1.22482365320991
ACH-000507,-1.0672780988715251
ACH-000510,-1.2605430818254733
ACH-000511,-1.207947843473895
ACH-000512,-1.0858497221603844
ACH-000516,-1.0659259754028978
ACH-000517,-1.1471305001868999
ACH-000518,-1.1795687463345852
ACH-000520,-1.1946418801981755
ACH-000521,-1.1664524927271824
ACH-000522,-1.1443974074784884
ACH-000524,-1.1515801420556204
ACH-000527,-1.3017129756406405
ACH-000528,-1.1110960406535555
ACH-000537,-1.3066419110230654
ACH-000541,-1.0904957921211638
ACH-000542,-1.140119113133289
ACH-000544,-1.1140331418474394
ACH-000545,-1.133654353820776
ACH-000547,-1.0639752543086578
ACH-000548,-0.9975920772270004
ACH-000549,-1.084285865014062
ACH-000550,-1.3790306246719841
ACH-000552,-1.1134947374648172
ACH-000556,-1.1251509944541145
ACH-000557,-1.340358642435202
ACH-000569,-1.1375628966407132
ACH-000570,-1.2455247241819665
ACH-000571,-1.195580156046805
ACH-000573,-1.2363037100903536
ACH-000576,-1.1938367834741241
ACH-000579,-1.0802440052581008
ACH-000580,-1.1988180441489171
ACH-000584,-1.3257937559409436
ACH-000585,-1.1741395275204431
ACH-000588,-1.3292087958690706
ACH-000589,-1.221249978710928
ACH-000591,-1.257031167816546
ACH-000593,-1.1531820435666178
ACH-000600,-1.1099318158515907
ACH-000601,-1.0672207240096767
ACH-000605,-1.1269034478141098
ACH-000606,-1.1693902724909857
ACH-000608,-1.0827828704915166
ACH-000614,-1.4766432507826577
ACH-000616,-1.0346954894147031
ACH-000618,-1.2391929978467864
ACH-000619,-1.0868600396710242
ACH-000620,-1.243725728282655
ACH-000621,-1.0595653314396651
ACH-000622,-1.2580226165124868
ACH-000623,-1.1855373445088362
ACH-000624,-1.1850078330789722
ACH-000627,-1.0879162050624522
ACH-000630,-1.1320652881797406
ACH-000631,-1.0628853183617353
ACH-000632,-1.2939697660748026
ACH-000633,-0.9248437880457494
ACH-000637,-1.2113603369773551
ACH-000638,-1.110122847147346
ACH-000646,-1.0948087333397067
ACH-000647,-1.2484588910904038
ACH-000648,-1.3973295169237765
ACH-000649,-1.2154634809742988
ACH-000651,-1.116502534121794
ACH-000652,-1.2823317220708188
ACH-000653,-1.0906808573616915
ACH-000657,-1.1201649542231509
ACH-000658,-1.159484656575782
ACH-000661,-1.1126861214168198
ACH-000662,-0.9411865373137064
ACH-000663,-1.1473701988696952
ACH-000665,-1.2713123748103206
ACH-000671,-1.2177515970408477
ACH-000672,-1.1597441351455484
ACH-000673,-1.2883128977498413
ACH-000676,-1.3491875834733045
ACH-000677,-1.2112919503888655
ACH-000681,-1.153209952770161
ACH-000683,-1.2067059839409966
ACH-000684,-1.3642105977464485
ACH-000688,-1.2276433297037816
ACH-000693,-1.1219608733760709
ACH-000694,-1.0238347191245167
ACH-000695,-1.0833925771321005
ACH-000696,-1.1456257822290574
ACH-000697,-1.441733427884663
ACH-000699,-1.141798663048615
ACH-000701,-1.332029184494682
ACH-000706,-1.0888684436107028
ACH-000711,-1.2054342659593549
ACH-000713,-1.267883844465437
ACH-000714,-1.3468933162179788
ACH-000718,-1.1006764023628701
ACH-000720,-1.2875142129144757
ACH-000721,-1.4735992111612497
ACH-000724,-1.0520855380807157
ACH-000725,-0.949670724128406
ACH-000732,-0.9794483867517554
ACH-000734,-1.1907218550269223
ACH-000735,-1.0694795728747122
ACH-000736,-1.0191341165122951
ACH-000738,-1.0794860843136396
ACH-000746,-1.4806485788410555
ACH-000747,-1.1099433438735369
ACH-000748,-1.3015925344984811
ACH-000753,-1.4088289604505009
ACH-000756,-1.2547740430979246
ACH-000757,-1.4341958475711554
ACH-000758,-1.2342787514164777
ACH-000760,-1.0604223823808077
ACH-000762,-1.235231755839393
ACH-000763,-1.1127648260443994
ACH-000764,-1.2906575605847426
ACH-000765,-1.2537494917846566
ACH-000766,-1.2178285879956428
ACH-000767,-1.3306197945861342
ACH-000768,-1.1448983083902378
ACH-000769,-1.182364631659876
ACH-000770,-1.3101128964241016
ACH-000771,-1.0335922504744737
ACH-000773,-1.4212000894954957
ACH-000776,-1.1729544651059882
ACH-000777,-1.2775935714613091
ACH-000778,-1.0980751961228767
ACH-000781,-1.4048204061095038
ACH-000782,-1.1108625830491423
ACH-000783,-1.01043092664597
ACH-000784,-1.0674663460112137
ACH-000785,-1.0838740345929525
ACH-000787,-1.1572421646529922
ACH-000788,-1.1727618433330034
ACH-000791,-1.1267801619821565
ACH-000792,-1.2502373071311754
ACH-000794,-1.2071834911116237
ACH-000796,-1.1983763101981943
ACH-000798,-1.4924050134198297
ACH-000799,-1.0232568838057092
ACH-000800,-1.2471429660739322
ACH-000802,-1.1909029201524632
ACH-000804,-0.9030498177834364
ACH-000805,-1.1727635352595278
ACH-000809,-1.1572645559331616
ACH-000810,-1.0625798649142808
ACH-000811,-1.5396551878151956
ACH-000817,-1.3413858511596044
ACH-000819,-1.1664139038609769
ACH-000820,-1.1077193425614238
ACH-000821,-1.1131922704713582
ACH-000822,-0.954020582014768
ACH-000823,-1.1492615665569044
ACH-000824,-1.1417612902818814
ACH-000827,-1.2643685330623131
ACH-000829,-1.0635629280467047
ACH-000831,-1.0961681144057729
ACH-000832,-1.1394424429877974
ACH-000833,-0.9291805816481976
ACH-000834,-1.1434073868134125
ACH-000835,-1.2113335781872925
ACH-000836,-1.1163837415828124
ACH-000837,-1.289939299140156
ACH-000838,-1.4497693415865258
ACH-000839,-1.087252670094497
ACH-000840,-0.9890833307729427
ACH-000841,-0.9657193385736906
ACH-000843,-1.1544679633548436
ACH-000846,-1.212988750871663
ACH-000847,-1.1804151187976233
ACH-000848,-1.28572409858815
ACH-000849,-1.1491234658449383
ACH-000851,-1.224802585342973
ACH-000855,-1.1735090882044206
ACH-000856,-1.0567437469927548
ACH-000858,-1.1700907376836691
ACH-000859,-1.3378436614271882
ACH-000861,-1.3118758298498072
ACH-000862,-1.3141821335890698
ACH-000865,-1.2050572629704956
ACH-000866,-1.1889228220751156
ACH-000867,-1.0978066793287302
ACH-000869,-1.129113313640392
ACH-000872,-1.3100047378991322
ACH-000873,-1.199874599656303
ACH-000876,-1.0444478769214125
ACH-000878,-1.302405596838234
ACH-000880,-1.0976766059666323
ACH-000881,-1.1965774954627018
ACH-000882,-1.3104254430875864
ACH-000884,-1.1456795559521908
ACH-000885,-1.0574030606461895
ACH-000887,-1.2965810040543877
ACH-000889,-1.197643101585304
ACH-000896,-1.2253657318332842
ACH-000898,-1.385198926171597
ACH-000900,-1.0583017915020267
ACH-000901,-1.298653934041787
ACH-000905,-1.27326213528005
ACH-000906,-1.1133954374201176
ACH-000907,-1.145772955970171
ACH-000910,-1.2917947578923397
ACH-000911,-1.1968609538633208
ACH-000912,-1.3604435823183267
ACH-000913,-1.2579132826033237
ACH-000915,-1.3896790227356697
ACH-000916,-1.2292011971773846
ACH-000917,-1.168430374440706
ACH-000920,-1.4463167345266101
ACH-000921,-1.069698600124188
ACH-000924,-1.2202050922930776
ACH-000926,-1.2818412245890247
ACH-000928,-1.2718066837359507
ACH-000929,-1.2857744766779016
ACH-000932,-1.1263508631115873
ACH-000935,-1.1388700664592768
ACH-000936,-1.0954536088600124
ACH-000937,-1.141369023903998
ACH-000938,-1.0036528946863792
ACH-000939,-1.269593834831272
ACH-000941,-1.1342691081534724
ACH-000943,-1.225656369404641
ACH-000946,-1.0978407209875984
ACH-000947,-1.3221266597969628
ACH-000948,-1.052470685269144
ACH-000950,-1.3125158612906038
ACH-000953,-1.0215435936485409
ACH-000954,-1.468161030986257
ACH-000957,-1.3451520314998828
ACH-000958,-1.1355489084941268
ACH-000960,-1.0174638648845522
ACH-000963,-1.0048824203813356
ACH-000968,-1.5006391573559026
ACH-000969,-1.0136142508880068
ACH-000972,-1.157802246749703
ACH-000973,-1.2335632634768074
ACH-000974,-1.1358160455940165
ACH-000978,-1.1333230472604985
ACH-000984,-1.268699861570081
ACH-000986,-1.2133363814786349
ACH-000988,-1.1685673113230075
ACH-000993,-1.176406853140169
ACH-000994,-0.8968309310910736
ACH-000996,-0.9855307584389184
ACH-001001,-1.1074662577008048
ACH-001020,-1.3087053484797722
ACH-001028,-1.2178611879223071
ACH-001031,-1.1393889128301862
ACH-001038,-1.0899235065616468
ACH-001048,-1.3713466583419482
ACH-001050,-1.1891029433547058
ACH-001053,-1.3679320569421756
ACH-001054,-0.975582188597882
ACH-001061,-1.1304201284072932
ACH-001067,-1.0255713490013163
ACH-001075,-1.3650954090787972
ACH-001096,-1.0363052346867805
ACH-001111,-1.2686292882802774
ACH-001119,-1.247705762598067
ACH-001128,-1.4255772105421003
ACH-001134,-1.0740186264470242
ACH-001151,-1.3031792065041994
ACH-001163,-1.2506647762246297
ACH-001164,-1.2131714974657513
ACH-001183,-1.2808285642248547
ACH-001192,-1.1159035839388154
ACH-001193,-1.4219617090748482
ACH-001196,-1.1624956317198
ACH-001197,-1.2771529071582752
ACH-001205,-1.143159144498688
ACH-001211,-1.351916848663849
ACH-001212,-1.1803477793124166
ACH-001228,-1.0959870615645873
ACH-001232,-1.2629746309101506
ACH-001239,-1.0993638758890538
ACH-001270,-1.362901317745227
ACH-001274,-1.0781203444139178
ACH-001275,-1.08610163271359
ACH-001277,-1.0763090746426798
ACH-001278,-1.1179866767576392
ACH-001280,-1.2854611987627644
ACH-001283,-1.224772083751738
ACH-001289,-1.0767021903833611
ACH-001300,-1.0373565197093118
ACH-001301,-1.1727332605699836
ACH-001302,-1.266404758032874
ACH-001306,-1.3422021782229223
ACH-001318,-1.243324585234762
ACH-001322,-1.2119836474942487
ACH-001328,-1.3088044582482292
ACH-001332,-1.012501566202511
ACH-001336,-1.1845644000872648
ACH-001346,-1.1638781948064536
ACH-001353,-1.1342346015481708
ACH-001354,-1.003485324486055
ACH-001367,-0.8506245648686237
ACH-001368,-1.1235404663067967
ACH-001374,-1.180739537105836
ACH-001377,-1.150665910063844
ACH-001380,-1.0787818594254197
ACH-001391,-1.5573988166775516
ACH-001408,-1.2552905810755743
ACH-001430,-1.1008622467844942
ACH-001431,-1.0472932680445817
ACH-001450,-1.2358897244569558
ACH-001496,-1.1686162020785729
ACH-001500,-1.1922686744626405
ACH-001523,-1.0196420311822902
ACH-001532,-1.0343265937403274
ACH-001550,-1.1231377091864243
ACH-001552,-1.1572900195798277
ACH-001554,-1.1968792575367029
ACH-001654,-1.105939929033115
ACH-001735,-1.1701776654545233
ACH-001736,-0.9122724960441116
ACH-001737,-1.1800813605009677
ACH-001740,-1.4562396192934357
ACH-001745,-1.1336129328763291
ACH-001765,-1.2470516340547728
