,PRTN3 (5657)
ACH-000004,-0.017390783011443613
ACH-000005,0.2518113371712353
ACH-000007,0.03774118159594686
ACH-000009,0.03466680700277994
ACH-000011,-0.0450149596282653
ACH-000012,0.07965214903215702
ACH-000013,0.01784512186517453
ACH-000014,-0.09420617713634087
ACH-000015,-0.021046256277352283
ACH-000017,-0.019997895160238862
ACH-000018,-0.04502794294371636
ACH-000019,-0.0317463098570836
ACH-000021,0.013023798298518732
ACH-000022,-0.1079138043179895
ACH-000025,-0.2234641092939454
ACH-000028,-0.12601750540892914
ACH-000030,0.023038152407666025
ACH-000035,0.02349844189142284
ACH-000036,0.08514146730350677
ACH-000037,0.017513272479062453
ACH-000039,0.2037101925868744
ACH-000040,-0.03538914683442289
ACH-000041,-0.07707082605691787
ACH-000042,0.04856675621534897
ACH-000045,-0.185332361338766
ACH-000047,-0.02373609149852963
ACH-000052,0.4520455094182298
ACH-000053,-0.02023609223945127
ACH-000054,-0.022880941538659896
ACH-000055,0.15268785171502053
ACH-000060,0.1985564262773664
ACH-000067,-0.1637568957000884
ACH-000070,-0.10885574831813777
ACH-000075,-0.07590355264883386
ACH-000078,-0.06567408154297602
ACH-000082,-0.043104819101531036
ACH-000085,0.0456647482100137
ACH-000086,-0.1243050618201158
ACH-000087,0.04539855635719614
ACH-000092,-0.03624574808434052
ACH-000095,0.04085801193662022
ACH-000097,-0.0072219181361948565
ACH-000098,-0.05879191371486193
ACH-000099,0.05720033867955261
ACH-000108,-0.047401546152629724
ACH-000113,0.0822909340478122
ACH-000116,0.041952239758084896
ACH-000118,0.000884407138657765
ACH-000120,0.16969780929509765
ACH-000123,-0.020263025896555115
ACH-000127,0.06367502870958164
ACH-000128,-0.010585527128743132
ACH-000132,-0.017946675355611976
ACH-000133,0.08085704548535091
ACH-000137,-0.0756571198625864
ACH-000138,0.03322353571865684
ACH-000142,-0.03276450102279856
ACH-000143,0.24333604085915256
ACH-000146,-0.08564177621498764
ACH-000148,0.12232563519635845
ACH-000150,0.000604563954603505
ACH-000152,-0.037228551088172114
ACH-000153,-0.0014359642007263842
ACH-000159,-0.013200980681345521
ACH-000160,0.10631645896913186
ACH-000163,-0.007414944037212019
ACH-000167,-0.20591046468837707
ACH-000168,-0.04837299447439738
ACH-000169,-0.002991283272714668
ACH-000178,0.021607432074554404
ACH-000183,0.08739702236163609
ACH-000188,0.004669033826474999
ACH-000189,0.13318497870098026
ACH-000190,0.09621513382506984
ACH-000198,0.2138700492387068
ACH-000203,0.2282692953693658
ACH-000204,-0.008764963919863334
ACH-000206,0.12310828480432097
ACH-000207,-0.09812751721886318
ACH-000208,0.08343107577428271
ACH-000210,-0.135149285324758
ACH-000211,0.01355394328005072
ACH-000215,-0.021221011148099204
ACH-000221,-0.08245041846039969
ACH-000222,0.029192917885508905
ACH-000223,-0.013353061921766041
ACH-000226,0.025032626860015592
ACH-000227,0.04927162191150534
ACH-000228,-0.04901343065943843
ACH-000231,0.08577140906273042
ACH-000232,0.028035449508475897
ACH-000233,-0.006391328871107699
ACH-000234,-0.16898225960519495
ACH-000235,0.01577253415848651
ACH-000237,-0.07163868104020339
ACH-000238,0.0588484137963666
ACH-000242,-0.06443238176371406
ACH-000243,0.009342174265438005
ACH-000244,-0.06196427484757735
ACH-000246,-0.05546976058610836
ACH-000248,-0.013068289121124965
ACH-000250,-0.02266187850364967
ACH-000251,0.050636220210560856
ACH-000252,0.1522039756766358
ACH-000253,0.035961923167906036
ACH-000255,0.0965109082970596
ACH-000256,0.022551010829155026
ACH-000257,0.08700199086721261
ACH-000258,0.23452976040613555
ACH-000259,0.020009210880459868
ACH-000260,0.014916425184464831
ACH-000261,0.1352757515725489
ACH-000262,-0.23885012719819795
ACH-000263,0.021121896518830983
ACH-000264,0.06500875962670141
ACH-000265,0.11558601416148033
ACH-000266,-0.0532772845442249
ACH-000272,-0.04496806594037063
ACH-000274,-0.010200329961327644
ACH-000277,0.035746203043902275
ACH-000278,-0.12489076594467245
ACH-000279,-0.03412281193249818
ACH-000280,0.02371501977004457
ACH-000281,0.06200999711484492
ACH-000288,0.1284717988849655
ACH-000291,0.006327626930764797
ACH-000293,0.07811432769938555
ACH-000294,-0.1377148597821624
ACH-000295,-0.225139177396438
ACH-000296,-0.03220937677039295
ACH-000302,-0.004832538678295569
ACH-000304,0.08522087816495416
ACH-000307,0.05941413740799455
ACH-000308,0.028033445982388387
ACH-000310,-0.062035051311494685
ACH-000311,-0.07871690929170053
ACH-000312,-0.059598545734076275
ACH-000315,-0.08448116011771285
ACH-000316,0.11339317376133592
ACH-000317,-0.06881916549597064
ACH-000318,0.06926389899972492
ACH-000319,0.06371240317706625
ACH-000320,-0.02438590450119123
ACH-000322,-0.0389853441089904
ACH-000323,0.07831073749559747
ACH-000324,0.08952491805380311
ACH-000329,0.09199001002571824
ACH-000330,-0.0030809154505013364
ACH-000331,0.08277233102743979
ACH-000332,0.028573217978432982
ACH-000334,0.03437069874355584
ACH-000335,0.09816857684483797
ACH-000336,-0.07555580904259074
ACH-000337,-0.13415918013197198
ACH-000338,-0.18718415359692828
ACH-000339,-0.08004521578475847
