,NAIF1 (203245)
ACH-000278,-0.22809760049486255
ACH-000279,-0.15699995003047373
ACH-000280,-0.10960439070931044
ACH-000281,-0.14912031390388025
ACH-000288,-0.01955255891657452
ACH-000291,-0.14521203343871006
ACH-000293,-0.16465374487621495
ACH-000294,-0.3552940119035857
ACH-000295,-0.18927881920445344
ACH-000296,-0.21659794771947946
ACH-000302,-0.14778988764302733
ACH-000304,-0.2561809148381457
ACH-000307,-0.1153131678448876
ACH-000308,-0.04781849454083728
ACH-000310,-0.058113979960740726
ACH-000311,-0.16034318665563796
ACH-000312,-0.1487748819884575
ACH-000315,-0.3714528399353541
ACH-000316,-0.2450662847495721
ACH-000317,-0.012777677472410941
ACH-000318,-0.2235046807486928
ACH-000319,-0.3235018183746284
ACH-000320,-0.027300559497161203
ACH-000322,-0.057823151438670416
ACH-000323,-0.28501450687231594
ACH-000324,-0.1991443202284901
ACH-000329,-0.11723759953956732
ACH-000330,-0.12759775825779462
ACH-000331,0.022976226163833942
ACH-000332,-0.1784090307976345
ACH-000334,0.17142461583450022
ACH-000335,0.009622672734403929
ACH-000336,0.10778269458568833
ACH-000337,-0.12169522528592465
ACH-000338,-0.4129924333041247
ACH-000339,-0.1100116028044744
ACH-000341,-0.17788100704064394
ACH-000348,-0.0923881293477818
ACH-000350,-0.1763423166551406
ACH-000352,-0.09625768421502767
ACH-000356,0.007932527044932055
ACH-000361,-0.32471336527850386
ACH-000362,-0.22091968716447172
ACH-000363,-0.2016183668319374
ACH-000364,-0.19911881826942454
ACH-000365,-0.16984828051428208
ACH-000366,-0.2655202499176096
ACH-000368,-0.3033236293661652
ACH-000374,-0.006994271253174663
ACH-000375,0.04191622006299559
ACH-000376,-0.10350946494787266
ACH-000381,-0.11954701426534158
ACH-000383,-0.16948921168244116
ACH-000387,-0.1272770309619563
ACH-000389,-0.1886795401817133
ACH-000390,-0.0616101783542837
ACH-000393,-0.09224874310665443
ACH-000395,-0.2594370537930793
ACH-000396,0.1867616272717065
ACH-000397,-0.0662239107011196
ACH-000401,-0.1695779236612659
ACH-000402,-0.21042319199882856
ACH-000403,-0.15579149237935794
ACH-000404,-0.33097809280120266
ACH-000406,-0.06648778045741302
ACH-000407,-0.1613875205954308
ACH-000408,-0.06068219015795144
ACH-000410,-0.1655376079712874
ACH-000411,-0.014005046362122079
ACH-000414,-0.12877788857684352
ACH-000415,-0.16245638201471144
ACH-000416,-0.20319731528656415
ACH-000420,-0.1689136882792124
ACH-000421,-0.09864821840846362
ACH-000424,-0.12552468466221794
ACH-000425,-0.07588828472488486
ACH-000426,-0.1891170249390124
ACH-000427,-0.13506327701857535
ACH-000433,0.0831858287235532
ACH-000435,-0.10797555719106676
ACH-000436,-0.028862629219950937
ACH-000444,-0.1381959484957668
ACH-000445,-0.22255402004136712
ACH-000448,0.03594716525378981
ACH-000450,-0.20712044464127724
ACH-000452,-0.051076517855586964
ACH-000454,-0.02989502120678855
ACH-000458,-0.060724051121224275
ACH-000459,-0.05807421972499933
ACH-000460,-0.07921913321590486
ACH-000461,-0.042548748030814376
ACH-000463,-0.017523464837950694
ACH-000464,-0.2206591775482143
ACH-000466,-0.0961179880188846
ACH-000467,-0.18360535900827105
ACH-000468,-0.140328926403174
ACH-000469,-0.10488704405958127
ACH-000470,-0.2447468000204212
ACH-000471,-0.13978116545140218
ACH-000472,-0.09363005253664887
ACH-000473,-0.1695328214230965
ACH-000475,-0.09510140616377052
ACH-000476,-0.18267594325888808
ACH-000477,-0.1401118754971597
ACH-000479,-0.1862437038540618
ACH-000480,0.00818572446668962
ACH-000481,-0.1820489113022776
ACH-000483,-0.1960373618696945
ACH-000484,-0.05213359095165839
ACH-000485,0.07827715713663425
ACH-000486,-0.1580317077620044
ACH-000487,-0.08735846331279894
ACH-000488,-0.0606072009612828
ACH-000490,0.04805330123160007
ACH-000491,-0.2062691366671052
ACH-000495,-0.19835513214745848
ACH-000496,-0.05720171411923083
ACH-000499,-0.11430831430837075
ACH-000500,-0.2342739378893209
ACH-000502,-0.15651252526777334
ACH-000503,-0.2131344234064458
ACH-000505,-0.07299875317802575
ACH-000507,0.002326883351986653
ACH-000510,-0.2396217115689352
ACH-000511,-0.20601908996802368
ACH-000512,-0.302652425213705
ACH-000516,-0.06309162938297913
ACH-000517,-0.18701370812958806
ACH-000518,0.06989449543536805
ACH-000520,-0.1351549702061647
ACH-000521,-0.3093815786541086
ACH-000522,-0.09069344979674164
ACH-000524,-0.0934252531904375
ACH-000527,-0.0717095177505422
ACH-000528,-0.04932927212639838
ACH-000537,-0.01131987655240328
ACH-000541,0.04668980417204592
ACH-000542,-0.2274553383705117
ACH-000544,-0.1261697065312382
ACH-000545,0.11047301529179804
ACH-000547,-0.06735566719137141
ACH-000548,-0.19960497090048676
ACH-000549,-0.3157282425296943
ACH-000550,-0.24416722133307464
ACH-000552,-0.09405138377819623
ACH-000556,-0.24588822613782815
ACH-000557,-0.08829362428861452
ACH-000569,-0.19978790355066087
ACH-000570,-0.23694583702445995
ACH-000571,-0.13313236133856288
ACH-000573,-0.054117263679745474
ACH-000576,-0.10313211940101646
ACH-000579,-0.015960361415143374
ACH-000580,-0.13219633197713687
ACH-000584,-0.1254558167350388
ACH-000585,0.0322997709435232
ACH-000588,0.16103588211676273
ACH-000589,-0.05161561711807687
ACH-000591,-0.04073702027643125
ACH-000593,-0.25716614740401605
ACH-000600,-0.08466418510797417
ACH-000601,-0.1964442119306258
ACH-000605,-0.09595814660858124
ACH-000606,0.03725335661507645
ACH-000608,-0.27212859263718164
ACH-000614,-0.20347607877888665
ACH-000616,-0.1144516563335992
ACH-000618,-0.08306340933316286
ACH-000619,-0.07443838504158462
ACH-000620,-0.0630193772206648
ACH-000621,-0.2499879752313652
ACH-000622,-0.12079098782000025
ACH-000623,-0.05293424188888304
ACH-000624,-0.008607485022056001
ACH-000627,0.0009825003467596068
ACH-000630,-0.22163224709411852
ACH-000631,-0.3176158965816042
ACH-000632,-0.2579923260392983
ACH-000633,-0.1808823821401167
ACH-000637,-0.10096540809163304
ACH-000638,-0.06576886358080378
ACH-000646,-0.13077837638915754
ACH-000647,-0.1352025782452748
ACH-000648,-0.22492419580352285
ACH-000649,-0.09975867729662684
ACH-000651,-0.1558797400237845
ACH-000652,-0.20667386504612628
ACH-000653,-0.3618852880611548
ACH-000657,-0.10600193510711103
ACH-000658,-0.26500925617961946
ACH-000661,-0.07830428809567214
ACH-000662,-0.3632675242492319
ACH-000663,-0.08440350738885159
ACH-000665,0.04670642839266955
ACH-000671,0.08890761154750274
ACH-000672,-0.1268050962367698
ACH-000673,-0.17650729267067494
ACH-000676,-0.30801946155287663
ACH-000677,-0.14529812915827636
ACH-000681,-0.18019440754004046
ACH-000683,-0.11025647026266648
ACH-000684,0.1972745096612342
ACH-000688,-0.2286512094873783
ACH-000693,-0.020726374262186983
ACH-000694,-0.1689534378047418
ACH-000695,-0.12787010035710136
ACH-000696,-0.04273116386268255
ACH-000697,-0.2593595041877673
ACH-000699,-0.10505101071011652
ACH-000701,-0.19769572768430654
ACH-000706,-0.1953466711176733
ACH-000711,-0.1238035189225104
ACH-000713,-0.1080267419847451
ACH-000714,-0.09998973140494853
ACH-000718,-0.2415336239666219
ACH-000720,-0.04134354464016852
ACH-000721,-0.2417305141561562
ACH-000724,-0.3026128594617296
ACH-000725,-0.1198503859426866
ACH-000732,-0.2799596226238293
ACH-000734,-0.06171219933190333
ACH-000735,-0.15334569482126165
ACH-000736,0.03214393968203097
ACH-000738,-0.06841454050099938
ACH-000746,0.11372020541612672
ACH-000747,-0.2615878224086575
ACH-000748,-0.15975469069992815
ACH-000753,-0.10941167006132442
ACH-000756,-0.1691954509562681
ACH-000757,-0.3652374778322615
ACH-000758,-0.017482022307860192
ACH-000760,-0.17100814940801362
ACH-000762,-0.038529361813251915
ACH-000763,-0.03162595555679732
ACH-000764,0.04144910469291729
ACH-000765,-0.2587397453034813
ACH-000766,-0.12675393221525671
ACH-000767,-0.15253441282492422
ACH-000768,-0.16164725438303254
ACH-000769,-0.07899482151143371
ACH-000770,-0.08457862418051247
ACH-000771,0.006871228931518446
ACH-000773,-0.1628831726626753
ACH-000776,-0.16127307844356306
ACH-000777,-0.12264218113320755
ACH-000778,-0.14670518537214394
ACH-000781,-0.19536001127178226
ACH-000782,-0.13268247774004194
ACH-000783,-0.22207913840868654
ACH-000784,-0.03591530926568668
ACH-000785,-0.06947166838825622
ACH-000787,-0.18196985195814214
ACH-000788,-0.14797157208355288
ACH-000791,-0.18963026865133872
ACH-000792,-0.12129697192354545
ACH-000794,-0.017896198113317018
ACH-000796,-0.0688806637469376
ACH-000798,0.0854968887857658
ACH-000799,-0.26015497956074096
ACH-000800,0.14745831858926411
ACH-000802,0.03326244312840413
ACH-000804,-0.0070440617988163715
ACH-000805,-0.08335953332719642
ACH-000809,-0.15017339876106084
ACH-000810,-0.28746410117968363
ACH-000811,-0.2264008247375343
ACH-000817,-0.039574448652290935
ACH-000819,-0.16611970858246755
ACH-000820,-0.19786726706045774
ACH-000821,-0.3110416677794972
ACH-000822,-0.20423577195487605
ACH-000823,-0.12540046436397656
ACH-000824,-0.17302844963468714
ACH-000827,-0.1508245986009905
ACH-000829,-0.22033917643438294
ACH-000831,0.000321591286039928
ACH-000832,-0.12621156286323734
ACH-000833,-0.1131511857958442
ACH-000834,-0.17115236427710834
ACH-000835,-0.1167633150910964
ACH-000836,-0.05703594893247092
ACH-000837,-0.06555382819042542
ACH-000838,0.08600700202806046
ACH-000839,-0.14459123493059706
ACH-000840,-0.03402189855835523
ACH-000841,-0.2963937399147895
ACH-000843,-0.11101526895265093
ACH-000846,0.06074321877575944
ACH-000847,0.12264150645253262
ACH-000848,-0.06211813360381746
ACH-000849,-0.1484090357146503
ACH-000851,-0.1496909627797079
ACH-000855,-0.048734546715676216
ACH-000856,-0.02467162059111587
ACH-000858,-0.1439992146260921
ACH-000859,-0.2672601774078514
ACH-000861,-0.10034148270082777
ACH-000862,-0.13703238359458714
ACH-000865,-0.0920960533568924
ACH-000866,-0.1461257027412983
ACH-000867,-0.08312317125348014
ACH-000869,-0.051787531408420365
ACH-000872,-0.3106956077334629
ACH-000873,0.07515592382132792
ACH-000876,-0.10797700363634097
ACH-000878,-0.04504188533347635
ACH-000880,-0.1036400808874758
ACH-000881,-0.09123683496108988
ACH-000882,-0.07423527253861076
ACH-000884,-0.16816174444554532
ACH-000885,0.029306839014221587
ACH-000887,-0.092469275396694
ACH-000889,-0.06327243871344415
ACH-000896,-0.12701625495189542
ACH-000898,-0.11174554730516403
ACH-000900,-0.10548957353494938
ACH-000901,-0.17219366037977624
ACH-000905,-0.017038476129492497
ACH-000906,-0.1232023856952828
ACH-000907,-0.19944402699380945
ACH-000910,-0.12749103416047167
ACH-000911,-0.06510077787064315
ACH-000912,-0.18577797310161853
ACH-000913,-0.18783161374820484
ACH-000915,-0.07336105993032818
ACH-000916,0.17604947500173765
ACH-000917,0.02988692799992302
ACH-000920,-0.24592453804815395
ACH-000921,-0.12077038696611055
ACH-000924,-0.08364944276262158
ACH-000926,-0.14500042503983016
ACH-000928,-0.14277768329740714
ACH-000929,-0.11020843052461757
ACH-000932,-0.018163086409985013
ACH-000935,-0.12733361898008164
ACH-000936,-0.18626531487643969
ACH-000937,-0.19821004008161688
ACH-000938,0.10352384911689692
ACH-000939,-0.1985711869511536
ACH-000941,-0.10242145845335217
ACH-000943,-0.148597124859376
ACH-000946,-0.15425022643161646
ACH-000947,-0.17259279452438153
ACH-000948,-0.19272162854946925
ACH-000950,-0.1805463682977697
ACH-000953,-0.19146365302152035
ACH-000954,-0.010553441292474559
ACH-000957,-0.22291314225807787
ACH-000958,-0.02294943939597461
ACH-000960,-0.31124996531932386
ACH-000963,0.15817835185161927
ACH-000968,-0.07313413823393937
ACH-000969,0.010141013364003757
ACH-000972,-0.4844633599479301
ACH-000973,-0.20982140178089495
ACH-000974,-0.24152381489478975
ACH-000978,0.13543596969980595
ACH-000984,-0.11058331198745372
ACH-000986,-0.04050623625095307
ACH-000988,-0.07929972490844447
ACH-000993,-0.08354293137427453
ACH-000994,-0.04927119575193367
ACH-000996,-0.13009821172786112
ACH-001001,-0.060628986835749285
ACH-001020,-0.1693111058182179
ACH-001028,-0.16979731534866402
ACH-001031,-0.08614895879688816
ACH-001038,-0.14833892890457134
ACH-001048,-0.17967828818813644
ACH-001050,-0.12877251109616075
ACH-001053,-0.029462952844863707
ACH-001054,0.0002303706165437795
ACH-001061,-0.11193725249480026
ACH-001067,-0.17980103358228036
ACH-001075,-0.13721003874691176
ACH-001096,-0.16758449685748816
ACH-001111,-0.17781695954313484
ACH-001119,-0.13257371000679344
ACH-001128,0.033598657271357885
ACH-001134,-0.2373183730810471
ACH-001151,-0.2026523987354236
ACH-001163,-0.3146182995635566
ACH-001164,-0.3961282225160296
ACH-001183,-0.16001778778787276
ACH-001192,-0.023033319091123897
ACH-001193,-0.29254650372581964
ACH-001196,-0.2098851795125276
ACH-001197,-0.23057544262635135
ACH-001205,-0.23691498881757064
ACH-001211,0.015064280931481813
ACH-001212,-0.15967395300919926
ACH-001228,-0.16432373144904575
ACH-001232,-0.2469304801524637
ACH-001239,-0.1909853671042877
ACH-001270,-0.19494919052492304
ACH-001274,-0.026751952880483067
ACH-001275,-0.046631705903247986
ACH-001277,-0.4867019025047614
ACH-001278,-0.3371874530866813
ACH-001280,-0.30163511908958
ACH-001283,-0.06775518988051747
ACH-001289,-0.19017689230205195
ACH-001300,-0.19052232744316352
ACH-001301,-0.09265591549439416
ACH-001302,-0.2890188393635429
ACH-001306,-0.11386416177413088
ACH-001318,-0.1987408273523568
ACH-001322,-0.005825120000046818
ACH-001328,-0.13419508273459793
ACH-001332,-0.13595357897550686
ACH-001336,0.008700459372344507
ACH-001346,-0.20520597087589712
ACH-001353,-0.1751688606573911
ACH-001354,-0.2538628949938324
ACH-001367,-0.13335657282869054
ACH-001368,-0.15602093434378125
ACH-001374,0.120383260366204
ACH-001377,-0.04178069767927182
ACH-001380,-0.07454316664934857
ACH-001391,-0.1481121071099655
ACH-001408,-0.14871933926088052
ACH-001430,-0.4091073419123163
ACH-001431,0.008994577048785575
ACH-001450,-0.2432461296852445
ACH-001496,-0.0374094403357607
ACH-001500,-0.27671894073024234
ACH-001523,-0.14845143080149392
ACH-001532,-0.05189352823780928
ACH-001550,-0.18637975881992375
ACH-001552,-0.2392695846539031
ACH-001554,-0.17346548149293087
ACH-001654,-0.23125653880739244
ACH-001735,-0.13062564688241965
ACH-001736,-0.18805681681160288
ACH-001737,-0.09184990886586826
ACH-001740,-0.07747178489240822
ACH-001745,-0.4003469352312557
ACH-001765,-0.16584661532518585
