,MTRF1 (9617)
ACH-000397,-0.17038163815859414
ACH-000401,-0.09287950204385363
ACH-000402,0.06085275757551103
ACH-000403,-0.20631478941724835
ACH-000404,-0.3507970733571692
ACH-000406,-0.1630768395288975
ACH-000407,-0.14006153183170167
ACH-000408,-0.1938233554771558
ACH-000410,-0.1962361774395592
ACH-000411,-0.1709075892354424
ACH-000414,-0.13647407025996375
ACH-000415,-0.3122400156307022
ACH-000416,-0.3294660128748189
ACH-000420,-0.13428392482353965
ACH-000421,-0.17025022849169336
ACH-000424,-0.34136613332883964
ACH-000425,-0.2083552628996267
ACH-000426,-0.1574683377586975
ACH-000427,-0.3176432545710788
ACH-000433,-0.1488626144845275
ACH-000435,-0.03469273883618627
ACH-000436,-0.1037542931128011
ACH-000444,-0.14337618475011113
ACH-000445,-0.09251656427561857
ACH-000448,-0.2769488173363578
ACH-000450,-0.1771842874416431
ACH-000452,-0.247686496006952
ACH-000454,-0.12159308121006622
ACH-000458,-0.2068227117405671
ACH-000459,-0.30434922275392795
ACH-000460,-0.10819864612465617
ACH-000461,-0.16064027577285786
ACH-000463,-0.0458846737039765
ACH-000464,-0.25532727207090616
ACH-000466,-0.12922467248001085
ACH-000467,-0.06744909653560008
ACH-000468,-0.17903472294890646
ACH-000469,-0.11384063090033066
ACH-000470,-0.25635980990115936
ACH-000471,-0.07464838037995136
ACH-000472,-0.18781440840014169
ACH-000473,-0.13530398658002538
ACH-000475,-0.11883633229931917
ACH-000476,-0.19263981000165634
ACH-000477,-0.1301936301851513
ACH-000479,-0.06527484686553431
ACH-000480,-0.10445127098284324
ACH-000481,-0.17144522388169586
ACH-000483,-0.061835198277812024
ACH-000484,-0.21259000142955786
ACH-000485,-0.2316802774809228
ACH-000486,-0.3649302220927407
ACH-000487,-0.3245043468183929
ACH-000488,-0.3275289545769425
ACH-000490,-0.14608598728203653
ACH-000491,-0.2385049019453959
ACH-000495,-0.047561871397101566
ACH-000496,-0.21468298738467376
ACH-000499,-0.04217058416969018
ACH-000500,-0.13537079157913756
ACH-000502,-0.19964473925350606
ACH-000503,-0.168572582261614
ACH-000505,-0.06767787092603282
ACH-000507,-0.3063960790421061
ACH-000510,-0.056253459820305614
ACH-000511,-0.1133475346774836
ACH-000512,-0.08946110538853888
ACH-000516,0.0433437540113437
ACH-000517,-0.1553156323993779
ACH-000518,-0.13348172327818633
ACH-000520,-0.2757643486701243
ACH-000521,-0.20311773492028407
ACH-000522,-0.14207646357077325
ACH-000524,-0.20187934172003255
ACH-000527,-0.2016544451959383
ACH-000528,-0.27696099927501017
ACH-000537,-0.17066139235530242
ACH-000541,-0.2420652048451518
ACH-000542,-0.11466319205261925
ACH-000544,-0.29870258562767565
ACH-000545,-0.4034435736466061
ACH-000547,-0.06035184062211444
ACH-000548,-0.11644869230102264
ACH-000549,-0.1439353735580312
ACH-000550,-0.1049708856291003
ACH-000552,-0.3353916976627764
ACH-000556,-0.28090497712288404
ACH-000557,-0.18946645534284925
ACH-000569,-0.2043366660410401
ACH-000570,-0.1652476589503963
ACH-000571,-0.1390105937964283
ACH-000573,-0.11989759820676307
ACH-000576,-0.13139310751625902
ACH-000579,-0.23761901492169585
ACH-000580,-0.09058474641454367
ACH-000584,-0.056610617946786825
ACH-000585,-0.21106234363983367
ACH-000588,-0.02914902045352468
ACH-000589,-0.0947849468996562
ACH-000591,-0.12870870892289735
ACH-000593,-0.14558471805269138
ACH-000600,-0.2739800764141647
ACH-000601,-0.2070740402706253
ACH-000605,-0.1989390045032964
ACH-000606,-0.18570055936825333
ACH-000608,-0.19034589621255812
ACH-000614,-0.09912561489026248
ACH-000616,-0.28890554863243345
ACH-000618,-0.24291905480488574
ACH-000619,-0.17070879560857613
ACH-000620,-0.10972145218523632
ACH-000621,-0.2176511829551233
ACH-000622,-0.2522898617577707
ACH-000623,-0.302796245834608
ACH-000624,-0.1967257056576112
ACH-000627,-0.12329029093050935
ACH-000630,-0.02572186909225443
ACH-000631,-0.09015526236356793
ACH-000632,-0.2200478479027779
ACH-000633,-0.20931459430985
ACH-000637,-0.13782568262757391
ACH-000638,-0.11501777372448604
ACH-000646,-0.2252063593890659
ACH-000647,-0.1874649610851118
ACH-000648,-0.1420107505097386
ACH-000649,-0.15330281811392368
ACH-000651,-0.23993630587948686
ACH-000652,-0.08046924117576547
ACH-000653,-0.0852198752802786
ACH-000657,-0.2346471089595873
ACH-000658,-0.1261909614420101
ACH-000661,-0.1580829833760964
ACH-000662,-0.313969187046158
ACH-000663,-0.16352557472274767
ACH-000665,-0.2573863169235123
ACH-000671,-0.1550050135926408
ACH-000672,-0.19659510182686749
ACH-000673,-0.13951367938732304
ACH-000676,-0.025403506553226214
ACH-000677,-0.21329929203102968
ACH-000681,-0.07635037522712695
ACH-000683,-0.11500107288066523
ACH-000684,-0.10465557751580086
ACH-000688,-0.043274747583636135
ACH-000693,-0.3066136652960859
ACH-000694,-0.1873194971276697
ACH-000695,-0.19312785442233496
ACH-000696,-0.17266283492643375
ACH-000697,-0.4648341969932248
ACH-000699,-0.16026317036373108
ACH-000701,-0.2981773480699716
ACH-000706,-0.16244554081482845
ACH-000711,-0.1026980139280839
ACH-000713,-0.1140792441395864
ACH-000714,-0.16572621506589882
ACH-000718,0.00927675589258415
ACH-000720,-0.00891182585624522
ACH-000721,-0.18758248764496027
ACH-000724,-0.1857389511405384
ACH-000725,-0.16044238360021953
ACH-000732,-0.28430856115816805
ACH-000734,-0.3432098996566164
ACH-000735,-0.27143106309846465
ACH-000736,-0.06753650053286707
ACH-000738,-0.2363188199795137
ACH-000746,-0.1279561361012291
ACH-000747,-0.387713127994748
ACH-000748,-0.04000831833354335
ACH-000753,-0.17466236150745254
ACH-000756,-0.1739641371559244
ACH-000757,-0.18700632267457312
ACH-000758,-0.1365541283838113
ACH-000760,-0.08529288739916556
ACH-000762,-0.2391527121452135
ACH-000763,-0.2489944595409105
ACH-000764,0.015149657914788587
ACH-000765,-0.097018406566958
ACH-000766,-0.1957541558094401
ACH-000767,-0.13855922424065528
ACH-000768,-0.14001195183851903
ACH-000769,-0.3296408384466239
ACH-000770,-0.09275607576217633
ACH-000771,-0.19707776859507375
ACH-000773,-0.16993045964276818
ACH-000776,-0.23198095853358605
ACH-000777,-0.1973264802217201
ACH-000778,-0.290943581962652
ACH-000781,-0.11976629066447647
ACH-000782,0.07923897196195831
ACH-000783,-0.1341442852558076
ACH-000784,-0.3104450529084747
ACH-000785,-0.26091526040435803
ACH-000787,-0.13493256426752512
ACH-000788,-0.19262142531186627
ACH-000791,-0.162647936061929
ACH-000792,-0.15648154434098727
ACH-000794,-0.2497690832660891
ACH-000796,-0.12872578757875214
ACH-000798,-0.4658386284643619
ACH-000799,-0.13669977340373105
ACH-000800,-0.43229936258914897
ACH-000802,-0.2933883219186896
ACH-000804,-0.1699373557294154
ACH-000805,-0.06602350425661416
ACH-000809,-0.15515869294866938
ACH-000810,-0.2323478132828945
ACH-000811,-0.23866613907057235
ACH-000817,-0.14479309715864247
ACH-000819,-0.11858286385316626
ACH-000820,-0.16377216625739452
ACH-000821,-0.08780477501863747
ACH-000822,-0.08130445391920486
ACH-000823,-0.17892757288565336
ACH-000824,-0.11406530672569165
ACH-000827,-0.1092917073734512
ACH-000829,-0.16770189361762555
ACH-000831,-0.471917979027266
ACH-000832,-0.13830080057951968
ACH-000833,-0.2057463243115013
ACH-000834,-0.3242361523045137
ACH-000835,-0.06612368466358559
ACH-000836,-0.13384954035769792
ACH-000837,-0.2376711032304455
ACH-000838,-0.1492052569064033
ACH-000839,-0.2190995064924544
ACH-000840,-0.11721876463313115
ACH-000841,-0.09079548313023783
ACH-000843,-0.1576655322948104
ACH-000846,-0.1493833793925602
ACH-000847,-0.12698251333081442
ACH-000848,-0.2791162592232964
ACH-000849,-0.1688137630151775
ACH-000851,-0.09663413640004932
ACH-000855,-0.2636739973823368
ACH-000856,-0.09377495424430507
ACH-000858,-0.17147327492649675
ACH-000859,-0.0840460328801702
ACH-000861,-0.13089192087882925
ACH-000862,-0.27722892273562394
ACH-000865,-0.23052007243787884
ACH-000866,-0.17335074472394238
ACH-000867,-0.2299755348671189
ACH-000869,-0.16428865357979588
ACH-000872,-0.17410471346027798
ACH-000873,0.03211495173176812
ACH-000876,-0.14917841370336407
ACH-000878,-0.1751100587321962
ACH-000880,-0.1680631643648226
ACH-000881,-0.29044054708250056
ACH-000882,-0.0879061144719688
ACH-000884,-0.07290441061200684
ACH-000885,-0.24511487368711465
ACH-000887,-0.17736700187412824
ACH-000889,-0.2640084545429721
ACH-000896,-0.06201128566808699
ACH-000898,-0.35436686114891525
ACH-000900,-0.08878041035424394
ACH-000901,-0.21706586482183265
ACH-000905,-0.2323056086431932
ACH-000906,-0.2586659555496014
ACH-000907,-0.16722893396619054
ACH-000910,-0.10751672955329004
ACH-000911,-0.1117787692046579
ACH-000912,-0.10694785993125948
ACH-000913,-0.22730933514168286
ACH-000915,-0.15378034892349782
ACH-000916,0.09753502592601106
ACH-000917,-0.13453435068188874
ACH-000920,-0.19641605640523896
ACH-000921,-0.2580732035656078
ACH-000924,-0.1399402333346988
ACH-000926,-0.13339006091167385
ACH-000928,-0.2327248402902022
ACH-000929,-0.3578359876997944
ACH-000932,-0.2530907253102917
ACH-000935,-0.1902087975319602
ACH-000936,-0.15488219863952854
ACH-000937,-0.3290070154603591
ACH-000938,-0.1304525585749096
ACH-000939,-0.1770307071561152
ACH-000941,-0.1725052334292996
ACH-000943,-0.2959063711867326
ACH-000946,-0.2666217391150641
ACH-000947,-0.18554524119606036
ACH-000948,-0.1733372550331997
ACH-000950,-0.12835165692444425
ACH-000953,-0.22560147104710626
ACH-000954,-0.4075140371105309
ACH-000957,-0.15645014244701394
ACH-000958,-0.3003683618998789
ACH-000960,-0.04388319774942722
ACH-000963,-0.3645411407035049
ACH-000968,-0.15603756239997416
ACH-000969,-0.20223201120593692
ACH-000972,-0.3049487616888029
ACH-000973,-0.09540909848010287
ACH-000974,-0.11659682539088664
ACH-000978,-0.0323824957332144
ACH-000984,-0.15345411846954424
ACH-000986,-0.2092314992886979
ACH-000988,-0.1583917893224657
ACH-000993,-0.16365808806501034
ACH-000994,-0.15995519231026914
ACH-000996,-0.2110235193777052
ACH-001001,-0.2437470442307729
ACH-001020,-0.1177861555904972
ACH-001028,-0.3153848036400625
ACH-001031,-0.1579833433920942
ACH-001038,-0.13848596026630064
ACH-001048,-0.09787749011285456
ACH-001050,-0.12270295705812816
ACH-001053,0.004456268692170372
ACH-001054,-0.07012772971388616
ACH-001061,-0.13362219265675032
ACH-001067,-0.10786183364174198
ACH-001075,-0.04832298636999078
ACH-001096,-0.05067437369156864
ACH-001111,-0.1720531461081858
ACH-001119,-0.27165290862545066
ACH-001128,-0.1341573301205682
ACH-001134,-0.017361337543352073
ACH-001151,-0.06097817126384782
ACH-001163,-0.1893905310339368
ACH-001164,-0.272496442167596
ACH-001183,-0.2265833549280705
ACH-001192,-0.1494601673561382
ACH-001193,-0.14402877406883144
ACH-001196,-0.16534246330631952
ACH-001197,-0.05245745851509962
ACH-001205,-0.056107521046433385
ACH-001211,-0.24561549360748106
ACH-001212,-0.20322257346688435
ACH-001228,-0.2801309579453577
ACH-001232,-0.18344956622066164
ACH-001239,-0.12787044251016136
ACH-001270,-0.07034275441460601
ACH-001274,-0.20292090453474151
ACH-001275,-0.1578828495343886
ACH-001277,-0.15539349411372713
ACH-001278,-0.20822151495959165
ACH-001280,-0.2671210728675429
ACH-001283,0.04131912888447743
ACH-001289,-0.3600318847316443
ACH-001300,-0.05365171414006071
ACH-001301,-0.22298504579479655
ACH-001302,-0.1458282719347259
ACH-001306,-0.24983393590778485
ACH-001318,-0.2509062804051314
ACH-001322,-0.07016988215866145
ACH-001328,-0.253702802650182
ACH-001332,-0.13237978216458704
ACH-001336,-0.32662897627399656
ACH-001346,-0.18497803368501997
ACH-001353,-0.13766634906483075
ACH-001354,-0.14325068117214154
ACH-001367,-0.22296911071280512
ACH-001368,-0.3870446068212732
ACH-001374,-0.32131879791195816
ACH-001377,-0.12735131481174572
ACH-001380,-0.35902004328391723
ACH-001391,-0.13804111939060004
ACH-001408,-0.2030160335786412
ACH-001430,-0.09000346279983759
ACH-001431,-0.2033772032745375
ACH-001450,-0.21493972940842831
ACH-001496,-0.12854804422493088
ACH-001500,-0.31202102862553305
ACH-001523,-0.25388066687178634
ACH-001532,-0.19179856049746616
ACH-001550,-0.30432538209949506
ACH-001552,0.054197293765488506
ACH-001554,-0.15009965768993558
ACH-001654,-0.24682695514534864
ACH-001735,-0.1691415411030285
ACH-001736,-0.2257294966373766
ACH-001737,-0.2427089613251717
ACH-001740,-0.2238920349273897
ACH-001745,-0.1243445509376892
ACH-001765,-0.15167936632524456
